,Rank,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige,degree_prestige
1278,1279,9611133,9607027,9207040,9408082,9901053,9910080,9207040,9410216,9709039,9603161,6163,9505025,9301069
1279,1280,9611132,9405034,9412221,9604142,9602115,9706179,9412221,9704158,204086,9402144,9605220,212339,9007
1280,1281,9611116,9407187,9310181,10059,9612051,9512031,9310181,9712130,9403157,9120,207199,9250,9605030
1281,1282,9611114,5053,9212150,9601161,9237,9910060,9212150,9409064,9502074,9603178,9506080,9703100,9308005
1282,1283,9611111,9506150,9411124,9310019,9701173,208228,9411124,9408119,9201021,7187,9903050,207111,9306050
1283,1284,9611102,9401027,9707124,9306078,9912181,9602074,9707124,9506186,9204002,9710010,3064,9906174,9207082
1284,1285,9611092,9163,9804184,9706110,9705202,5181,9804184,9412237,9504127,9706141,7230,9906082,9510224
1285,1286,9611082,9405125,9805218,9712161,210221,209145,9805218,9311080,9409110,9511130,9705219,9704043,206052
1286,1287,9611072,9410233,2054,9409110,3089,206108,2054,9610157,9503101,9801157,9708023,9603135,9412142
1287,1288,9611068,9804010,2057,9701060,9801152,4182,2057,4060,9912155,10068,9902173,9512110,209145
1288,1289,9611065,5150,204158,9312045,9701084,209148,204158,4152,9211016,2008,3203,9305131,9505049
1289,1290,9611064,9705241,9705138,9801042,9411009,9803251,9705138,2251,9610165,9801207,212346,9503041,9407185
1290,1291,9611054,9910238,9604013,10107,9612120,9712062,9604013,9603177,9504114,8175,9712202,9611203,9708166
1291,1292,9611051,9910145,9704109,9708081,9610077,206179,9704109,9702089,9702104,9142,5120,9612031,9306145
1292,1293,9611050,1002,9408173,9211070,9509122,207235,9408173,9903130,9707106,9311072,9805069,9303153,9311121
1293,1294,9611047,9311007,9405163,9509070,9912162,9707033,9405163,9703023,9503001,9610097,205184,9710207,6116
1294,1295,9611043,9906198,205232,9803187,205070,208118,205232,9312206,9504015,5054,9511065,9702201,9402016
1295,1296,9611040,9702100,9608169,9707129,207111,9510225,9608169,210307,9710219,12252,9512031,9512223,9406199
1296,1297,9611039,9906129,9403133,6147,9906082,9911028,9403133,9704056,9709139,9411020,9711067,9703150,9406132
1297,1298,9611036,9411039,9706110,9712109,9905026,9412221,9706110,9801115,9702125,205251,9411053,9502104,9204004
1298,1299,9611025,9802065,9302110,9504026,9711013,9710124,9302110,9501036,9706194,9607147,9243,9711013,9804112
1299,1300,9611022,9711189,9403108,9409169,10267,12147,9403108,9309065,9202058,9607117,9910080,9706156,9709111
1300,1301,9611011,9707123,9605011,9501101,9701037,9607007,9605011,9402005,9603154,6110,9706179,210215,9504130
1301,1302,9611006,9603013,9306010,9602176,9707202,7010,9306010,204148,9205013,9307194,9701129,9707067,201029
1302,1303,9611003,9612220,9409093,9610128,10148,1046,9409093,9405110,9303010,209223,208104,9801039,9410072
1303,1304,9611001,9607129,9604090,9802071,1213,9611160,9604090,2074,9510206,205195,9509022,210082,9410180
1304,1305,9610251,7138,9410216,9412166,12185,203137,9410216,9410084,9503126,9711113,9411176,3147,9602012
1305,1306,9610243,9912288,203211,9412187,9802158,9605042,203211,9412128,9403124,11248,9609001,9706150,9611136
1306,1307,9610242,9602022,9210047,9705156,9411063,4109,9210047,9905167,9610018,9404098,9401006,10267,9305154
1307,1308,9610241,9711081,9411134,9607203,9408113,9503139,9411134,9910085,7079,211078,9410093,205158,9605037
1308,1309,9610234,9911222,9610165,9609139,9805218,9911032,9610165,5212,9502142,9402142,9302020,10223,9704019
1309,1310,9610230,9508036,9504114,9804197,3062,9803204,9504114,2154,9206049,208170,9410138,9506128,9603009
1310,1311,9610224,9407161,9605022,209150,9604124,11138,9605022,9311156,9509045,9801206,9603052,9905142,9710203
1311,1312,9610223,10017,9212103,9503114,6239,9605121,9212103,9711061,9408082,9606101,9304072,9803155,9609138
1312,1313,9610220,205280,9510077,9401148,208155,211264,9510077,9406198,6192,9803173,9307101,9701037,9601103
1313,1314,9610209,9601124,9512013,9612219,9906015,9503175,9512013,9411195,9610014,9912155,9308034,9311163,9706225
1314,1315,9610204,9503078,9711203,9412061,2054,9412115,9711203,204082,9309014,9405058,9307065,9212104,9204103
1315,1316,9610201,9307076,1042,9911001,9709214,9805163,1042,9209107,9604166,201045,9906244,9246,9410216
1316,1317,9610200,9702088,9702009,2022,9709192,12057,9702009,12083,9906217,9706031,9305163,9705099,9803030
1317,1318,9610195,9711138,9708046,9308060,10034,9706207,9708046,9408082,9502051,9412221,9712173,1143,9502008
1318,1319,9610193,9711144,9210105,9709152,207105,207137,9210105,9604142,2008,5097,9311009,9704160,9601041
1319,1320,9610192,9604025,9405023,208104,2141,210138,9405023,10059,9309045,6178,9505043,201056,9201069
1320,1321,9610191,9501036,201253,9510209,11077,9711057,201253,9601161,9905200,10107,9301028,9602082,9904019
1321,1322,9610189,11159,9306035,9712050,6247,9902024,9306035,9310019,9204084,9907154,9603101,9712161,9401085
1322,1323,9610183,9802100,9603117,9711067,206130,10132,9603117,9306078,9301132,6235,9602002,9607036,9601053
1323,1324,9610182,9803051,9706207,209145,9408005,9014,9706207,9712161,204088,9902184,9312189,7078,9405129
1324,1325,9610175,9401115,9710004,206108,9704213,9607114,9710004,9409110,9211089,9603097,9403066,6005,9512098
1325,1326,9610172,9803193,2060,1143,2008,9607123,2060,9044,9408057,9712206,9311181,9612079,9710058
1326,1327,9610167,3242,9602096,9510169,3050,9802162,9602096,9701060,9211090,9241,9610241,9408021,9412038
1327,1328,9610165,9605176,9605006,6062,9904084,205221,9605006,9704087,9609041,9904045,9803223,9908149,9912155
1328,1329,9610163,9706053,9704148,4182,4059,9702106,9704148,9801042,9706035,9308114,9303044,9503051,201128
1329,1330,9610162,9703094,9311058,9802091,7032,8159,9311058,10107,9709047,9609003,9610149,12185,9503017
1330,1331,9610157,202023,9611011,9804027,2173,7195,9611011,9708081,9902126,9306083,9607234,9802158,9604040
1331,1332,9610156,209249,9305110,209148,9802119,9603204,9305110,9211070,7018,9411018,9210050,9706070,9606178
1332,1333,9610153,9801017,9708076,206245,9711016,9508064,9708076,9803187,206130,4137,9408077,202126,9506174
1333,1334,9610150,9510193,9512173,9509140,212043,9504124,9512173,9707129,9310130,9412166,9403192,9311088,9511173
1334,1335,9610149,1070,9411018,9803251,9510216,9310159,9411018,9712109,9402142,9611133,9804168,9410203,203101
1335,1336,9610145,5277,9403124,9712062,8033,3212,9403124,9504026,9512168,9612128,9712085,9706007,9805018
1336,1337,9610144,9712055,9307092,206179,209195,7135,9307092,9409169,9910085,9602096,9510169,9411063,9602090
1337,1338,9610134,11011,9511119,207235,9911022,207247,9511119,9501101,9310113,9908021,206179,9805218,9201079
1338,1339,9610128,9309055,9601113,9707033,205119,9710048,9601113,9602176,9602022,9412027,9801145,9712165,9306030
1339,1340,9610123,9505071,9501005,208118,9311157,9502074,9501005,9610128,9601036,9703023,9312172,9308119,9606110
1340,1341,9610115,9059,9602006,9705132,9907143,9306013,9602006,9802071,9801183,9603087,9502155,9803067,9509166
1341,1342,9610114,9910060,9803183,2046,9712111,9602098,9803183,9502094,9406057,9708166,9211015,9703105,9309025
1342,1343,9610113,9612146,9412084,205147,9505149,9501018,9412084,9412166,9708093,9510171,9304062,3062,9612199
1343,1344,9610109,9303150,9702024,12072,9508099,9803203,9702024,9412187,9207082,9310024,9709228,9711170,9902126
1344,1345,9610106,207115,9506128,203187,9406069,9506087,9506128,9705156,9609044,9304029,9706226,9406008,9510199
1345,1346,9610104,9410217,9910080,9904202,9504085,9408035,9910080,9607203,9705062,9406020,9705139,9311008,206236
1346,1347,9610101,9705232,9408135,9911028,9707150,9803125,9408135,9609139,9202026,9509137,9503078,208155,9511159
1347,1348,9610098,9601056,9410016,9911063,2057,6154,9410016,9804197,9507171,9509035,9309041,9608017,9404140
1348,1349,9610097,9602027,9403179,9310052,9609166,9401070,9403179,209150,9301087,3112,9409098,9908092,9611043
1349,1350,9610094,9404013,9608063,9412221,9802088,9909138,9608063,9503114,1042,2068,9511037,9902094,9201058
1350,1351,9610091,9907192,9704014,9602107,9705014,9601052,9704014,9401148,9304131,9804050,9709227,9608087,9308019
1351,1352,9610088,9206084,9606175,9710124,7030,9412129,9606175,9612219,9207070,9403042,9412064,5021,9312102
1352,1353,9610077,9308016,9709207,9304011,10117,9410008,9709207,9412061,9903162,9044,9610223,9505123,9402063
1353,1354,9610076,9305096,9606098,9409030,9171,5053,9606098,9911001,9511118,207280,7149,9209075,5054
1354,1355,9610066,204088,9701037,9403157,9805044,9804010,9701037,9908105,9510057,9233,11208,9505160,9703037
1355,1356,9610059,9704070,9508103,9405163,9612178,7138,9508103,2022,9202021,9707051,9508135,9407078,9801121
1356,1357,9610056,9803183,9505127,9303131,9512139,9702088,9505127,9308060,9307013,9609193,9802118,9710224,9704052
1357,1358,9610051,9308037,9907200,9403193,204190,12121,9907200,9705132,9211116,207272,9605074,6237,9403171
1358,1359,9610038,9903095,9706025,12147,9704156,11011,9706025,9610056,9501121,209135,9611051,6208,9402057
1359,1360,9610035,9907177,9310040,9312094,9611092,9605136,9310040,12251,9506146,9902126,9708004,9610175,9904157
1360,1361,9610031,9412157,9401153,9607007,10172,9711002,9401153,207051,10148,9703094,9605158,9605099,9308034
1361,1362,9610029,9139,9601016,9412119,9605105,206007,9601016,7211,9908110,205036,9602105,9411179,12252
1362,1363,9610027,9612173,9412164,7010,9706103,9606188,9412164,202112,9609061,9710124,9404094,210164,9501018
1363,1364,9610024,9608169,9602093,9801099,9802109,9707062,9602093,209111,9407122,9910060,6144,6227,10069
1364,1365,9610018,9212103,9802047,9605001,2062,9512210,9802047,207033,9206114,9602120,5269,9306069,9604053
1365,1366,9610017,9407122,9801099,9704025,9609216,9605020,9801099,206211,9510029,9505194,9802115,9902209,9302001
1366,1367,9610014,9910156,9711069,9403037,11097,9705163,9711069,9612128,9901011,9310029,9407113,11100,203259
1367,1368,9610012,3268,9902187,9605022,207272,212117,9902187,8201,9605020,9607104,9402016,9609032,209111
1368,1369,9610006,6230,9505049,9401093,9610242,9307049,9505049,11141,9407010,9601023,9410216,11248,9603090
1369,1370,9610002,9412084,3032,9710183,9501056,9503041,3032,9607208,9604180,9610051,9712130,9906182,9901073
1370,1371,9609238,9030,9608177,9507085,9701022,9405002,9608177,9902204,9310010,9804053,9409064,9610006,9712130
1371,1372,9609232,9507062,9906217,9604113,209025,210164,9906217,9031,9305096,9510199,9408119,9712100,9307048
1372,1373,9609228,9705019,9707123,9303029,9612018,201250,9707123,208221,9701111,9407044,9506186,2256,9612038
1373,1374,9609219,9706079,9311055,9608190,9507121,9610098,9311055,9903095,9211139,9706061,9412237,9906015,9510073
1374,1375,9609216,9311022,9803012,9301097,9210119,9612092,9803012,9605157,9303139,11208,9311080,9711067,9301068
1375,1376,9609207,9502140,9801073,4012,9309140,210020,9801073,206029,9310084,1017,9610157,9243,9706163
1376,1377,9609205,9605136,9308119,9412069,9309067,9309085,9308119,9911028,9405136,9605220,4060,9311114,9401048
1377,1378,9609203,9608144,9704161,9610153,9406213,9503045,9704161,9412221,9602050,9307147,4152,9802040,9804092
1378,1379,9609202,9409176,9712214,9610101,9406214,9912066,9712214,9710124,9902083,9805200,2251,9511167,9911084
1379,1380,9609193,8102,9711201,1046,9305185,9405011,9711201,12147,9512114,9406004,9603177,209114,201148
1380,1381,9609192,9609085,9403019,9601155,9409009,9804053,9403019,9607007,9904096,209150,9702089,209057,9311048
1381,1382,9609191,9406068,9407067,9611160,9601078,9506206,9407067,7010,9409169,3188,9903130,5144,9405166
1382,1383,9609182,1019,9706143,9303057,9704049,9610014,9706143,1046,9411176,9707247,9703023,9610029,9805013
1383,1384,9609175,9209037,9707025,9409180,9506116,9309105,9707025,9611160,9206111,9910156,9312206,9903047,9607174
1384,1385,9609168,9709201,9910052,9401105,1222,9409119,9910052,9506138,9803019,9704109,210307,9508104,9407074
1385,1386,9609166,9512115,9801039,9601053,9603128,9403042,9801039,203137,9509007,212240,9704056,9510169,9503128
1386,1387,9609155,9607170,9410063,9604040,207149,9804068,9410063,9605042,9407051,9703100,9801115,9803066,3008
1387,1388,9609153,9412052,9904045,9402057,9603081,9704070,9904045,212240,9201019,5145,9309065,9405164,206038
1388,1389,9609152,9711002,9911253,6106,9602005,9711168,9911253,4109,9403038,9609109,9402005,9405008,9910183
1389,1390,9609141,9311055,9909103,9502122,3061,9908101,9909103,9503139,9208038,9506113,204148,10034,6106
1390,1391,9609139,9707232,9909101,9310134,9309110,5254,9909101,9911032,9209027,9404037,9405110,9503069,9702094
1391,1392,9609138,209129,9711110,3153,9503104,9607051,9711110,9803204,9304147,9411039,2074,9712084,9803196
1392,1393,9609137,9412113,9303153,9707035,9612042,9502006,9303153,9412113,9606049,212014,9410084,9309026,9305051
1393,1394,9609131,9404104,9912060,9412018,9411238,9509101,9912060,9406046,9310038,9511176,9412128,9704108,9803203
1394,1395,9609126,206007,1071,9309115,9710193,9507171,1071,11138,9505173,9302116,9905167,209070,9302097
1395,1396,9609123,9406046,9406067,203137,6110,9710116,9406067,9605121,9408072,5122,9910085,2141,205180
1396,1397,9609113,9303017,9804092,9222,8135,207164,9804092,211264,9903134,10172,5212,9612073,9205097
1397,1398,9609109,9605163,9211092,9609207,9612069,9709080,9211092,9510130,9401163,9910146,2154,9607108,9405086
1398,1399,9609105,9901053,9907177,9307092,9612241,9710153,9907177,7099,8133,9609216,9711061,9704096,9612135
1399,1400,9609095,9153,9704202,9211084,9505173,9606136,9704202,9503175,9209030,9412200,9406198,9605019,9409165
1400,1401,9609089,2074,9904017,9803011,9612017,9709069,9904017,9412115,9601169,9305051,9411195,9605026,9907002
1401,1402,9609087,11138,9709137,9910218,9250,9710034,9709137,9805163,9706097,203190,204082,11077,9304040
1402,1403,9609085,9609089,1082,9603117,9502113,9711143,1082,12057,208039,9710177,9209107,9801059,9309016
1403,1404,9609083,9504013,9601034,9605042,9711044,9404192,9601034,9706207,9609065,212342,12083,9708134,3136
1404,1405,9609075,9312095,9804111,9702002,9904016,9704054,9804111,207137,9610189,9912060,9408082,9801042,9304104
1405,1406,9609066,9803221,9803069,4109,9804205,9612164,9803069,12080,9903088,9605152,9604142,9911072,9403038
1406,1407,9609065,9710032,9705078,9302091,9307010,9803193,9705078,210138,9402060,1164,10059,9902199,9310181
1407,1408,9609064,10232,9409062,9405133,9310157,9707184,9409062,9711057,9312169,9710101,9601161,9609087,9803188
1408,1409,9609061,9701175,9407131,6096,9704158,9507158,9407131,9902024,9302123,11097,9310019,9711106,9707051
1409,1410,9609060,9610002,9410052,9906034,9501036,9243,9410052,10132,9308002,9609085,9306078,9605088,9211014
1410,1411,9609053,9204071,1103,9503139,9311156,9603142,1103,9014,9208007,9610066,9712161,9706082,9902205
1411,1412,9609048,9207040,9506206,9505016,9044,9511154,9506206,9607114,209102,9610029,9409110,9904045,201220
1412,1413,9609044,9805150,9307107,9511119,9502094,9605174,9307107,9607123,9405086,9705104,9701060,205181,9511165
1413,1414,9609043,2105,9509105,9911032,9908105,9610144,9509105,9802162,9412140,9406068,9312045,206168,3032
1414,1415,9609041,9703123,9912114,9602068,9601169,9712191,9912114,205221,9605107,203019,9801042,9307147,3191
1415,1416,9609032,9602179,9610234,9302037,9705211,9610059,9610234,9702106,9210062,9603176,10107,9803214,9701087
1416,1417,9609024,9610035,9409069,9411099,9304053,9404113,9409069,8159,9304003,9601097,9708081,9912140,9805036
1417,1418,9609022,9510195,9309142,9803204,9508005,9505049,9309142,206229,9710022,9612060,9211070,9805008,9406144
1418,1419,9609010,9510077,9704174,9906217,9306033,9706133,9704174,7195,9910080,6089,9803187,9507158,9703031
1419,1420,9609008,9804170,9409104,9603162,2043,4114,9409104,9802195,9310022,9711149,9707129,9511221,9305115
1420,1421,9609003,207169,9607203,209079,9701076,9606017,9607203,6204,9201063,9712235,9712109,9512117,9503225
1421,1422,9609001,9704168,9211126,9711024,3086,9704108,9211126,205062,9911218,6047,9504026,9311089,9703137
1422,1423,9608193,205079,9704070,9301103,9610097,9511222,9704070,211239,9503212,9511037,9409169,9706207,206147
1423,1424,9608192,9708046,9404108,9303091,9707237,9610018,9404108,9908038,9705044,201050,9501101,3050,9402078
1424,1425,9608191,9711003,9405058,9307074,9210123,9801145,9405058,1122,9403137,9404172,9602176,210312,9306107
1425,1426,9608190,9403108,9712028,9407044,9409035,9612168,9712028,12258,1021,9703150,9610128,9711047,9404038
1426,1427,9608189,208131,9304141,9403009,9232,9907072,9304141,6230,9705220,9704013,9802071,9805178,9408120
1427,1428,9608183,9307108,9311089,9209105,9803208,9903134,9311089,9805208,209120,9409098,9412166,9410052,9505135
1428,1429,9608180,9903116,9404080,9803012,209051,9705030,9404080,202106,9607134,9403157,9412187,1164,9304159
1429,1430,9608179,9197,9304149,2151,9608148,9707131,9304149,9803173,9504133,9409190,9705156,9403179,9702184
1430,1431,9608177,9702137,9408079,11138,9705183,9603176,9408079,12002,9302012,9310073,9607203,9704150,9408096
1431,1432,9608169,9606188,9503017,9707020,2231,9601097,9503017,9710149,9182,9609060,9609139,9606046,9911026
1432,1433,9608161,9410046,9304065,9602009,207280,9705232,9304065,201187,9205001,9710116,9804197,9312013,9309018
1433,1434,9608159,9702067,9303041,9602041,9409021,9705220,9303041,209160,9311181,206173,209150,8107,9502142
1434,1435,9608148,9605121,9205006,9309154,9502077,9610195,9205006,6108,9205087,9907176,9503114,10159,9304130
1435,1436,9608147,9707062,9405034,208131,9405084,9912072,9405034,9508039,9509041,9612018,9401148,9910086,9307137
1436,1437,9608144,9307106,9408100,9605121,9912179,1152,9408100,9709093,9508021,9408079,9612219,9707243,9305032
1437,1438,9608142,9505061,9605086,9307017,9605080,9907154,9605086,9906142,9712065,9409104,9412061,9907129,9603161
1438,1439,9608137,9710129,9304051,211264,9403073,9015,9304051,9307111,9608093,202077,9911001,9506011,9908042
1439,1440,9608117,9505074,9605108,9603092,9805126,9709071,9605108,9901004,9305015,9902038,2022,9503016,9612182
1440,1441,9608107,9701160,9501057,9310029,203101,9706096,9501057,9505074,9508153,9310040,9308060,9912066,9406161
1441,1442,9608102,9402073,9605067,9410010,10237,9709030,9605067,9501068,9212105,9702093,9904045,9410187,9803081
1442,1443,9608101,9304155,9605119,9604056,208184,9607108,9605119,205038,9410150,9403134,9712171,9802119,9247
1443,1444,9608097,9612051,9507045,9702009,9910027,2045,9507045,9510210,9303038,9609228,9404114,9801005,9610056
1444,1445,9608093,9237,203168,9404008,9605172,206175,203168,11183,9209076,9312172,9603204,9605171,9208013
1445,1446,9608089,9304141,9711002,9503209,9610163,9609152,9711002,9608003,9305068,9502155,9508064,9401012,9202014
1446,1447,9608087,9512125,9610077,9503175,212334,9712193,9610077,9607011,9609232,9805089,9504124,9405159,9908131
1447,1448,9608078,9610106,9510067,9412115,9411061,6146,9510067,3221,9803058,9211015,9310159,9210066,9410013
1448,1449,9608071,9505058,9704156,9410140,9411112,9706110,9704156,9702075,9706156,9902033,3212,9711075,9203046
1449,1450,9608068,9712050,9412092,9704016,9601069,206245,9412092,201017,9601112,9305037,7135,9162,9401011
1450,1451,9608063,9702120,9912128,8003,9506171,9509140,9912128,202021,9407157,9608177,9710048,9711016,9502122
1451,1452,9608058,9701173,9704198,205175,212339,9705132,9704198,9905200,9410138,9605026,9502074,9907154,9309135
1452,1453,9608056,9701021,9406155,9805163,9905162,9710142,9406155,9803235,9709201,9407187,9306013,9608089,9310134
1453,1454,9608055,206195,9603019,9403143,9512223,9601036,9603019,9312187,9602156,9411179,9602098,9507060,9712062
1454,1455,9608050,4011,9509109,9805052,9712186,7108,9509109,7248,9512086,9709187,9501018,9406082,204261
1455,1456,9608042,9601071,9407076,9212086,9712157,9708039,9407076,6066,9501119,203156,9803203,9802190,9408119
1456,1457,9608035,9405136,9604087,9805095,9312150,9805083,9604087,9805135,9310151,9510106,9506087,9512013,9909202
1457,1458,9608033,9706097,7170,9707029,9605152,9509166,7170,9612060,9712088,4083,9408035,9510216,9804152
1458,1459,9608020,207235,9803251,9410063,9709039,9706007,9803251,9703031,9208017,11137,9803125,9611182,9209083
1459,1460,9608019,9612017,9702067,12134,9402114,9803214,9702067,9603161,9701023,9612207,6154,9707159,9403045
1460,1461,9608017,9703114,9703114,9308119,9610167,9709025,9703114,11243,9503116,9612053,9401070,8033,9301038
1461,1462,9608013,9611111,9612059,9605188,7197,9708064,9612059,9712147,206038,9602027,9909138,209195,9705185
1462,1463,9608009,9710030,9603056,9707009,4049,9802120,9603056,207017,9611111,9246,9601052,9704013,9212081
1463,1464,9608006,9505132,9410065,9209075,9801062,211119,9410065,203041,9612248,9404116,9412129,9405011,9312166
1464,1465,9608003,9501068,9904181,9505160,9701023,9704087,9904181,204218,9702086,3283,9410008,9805101,9301030
1465,1466,9607243,9401088,9612182,9503133,9610091,9805104,9612182,7125,9408023,9712191,5053,9907207,7072
1466,1467,9607239,9301026,9511077,9306069,9142,9609066,9511077,209206,9211027,5170,9804010,10190,9712229
1467,1468,9607234,9305100,9303150,9609032,9603204,9712028,9303150,205280,9310099,9610059,7138,9504157,9611047
1468,1469,9607233,9910035,9412124,9404098,9508064,9702050,9412124,10082,205191,9706101,9702088,6163,9208045
1469,1470,9607230,9511187,9501075,9210105,9504124,204171,9501075,8126,9911028,9906015,12121,201007,9504066
1470,1471,9607229,9708055,9307186,9309026,9310159,9607218,9307186,10138,9301021,9710032,11011,9510210,9211021
1471,1472,9607224,5212,9605221,9708134,3212,9610094,9605221,11072,9209078,9702088,9605136,9605220,9604097
1472,1473,9607220,9803019,9710127,9307147,7135,10050,9710127,3160,9505058,8142,9711002,8017,9601146
1473,1474,9607218,9912181,9311007,12057,207247,3081,9311007,203005,9712115,9710247,206007,2136,207201
1474,1475,9607208,9410054,9311114,9706207,9710048,9711106,9311114,9509007,9408044,9803196,9606188,9605206,208097
1475,1476,9607204,3226,9512117,207137,9502074,9709118,9512117,9803227,9207003,9404113,9707062,9309142,9301111
1476,1477,9607203,9612078,9701142,7148,9306013,9612131,9701142,9706150,9606100,9903205,9605020,3001,6061
1477,1478,9607198,9705044,9506147,9605048,9602098,9605145,9506147,5021,9612091,9911186,9705163,9701010,9707066
1478,1479,9607195,9705202,9801207,9307123,9501018,9712085,9801207,1164,9803196,9708102,212117,202203,3153
1479,1480,9607192,2009,9403157,203190,9803203,9804182,9403157,9802190,9606024,9804167,9503041,9311157,9309087
1480,1481,9607189,206220,9405136,210138,9506087,9906198,9405136,6163,9803193,1206,9405002,3192,9306032
1481,1482,9607187,10023,9908075,9711057,9408035,2246,9908075,9605220,9512033,1102,210164,4163,9207066
1482,1483,9607183,203019,9508075,202077,9803125,9904045,9508075,207199,9412130,9801204,201250,204188,9206035
1483,1484,9607181,9701042,9310070,9511130,6154,1070,9310070,9506080,9411134,207105,9610098,9910080,9506138
1484,1485,9607176,9703193,9602017,9603139,9401070,207273,9602017,9903050,9201032,10223,9612092,207149,9711070
1485,1486,9607174,8126,204168,9604165,9909138,9708046,204168,3064,9207103,207200,210020,9602001,9608068
1486,1487,9607170,9910139,9601169,9510147,9601052,202126,9601169,7230,9907118,9405023,9309085,9410206,9310021
1487,1488,9607165,9607220,9407182,1185,9412129,205180,9407182,9705219,9602176,9907017,9503045,206196,9202006
1488,1489,9607164,9308002,9304029,9209116,9410008,9904019,9304029,9708023,9202050,9302086,9912066,9911033,9405053
1489,1490,9607147,9511164,9605003,9606109,5053,9709152,9605003,9902173,9210129,9603005,9405011,9310067,9506186
1490,1491,9607146,9702024,9402017,9602001,9804010,208104,9402017,3203,9203058,9212113,9804053,9902024,9606018
1491,1492,9607140,205083,9503023,9902024,7138,9510209,9503023,212346,9805104,204019,9610014,9701161,9902121
1492,1493,9607134,204083,9703123,10132,9702088,6062,9703123,9712202,9410221,9612059,9309105,9605006,9206027
1493,1494,9607129,4182,9801008,9910037,12121,9802091,9801008,5120,205274,9605019,9403042,9512111,9509109
1494,1495,9607123,9411004,9511060,9014,11011,9804027,9511060,9805069,9201004,208045,1042,9903050,9203023
1495,1496,9607122,9304164,9608089,9607114,9605136,9708055,9608089,205184,9310171,9709229,5024,9903258,9604098
1496,1497,9607121,9705168,9609205,2060,9711002,1143,9609205,9603204,9611054,9712130,4084,9602017,9312029
1497,1498,9607119,9403134,204171,9408039,206007,9510169,204171,9904202,9310189,9712220,210112,208048,9508044
1498,1499,9607117,9709229,9302129,9607123,9606188,9611213,9302129,9911063,6237,1221,9404113,9401137,9901116
1499,1500,9607115,9508151,9605026,9512036,9707062,6208,9605026,9508064,9712036,9307045,9610056,9409169,9307001
1500,1501,9607114,9707184,9707110,9606174,9512210,9912114,9707110,9310052,9609001,9705014,9906130,9505089,9508131
1501,1502,9607110,9405076,9608192,9802162,9605020,8190,9608192,9602107,204197,9401025,1163,9707090,9201021
1502,1503,9607108,9310102,9602089,9509077,9705163,4163,9602089,9504124,9302051,9708025,3110,9308066,9404093
1503,1504,9607105,9404144,9404185,9305066,212117,205147,9404185,9304011,9312092,9803138,9603037,209034,9405161
1504,1505,9607104,2045,9610051,9802066,9307049,208131,9610051,9409030,9510078,9909047,205319,9302116,9609024
1505,1506,9607095,9801152,9304112,9709216,9503041,212107,9304112,9403157,9412100,9602105,9509071,9911253,9503080
1506,1507,9607083,9803159,9707185,205221,9405002,9512042,9707185,9405163,9307111,10105,6150,9212114,9405058
1507,1508,9607077,9610066,9710153,9611003,210164,9612128,9710153,9303131,9502046,11113,9707124,9506147,9205025
1508,1509,9607073,10138,9609105,9305067,201250,8201,9609105,9403193,9306071,9610167,9910039,9804168,9412237
1509,1510,9607064,9705057,205209,9612053,9610098,11141,205209,9310159,9302044,9408001,9611134,202106,9401132
1510,1511,9607060,9707082,9505061,9712036,9612092,9607208,9505061,9312094,9209107,212267,6170,9510101,9304084
1511,1512,9607054,9601116,9310073,9410016,210020,9902204,9310073,3212,209166,206228,9503020,9508084,9402075
1512,1513,9607051,9505070,9705099,9403168,9309085,9031,9705099,7135,206052,204223,9710127,1103,9601114
1513,1514,9607049,9410053,202126,9306010,9503045,208221,202126,9412119,9412142,9803193,9708109,9304083,9608193
1514,1515,9607037,11080,9607119,9310040,9912066,9903095,9607119,9801099,9805161,9607218,9906139,9508021,9701186
1515,1516,9607036,9302124,9505058,9606025,9405011,9605157,9505058,9605001,9609053,9912140,9912018,9707150,9311080
1516,1517,9607032,9704202,203124,9702106,9804053,206029,203124,9704025,9312008,9908038,9607176,9411142,9207022
1517,1518,9607027,9512210,9609022,8159,9506206,6108,9609022,9403037,9511006,209102,9708093,5191,9201006
1518,1519,9607020,9701162,9405080,9512065,9610014,9508039,9405080,9605022,9411063,3270,205251,9707110,9405079
1519,1520,9607011,9605020,9704051,9401153,9309105,9709093,9704051,9401093,9705189,9303041,9803030,12072,9906074
1520,1521,9607007,9312210,9604040,212107,9409119,9906142,9604040,9710183,9904045,9504149,9511173,9404107,9301132
1521,1522,9607003,209155,206038,9210121,9403042,9307111,206038,9507085,9611116,206130,9805018,9511031,9610031
1522,1523,9606195,9411051,9610056,3056,9402060,9901004,9610056,207247,9307001,208185,9902126,9910037,9801067
1523,1524,9606194,9705163,206108,7195,9309050,9505074,206108,9604113,9222,6239,207113,205002,9307155
1524,1525,9606188,9510087,9612183,9612068,9402031,9501068,9612183,9303029,10223,9304150,9902205,7230,9611011
1525,1526,9606181,9602136,9702049,9603012,9511087,205038,9702049,9608190,9709028,9510067,9247,9612168,9311079
1526,1527,9606178,9908075,9609053,210097,3190,9510210,9609053,9301097,9206059,9304141,209088,9506206,9201080
1527,1528,9606177,9712206,9702028,9612128,9306037,11183,9702028,4012,9204051,9410084,9701186,9409089,4041
