,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality,scores
522,3067,0.041665871,4.5e-05,0.000101202,0.073705429,0.004521777,0.001519317,0.001193678,2611.529287,2.13e-05,3.16e-05,3.16e-05,0.315545424
523,3068,0.033666024,5.82e-06,0.000101596,0.080458465,0.003653596,0.000180871,0.004203107,2892.657811,4.38e-05,1.41e-05,1.41e-05,0.109422984
524,3069,0.005666558,0.0,1.5e-07,0.067822914,0.000614962,0.0,6.53e-05,2414.321406,0.000127205,0.0,0.0,0.025447199
525,3070,0.005333232,4.6e-06,1.41e-08,0.016620566,0.000578787,0.000217045,1.03e-14,521.0870657,5.52e-05,4.45e-07,4.45e-07,0.109422984
527,3072,0.033332697,6.91e-06,0.000101757,0.062690837,0.003617422,0.00025322,0.000123331,2504.616605,4.29e-05,9.84e-06,9.84e-06,0.150138559
528,3073,0.002999943,1.14e-06,5.63e-09,0.005784064,0.000325568,7.23e-05,5.18e-22,231.04748,3.14e-05,1.8e-06,1.8e-06,0.279919331
529,3074,0.041665871,4.05e-05,0.00010121,0.072046968,0.004521777,0.001519317,0.002070318,2486.947396,2.03e-05,3.26e-05,3.26e-05,0.216301263
530,3075,0.068665356,0.000121423,0.000101814,0.074940748,0.007451888,0.004087686,0.000481945,2708.203837,2.33e-05,0.002400426,0.002400426,0.035626093
531,3076,0.055665604,3.6e-05,0.000103289,0.084375527,0.006041094,0.001193749,0.016728743,3074.249565,4.8e-05,0.000347289,0.000347289,0.211211851
532,3077,0.001333308,1.78e-11,6.28e-09,0.058320148,0.000144697,7.23e-05,5.65e-06,1911.100031,1.64e-05,4.75e-05,4.75e-05,0.251927355
533,3078,0.02199958,2.29e-06,5.62e-05,0.055675634,0.002387498,7.23e-05,2.26e-06,2096.325456,2.99e-05,2.06e-07,2.06e-07,0.340992623
534,3080,0.000666654,0.0,-2.74e-24,7.23e-05,7.23e-05,0.0,1.08e-36,2.0,4.15e-05,0.0,0.0,0.234114344
535,3081,0.01433306,1.57e-06,4.32e-05,0.079095821,0.001555491,7.23e-05,0.002353149,2822.683508,4.28e-05,0.000347101,0.000347101,0.366439822
536,3082,0.012999752,3.29e-06,4.77e-05,0.034842704,0.001410794,0.000180871,8.21e-12,1152.98135,1.72e-05,1.58e-08,1.58e-08,0.203577663
537,3083,0.013999733,0.0,5.03e-05,0.059312251,0.001519317,0.0,3.28e-05,2130.426704,4.73e-05,0.0,0.0,0.272285143
538,3084,0.00333327,2.4700000000000002e-26,2.25e-09,0.008827991,0.000361742,3.62e-05,3.38e-19,288.0565129,8.33e-05,2.14e-06,2.14e-06,0.267195731
539,3085,0.042999179,2.64e-05,0.000101913,0.072162787,0.004666474,0.000904355,0.001425325,2600.678479,5.61e-05,0.000166216,0.000166216,0.290098224
540,3086,0.071331971,1.39e-05,0.000102583,0.094960338,0.007741282,0.000506439,0.035789153,3396.579298,0.000376699,0.001468448,0.001468448,0.241748462
541,3087,0.002333289,3.62e-12,6.13e-10,0.004898534,0.00025322,3.62e-05,2.15e-22,160.2716089,3.18e-05,3.92e-07,3.92e-07,0.251927355
542,3089,0.000666654,0.0,4.65e-11,0.000210808,7.23e-05,0.0,2.2900000000000002e-32,6.666666667,4.67e-05,0.0,0.0,0.315545424
543,3090,0.002333289,0.0,1.13e-07,0.070303624,0.00025322,0.0,0.000270111,2367.753529,2.42e-05,0.0,0.0,0.241748462
545,3092,0.002999943,2.51e-06,3.09e-09,0.041375146,0.000325568,0.000180871,1.14e-08,1462.37377,2.38e-05,6.56e-08,6.56e-08,0.313000647
546,3093,0.037665948,2.99e-05,0.00010155,0.070910377,0.004087686,0.001012878,0.00011865,2502.217454,2.07e-05,7.79e-05,7.79e-05,0.201032957
548,3095,0.002333289,1.71e-12,1.53e-10,0.039000172,0.00025322,3.62e-05,2.72e-10,1311.174828,4.04e-05,9.81e-10,9.81e-10,0.244293238
549,3096,0.044999141,2.78e-05,0.000102108,0.076444466,0.004883519,0.000904355,0.006275166,2661.799067,3.48e-05,1.35e-05,1.35e-05,0.145049077
550,3097,0.00333327,7.71e-07,1.82e-07,0.039880961,0.000361742,7.23e-05,7.6e-09,1357.946218,1.98e-05,4.2e-07,4.2e-07,0.229024862
551,3098,0.027666138,3.46e-06,0.000101937,0.073792686,0.00300246,0.000108523,0.000500929,2474.973915,2.33e-05,1.19e-06,1.19e-06,0.221390745
553,3100,0.040999217,1.6e-05,0.000101928,0.0636316,0.004449428,0.000651136,7.24e-05,2319.502647,5.24e-05,4.59e-05,4.59e-05,0.231569638
554,3101,0.068332029,0.000109304,0.000101383,0.06953803,0.007415714,0.003834467,0.000197748,2512.147908,2.34e-05,0.000816964,0.000816964,0.017813082
555,3102,0.031666062,3.46e-06,0.000102593,0.079875336,0.00343655,0.000108523,0.003900532,2885.112826,3.58e-05,1.07e-05,1.07e-05,0.244293238
556,3103,0.037999274,2.2e-05,0.000102463,0.072294295,0.004123861,0.000723484,0.003317211,2554.428457,2.93e-05,1.01e-05,1.01e-05,0.338447917
557,3105,0.011333117,0.0,4.77e-05,0.034842704,0.001229923,0.0,8.21e-12,1152.98135,1.72e-05,0.0,0.0,0.221390745
558,3106,0.032666043,1.15e-06,0.000101661,0.075149568,0.003545073,3.62e-05,0.001605959,2753.118933,0.00010141,8.16e-05,8.16e-05,0.216301263
560,3109,0.033332697,9.22e-06,0.00010192,0.074166895,0.003617422,0.000361742,0.001825546,2487.672372,9.12e-05,7.36e-05,7.36e-05,0.226480156
561,3110,0.043332506,2.07e-05,0.000101352,0.069978772,0.004702648,0.000795833,0.000119865,2585.405981,3.6e-05,0.000551023,0.000551023,0.0127236
562,3111,0.001999962,3.44e-11,4.31e-09,0.048030321,0.000217045,3.62e-05,4.49e-08,1580.820743,2.63e-05,6.43e-08,6.43e-08,0.223935451
563,3112,0.002666616,1.29e-10,1.56e-10,0.000654993,0.000289394,0.000144697,7.76e-26,26.40761183,3.31e-05,3.18e-07,3.18e-07,0.234114344
564,3113,0.049999045,6.7e-05,0.000101307,0.067793499,0.005426132,0.002206627,0.000183049,2421.853704,2.89e-05,5.05e-05,5.05e-05,0.211211851
565,3114,0.023332888,8.63e-06,7.59e-05,0.067028303,0.002532195,0.000434091,3.73e-05,2365.972169,2.09e-05,0.000192346,0.000192346,0.223935451
566,3115,0.034332678,6.93e-06,0.000102395,0.076869038,0.003725944,0.000217045,0.002476537,2652.943695,2.77e-05,4.36e-06,4.36e-06,0.216301263
567,3116,0.039999236,2.09e-05,0.00010264,0.079181184,0.004340906,0.000723484,0.006363138,2759.526479,3.95e-05,5.96e-05,5.96e-05,0.208667145
568,3117,0.023332888,6.8e-05,2.36e-08,0.068774053,0.002532195,0.002459847,0.000654702,2253.248359,1.6e-05,9.44e-06,9.44e-06,0.257016838
569,3118,0.039665909,3.68e-05,0.000101791,0.073514051,0.004304732,0.001266098,0.000738524,2453.851881,3.11e-05,8.7e-05,8.7e-05,0.254472132
570,3119,0.038665928,0.0,0.000102868,0.081001502,0.004196209,0.0,0.007192237,2946.606224,7.76e-05,0.0,0.0,0.221390745
571,3120,0.034666005,1.73e-05,0.000102593,0.079767128,0.003762118,0.000651136,0.00342495,2860.549997,2.89e-05,0.000209498,0.000209498,0.211211851
572,3121,0.031999389,9.17e-06,0.000101293,0.073152293,0.003472725,0.000289394,0.000642082,2616.803129,4.4e-05,1.15e-05,1.15e-05,0.066162774
573,3122,0.065665413,7.94e-05,0.000102519,0.077020884,0.00712632,0.002857763,0.000592789,2915.483058,2.97e-05,0.00028866,0.00028866,0.201032957
574,3123,0.031666062,4.62e-06,0.000101962,0.080221976,0.00343655,0.000217045,0.002367612,2893.056751,4.03e-05,6.91e-05,6.91e-05,0.198488251
575,3124,0.043332506,2.99e-05,0.000101459,0.06943401,0.004702648,0.001012878,0.00012564,2512.553422,2.43e-05,1.22e-05,1.22e-05,0.226480156
577,3126,0.000666654,0.0,1.81e-11,0.004441397,7.23e-05,0.0,3.1e-22,142.9538961,3.88e-05,0.0,0.0,0.29264293
579,3128,0.007333193,6.85e-06,5.14e-09,0.005744541,0.000795833,0.000434091,1.26e-22,191.8520147,3.27e-05,2.04e-06,2.04e-06,0.285008742
580,3129,0.030999408,4.64e-06,0.000102648,0.08557554,0.003364202,0.000144697,0.003223952,2995.244386,2.21e-05,2.95e-05,2.95e-05,0.24938265
582,3131,0.04399916,3.45e-06,0.000102508,0.077454539,0.004774996,0.000108523,0.000585521,2866.417374,8.1e-05,3.28e-05,3.28e-05,0.211211851
585,3134,0.001333308,4.31e-11,1.52e-10,0.000141196,0.000144697,0.000108523,4.6000000000000006e-31,4.5,1.99e-05,2.88e-08,2.88e-08,0.211211851
586,3135,0.020666272,2.73e-06,7.04e-05,0.048562309,0.002242801,0.000108523,1.06e-07,1700.17489,4.13e-05,1.77e-05,1.77e-05,0.223935451
587,3136,0.112331189,0.000195581,0.000104406,0.08630072,0.01219071,0.006475184,0.009649511,3266.55833,5.7e-05,0.015002283,0.015002283,0.231569638
588,3137,0.042665852,3.34e-05,0.000101309,0.068031428,0.0046303,0.001085226,0.000415979,2406.426574,2.87e-05,8.22e-06,8.22e-06,0.213756557
589,3138,0.003666597,1.6e-06,2.33e-09,0.03955049,0.000397916,0.00025322,2.24e-09,1316.761826,2.85e-05,3.38e-05,3.38e-05,0.229024862
590,3139,0.034666005,2.44e-05,0.000101624,0.061256869,0.003762118,0.000868181,1.76e-05,2307.126267,2.15e-05,8.12e-05,8.12e-05,0.089065267
593,3142,0.031999389,9.21e-06,0.000102026,0.053449097,0.003472725,0.000361742,1.92e-06,2037.653686,3.16e-05,6.42e-06,6.42e-06,0.081431079
594,3143,0.005666558,4.61e-07,4.48e-09,0.051926814,0.000614962,0.000217045,5.71e-06,1735.652908,3.3e-05,9.05e-05,9.05e-05,0.206122369
595,3144,0.008666501,9.22e-06,1.1e-08,0.002709509,0.00094053,0.000614962,6.9e-25,94.49261294,3.27e-05,6.21e-06,6.21e-06,0.239203756
596,3145,0.052332334,5.89e-05,0.00010315,0.070963476,0.005679352,0.001917233,0.000368196,2605.36508,4.09e-05,0.000162113,0.000162113,0.246837944
597,3146,0.005333232,1.14e-06,1.13e-08,0.058458037,0.000578787,0.000108523,2.89e-06,1933.888034,7.25e-05,3.61e-05,3.61e-05,0.279919331
598,3147,0.049332391,2.9e-05,0.000103097,0.083646306,0.005353784,0.00094053,0.007236405,2887.124281,5.4e-05,0.00023452,0.00023452,0.234114344
599,3148,0.035332659,1.27e-05,0.000102645,0.078611935,0.003834467,0.000397916,0.004801525,2730.728638,3.91e-05,0.000130356,0.000130356,0.223935451
600,3149,0.000999981,-5.35e-26,1.3899999999999998e-23,7.23e-05,0.000108523,3.62e-05,1.08e-36,2.0,2.85e-05,0.0,0.0,0.23665905
601,3150,0.017333002,1.17e-06,6.91e-05,0.043509623,0.001881059,3.62e-05,1.71e-08,1512.460716,2.36e-05,2.94e-09,2.94e-09,0.257016838
602,3151,0.03633264,1.74e-05,0.000102062,0.07848805,0.003942989,0.000542613,0.003351801,2738.304601,2.51e-05,6.41e-06,6.41e-06,0.274829849
604,3153,0.017333002,3.4e-06,5.04e-05,0.070334393,0.001881059,0.000144697,0.000371575,2437.668747,3.77e-05,2.05e-05,2.05e-05,0.279919331
605,3154,0.018332983,1.82e-06,5.99e-05,0.071204734,0.001989582,7.23e-05,0.000318417,2476.245021,0.000112093,3.02e-05,3.02e-05,0.241748462
606,3155,0.00333327,4.58e-06,2e-08,0.004411015,0.000361742,0.00025322,1.7099999999999998e-23,138.8527778,1.73e-05,3.27e-08,3.27e-08,0.239203756
607,3156,0.030999408,1.15e-06,0.000101119,0.055555683,0.003364202,3.62e-05,9.3e-07,2079.361952,0.000102421,2.89e-07,2.89e-07,0.300277048
608,3157,0.029332773,2.28e-06,0.000101067,0.066181194,0.003183331,7.23e-05,4.45e-05,2318.746101,2.91e-05,1.72e-05,1.72e-05,0.282464037
609,3158,0.002333289,1.15e-06,2.36e-09,0.067424527,0.00025322,7.23e-05,1.8e-05,2066.293573,2.81e-05,2.23e-05,2.23e-05,0.251927355
610,3159,0.009999809,1.92e-07,1.7e-05,0.004700474,0.001085226,3.62e-05,1.25e-20,171.1904401,3.69e-05,9.05e-09,9.05e-09,0.307911236
611,3160,0.117331093,0.000256539,0.000102122,0.074313099,0.012733324,0.00875416,0.000782987,2612.785394,3.46e-05,0.001197969,0.001197969,0.117057172
612,3161,0.034999332,1.04e-05,0.000102237,0.056145745,0.003798293,0.000325568,2.47e-05,2150.322891,4.01e-05,6.79e-06,6.79e-06,0.216301263
613,3162,0.034999332,1.29e-05,0.000101865,0.075360387,0.003798293,0.000506439,0.003849113,2510.957746,2.26e-05,4.93e-06,4.93e-06,0.226480156
614,3163,0.031666062,1.16e-06,0.000101871,0.068916048,0.00343655,0.000108523,0.00048106,2479.536712,5.19e-05,2.17e-06,2.17e-06,0.231569638
616,3165,0.001999962,0.0,5e-09,0.057222952,0.000217045,0.0,7.66e-06,1996.711192,4.19e-05,0.0,0.0,0.223935451
617,3166,0.033666024,9.17e-06,0.000101118,0.062239131,0.003653596,0.000325568,2.53e-05,2380.95007,4.9e-05,1.98e-06,1.98e-06,0.282464037
619,3168,0.03299937,0.0,0.000101316,0.05558307,0.003581247,0.0,2.06e-06,2104.470803,3.95e-05,0.0,0.0,0.216301263
620,3169,0.042999179,5.77e-06,0.000101387,0.074394934,0.004666474,0.000217045,0.000383696,2759.203476,0.000105382,8.02e-05,8.02e-05,0.221390745
621,3170,0.002333289,1.14e-06,1.45e-08,0.036078253,0.00025322,3.62e-05,3.83e-11,1269.739289,2.21e-05,2.16e-09,2.16e-09,0.269740437
622,3171,0.004999905,3.46e-06,1.57e-08,0.055900727,0.000542613,0.000108523,1.16e-06,1873.538562,4.63e-05,3.61e-07,3.61e-07,0.241748462
624,3174,0.031666062,4.6e-06,0.000101843,0.073713392,0.00343655,0.000144697,0.004900517,2597.998504,3.45e-05,3.09e-06,3.09e-06,0.201032957
625,3175,0.036665967,8.09e-06,0.000101673,0.072243776,0.003979164,0.000289394,0.000290587,2597.719577,4.82e-05,5.42e-05,5.42e-05,0.277374555
626,3176,0.048332411,4.38e-05,0.000102093,0.073912216,0.005245261,0.001410794,0.0008912,2599.147394,3.79e-05,5.9e-05,5.9e-05,0.022902493
627,3177,0.01866631,6.28e-06,3.25e-05,0.035922843,0.002025756,0.000397916,8.63e-12,1365.230272,6.24e-05,7.31e-05,7.31e-05,0.231569638
628,3178,0.013333079,4.42e-06,3.24e-05,0.033912496,0.001446969,0.00025322,8.24e-13,1270.493737,3.04e-05,2.39e-06,2.39e-06,0.206122369
629,3179,0.035999313,5.82e-06,0.000102611,0.081437968,0.003906815,0.00025322,0.001941328,2750.258444,5.47e-05,0.000112181,0.000112181,0.254472132
630,3180,0.058998874,6.12e-05,0.000102323,0.074490771,0.006402836,0.001989582,0.00062069,2666.846439,9.08e-05,0.000233052,0.000233052,0.277374555
631,3181,0.000999981,0.0,6.64e-09,0.011270321,0.000108523,0.0,5.49e-17,370.4512377,3.4e-05,0.0,0.0,0.264650955
632,3182,0.001999962,0.0,1.46e-08,0.038934445,0.000217045,0.0,1.27e-10,1455.586523,4.26e-05,0.0,0.0,0.193398769
633,3183,0.050332372,3.01e-05,0.000102602,0.083578683,0.005462306,0.001012878,0.012010921,3072.232431,5.53e-05,0.000175833,0.000175833,0.211211851
634,3184,0.048332411,2.07e-05,0.000101909,0.073393068,0.005245261,0.000723484,0.001012242,2669.072585,8.26e-05,0.000100955,0.000100955,0.010178894
635,3185,0.037332621,4.62e-06,0.000101252,0.071029961,0.004051512,0.000144697,0.000277892,2679.350586,8.4e-05,5.23e-05,5.23e-05,0.216301263
636,3186,0.001333308,0.0,6.44e-10,0.000172359,0.000144697,0.0,7.87e-34,6.0,2.67e-05,0.0,0.0,0.257016838
637,3187,0.073331933,8.52e-05,0.000102135,0.078915607,0.007958327,0.002930111,0.000709738,2996.094191,7.21e-05,0.000561923,0.000561923,0.002546535
638,3188,0.01099979,1.95e-05,7.68e-09,0.034762845,0.001193749,0.001049052,1.19e-11,1185.748482,1.96e-05,8.6e-07,8.6e-07,0.234114344
639,3189,0.001999962,6.3399999999999995e-25,-3.35e-23,0.000108523,0.000217045,0.000108523,1.7e-35,3.0,5.23e-05,1.96e-08,1.96e-08,0.246837944
640,3190,0.06933201,1.44e-08,0.000101493,0.064203071,0.007524237,3.62e-05,1.51e-05,2715.809454,0.000554656,1.72e-05,1.72e-05,0.198488251
641,3191,0.004333251,8.05e-06,1.11e-08,0.004510879,0.000470265,0.000289394,1.04e-22,143.1786436,1.89e-05,2e-07,2e-07,0.251927355
642,3192,0.008999828,9.2e-06,4.32e-06,0.033825837,0.000976704,0.000325568,1.39e-12,1196.089627,3.97e-05,5.24e-05,5.24e-05,0.203577663
643,3193,0.002999943,4.66e-06,8.26e-09,0.004393644,0.000325568,0.000217045,3.86e-23,135.9881674,1.68e-05,0.0,0.0,0.195943546
644,3194,0.002999943,2.68e-07,7.68e-09,0.003396742,0.000325568,7.23e-05,9.87e-25,109.3793651,3.16e-05,5.98e-07,5.98e-07,0.244293238
645,3195,0.003666597,1.52e-07,4.45e-06,0.003621209,0.000397916,0.000144697,9.73e-24,117.2416667,3.13e-05,1.74e-06,1.74e-06,0.211211851
646,3196,0.001999962,5.87e-09,1.94e-07,0.068796859,0.000217045,3.62e-05,0.00028084,2286.114923,2.06e-05,2.82e-09,2.82e-09,0.216301263
647,3197,0.041999198,3.92e-05,0.0001019,0.073159352,0.004557951,0.001338446,0.00274651,2560.967576,1.93e-05,0.00012049,0.00012049,0.020357787
648,3198,0.058998874,6.6e-05,0.000101433,0.068260105,0.006402836,0.002278976,4.7e-05,2514.596807,3.36e-05,0.000148259,0.000148259,0.262106249
649,3199,0.004999905,9.2e-06,1.23e-08,0.004531851,0.000542613,0.000325568,1.04e-22,145.4119769,2.02e-05,5.38e-07,5.38e-07,0.333358435
650,3200,0.044999141,5.73e-06,0.000101832,0.077564598,0.004883519,0.000180871,0.000618031,2874.15785,8.34e-05,5.12e-05,5.12e-05,0.295187636
652,3202,0.00333327,1.14e-06,1.43e-08,0.051186703,0.000361742,3.62e-05,5.5e-06,1704.936256,4.28e-05,1.88e-07,1.88e-07,0.290098224
653,3203,0.055332277,3.47e-05,0.000103017,0.081184101,0.00600492,0.001193749,0.013470517,2983.545152,6.11e-05,0.00010088,0.00010088,0.015268305
654,3204,0.037665948,5.74e-06,0.000101676,0.068660557,0.004087686,0.000180871,0.000135704,2497.221626,3.71e-05,1.25e-05,1.25e-05,0.269740437
655,3205,0.031332735,9.25e-06,0.000101739,0.072071438,0.003400376,0.000289394,0.001165093,2488.003993,2.99e-05,2.61e-05,2.61e-05,0.234114344
656,3206,0.005666558,5.12e-06,4.47e-06,0.054502191,0.000614962,0.000180871,2.99e-06,1969.31002,3.22e-05,3.1e-06,3.1e-06,0.254472132
657,3208,0.050999026,4.02e-05,0.000101949,0.070612441,0.005534655,0.001302272,0.00024431,2624.645666,7.78e-05,0.000176639,0.000176639,0.150138559
659,3211,0.039665909,8.04e-06,0.000101768,0.072488607,0.004304732,0.000289394,0.000177339,2734.286389,7.4e-05,0.000842695,0.000842695,0.239203756
660,3212,0.000666654,0.0,3.38e-15,9.65e-05,7.23e-05,0.0,1.64e-35,3.0,4.07e-05,0.0,0.0,0.221390745
661,3213,0.012333098,8.09e-06,1.15e-06,0.079526336,0.001338446,0.00025322,0.002864561,2868.531196,4.2e-05,7.45e-05,7.45e-05,0.066162774
662,3214,0.002999943,0.0,1.72e-07,0.002350268,0.000325568,0.0,1.97e-25,76.61904762,2.1e-05,0.0,0.0,0.267195731
663,3215,0.056332258,5.77e-05,0.000102482,0.072645275,0.006113442,0.001844885,0.000715939,2687.890426,3.48e-05,9.35e-05,9.35e-05,0.002546535
664,3216,0.039332582,2.65e-05,0.000101504,0.070337293,0.004268557,0.000832007,0.000479791,2507.58421,2.66e-05,4.48e-06,4.48e-06,0.076341597
665,3217,0.008999828,3.5e-06,7.01e-06,0.017854829,0.000976704,0.000144697,5.35e-14,580.5516983,9.56e-05,1.18e-05,1.18e-05,0.239203756
666,3218,0.042999179,2.2e-05,0.000102624,0.076855184,0.004666474,0.00068731,0.011362931,2661.427655,4.18e-05,3.61e-05,3.61e-05,0.162862159
667,3219,0.04399916,1.04e-05,0.000102117,0.078668129,0.004774996,0.000361742,0.003448463,2917.048456,8.36e-05,8.05e-05,8.05e-05,0.274829849
668,3220,0.049999045,6.33e-05,0.000101201,0.067256904,0.005426132,0.00231515,0.000103063,2384.796658,1.86e-05,2.62e-05,2.62e-05,0.010178894
669,3221,0.058665547,7.36e-05,0.000101584,0.070545275,0.006366662,0.002568369,0.000309731,2621.198519,5.59e-05,0.000208959,0.000208959,0.231569638
670,3222,0.002666616,1.14e-07,5.91e-09,0.052568666,0.000289394,3.62e-05,1.47e-06,1808.886058,4.71e-05,1.03e-06,1.03e-06,0.06870748
671,3223,0.032666043,1.72e-05,0.000101339,0.071636239,0.003545073,0.000542613,0.000246453,2482.196453,2.12e-05,1.6e-05,1.6e-05,0.223935451
672,3224,0.002333289,1.14e-06,1.26e-08,0.007954698,0.00025322,0.000180871,9.85e-19,243.1353868,1.69e-05,1.33e-07,1.33e-07,0.213756557
674,3226,0.035665986,9.23e-06,0.000101852,0.071110649,0.003870641,0.000289394,0.000288211,2641.363792,4.79e-05,3.23e-05,3.23e-05,0.274829849
675,3227,0.041332544,2.89e-05,0.000102195,0.071367251,0.004485603,0.001012878,0.000600981,2577.69662,2.31e-05,3.86e-05,3.86e-05,0.216301263
677,3229,0.001999962,1.47e-08,1.83e-09,0.000503824,0.000217045,0.000108523,2.8699999999999997e-30,15.66666667,1.72e-05,6.48e-08,6.48e-08,0.201032957
678,3230,0.039999236,1.13e-05,0.00010286,0.080761302,0.004340906,0.000361742,0.009283942,2935.707681,4.68e-05,1.05e-05,1.05e-05,0.246837944
679,3231,0.039999236,2.99e-05,0.000102022,0.074305816,0.004340906,0.00094053,0.000503688,2641.619241,2.98e-05,8.08e-05,8.08e-05,0.155227971
682,3234,0.030999408,1.15e-06,0.000101469,0.065984141,0.003364202,3.62e-05,3.42e-05,2338.10788,3.41e-05,6.29e-08,6.29e-08,0.254472132
683,3235,0.03299937,1.16e-06,0.000102372,0.080489164,0.003581247,3.62e-05,0.003020489,2926.416369,2.71e-05,3.16e-06,3.16e-06,0.0127236
684,3236,0.042999179,4.62e-05,0.000102213,0.075688916,0.004666474,0.001519317,0.002355338,2702.391605,1.8e-05,5.15e-05,5.15e-05,0.0127236
685,3237,0.049999045,6.83e-05,0.000102647,0.075707392,0.005426132,0.00231515,0.001914491,2581.863461,1.81e-05,5.98e-05,5.98e-05,0.755782137
687,3240,0.033999351,2.29e-06,0.000101479,0.062380203,0.00368977,7.23e-05,4.8e-05,2419.417355,7.15e-05,3.57e-06,3.57e-06,0.272285143
688,3241,0.031332735,0.0,0.000101781,0.07175968,0.003400376,0.0,0.000253347,2575.956637,3.16e-05,0.0,0.0,0.262106249
689,3242,0.018332983,3.1e-05,2.1e-07,0.068756728,0.001989582,0.001049052,6.69e-05,2488.538355,3.27e-05,6.16e-05,6.16e-05,0.208667145
692,3245,0.035332659,2.57e-07,0.000102237,0.075678113,0.003834467,3.62e-05,0.001056413,2659.591224,0.000124087,6.48e-07,6.48e-07,0.519123087
693,3246,0.004666578,1.31e-07,2.34e-09,0.00034793,0.000506439,0.00025322,5.3e-28,13.18333333,3.47e-05,1.53e-07,1.53e-07,0.246837944
694,3247,0.002333289,1.14e-06,1.28e-06,0.001034928,0.00025322,3.62e-05,4.71e-28,37.33095238,2.4e-05,3.32e-08,3.32e-08,0.091609973
695,3248,0.017333002,3.08e-05,2.25e-05,0.071868636,0.001881059,0.001157575,0.001728556,2443.457234,1.67e-05,1.05e-05,1.05e-05,0.206122369
696,3249,0.033999351,1.6e-05,0.000102454,0.072003938,0.00368977,0.000578787,0.000596825,2535.167418,3.46e-05,1.29e-05,1.29e-05,0.458049795
697,3250,0.002666616,0.0,4.32e-06,0.003397277,0.000289394,0.0,1.0499999999999999e-23,109.7710317,8.69e-05,0.0,0.0,0.030536681
698,3251,0.032332716,2.32e-06,0.000102381,0.083302163,0.003508899,7.23e-05,0.006401585,3050.842335,4.49e-05,5.8e-06,5.8e-06,0.366439822
700,3253,0.002333289,1.15e-06,5.95e-10,0.003612768,0.00025322,0.000144697,1.44e-24,116.606746,3.95e-05,1.82e-06,1.82e-06,0.254472132
701,3254,0.000999981,1.83e-10,5.66e-15,3.62e-05,0.000108523,7.23e-05,5.47e-37,1.0,1.73e-05,2.62e-09,2.62e-09,0.262106249
702,3255,0.00766652,2.33e-06,1.36e-06,0.000913679,0.000832007,0.000217045,1.5099999999999999e-30,34.9,0.000132466,9.14e-07,9.14e-07,0.020357787
703,3256,0.031999389,2.18e-05,6.69e-05,0.069910657,0.003472725,0.00068731,0.000190541,2580.93302,5.88e-05,7.11e-05,7.11e-05,0.221390745
705,3258,0.000666654,1.9e-12,5.1e-17,0.000117204,7.23e-05,3.62e-05,2.3800000000000002e-32,3.833333333,2.26e-05,1.18e-08,1.18e-08,0.229024862
706,3259,0.001999962,6.1e-11,3.04e-09,0.038254768,0.000217045,3.62e-05,8.17e-10,1296.376281,4.13e-05,1.77e-05,1.77e-05,0.272285143
707,3261,0.04066589,2.29e-05,0.000101754,0.065975132,0.004413254,0.000759659,0.000161409,2450.129781,4.98e-05,7.72e-05,7.72e-05,0.262106249
708,3262,0.034332678,8.08e-06,0.000101831,0.074795345,0.003725944,0.000289394,0.001754718,2675.23684,4.71e-05,2.31e-05,2.31e-05,0.269740437
709,3263,0.052998988,6.21e-05,0.000101356,0.069311285,0.0057517,0.002134279,0.00015127,2570.81179,3.74e-05,0.000158562,0.000158562,0.290098224
711,3265,0.034332678,1.04e-05,0.000101641,0.068421064,0.003725944,0.000325568,8.95e-05,2391.817904,3.54e-05,1.3e-06,1.3e-06,0.241748462
714,3268,0.004999905,1.14e-06,1.28e-06,0.06108344,0.000542613,3.62e-05,7.83e-06,2109.370746,0.000166659,5.87e-08,5.87e-08,0.216301263
715,3269,0.015333041,8.36e-06,5.72e-07,0.07568304,0.001664014,0.000397916,0.003878552,2653.286317,9.54e-05,0.000362795,0.000362795,0.272285143
716,3270,0.022332907,1.14e-06,7.59e-05,0.066314252,0.002423672,7.23e-05,3.12e-05,2335.829218,8.82e-05,9.12e-05,9.12e-05,0.221390745
717,3271,0.030666081,8.69e-06,0.000101139,0.074865101,0.003328028,0.000361742,0.000176647,2438.015187,2.33e-05,0.000206103,0.000206103,0.015268305
718,3272,0.037665948,1.69e-05,0.000101614,0.061423403,0.004087686,0.000614962,0.00028808,2344.099409,3.02e-05,9.05e-05,9.05e-05,0.231569638
719,3273,0.034999332,1.98e-05,0.000101041,0.067576408,0.003798293,0.000759659,8.23e-05,2417.323108,3.15e-05,2.28e-05,2.28e-05,0.419878926
720,3275,0.022332907,5.73e-06,7.88e-05,0.072149052,0.002423672,0.000180871,0.000339051,2524.013469,3.48e-05,0.00014079,0.00014079,0.206122369
721,3276,0.004333251,1.44e-08,1.28e-06,0.011157019,0.000470265,7.23e-05,1.74e-17,370.7847025,4.59e-05,2.34e-06,2.34e-06,0.396976503
722,3277,0.030666081,5.7e-06,0.000101014,0.058209896,0.003328028,0.000289394,7.35e-06,2106.184051,5.19e-05,0.000282385,0.000282385,0.053439174
723,3278,0.044999141,3.67e-05,0.000101425,0.071777157,0.004883519,0.001338446,0.000219598,2589.43078,2.22e-05,0.000153201,0.000153201,0.244293238
