Id,Degree-Centrality
9703005,7.64E-05
9703006,7.64E-05
9703007,0.001565423
9703008,0.000305448
9703009,0.000954526
9703010,0.000152724
9703011,3.82E-05
9703012,0.000572716
9703014,0.000267267
9703015,3.82E-05
9703016,0.000878164
9703017,0.000114543
9703018,7.64E-05
9703019,0.000267267
9703020,0.000458173
9703021,0.000190905
9703023,0.000343629
9703024,0.000114543
9703025,3.82E-05
9703026,0.000496354
9703028,0.000381811
9703029,0.000458173
9703030,0.005116261
9703031,0.000801802
9703032,3.82E-05
9703033,3.82E-05
9703034,3.82E-05
9703035,3.82E-05
9703036,0.000152724
9703037,3.82E-05
9703038,0.000572716
9703039,0.000381811
9703040,0.001107251
9703041,0.000496354
9703042,3.82E-05
9703043,0.000114543
9703044,0.000114543
9703045,0.000381811
9703046,3.82E-05
9703048,0.000572716
9703049,0.000152724
9703050,0.000190905
9703051,0.00145088
9703052,0.001107251
9703053,7.64E-05
9703054,0.000534535
9703055,0.000190905
9703056,0.000687259
9703057,0.000152724
9703058,3.82E-05
9703059,0.00072544
9703060,0.000381811
9703061,3.82E-05
9703062,0.000534535
9703063,0.000381811
9703064,7.64E-05
9703065,0.000229086
9703066,0.000343629
9703067,3.82E-05
9703069,3.82E-05
9703070,0.000343629
9703071,0.000229086
9703072,0.001718147
9703073,0.000114543
9703074,3.82E-05
9703075,0.000649078
9703076,0.000419992
9703077,0.000190905
9703078,0.000496354
9703079,0.000114543
9703080,0.000114543
9703081,0.000267267
9703082,0.000687259
9703083,3.82E-05
9703084,0.000305448
9703085,0.000229086
9703086,0.000152724
9703088,0.000114543
9703089,7.64E-05
9703090,0.000267267
9703091,0.000267267
9703092,0.000114543
9703093,3.82E-05
9703094,0.000152724
9703095,0.000458173
9703096,7.64E-05
9703097,7.64E-05
9703098,0.000687259
9703099,0.000610897
9703100,0.000916345
9703101,0.000687259
9703102,0.000916345
9703104,0.000152724
9703105,7.64E-05
9703106,0.000190905
9703107,0.000190905
9703108,0.000343629
9703109,7.64E-05
9703110,0.001641785
9703111,0.000305448
9703112,0.000114543
9703113,3.82E-05
9703114,0.000229086
9703115,7.64E-05
9703116,0.000114543
9703117,0.000114543
9703118,0.000992707
9703119,0.000229086
9703121,7.64E-05
9703122,0.000267267
9703123,0.000267267
9703124,0.000496354
9703125,0.000229086
9703126,0.000229086
9703127,0.000610897
9703128,3.82E-05
9703129,0.000267267
9703130,7.64E-05
9703131,7.64E-05
9703132,0.000267267
9703133,0.000381811
9703134,0.00072544
9703136,0.000381811
9703137,0.000229086
9703138,0.000267267
9703139,0.000229086
9703140,3.82E-05
9703141,0.000229086
9703142,0.000419992
9703143,0.000152724
9703144,0.000114543
9703145,0.000343629
9703146,0.001145432
9703147,0.000763621
9703148,0.000267267
9703149,0.000190905
9703150,0.000267267
9703151,0.000152724
9703152,0.000152724
9703153,0.000152724
9703154,0.000496354
9703155,3.82E-05
9703156,0.000152724
9703157,0.000190905
9703158,0.000801802
9703159,0.000839983
9703160,0.000343629
9703161,3.82E-05
9703162,3.82E-05
9703163,0.001030888
9703165,0.000267267
9703166,0.005536253
9703167,0.000649078
9703168,0.000190905
9703169,7.64E-05
9703170,0.000229086
9703171,0.000229086
9703172,0.000649078
9703173,3.82E-05
9703174,0.000267267
9703176,0.00072544
9703177,0.000114543
9703178,0.000419992
9703179,0.000763621
9703180,0.001183613
9703181,7.64E-05
9703182,0.001221794
9703183,0.000114543
9703184,0.000114543
9703185,3.82E-05
9703186,0.000572716
9703187,0.000114543
9703188,0.000419992
9703189,0.000152724
9703190,0.000572716
9703191,0.000381811
9703192,3.82E-05
9703193,0.000190905
9703194,0.000649078
9703195,0.001259975
9703196,0.000267267
9703197,0.000687259
9703198,0.000839983
9703199,0.000458173
9703200,0.000152724
9703201,0.000992707
9703202,0.000229086
9703203,3.82E-05
9703204,0.000229086
9703206,0.00145088
9703207,3.82E-05
9703208,0.000496354
9703209,0.000801802
9703210,0.002023596
9703211,0.001298156
9703213,0.000190905
9703214,0.000343629
9703215,0.000649078
9703216,0.00072544
9703217,0.00145088
9703218,0.001489061
9703219,0.000381811
9310004,0.000267267
9703220,0.000114543
9703222,0.000152724
9310005,0.000152724
9703224,0.000305448
9310008,0.000305448
9310010,3.82E-05
9703227,0.000229086
9703228,0.000610897
9310011,7.64E-05
9310012,0.000114543
9310013,0.000114543
9310016,0.000152724
9310015,0.000114543
9310018,0.000114543
9310019,7.64E-05
9310017,3.82E-05
9310014,3.82E-05
9310022,0.000305448
9310023,7.64E-05
9310024,0.000114543
9310025,0.000343629
9310026,0.000458173
9310021,3.82E-05
9310027,3.82E-05
9310029,7.64E-05
9310031,0.000229086
9310032,0.000305448
9310033,0.000190905
9310035,0.000305448
9310037,3.82E-05
9310038,3.82E-05
9310039,3.82E-05
9310040,0.000190905
9310041,0.000419992
9310042,0.000343629
9310043,0.000534535
9310044,0.000610897
9310046,0.000458173
9310047,0.000152724
9310048,3.82E-05
9310049,7.64E-05
9310050,3.82E-05
9310052,3.82E-05
9310053,3.82E-05
9310054,7.64E-05
9310055,0.000190905
9310056,0.000267267
9310058,0.000114543
9310059,3.82E-05
9310060,0.000267267
9310061,0.000190905
9310062,7.64E-05
9310063,3.82E-05
9310065,3.82E-05
9310067,0.000114543
9310070,0.000305448
9310071,0.000229086
9310072,0.000152724
9310073,0.000381811
9310074,3.82E-05
9310075,0.000152724
9310076,0.000190905
9310077,0.000190905
9310079,0.000114543
9310080,0.000267267
9310081,3.82E-05
9310082,7.64E-05
9310083,3.82E-05
9310084,3.82E-05
9310085,0.000152724
9310086,3.82E-05
9310088,0.000152724
9310089,0.000114543
9310090,7.64E-05
9310092,7.64E-05
9310093,3.82E-05
9310094,3.82E-05
9310095,0.000114543
9310096,0.000190905
9310097,0.000152724
9310098,0.000267267
9310099,3.82E-05
9310100,3.82E-05
9310101,0.000801802
9310102,0.000152724
9310103,7.64E-05
9310106,3.82E-05
9310110,0.000190905
9310111,0.000152724
9310112,0.001489061
9310113,0.000458173
4002,0.000458173
4003,0.000687259
4004,0.000458173
4005,0.001145432
9310115,0.000114543
9310116,0.000152724
9310118,0.000610897
4009,0.001336337
9310122,0.000534535
4011,0.00106907
9310123,0.000381811
4013,0.002252682
4014,0.002023596
4015,0.001183613
9310125,0.000190905
4017,0.000229086
9310130,0.000343629
4019,0.000419992
4020,0.000114543
4021,0.000458173
9310134,0.000305448
9310131,0.000114543
4024,0.000381811
9310132,3.82E-05
4026,0.000458173
4027,0.000381811
4028,0.001030888
9310138,0.000190905
4030,0.000419992
9310141,0.000114543
4032,0.000305448
9310142,0.000152724
9310144,0.000572716
9310147,3.82E-05
4036,0.000152724
4037,0.000534535
4038,0.001298156
4039,0.000839983
4040,0.000839983
9310151,0.000458173
9310148,7.64E-05
9310150,0.000267267
4044,0.000152724
9310157,0.000305448
9310156,0.000305448
9310159,0.001221794
4048,0.000496354
9310155,0.000190905
9310158,3.82E-05
4043,7.64E-05
4052,0.000229086
9310165,0.000343629
4053,7.64E-05
9310164,3.82E-05
4056,0.001259975
4057,0.000610897
9310168,0.000114543
9310170,0.001718147
4051,0.000229086
4061,0.000458173
4062,0.000419992
4063,0.001870872
4064,0.000152724
9310174,0.000152724
4066,0.000190905
4067,0.000572716
4068,0.000839983
9310181,0.000801802
4070,0.000801802
4071,0.000419992
4072,0.000839983
4073,0.000458173
4074,0.001756329
4075,0.000229086
9310179,0.000267267
4077,0.00106907
4078,0.000343629
9310182,3.82E-05
4080,0.001298156
9310193,0.000152724
4082,0.000114543
4083,0.000229086
4084,0.000152724
4085,0.001527242
9310191,0.000534535
4087,0.000763621
9310194,0.000763621
9310198,0.000190905
9310202,0.000916345
9310200,0.000534535
4092,0.000687259
4093,0.001527242
4094,0.000267267
4095,0.000801802
9310201,0.000267267
4097,0.001527242
4098,0.000801802
4090,0.000687259
4100,0.000839983
4096,0.000229086
4102,0.000839983
4103,0.001985415
4104,0.000801802
4105,7.64E-05
4106,0.001603604
4107,0.000152724
4101,0.000649078
4109,0.000916345
4108,7.64E-05
4111,0.002061777
4112,0.000687259
4113,0.000419992
4114,0.001412699
4115,0.001259975
4110,3.82E-05
4117,0.000343629
4118,0.000305448
4119,0.000610897
4116,0.000229086
4120,0.000114543
4121,0.000229086
4123,0.000343629
4124,0.001336337
4125,0.001947234
4126,0.001489061
4127,0.000190905
4122,0.000190905
4129,0.000152724
4130,0.000419992
4131,0.000534535
4132,0.000114543
4133,0.002138139
4134,0.001145432
4135,0.000343629
4136,0.000343629
4137,3.82E-05
4138,3.82E-05
4139,0.000114543
4140,0.000190905
4141,0.001336337
4142,0.000763621
4143,0.000190905
4144,0.000114543
4145,0.000458173
4146,0.000305448
4147,0.003818105
4148,0.002099958
4149,0.000878164
4150,3.82E-05
4151,0.000496354
4152,0.000114543
4153,0.000190905
4154,0.000305448
4155,0.000801802
4157,0.000305448
4158,0.000954526
4159,0.000458173
4160,0.001412699
4161,7.64E-05
4162,0.000190905
4163,7.64E-05
4164,3.82E-05
4165,0.001259975
4166,0.001679966
4167,0.000267267
4168,0.000267267
4169,3.82E-05
4170,0.000458173
4171,0.000572716
4172,0.000381811
4173,0.000114543
4174,3.82E-05
4175,7.64E-05
4176,0.000114543
4177,0.000229086
4178,0.000229086
4179,0.000267267
4180,0.000229086
4181,0.000229086
4182,0.000190905
4183,0.002214501
4184,3.82E-05
4185,0.000572716
4186,0.001145432
4187,0.002329044
4188,0.000954526
4189,0.000114543
4190,7.64E-05
4191,0.000152724
4192,0.000114543
4193,7.64E-05
4194,0.000649078
4195,0.00106907
4196,0.000534535
4198,0.002939941
4199,0.000534535
4200,3.82E-05
4201,0.000572716
4203,0.000152724
4204,0.000801802
4205,7.64E-05
4206,0.000687259
105065,3.82E-05
105074,3.82E-05
105090,3.82E-05
105102,3.82E-05
105103,3.82E-05
105109,7.64E-05
105113,3.82E-05
9704001,7.64E-05
9704002,0.000152724
9704004,7.64E-05
9704005,0.000916345
9704006,0.000839983
9704007,0.000381811
9704009,0.000572716
9704010,0.000114543
9704011,0.000114543
9704012,0.000152724
9704013,0.000954526
9704014,0.000190905
9704015,7.64E-05
9704016,0.000801802
9704017,0.000229086
9704018,0.00106907
9704019,3.82E-05
9704020,0.000114543
9704021,0.000381811
9704022,3.82E-05
9704023,0.000152724
9704024,0.000190905
9704025,0.000343629
9704026,3.82E-05
9704027,0.000343629
9704028,0.000152724
9704029,0.000649078
9704030,0.000610897
9704031,0.000190905
9704032,0.000610897
9704033,3.82E-05
9704034,0.000381811
9704035,0.000381811
9704036,0.000190905
9704037,0.000305448
9704038,3.82E-05
9704039,7.64E-05
9704040,0.00072544
9704041,0.001947234
9704043,0.001832691
9704044,0.001259975
9704045,0.000229086
9704046,7.64E-05
9704047,0.000152724
9704048,3.82E-05
9704049,3.82E-05
9704050,3.82E-05
9704051,0.000572716
9704052,0.000496354
9704054,0.000343629
9704055,0.000267267
9704056,0.000190905
9704057,0.000229086
9704058,7.64E-05
9704059,0.000801802
9704060,3.82E-05
9704061,0.000801802
9704062,3.82E-05
9704063,0.000229086
9704064,0.00072544
9704065,0.000496354
9704066,0.000114543
9704067,0.001107251
9704068,0.000152724
9704069,0.000229086
9704070,0.000152724
9704072,3.82E-05
9704073,0.000190905
9704074,0.000152724
9704075,0.000534535
9704076,0.000572716
9704077,0.000343629
9704078,3.82E-05
9704079,0.000229086
9704080,0.003779924
9704081,3.82E-05
9704082,0.000190905
9704083,0.000305448
9704084,7.64E-05
9704085,3.82E-05
9704086,0.000267267
9704087,0.00106907
9704088,0.000152724
9704089,0.001832691
9704090,0.000190905
9704091,0.000152724
9704092,7.64E-05
9704093,0.000610897
9704094,0.000114543
9704095,0.001489061
9704096,0.000572716
9704097,0.000229086
9704098,0.000954526
9704099,3.82E-05
9704100,0.000114543
9704101,0.000114543
9704102,0.000229086
9704103,3.82E-05
9704104,0.002863579
9704105,3.82E-05
9704107,0.000152724
9704108,0.000267267
9704109,0.000763621
9704110,0.001489061
9704111,0.000229086
9704112,0.000763621
9704113,0.000190905
9704114,0.000572716
9704115,0.000343629
9704116,7.64E-05
9704117,7.64E-05
9704118,0.000458173
9704119,0.000152724
9704120,0.000649078
9704121,7.64E-05
9704122,3.82E-05
9704123,0.001221794
9704124,7.64E-05
9704125,0.000305448
9704126,0.000305448
9704127,0.000343629
9704128,0.000190905
9704129,0.000114543
9704130,0.000114543
9704131,0.000649078
9704132,3.82E-05
9704133,0.000305448
9704134,0.000801802
9704135,0.000229086
9704136,0.000305448
9704137,0.000114543
9704138,7.64E-05
9704140,3.82E-05
9704141,0.000267267
9704142,0.000649078
9704143,0.000458173
9704144,3.82E-05
9704145,0.000839983
9704146,0.000114543
9704147,0.000992707
9704148,0.000190905
9704149,3.82E-05
9704150,3.82E-05
9704151,0.002061777
9704152,7.64E-05
9704153,0.000381811
9704154,7.64E-05
9704155,3.82E-05
9704156,0.000763621
9704157,0.000152724
9704158,0.001489061
9704159,7.64E-05
9704160,3.82E-05
9704161,0.000114543
9704162,0.000114543
9704163,0.000343629
9704164,0.000267267
9704165,0.000190905
9704166,0.000267267
9704167,0.000839983
9704168,0.000534535
9704169,0.000572716
9704170,0.001107251
9704171,0.000229086
9704172,7.64E-05
9704173,0.000152724
9704174,0.000954526
9704175,0.000381811
9704176,0.000267267
9704177,0.00106907
9704178,0.000343629
9704179,7.64E-05
9704180,7.64E-05
9704181,3.82E-05
9704182,3.82E-05
9704183,7.64E-05
9704184,0.000114543
9704185,0.000267267
9704186,0.000419992
9704187,0.000190905
9704188,3.82E-05
9704189,0.000305448
9704190,0.000572716
9704191,7.64E-05
9704192,0.000572716
9704193,0.000496354
9704194,0.000305448
9704195,0.000763621
9704196,0.000229086
9704197,0.000343629
9704198,0.001145432
9704199,0.000343629
9704200,3.82E-05
9704201,0.000229086
9704202,0.000419992
9704203,0.000114543
9704204,0.001145432
9704205,0.00072544
9704206,0.000267267
9704207,3.82E-05
9704209,0.000229086
9704210,7.64E-05
9704211,0.000190905
9704212,3.82E-05
9704213,0.000305448
9704214,0.000649078
9704215,0.000152724
9311004,0.000114543
9311005,0.000114543
9311007,0.000572716
9311008,0.000152724
9311009,0.001145432
9311010,0.000878164
9311011,3.82E-05
9311012,0.000954526
9311014,0.000343629
9311015,0.000992707
9311016,3.82E-05
9311017,0.000114543
9311020,0.000152724
9311021,0.000229086
9311022,0.000419992
9311025,3.82E-05
9311026,7.64E-05
9311027,0.000343629
9311028,0.000190905
9311029,3.82E-05
9311032,3.82E-05
9311034,7.64E-05
9311036,3.82E-05
9311037,0.000458173
9311038,7.64E-05
9311039,3.82E-05
9311041,3.82E-05
9311042,0.000496354
9311045,0.000305448
9311047,0.000190905
9311048,3.82E-05
9311049,7.64E-05
9311050,3.82E-05
9311052,7.64E-05
9311055,0.000496354
9311056,0.000114543
9311057,7.64E-05
9311058,7.64E-05
9311059,7.64E-05
9311060,7.64E-05
9311062,0.00072544
9311064,0.000343629
9311065,0.000229086
9311066,7.64E-05
9311067,3.82E-05
9311068,3.82E-05
9311069,7.64E-05
9311070,0.000381811
9311072,0.000152724
9311074,0.000190905
9311075,3.82E-05
9311076,0.000114543
9311077,3.82E-05
9311078,0.000267267
9311079,0.000114543
9311080,3.82E-05
9311081,0.000763621
9311082,0.000114543
9311083,7.64E-05
9311084,0.000534535
9311085,0.000267267
9311086,3.82E-05
9311087,0.000229086
9311088,0.000114543
9311089,0.000267267
9311090,3.82E-05
9311091,0.000152724
9311092,0.000152724
9311093,0.000458173
9311094,3.82E-05
9311096,7.64E-05
9311097,0.000152724
9311098,7.64E-05
9311099,3.82E-05
9311100,7.64E-05
9311102,7.64E-05
9311103,0.000229086
9311107,3.82E-05
9311108,0.000267267
9311109,0.000190905
9311110,0.000152724
9311111,0.000190905
9311112,7.64E-05
5001,0.000878164
5002,7.64E-05
5003,0.000954526
9311116,0.000190905
5005,0.000763621
5006,0.002749036
5007,0.000687259
5008,0.000496354
9311120,0.001030888
5010,0.000305448
9311122,0.000152724
5004,0.000229086
5013,0.000381811
5014,0.000992707
5015,0.00217632
5016,0.002214501
9311127,0.000152724
9311130,0.000496354
9311129,0.000229086
9311131,3.82E-05
5021,0.000916345
9311132,7.64E-05
9311133,0.000190905
5017,0.000229086
5025,0.001107251
5026,0.001221794
5027,0.000458173
9311138,0.000152724
5029,0.00324539
9311141,0.000152724
5031,0.004848994
5032,0.002138139
5033,0.000190905
9311139,0.000458173
9311147,0.000763621
5036,0.002787217
5037,0.000152724
9311148,0.000267267
9311143,0.000152724
5040,0.003589019
9311144,0.000152724
5042,0.000114543
9311151,7.64E-05
9311156,0.000419992
5045,0.000381811
5046,0.000878164
5047,0.000839983
5048,0.003474476
5049,0.001221794
9311155,0.000114543
5051,0.000419992
5052,0.001259975
9311164,7.64E-05
5054,0.000419992
5055,0.000267267
5056,0.000152724
9311166,3.82E-05
9311168,0.000152724
5059,0.000763621
9311172,3.82E-05
9311173,0.000114543
5061,0.002023596
5062,0.000229086
5063,0.000343629
5065,0.000801802
5066,0.000801802
5067,0.003779924
5068,0.000763621
9311180,0.000419992
9311177,0.002023596
9311181,0.000534535
5072,0.001412699
5073,0.001909053
9311186,7.64E-05
5075,0.000343629
5076,0.001259975
9311183,0.000458173
9311185,0.000229086
9311187,0.000458173
5080,0.000458173
5081,0.000305448
9311189,0.000267267
5083,0.000419992
5077,0.000229086
5085,0.000839983
5082,0.000190905
5087,0.001565423
5088,0.000649078
5086,0.000267267
5090,0.00106907
5091,0.000763621
5089,0.000419992
5093,0.00072544
5094,0.000190905
5095,0.000458173
5092,7.64E-05
5096,0.000343629
5098,0.000496354
5097,0.000152724
5099,0.000190905
5101,0.000572716
5100,0.000152724
5103,0.000152724
5102,0.000152724
5105,0.000954526
5106,0.000267267
5104,3.82E-05
5108,0.000229086
5109,7.64E-05
5110,0.000267267
5111,0.000954526
5112,7.64E-05
5113,0.000381811
5114,0.001030888
5115,0.000343629
5116,0.000343629
5117,0.000114543
5119,0.000305448
5120,0.000687259
5121,0.000496354
5122,0.000267267
5123,0.000763621
5124,0.000458173
5125,0.000610897
5126,0.000458173
5127,0.001527242
5128,0.000534535
5129,0.003703562
5130,0.000572716
5131,3.82E-05
5132,7.64E-05
5133,0.000687259
5134,0.000305448
5135,0.000649078
5136,0.000534535
5137,0.000839983
5138,0.000419992
5139,0.000687259
5140,7.64E-05
5141,3.82E-05
5142,0.000343629
5143,0.000229086
5144,0.000267267
5145,0.001985415
5146,0.000381811
5147,0.000687259
5148,0.000801802
1022,3.82E-05
5150,0.000114543
5151,0.000916345
5152,0.000878164
5153,0.000687259
5154,0.000190905
5155,0.000114543
5156,0.000190905
5157,0.000381811
5158,0.000267267
5159,0.001565423
5160,0.000801802
5161,0.000267267
5162,0.00145088
5163,0.000572716
5164,0.000649078
5165,0.000458173
5166,0.000458173
5167,0.001107251
5168,0.000419992
5169,0.000649078
5170,0.000649078
5171,3.82E-05
5172,0.000267267
5173,0.000343629
5174,0.000763621
5175,0.000229086
5176,0.000381811
5178,0.00072544
5179,0.000572716
5180,0.000534535
5181,0.000152724
5182,0.001947234
5183,0.002138139
5185,0.001145432
5186,0.000878164
5187,0.000381811
1031,7.64E-05
5189,0.000114543
5190,0.000114543
5188,3.82E-05
5192,0.001718147
5193,0.000419992
5194,0.000419992
5191,7.64E-05
5196,7.64E-05
5197,0.000381811
5198,0.000267267
5199,0.000610897
5195,3.82E-05
5201,0.000267267
5202,0.000229086
5203,0.000190905
5204,0.002825398
5205,0.000496354
5206,0.000649078
5207,0.000114543
5208,0.002290863
5209,0.000992707
5210,0.000610897
5211,0.000916345
5212,0.000954526
5213,0.000343629
5214,0.000190905
5215,7.64E-05
5216,3.82E-05
5217,0.000954526
5218,7.64E-05
5219,0.000649078
5220,0.001183613
5221,0.000343629
5222,0.000572716
5223,0.000458173
5224,0.000305448
5225,0.00072544
5226,0.000267267
5227,0.000152724
5228,0.000114543
5229,0.000419992
5230,0.001107251
5231,7.64E-05
5232,0.000305448
5233,0.000419992
5234,7.64E-05
5235,0.000496354
5236,0.000419992
5237,0.000305448
5238,3.82E-05
5239,0.001565423
5241,0.000534535
5242,0.001374518
5243,0.000114543
5244,0.000610897
5245,0.000343629
5246,0.000381811
5247,0.003550838
5248,0.000610897
5249,7.64E-05
5250,0.000496354
5251,0.000381811
5252,3.82E-05
5253,0.000381811
5254,0.000267267
5255,0.000190905
5256,0.000763621
5257,0.000496354
5258,0.000381811
5259,0.000534535
1044,3.82E-05
5261,0.000229086
5262,0.000229086
5263,3.82E-05
5260,3.82E-05
5265,0.000649078
5266,0.000343629
5267,3.82E-05
5268,0.000649078
5269,0.000267267
5270,0.000610897
5271,0.000610897
5272,0.001832691
5273,0.000572716
5274,0.000343629
5275,0.000496354
5276,0.00106907
5277,0.000572716
5278,0.000419992
5279,0.000419992
5280,0.000687259
5281,7.64E-05
5282,0.000343629
5283,0.000496354
5284,3.82E-05
5285,3.82E-05
5286,0.000114543
5287,0.000114543
5288,0.000152724
1051,3.82E-05
1057,3.82E-05
1060,3.82E-05
1062,0.000114543
1064,3.82E-05
1065,7.64E-05
1067,3.82E-05
1070,3.82E-05
1072,3.82E-05
1073,7.64E-05
1081,3.82E-05
9705001,0.000152724
9705002,0.000152724
9705003,0.001107251
9705004,0.000992707
9705005,0.000114543
9705006,3.82E-05
9705007,0.000458173
9705008,0.000267267
9705009,3.82E-05
9705010,0.000152724
9705011,0.000878164
9705012,7.64E-05
9705013,0.000114543
9705014,0.000381811
9705015,7.64E-05
9705016,0.000687259
9705017,0.000267267
9705018,0.000114543
9705019,0.000190905
9705020,7.64E-05
9705021,0.000267267
9705022,0.001221794
9705023,0.000496354
9705024,0.000572716
9705025,0.000801802
9705026,3.82E-05
9705027,0.000419992
9705028,0.000343629
9705029,0.000419992
9705030,0.000801802
9705031,0.000267267
9705032,3.82E-05
9705034,0.000114543
9705035,0.000343629
9705036,0.000610897
9705037,0.000839983
9705038,0.00072544
9705039,3.82E-05
9705040,0.001527242
9705041,0.000649078
9705042,3.82E-05
9705044,0.000878164
9705045,0.000305448
9705046,0.00145088
9705047,7.64E-05
9705048,7.64E-05
9705049,0.000152724
9705050,0.000190905
9705051,3.82E-05
9705052,0.000954526
9705053,0.000496354
9705054,0.000152724
9705055,0.002214501
9705056,0.000649078
9705057,0.000801802
9705058,0.001183613
9705059,0.000114543
9705060,0.000114543
9705061,0.000534535
9705062,7.64E-05
9705063,0.000267267
9705064,0.000916345
9705065,0.000190905
9705067,0.000229086
9705068,0.000496354
9705069,0.000878164
9705072,0.000152724
9705073,0.000190905
9705074,0.001221794
9705075,0.000114543
9705076,0.000381811
9705077,0.000114543
9705078,0.002710855
9705079,0.000649078
9705081,7.64E-05
9705082,3.82E-05
9705084,0.001030888
9705085,0.000190905
9705086,3.82E-05
9705087,0.000687259
9705088,0.000114543
9705090,0.000687259
9705091,0.001298156
9705092,0.000381811
9705093,0.000152724
9705094,0.001259975
9705095,0.000381811
9705096,0.000114543
9705097,7.64E-05
9705099,0.000152724
9705100,0.000343629
9705101,3.82E-05
9705102,0.000190905
9705103,0.000267267
9705104,0.000458173
9705105,0.000114543
9705106,0.000954526
9705107,0.001489061
9705108,0.000343629
9705109,3.82E-05
9705110,0.000649078
9705111,0.000152724
9705113,0.00072544
9705114,0.000267267
9705115,0.000190905
9705116,0.000496354
9705117,0.001145432
9705118,7.64E-05
9705119,7.64E-05
9705120,0.000496354
9705121,0.000114543
9705122,0.001145432
9705123,0.000458173
9705124,0.00072544
9705126,0.000152724
9705127,0.000343629
9705128,0.001030888
9705129,0.000305448
9705130,0.001718147
9705131,0.000954526
9705132,0.000954526
9705133,3.82E-05
9705134,7.64E-05
9705135,7.64E-05
9705136,0.000152724
9705137,0.000458173
9705138,0.000687259
9705139,0.000496354
9705140,7.64E-05
9705141,7.64E-05
9705142,0.000114543
9705143,0.000687259
9705144,0.000190905
9705145,0.000381811
9705146,0.000343629
9705147,0.000152724
9705148,0.000419992
9705149,3.82E-05
9705150,0.000916345
9705151,0.000687259
9705152,0.000152724
9705153,0.000305448
9705154,0.000190905
9705155,0.000229086
9705156,0.000152724
9705157,0.000305448
9705158,7.64E-05
9705159,0.000267267
9705160,0.000687259
9705161,3.82E-05
9705162,0.001221794
9705163,0.000916345
9705164,0.000381811
9705165,0.00072544
9705166,0.001489061
9705167,0.000114543
9705168,0.000114543
9705169,0.000839983
9705170,0.000229086
9705171,7.64E-05
9705172,0.000152724
9705173,0.001565423
9705174,0.000992707
9705175,0.000878164
9705176,0.000305448
9705178,7.64E-05
9705179,0.000190905
9705180,0.000152724
9705181,0.000839983
9705182,0.000114543
9705183,0.000267267
9705184,0.000114543
9705185,0.000190905
9705186,0.000763621
9705187,0.000152724
9705188,0.000839983
9705189,0.000534535
9705190,0.000305448
9705191,3.82E-05
9705192,0.000801802
9705193,0.000305448
9705194,0.000229086
9705195,0.000114543
9705196,0.000114543
9705197,7.64E-05
9705198,3.82E-05
9705199,0.00179451
9705200,0.000458173
9705201,3.82E-05
9705202,0.000458173
9705203,0.000229086
9705204,3.82E-05
9705205,0.000305448
9705207,0.000114543
9705208,0.000534535
9705209,3.82E-05
9705210,0.000419992
9705211,0.000419992
9705212,0.000649078
9705213,7.64E-05
9705215,0.000229086
9705216,0.000190905
9705217,0.000267267
9312001,0.000458173
9705219,0.000534535
9705220,0.000610897
9705221,0.002863579
9312002,0.000419992
9705223,0.000458173
9312007,3.82E-05
9705225,0.000458173
9705226,0.000496354
9705224,0.000190905
9705228,0.000229086
9705229,0.000343629
9705227,0.000114543
9312010,0.000152724
9705232,0.001832691
9705233,0.000419992
9705234,0.000152724
9312018,0.000305448
9705236,0.000878164
9705237,0.000572716
9705238,7.64E-05
9312014,3.82E-05
9705240,0.001259975
9705241,0.001336337
9705242,0.000419992
9705243,0.000190905
9705244,0.000190905
9312021,0.000229086
9312025,3.82E-05
9312027,0.000152724
9312032,0.000152724
9312030,7.64E-05
9312034,3.82E-05
9312031,0.000152724
9312036,0.000305448
9312035,3.82E-05
9312037,3.82E-05
9312039,0.000152724
9312040,0.000114543
9312041,0.000114543
9312042,0.000152724
9312043,0.000572716
9312045,0.000305448
9312047,0.000610897
9312048,0.000305448
9312049,0.000419992
9312050,0.000114543
9312055,0.000114543
9312057,7.64E-05
9312058,0.000229086
9312059,0.000839983
9312060,7.64E-05
9312062,0.000305448
9312065,3.82E-05
9312066,0.000114543
9312067,3.82E-05
9312068,0.000114543
9312069,3.82E-05
9312070,7.64E-05
9510010,0.000114543
9312073,0.000114543
9312075,0.000381811
9510011,7.64E-05
9312079,3.82E-05
9312080,0.000229086
9312081,0.000190905
9312085,7.64E-05
9312087,0.000152724
9312089,3.82E-05
9312090,3.82E-05
9312092,3.82E-05
9312093,7.64E-05
9312094,0.000229086
9312095,0.000190905
9312096,3.82E-05
9312097,0.000114543
9510015,3.82E-05
9312099,3.82E-05
9312101,7.64E-05
9312102,0.000229086
9312103,3.82E-05
9312104,0.000763621
9312105,3.82E-05
9312107,0.000229086
9312108,0.000305448
9312109,3.82E-05
9312111,7.64E-05
9510018,3.82E-05
6001,3.82E-05
9312114,0.000496354
6003,0.000649078
6004,0.000152724
6005,0.000229086
9312118,0.000687259
6007,0.001183613
6008,0.001030888
6009,0.000572716
6010,0.000496354
6011,0.000839983
9312122,0.000114543
6013,0.000954526
6014,0.000687259
9312120,3.82E-05
9312127,0.000190905
6016,0.000229086
6018,0.000649078
6019,0.000763621
6012,3.82E-05
6015,0.000114543
6022,0.000610897
6023,0.001565423
6024,0.001298156
6017,0.000496354
6026,0.000381811
9312139,0.000114543
6028,0.001259975
9312140,0.000152724
6030,0.001298156
9312141,0.000152724
6032,7.64E-05
6033,0.001832691
