,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
565,566,9902184,9602120,12210,9608019,206068,210227,109131,9702093,9906201,9708042,9608019,302059,9806051
566,567,9902183,9605016,109131,6047,208094,303194,209056,9905081,9910067,9803135,6047,201141,8081
567,568,9902180,9702163,110115,9611222,110174,110186,205098,9606033,9807226,9805034,9611222,201205,9608019
568,569,9902179,9707027,109054,8125,112028,107172,211025,6062,112071,9805217,8125,102130,9611222
569,570,9902173,9807137,204254,202056,303141,303141,207157,9908023,205188,9806022,202056,202065,9609212
570,571,9902170,9909070,206243,9907184,212109,209265,201035,9510229,9806074,9807097,9907184,10059,6047
571,572,9902168,5015,206220,9812149,103163,108205,211028,112218,2086,9808075,9812149,203250,10108
572,573,9902160,10060,208154,10244,211023,207178,205070,8054,109010,9903219,10244,109013,9503212
573,574,9902156,101102,203095,12141,111217,209041,205280,9803141,9808017,9909215,12141,9808013,9812149
574,575,9902155,103239,304195,9902098,207116,110108,110108,9812135,9805114,2190,9902098,112095,9704043
575,576,9902153,104026,204234,9902074,205259,205098,303194,9711053,6107,2223,9902074,212029,205131
576,577,9902137,106155,201035,111217,101064,111154,209041,204168,9812046,3122,111217,302118,9902074
577,578,9902132,202065,108085,8081,203023,301020,212250,9701088,212089,107166,8081,9807062,9510097
578,579,9902131,206164,207241,9508072,106054,107251,201215,112119,212033,205089,9508072,11095,111217
579,580,9902130,207104,201247,9807140,207004,207163,301182,9244,212207,9211040,9807140,209024,12141
580,581,9902129,207127,203013,9704043,211252,211006,208066,9604119,9812089,9211097,9704043,210071,9912156
581,582,9902128,210200,205280,201028,205101,109131,107178,103239,9810031,9301043,201028,212123,202056
582,583,9902126,211042,211236,9805139,210039,208108,111154,11193,9902194,9308083,9805139,211262,204144
583,584,9902125,9206070,210041,9609161,203208,204254,106253,2072,9812038,9309023,9609161,112152,9711094
584,585,9902123,9412228,208129,9803086,9156,111209,201247,9505053,9708037,9510097,9803086,206022,9504081
585,586,9902122,9509132,211221,7007,7250,210047,208163,3055,206071,9510134,7007,203023,9607207
586,587,9902121,9510129,111276,9711094,210007,206166,208161,9505006,303222,9511134,9711094,7240,9701137
587,588,9902120,9601152,205070,9233,208141,108209,211269,9303007,9905111,9512154,9233,211040,5031
588,589,9902115,9608096,212139,9707224,205132,210058,304188,9606112,9812067,9512196,9707224,106029,9609161
589,590,9902106,9609176,111050,9806051,205316,301144,108205,9903033,4067,9602077,9806051,203108,9912135
590,591,9902105,9612223,206149,9708047,112199,211236,103163,9911136,207127,9604189,9708047,205165,9807140
591,592,9902102,9701019,202179,9503212,106203,303031,207029,9811152,203068,9607202,9503212,9807124,9707224
592,593,9902101,9704041,209247,10108,202195,201035,204049,7044,6023,9611090,10108,212212,9708047
593,594,9902098,9707019,206212,107057,208227,211269,210039,9902052,208154,9611164,107057,210221,201028
594,595,9902095,9709192,108209,9601177,202148,107177,212186,9909041,9804083,9702203,9601177,9702026,111085
595,596,9902089,9804160,111209,111085,202150,207241,204136,203028,5163,9705163,111085,212274,205048
596,597,9902088,9807033,211098,9908040,202014,209141,207074,8081,9905173,9706141,9908040,102085,107057
597,598,9902087,9811089,209206,9512196,206155,3136,206154,105070,5220,9710208,9512196,303111,5029
598,599,9902086,9812031,211258,9607207,109038,211142,206073,9611165,8241,9803171,9607207,206054,7007
599,600,9902080,9903107,210173,205048,301048,207074,211142,9605016,9912287,9808088,205048,12077,9511104
600,601,9902079,9903242,211269,9504081,207241,103163,210252,204146,5003,9901128,9504081,9603187,8205
601,602,9902074,9906070,208080,9812229,202075,206220,203018,9911222,208082,9902098,9812229,210088,9711107
602,603,9902073,9908040,111154,9511104,212252,206243,206220,3160,109057,9906022,9511104,10242,9412203
603,604,9902071,9912210,211028,203160,203231,206132,210227,9176,205001,9909030,203160,9912181,9709107
604,605,9902068,9912287,205074,5029,210131,212139,208129,8015,9712077,9911098,5029,207238,9601036
605,606,9902067,5016,207074,112045,11166,302184,212139,9710230,9709139,1159,112045,207107,101126
606,607,9902066,12072,210183,9912156,205015,203108,107152,9510222,210133,3187,9912156,211291,9701175
607,608,9902059,12137,211142,5031,107057,304203,211236,203164,206068,3237,5031,208021,9712223
608,609,9902058,12141,206068,9709206,212265,210183,211009,9507050,104111,4166,9709206,209176,9507160
609,610,9902052,104169,106253,5230,207115,111085,212092,9409188,101064,11017,5230,301049,9808124
610,611,9902051,108152,107172,9412203,107084,102085,202150,9605200,5094,202153,9412203,211290,9809111
611,612,9902046,112152,209176,9712223,212103,304227,302050,2172,108020,205066,9712223,201057,8132
612,613,9902045,203191,205246,105311,209003,203095,107251,9703217,7236,9301114,105311,112177,9711202
613,614,9902042,204083,107178,9711107,211286,106253,110172,9806216,301235,9303048,9711107,212162,9805139
614,615,9902040,208178,304139,203134,206180,211221,210131,111008,101020,9304057,203134,9910070,203160
615,616,9902036,210262,212051,9912135,204071,204234,210173,9808079,9909179,9308139,9912135,5067,5242
616,617,9902035,211178,212250,101126,211116,105311,211258,9804177,9904190,9311120,101126,204157,9812229
617,618,9902033,211182,210004,9701175,107172,209247,203095,9806235,9911080,9403040,9701175,207164,9709206
618,619,9902030,9210065,210007,12025,110028,205280,209257,9703216,9712072,9403195,12025,9508054,112045
619,620,9902022,9302103,210231,9705011,108017,109057,212296,9611047,9901131,9406206,9705011,207029,5230
620,621,9902018,9407190,301144,9709069,201271,107178,303185,9904143,9911180,9506014,9709069,303193,9903238
621,622,9902012,9510227,207163,9711202,303068,210173,209206,9906127,9805125,9508068,9711202,107234,9611041
622,623,9902007,9601003,109057,5242,106100,212214,210239,9611164,12128,9601108,5242,107172,9805096
623,624,9901161,9606040,108205,9709107,207235,211009,110041,9810254,12037,9602030,9709107,203190,9911169
624,625,9901159,9702198,209205,9808124,203136,206068,304203,9906030,11008,9606033,9808124,205317,9807127
625,626,9901149,9703007,210083,9507051,302184,206149,302118,9707068,112145,9609041,9507051,201047,12025
626,627,9901148,9705232,107057,9809111,209242,204064,210044,204033,9051,9611047,9809111,111261,10205
627,628,9901147,9803259,111085,9805096,205061,206212,107057,9911081,3142,9611174,9805096,9706133,9709069
628,629,9901146,9901080,201215,9903238,207111,304195,203019,205048,9907029,9708040,9903238,211242,9512196
629,630,9901144,9909061,301173,10205,12049,205074,212214,203186,10122,9802051,10205,107247,9607223
630,631,9901143,2160,302118,9712063,210088,211258,206068,9905085,9607050,9811047,9712063,105311,9408040
631,632,9901139,2172,208018,9601036,203048,107057,112223,9806039,212002,9812046,9601036,207104,106044
632,633,9901135,3101,202150,9712220,210070,202125,209176,102077,5217,9812071,9712220,9812166,9507051
633,634,9901134,4038,210239,8132,304217,208018,110113,9908088,204146,9906161,8132,204032,9712193
634,635,9901131,7195,208124,8205,101099,209206,204234,8075,208081,9908141,8205,207273,9908018
635,636,9901128,8125,112133,9611041,112193,202150,105311,9510182,4039,9910052,9611041,204144,10244
636,637,9901121,8142,302146,106005,210093,107152,210007,9809179,206202,9911043,106005,9802032,9712220
637,638,9901120,111093,107251,9706050,111218,12198,211221,7090,106020,7170,9706050,207178,9503030
638,639,9901118,202187,208019,9709123,203064,209205,207135,9804095,9610041,11125,9709123,304173,9911116
639,640,9901108,203052,207249,9507160,207222,204231,301129,110064,9908153,12072,9507160,104128,5015
640,641,9901106,204174,110172,9607223,301020,208129,208108,9512196,9609094,102042,9607223,212297,203134
641,642,9901105,208165,210115,9408040,204136,210239,203110,9905221,11190,102085,9408040,5219,9705220
642,643,9901101,211287,211009,106044,207191,212250,302184,9911147,12211,104136,106044,10044,6014
643,644,9901091,212277,209129,9905162,204066,211028,112132,9604156,11186,9202092,9905162,9712043,9705011
644,645,9901088,301217,203110,206182,109065,108245,210115,9703102,302005,9309039,206182,211131,9712146
645,646,9901080,302027,210131,9911169,111096,110113,210183,9804159,9809102,9403155,9911169,109031,9712063
646,647,9901079,304271,105311,9503030,106162,112223,207163,9612062,207129,9410237,9503030,209158,105311
647,648,9901078,9201061,112223,9506124,112013,205188,203165,9711201,9612096,9501113,9506124,212009,106005
648,649,9901076,9504027,110113,203101,207264,210007,304227,9504027,5242,9502077,203101,211204,9506124
649,650,9901060,9506102,205132,9807127,112223,10122,210231,9702202,9708118,9502122,9807127,9702194,9412184
650,651,9901057,9612204,205179,9412184,105249,110172,205074,9909085,11185,9509166,9412184,202090,9233
651,652,9901056,9701137,212035,6014,207140,103099,204066,9612162,9912156,9511088,6014,9036,6246
652,653,9901054,9704018,210039,9911116,208051,202175,210046,8013,9806199,9606193,9911116,212340,203018
653,654,9901050,9705046,211173,203018,301182,112235,111266,2044,9802126,9607109,203018,206002,9608096
654,655,9901048,9803054,204049,9810053,204002,203165,206149,9911082,9181,9609219,9810053,212248,9601177
655,656,9901043,9803090,208146,9603150,109064,208153,112249,9804208,212246,9705128,9603150,204166,203101
656,657,9901042,9803137,103099,9712146,108043,208171,206212,9609052,2002,9705130,9712146,11276,206182
657,658,9901041,9804027,203165,106014,212102,209176,104143,9705074,110028,9709014,106014,212184,9710219
658,659,9901033,9804083,209137,9510224,207240,207116,107177,204025,9707075,9709091,9510224,212295,9510224
659,660,9901032,9810195,202125,9710239,203163,210083,110209,11230,9901057,9711037,9710239,212342,9709123
660,661,9901030,9812160,203187,9908018,208207,210004,208078,107057,12042,9712257,9908018,108055,9902131
661,662,9901021,9903225,208207,9182,204079,304057,210083,9712256,206002,9803214,9182,2218,9706225
662,663,9901018,9909053,207116,5015,211027,202200,210269,111247,106063,9804035,5015,301250,9812135
663,664,9901014,9910249,210047,9705220,104026,208207,203108,5127,9901148,9807137,9705220,211036,103179
664,665,9901009,4013,107152,9608096,211171,204049,301144,103241,204027,9812035,9608096,206196,9805131
665,666,9901005,6141,208153,9701088,101043,212138,207116,203249,211222,9903031,9701088,211212,9806095
666,667,9901004,7215,203157,6246,204200,207249,201028,9510200,212332,9908072,6246,103068,9810053
667,668,9901003,8140,103163,9710219,212002,204061,304195,3236,104026,9909176,9710219,207247,9701088
668,669,9812252,12158,212138,3025,207061,210039,211173,9806044,203028,5204,3025,209130,9808100
669,670,9812239,104143,204231,9706225,106014,209137,104169,9805162,10252,7177,9706225,204001,9905162
670,671,9812238,108055,211190,9812135,209050,210231,209141,1041,212193,9142,9812135,210104,9511108
671,672,9812237,111209,203151,7029,201076,203151,108152,9508091,303173,9246,7029,207149,9608194
672,673,9812231,112140,106002,9809045,205293,203110,209169,9709013,9903244,10090,9809045,302090,9603003
673,674,9812229,203028,210046,9703188,211212,104143,203151,9806095,203202,103171,9703188,210025,9703188
674,675,9812226,204012,209141,9806095,110096,106191,103099,9708099,112173,106247,9806095,212059,11077
675,676,9812224,205123,204002,103179,208161,210131,209139,10127,9811193,203082,103179,2043,9705117
676,677,9812220,212281,211041,110200,105300,106002,212138,11256,108182,204146,110200,111165,106014
677,678,9812219,9210127,110291,9608194,201205,110041,201004,9701137,204250,9205069,9608194,110288,7029
678,679,9812218,9505052,209139,9712199,11245,111266,202200,9810214,9908201,9205088,9712199,212055,112044
679,680,9812216,9505073,110041,2094,7082,208019,202131,9505004,9908192,9209016,2094,203050,9706050
680,681,9812209,9509162,204064,9908186,210139,301173,12137,5031,9902022,9309075,9908186,9907137,9803167
681,682,9812206,9510234,203108,9603003,101096,12137,205123,9908064,9904010,9405190,9603003,107251,110200
682,683,9812196,9512161,110108,1041,206052,205132,202057,107177,106260,9406216,1041,208200,3025
683,684,9812194,9603126,205129,2245,205299,11166,208019,9805097,9712251,9501020,2245,9501144,2244
684,685,9812193,9604041,111177,9902131,106086,104169,209225,9911041,9805218,9506148,9902131,9905180,2245
685,686,9812192,9608019,108043,9808100,204254,203019,211006,9604168,107113,9507022,9808100,204054,9712199
686,687,9812190,9609212,208171,9309110,112145,210085,211027,5061,9912028,9510229,9309110,107031,9803068
687,688,9812187,9704029,210269,9805131,206220,201215,111247,9808020,9909088,9511104,9805131,209063,9309110
688,689,9812186,9706127,202200,11077,108113,201028,205246,2211,9908066,9601152,11077,203173,9182
689,690,9812180,9707022,209240,9505089,12137,204002,202125,9709062,106015,9602167,9505089,9805051,9505089
690,691,9812172,9711138,202097,9807142,212233,205179,202017,9207094,7170,9603009,9807142,7049,2094
691,692,9812169,9711179,201174,106201,206050,209129,202175,9707228,9807087,9603116,106201,101161,7067
692,693,9812166,9712018,202057,9511108,206158,210055,209137,9156,9801058,9605016,9511108,2094,9807142
693,694,9812165,9802203,104143,9810116,211202,112133,212193,5129,9904034,9607149,9810116,210077,9903123
694,695,9812163,9803076,211202,111154,108016,302118,210055,12011,9707019,9609052,111154,207098,2067
695,696,9812162,9804184,207135,9711161,211009,206155,204157,9905049,202126,9611063,9711161,9182,9908186
696,697,9812160,9808017,203019,9810151,205300,208124,108092,9505073,9910017,9612131,9810151,210062,9608008
697,698,9812159,9810116,210055,2244,210004,202021,210058,9709014,210056,9701069,2244,107024,1041
698,699,9812158,1054,108245,7067,104185,108043,106191,9902105,9908004,9702163,7067,204163,9809045
699,700,9812155,2117,112235,9903123,10048,209139,203023,112093,207194,9703102,9903123,108161,9410104
700,701,9812149,2242,112147,9411020,109192,112147,112178,9707250,9806159,9704029,9411020,9801207,9607201
701,702,9812140,6062,204061,9611195,109131,205123,208153,2244,103220,9704044,9611195,1212,9411020
702,703,9812135,7064,112083,9702110,106201,205129,206155,107166,9808086,9704098,9702110,212226,106201
703,704,9812127,11197,203049,9607201,212293,302059,112195,9810226,8080,9705084,9607201,205065,9712050
704,705,9812121,12054,205123,9712050,207156,302146,205129,7024,9808088,9706051,9712050,9608107,9611195
705,706,9812118,108205,111266,110028,203247,108152,108043,111217,3032,9707244,110028,203165,9710239
706,707,9812117,203018,204157,9410104,109057,203187,302059,9708086,112253,9711107,9410104,205123,9806021
707,708,9812109,203227,207243,9703179,207039,201145,208124,9804027,9802042,9802126,9703179,3288,9702110
708,709,9812100,204143,202175,9810051,204227,110291,203028,9808161,9811010,9803141,9810051,9809102,9711161
709,710,9812097,206182,206071,9703172,304227,210115,211202,9806091,2194,9803251,9703172,8198,9707160
710,711,9812094,206226,201028,9608008,205074,208146,205132,9809111,9910094,9803265,9608008,212275,9703176
711,712,9812093,207091,304233,9705117,207027,202057,204064,3113,9807033,9806026,9705117,211129,9603150
712,713,9812092,208003,211164,9804184,110209,111177,209003,9139,9810075,9901101,9804184,212014,9703172
713,714,9812090,208048,111278,9507090,203134,210046,12198,7029,9705199,9907189,9507090,209101,9402002
714,715,9812089,302005,209171,101145,211266,301030,301173,9199,2030,9909172,101145,106191,9803171
715,716,9812088,9303046,210252,9703176,203165,212035,108245,9910096,9809193,4133,9703176,206092,12072
716,717,9812087,9303143,301030,9707160,208151,207029,106002,9606044,9807096,5067,9707160,202060,9810151
717,718,9812079,9406105,212243,2067,210068,211202,10122,9401070,9601057,5073,2067,203119,111154
718,719,9812076,9506109,209235,103078,12129,211173,111177,4093,107156,6112,103078,211162,3044
719,720,9812073,9603140,111217,9804010,203175,112195,208018,9704189,208013,7044,9804010,205188,9804010
720,721,9812072,9604055,206155,106260,104169,209169,206071,9801205,9912257,8054,106260,108113,9507090
721,722,9812071,9609217,207097,9508154,303137,111217,210004,3054,9603194,8231,9508154,205191,9807150
722,723,9812067,9612162,108152,206196,210173,202097,209171,9805041,104169,10252,206196,201225,9803265
723,724,9812066,9703176,204261,3044,205200,204157,102085,9805140,9907108,106034,3044,9811057,9703179
724,725,9812062,9704043,204017,9902052,202200,110209,211232,12143,205228,108075,9902052,204138,9510087
725,726,9812056,9707068,12137,9605199,110108,211041,209129,9908141,203041,109213,9605199,205254,9803239
726,727,9812051,9707205,104169,4103,205280,212243,112147,9912204,9808182,110087,4103,211195,103078
727,728,9812049,9708103,204136,9803263,201035,203028,112083,9906224,205101,211017,9803263,209150,9704142
728,729,9812048,9711001,110209,112044,104056,109025,204027,203257,9704041,9206078,112044,204254,9810051
729,730,9812047,9711035,107177,9708099,301255,211232,202097,9903038,9604041,9402113,9708099,210146,9910036
730,731,9812046,9712117,304057,9402002,207238,207135,110291,106184,204122,9404071,9402002,110058,110028
731,732,9812044,9807098,204079,9510087,112173,211116,204231,11023,9901135,9407106,9510087,211065,9508154
732,733,9812042,9808088,209153,9910036,12142,203049,204261,9811193,9906224,9410138,9910036,207105,9806026
733,734,9812038,9812193,12198,9803265,107086,203227,208146,9512042,9806214,9503023,9803265,303039,9703218
734,735,9812037,9903210,112195,9806096,108085,209240,209240,9103,9605023,9503099,9806096,9908149,106260
735,736,9812035,9908076,106191,9803239,103155,207244,204204,9808048,9810226,9503182,9803239,209163,9612207
736,737,9812034,3131,212131,9156,204168,112098,202065,9901121,111222,9507160,9156,208195,9802203
737,738,9812032,5047,203208,9612207,202030,207243,111278,9905094,9812087,9509132,9612207,301001,9803263
738,739,9812031,6023,211232,9803167,5230,106014,209235,3067,9911147,9604065,9803167,208138,4103
739,740,9812027,6240,211116,9802203,210089,211190,203049,4014,11217,9604168,9802203,212096,9804184
740,741,9812025,9199,110215,11269,211292,209235,11166,9911152,9702189,9608108,11269,302131,9805126
741,742,9812024,10252,207244,9704142,210219,204136,207244,9612087,9611146,9610193,9704142,304201,206196
742,743,9812017,102125,204033,9703218,210303,11095,112128,9609176,9912125,9610238,9703218,211259,101145
743,744,9812016,108161,302059,9712005,201270,201174,207097,9405124,9202,9701088,9712005,107120,9512218
744,745,9812013,111212,302058,9805126,210227,211164,208013,9804160,9906175,9701165,9805126,11197,9701042
745,746,9812012,201028,212186,9512218,102125,112113,107265,9801134,202109,9702133,9512218,111208,9605199
746,747,9812007,204071,107265,9803068,211221,110215,112235,9810051,5176,9702201,9803068,7195,9156
747,748,9811257,204189,301124,12072,202176,203023,106014,9907178,9903162,9703110,12072,207111,9507158
748,749,9811249,205101,109091,9908022,208203,210269,209247,9304011,9039,9704177,9908022,9612102,107031
749,750,9811245,207130,112050,107031,207178,202011,206009,106112,9712117,9705044,107031,208201,9512031
750,751,9811243,211009,205188,9708103,210117,204033,203187,9802033,210063,9705074,9708103,210282,202150
751,752,9811237,212212,206188,9909015,304064,204143,112050,9404071,108055,9709013,9909015,206254,9902052
752,753,9811233,9301052,202011,9701042,207135,206071,111217,9610140,3275,9712211,9701042,212233,9806096
753,754,9811232,9503121,210303,9512031,112079,206188,211164,9909110,102057,9712214,9512031,209094,110099
754,755,9811230,9602049,110270,202150,204235,112083,204140,9608005,202103,9802047,202150,110278,9611133
755,756,9811229,9602102,206009,9807150,209265,111247,211190,9506160,11095,9803053,9807150,210240,11269
756,757,9811224,9604156,208059,9806021,212312,207097,203208,107143,9807185,9803067,9806021,111089,4074
757,758,9811213,9605028,203028,10026,212345,111278,201145,9710217,10115,9803263,10026,103055,9712200
758,759,9811193,9605136,111198,9610045,207173,204261,204143,4148,9801206,9804092,9610045,9035,9707205
759,760,9811192,9608111,304217,9708017,109180,204079,212035,9910011,112002,9806042,9708017,207012,9911161
760,761,9811178,9611146,204140,9712200,107251,111198,205295,9910016,6228,9807164,9712200,208178,9708099
761,762,9811172,9612102,10122,2242,211112,209003,205254,9604189,112195,9807198,2242,210056,9908022
762,763,9811169,9703210,112098,9707205,206071,8130,304057,9812013,4185,9808032,9707205,9911105,10026
763,764,9811168,9704098,209251,9602014,301173,9156,302146,9703059,101066,9808038,9602014,211103,9708017
764,765,9811162,9705057,202017,9507158,107127,203208,205144,9603086,9808026,9811120,9507158,211023,9509052
765,766,9811156,9705117,112128,9601023,203203,209153,204061,9806155,9910233,9811232,9601023,108092,9810116
766,767,9811155,9705162,211027,9901143,303140,204017,207243,9608096,9903091,9901080,9901143,10078,9908047
767,768,9811152,9706071,304090,11016,206020,112128,208171,9601152,9912076,9904095,11016,5198,9601023
768,769,9811149,9707110,204143,9302126,203014,202131,205179,9603037,9806008,2161,9302126,112199,9805081
769,770,9811147,9707259,203243,9611133,205108,109091,201236,9811230,1213,3221,9611133,111270,9911242
770,771,9811146,9809027,203023,9707019,203190,212186,204227,9704043,9902074,4097,9707019,303068,107267
771,772,9811141,9811139,206060,9611040,12221,210252,301030,9912118,212254,11077,9611040,206013,9902105
772,773,9811140,9909058,111247,9509052,201004,203018,109025,9711181,109192,101126,9509052,205078,9906022
773,774,9811139,9911096,207123,110099,201055,202065,201174,9703218,212166,102076,110099,9912154,108245
774,775,9811131,4147,209003,11125,110172,202017,203047,9503030,9903178,106191,11125,202003,9708103
775,776,9811128,5021,209257,107267,210046,209251,204002,4109,210044,109152,107267,208207,11125
776,777,9811122,5029,204227,2230,11111,304233,212243,9505035,6102,205048,2230,303173,9302126
777,778,9811120,5204,106267,9612223,12042,207123,108016,9606193,101182,211170,9612223,209144,9609239
778,779,9811119,5230,206092,9805081,107065,205301,106078,1082,209181,9201007,9805081,7061,9811147
779,780,9811116,6190,206171,9911161,12211,203217,204017,9812031,9606196,9203056,9911161,208076,9512059
780,781,9811107,8194,210085,9806230,208023,107265,211041,107169,9709123,9203071,9806230,203227,2057
781,782,9811106,9141,112113,9911242,9141,204066,110215,9905137,9805156,9205081,9911242,210181,9909015
782,783,9811101,102071,11166,9806026,111274,209171,304139,9903094,9608015,9206006,9806026,205134,9602014
783,784,9811097,107166,12211,108150,111212,112236,112264,9812062,9805045,9206007,108150,5124,9806230
784,785,9811089,110234,202131,4068,207060,206009,212312,9510227,9907086,9206049,4068,12058,9705044
785,786,9811080,111044,209103,9806240,3218,204140,208059,9607149,9199,9302047,9806240,209209,9611042
786,787,9811057,202083,211210,9807115,205208,301124,11095,5182,107163,9303057,9807115,111066,2230
787,788,9811056,202151,209182,9712128,11115,104133,12042,9704029,9701042,9305047,9712128,204183,9901143
788,789,9811048,203019,203047,9906022,203061,12211,212051,11269,211110,9307010,9906022,202057,3101
789,790,9811047,205230,211169,9704097,210169,104021,206128,9904010,9803058,9307158,9704097,211098,9611040
790,791,9811045,208187,204204,9609239,106191,206060,109069,9910052,9809063,9310170,9609239,108063,8057
791,792,9811036,209194,112132,9811147,210183,304090,109091,9803119,9709118,9503207,9811147,210265,9704097
792,793,9811035,9210021,203099,9705044,109152,112050,205293,8016,104059,9505186,9705044,5233,2242
793,794,9811033,9308122,206108,9512181,112133,109069,111136,3203,207163,9506160,9512181,212111,9712128
794,795,9811028,9405109,204066,104037,212250,211076,204033,9612204,111091,9511108,104037,102078,108150
795,796,9811024,9503027,205061,207107,103081,212131,203257,9901050,9902059,9601057,207107,9904094,11016
796,797,9811021,9503115,205301,4074,207076,7018,12211,5029,9710102,9602073,4074,9711008,210081
797,798,9811019,9504034,212312,108245,212170,206092,110203,103163,9709206,9603100,108245,208182,111180
798,799,9811017,9506159,108016,111180,211258,12042,204079,9608111,12097,9604052,111180,303263,9607202
799,800,9811015,9507160,205144,9803171,304219,304217,105070,9706100,9810151,9604097,9803171,9902156,9912012
800,801,9811013,9511154,212233,210081,7109,101064,202011,9710065,9703174,9606044,210081,211216,104037
801,802,9811010,9602111,207050,3183,206132,204227,206092,9705084,9610125,9609070,3183,9706091,9409093
802,803,9811005,9603073,102085,2057,112128,211027,106267,9207053,1127,9610105,2057,208033,9711037
803,804,9811004,9609122,204027,3101,12202,208203,212131,9702038,9902168,9612204,3101,10122,9409021
804,805,9811002,9611165,112249,9810244,203147,208059,209153,9705030,9803251,9612223,9810244,112006,4068
805,806,9810254,9612087,303033,9908047,106002,108016,211076,9512181,9612089,9701139,9908047,208088,9703118
806,807,9810251,9701042,208203,9709202,211232,106267,304233,9702008,10054,9702155,9709202,210006,205246
807,808,9810244,9702008,212133,9409093,110143,210303,212128,9704041,202156,9704041,9409093,9703158,9707019
808,809,9810243,9702133,203217,9802032,9182,206171,101064,9803249,9903089,9704059,9802032,303162,3176
809,810,9810236,9703059,210163,9902105,112176,210291,212102,9912266,9911185,9707143,9902105,211239,9709002
810,811,9810230,9710102,106142,9703118,205244,7250,206171,9707176,9712115,9708118,9703118,201178,9903117
811,812,9810227,9711002,208013,9409021,212227,203099,104021,4126,9902184,9710014,9409021,303180,9810188
812,813,9810226,9711078,211076,9601108,203157,110270,205230,9808117,2053,9710046,9601108,7007,9706115
813,814,9810225,9711107,104133,9611042,207243,205230,206080,204158,9905081,9710206,9611042,212026,1053
814,815,9810224,9712004,202065,1053,203028,205144,202037,206079,203093,9711130,1053,3255,106078
815,816,9810219,9803067,203119,9709002,202187,108092,201076,9209032,208135,9712239,9709002,206214,9512181
816,817,9810214,9803174,109025,9706115,109216,302058,211068,9709091,9908010,9802088,9706115,5099,9712005
817,818,9810210,9805136,302207,9711037,210148,208013,112098,111238,9711179,9802116,9711037,212201,9706089
818,819,9810206,9810219,110203,9903117,209205,204204,205104,9903093,9805082,9803023,9903117,205104,9712257
819,820,9810201,9812224,302010,106078,202191,112132,210291,7234,112047,9803068,106078,7018,9409190
820,821,9810200,9905162,201236,9912012,12035,204138,107185,9911238,210239,9803137,9912012,202011,9610045
821,822,9810199,9912094,205293,9602051,205085,205061,211102,5046,9911169,9804177,9602051,2081,9803031
822,823,9810198,9912152,112189,9607202,12025,112249,204025,9810186,210168,9812034,9607202,207072,9909103
823,824,9810195,5127,210290,9706089,11086,110203,108161,12034,3291,9909061,9706089,212083,3183
824,825,9810194,6215,210073,9601152,107126,109162,110270,9602045,9512053,9909110,9601152,9905089,9507112
825,826,9810188,7050,211068,9409190,205254,211169,206060,9907006,9903110,9912204,9409190,112221,9806039
826,827,9810186,8188,210291,9712257,9199,204027,203099,4125,9906102,2037,9712257,301020,9706087
827,828,9810179,10179,204032,3176,6103,202174,211292,9511194,9605236,2222,3176,211122,9506065
828,829,9810169,11086,203016,2218,212117,201236,206001,9804019,12234,4147,2218,302001,207107
829,830,9810155,102137,302196,9805218,203112,206098,207123,112045,8211,7204,9805218,204086,9505161
830,831,9810151,103078,207029,9808037,212193,206108,103241,9603195,111255,7226,9808037,108130,9706005
831,832,9810148,104238,206052,9505161,210305,208096,206098,8076,9806130,10088,9505161,212290,9802032
832,833,9810146,106191,206080,104176,303248,8015,111198,9806024,9902045,11033,104176,5237,2218
833,834,9810145,108085,203031,9506065,102035,205293,304090,9705232,9601108,12156,9506065,204055,9709202
834,835,9810135,108100,110035,205246,211076,202184,202174,108101,9906055,204054,205246,302186,108119
835,836,9810132,111260,206180,9806039,210247,110174,209181,8250,9903224,204168,9806039,11166,9610148
836,837,9810128,202090,112176,9706005,208013,209182,208203,9806197,9902095,9209049,9706005,110172,9708089
837,838,9810126,202111,203018,8057,101164,203243,203217,9902195,6176,9304141,8057,211116,9805218
838,839,9810123,202186,101064,108119,302146,206001,203243,9504102,3145,9307168,108119,3180,9808037
839,840,9810116,204023,203083,9403073,9160,203047,103090,9903109,9807150,9308075,9403073,103245,9107
840,841,9810113,205033,109038,9909103,208108,12179,205078,9803086,9910037,9308154,9909103,9709192,9703072
841,842,9810104,205160,205294,9107,207260,212233,205061,9901056,9907158,9404151,9107,208219,9602051
842,843,9810102,206183,205055,9507112,211028,104026,205108,9806128,9803214,9407182,9507112,9506089,9709058
843,844,9810099,210035,204025,9708089,106005,207174,211112,3286,9909215,9506011,9708089,205160,9710020
844,845,9810098,211216,109069,9903109,206070,110286,210073,204261,9910113,9506027,9903109,108159,9805099
845,846,9810092,212081,203060,111228,111222,109038,104133,9411187,9906039,9506098,111228,101157,104176
846,847,9810087,9303160,112236,9704195,208067,111096,209239,9604052,4204,9507143,9704195,206063,9704195
847,848,9810083,9505006,209169,9712195,202087,203060,8130,2125,5055,9511026,9712195,112044,9403073
848,849,9810075,9506091,110174,9141,204234,211068,205121,9802026,2118,9606001,9141,9510072,9612128
849,850,9810072,9511064,205295,9706087,107234,209257,302058,9704198,210072,9607019,9706087,104018,9712195
