Rank,Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality
3170,0.988983676,0.000936407,0.020199687,0.000109976,0.000927326,0.988782189,0.010493587,0.01060669,0.969623436,0.999892547,0.020199687
3171,0.988983273,0.001020856,0.010600434,0.021293087,0.000207238,0.001116908,0.979193227,0.989279299,0.020186874,0.021291775,0.010600434
3172,0.988982365,0.001120036,0.001022975,0.999678044,0.010597105,0.968599856,0.979803037,0.989281115,0.020188286,0.021303075,0.001022975
3173,0.988981961,0.968594407,0.999178513,0.999690757,0.020484514,0.020794766,0.999478877,0.989288581,0.998860794,0.011217105,0.999178513
3174,0.988981658,0.968608936,0.000614249,0.020603772,0.010307233,0.010402377,0.988789554,0.989290095,0.020285045,0.000114919,0.000614249
3175,0.988981558,0.968693991,0.99926952,0.000821185,0.030370511,0.98949471,0.010622228,0.989291911,0.020287365,0.000813012,0.99926952
3176,0.988981457,0.968703273,0.999873881,0.999783681,0.00102691,0.000116635,0.00050498,0.010695477,0.020297354,0.020388058,0.999873881
3177,0.988981154,0.968707107,0.020588839,0.021000996,0.000106041,0.0005185,0.999165094,0.010698504,0.020381198,0.020503583,0.020588839
3178,0.988980952,0.968805278,0.99927063,0.010513967,0.021204703,0.979400667,0.021118538,0.01070476,0.020382005,0.999682483,0.99927063
3179,0.98898075,0.968999904,0.010613046,0.001026001,0.020996354,0.000925611,0.999881045,0.01071495,0.020385637,0.030275669,0.010613046
3180,0.98898065,0.969018267,0.020700127,0.001123264,0.00020855,0.998969559,0.000621211,0.989480887,0.020404807,0.988985392,0.020700127
3181,0.988980549,0.969110485,0.020800013,0.020803342,0.010405808,0.999690858,0.999582194,0.989578654,0.999066217,0.010915933,0.020800013
3182,0.988980145,0.969218645,0.001133757,0.020993025,0.010897873,0.999894262,0.020994236,0.989591569,0.999069344,0.011110358,0.001133757
3183,0.988979741,0.969311165,0.989795377,0.000306317,0.001124677,0.978988007,0.021297627,0.989691556,0.999087001,0.030492795,0.989795377
3184,0.988979641,0.969315201,1.44E-05,0.011104607,0.999478373,0.000910275,0.989276474,0.989783774,0.999087808,0.030495318,1.44E-05
3185,0.98897954,0.969408025,0.999368296,0.999488059,0.99958179,0.998974806,0.011011884,0.989789828,0.030276779,0.030586931,0.999368296
3186,0.988979338,0.030490172,0.999573819,0.999980124,0.999677943,0.99998426,0.001033569,0.989882348,0.020494402,0.989900106,0.999573819
3187,0.988979237,0.96951689,0.999974272,0.010317323,0.999687629,0.989698719,0.020199687,0.989886081,0.03028021,0.000315196,0.999974272
3188,0.988979035,0.030594498,0.000928537,0.000930252,0.010604268,0.96911664,0.011023992,0.98988699,0.020591765,0.020690441,0.000928537
3189,0.988978934,0.030598332,0.000111186,0.999971749,0.020296042,0.010505997,0.000908055,0.989889714,0.020600644,0.020898385,0.000111186
3190,0.988978733,0.020285448,0.989888806,0.999889419,0.999386356,0.020399964,0.010902918,0.98989829,0.020601149,0.02119421,0.989888806
3191,0.988978329,0.020290291,0.000115222,0.999777627,0.010396727,0.999375359,0.000910578,2.02E-07,0.020687616,0.999872973,0.000115222
3192,0.988978228,0.020297051,0.010202908,0.02050439,0.000224895,0.010909375,0.999785195,1.45E-05,0.999386356,0.999996368,0.010202908
3193,0.988978026,0.998966129,0.99907449,0.020388765,0.010095152,0.010914218,0.010906045,0.0001015,0.020785181,0.010089502,0.99907449
3194,0.98897732,0.020405614,0.999384339,0.999477566,0.001013692,0.979503479,0.978887515,0.000114718,0.020798197,0.011116613,0.999384339
3195,0.988976816,0.99907106,0.020804553,0.999679053,0.999988296,0.020590555,0.999996065,0.000115827,0.999579066,0.001126291,0.020804553
3196,0.988976715,0.999076811,0.99946788,0.999385348,0.010413779,0.020612449,0.030577144,0.000125211,0.999581588,0.020184049,0.99946788
3197,0.988976513,0.999078122,0.010815442,0.999971648,0.000928436,0.010306124,0.989277382,0.000205019,0.021005233,0.020482799,0.010815442
3198,0.988976008,0.999079131,0.979594991,0.010409541,0.000807665,0.989079426,0.010312278,0.000206835,0.021012599,0.020585005,0.979594991
3199,0.988975706,0.999084075,0.001031551,0.010606387,0.021189972,0.010705466,0.00101117,0.000216924,0.999680365,0.020697907,0.001031551
3200,0.988975605,0.030275569,0.010405404,0.020808791,0.010308343,0.989682677,0.001022975,0.000231453,0.999686519,0.999367994,0.010405404
3201,0.988975504,0.020500859,1.90E-05,0.020486633,0.999971447,0.969299563,0.02038261,0.000408221,0.999690353,0.020806268,1.90E-05
3202,0.988975201,0.02060468,0.00061324,0.000919658,0.010600233,1.80E-05,0.000526067,0.000514766,0.02119875,0.021005939,0.00061324
3203,0.988974798,0.999279912,0.999777728,0.010498833,0.001133051,0.999986278,0.979612446,0.00051517,0.021205611,0.001012986,0.999777728
3204,0.988974394,0.999281627,0.988985694,0.000910275,0.00041821,0.989281115,0.001033468,0.00052415,0.999878422,0.999480492,0.988985694
3205,0.988974192,0.020685396,0.988994674,0.010706071,0.000627668,2.32E-06,0.979802028,0.97919575,0.021289656,0.999885282,0.988994674
3206,0.988973284,0.02070386,1.86E-05,0.010608203,0.010522442,0.978901439,0.969617685,0.000629383,0.021290766,0.010701632,1.86E-05
3207,0.988973082,0.99939009,0.978783291,0.020800416,0.030389782,0.999176898,0.000419521,0.000706366,0.021306405,4.44E-06,0.978783291
3208,0.988972982,0.99947353,0.979706985,0.999384944,0.030386452,0.999380505,0.000718776,0.000709191,0.021312559,0.000220153,0.979706985
3209,0.988892467,0.999486142,0.020500052,0.999371525,0.00101682,0.010208558,0.988888431,0.000715144,0.021313972,0.999083369,0.020500052
3210,0.988891963,0.020887489,0.999164892,0.030470498,0.999776316,0.010497521,0.010718784,0.000716456,0.021314779,0.99926952,0.999164892
3211,0.988891862,0.02089556,0.020294932,0.020298968,0.010498934,0.000507401,0.021191485,0.000722711,0.999976491,0.021001399,0.020294932
3212,0.98889166,0.021008159,0.020604781,0.021289959,0.011023184,0.020492888,0.010204522,0.000725738,0.999987287,0.021091398,0.020604781
3213,0.988891559,0.999675522,0.010414081,0.0002255,0.020499749,0.010911695,0.010602049,0.000921878,0.999993644,0.021114603,0.010414081
3214,0.988890651,0.999681777,0.000414174,0.010800711,0.010113111,0.978990428,0.000114112,0.000925813,0.999998184,0.021209647,0.000414174
3215,0.988890449,0.99968884,0.000831879,0.00032236,0.999973162,0.969211481,0.978904466,0.000933783,0.030480991,0.010711419,0.000831879
3216,0.988889541,0.02109049,0.999669468,0.010518003,0.001114184,0.030283539,0.97909657,0.979611336,0.030574621,0.979803037,0.999669468
3217,0.98888944,0.021101588,2.05E-05,0.999586936,0.020693569,2.10E-05,0.030575731,0.001033468,0.030583197,0.02068358,2.05E-05
3218,0.988888936,0.999775408,0.000920768,0.010918455,0.999483821,0.020603772,0.020180618,0.001035284,0.988782189,0.020794968,0.000920768
3219,0.988888431,0.999877816,0.988996995,0.010414081,0.001023378,0.020798802,0.98978902,0.001036999,0.010206137,0.011117219,0.988996995
3220,0.988888331,0.999881045,0.000219447,0.000105032,0.000623128,0.979493087,0.000606682,0.001116908,0.010209264,0.011117723,0.000219447
3221,0.988887221,0.021301461,0.979701335,0.020296748,8.17E-06,0.999992433,0.01029442,0.001119128,0.988876122,0.011210748,0.979701335
3222,0.98888712,0.021313468,0.99997861,0.000505282,0.999974978,0.010090511,0.000936407,0.001136582,0.988880562,0.000809178,0.99997861
3223,0.988886817,0.9999775,0.00041256,0.998968954,0.010403285,0.010311168,0.020181829,0.979807476,0.01030007,0.999270529,0.00041256
3224,0.988885102,0.99997861,0.000817754,0.010403386,0.011207116,0.989487546,0.000505787,0.969524659,0.010306628,0.999385852,0.000817754
3225,0.988884698,0.999986177,0.9694052,0.030479276,0.000418714,0.020582786,0.97950691,0.020180517,0.010306729,0.999468586,0.9694052
3226,0.988884194,0.030573612,0.020402184,0.030572402,0.020382408,0.988778456,0.968903751,0.020190203,0.010311875,0.999674412,0.020402184
3227,0.988883689,0.010090511,0.979309963,0.999376973,0.000116332,0.000314994,0.020589949,0.020193432,0.010317121,0.999877715,0.979309963
3228,0.988882983,0.988787335,1.35E-05,0.020182838,0.999578259,0.001114688,0.010502163,0.020197972,0.010394911,0.999879128,1.35E-05
3229,0.988882882,0.010194433,0.969711517,0.01089757,0.999586936,0.998864023,0.011105414,0.998874213,0.989076399,0.989092744,0.969711517
3230,0.988882378,0.030272037,0.020596003,0.020493998,0.000909569,0.999175587,0.011217105,0.02028222,0.9890765,0.00102025,0.020596003
3231,0.988881268,0.010208861,0.010506501,0.021298535,0.020504289,0.000114011,0.978887213,0.998966028,0.010597508,0.030284851,0.010506501
3232,0.988881167,0.010302895,0.020692459,0.01031702,0.021189468,0.030293629,0.000413064,0.998977429,0.989289994,0.030595305,0.020692459
3233,0.988880864,0.010306628,0.020897578,0.021309835,0.020203421,0.02059449,0.020388361,0.999086799,0.989290599,0.020584905,0.020897578
3234,0.988880562,0.988985392,0.010702944,0.000230343,0.999671789,0.000611424,0.000825624,0.999089523,0.010915832,0.02130358,0.010702944
3235,0.988879654,0.988985593,1.63E-05,0.011017232,0.99977228,0.979698913,0.97980455,0.020494604,0.010915933,0.030475744,1.63E-05
3236,0.988879452,0.01040722,0.99907106,0.010206237,0.00011391,0.968693991,0.969309248,0.020503583,0.989686713,0.000418916,0.99907106
3237,0.988879351,0.010418722,0.999892042,0.010711822,0.010712428,0.999168928,0.021103808,0.999164589,0.011118328,0.030285053,0.999892042
3238,0.988879149,0.989075693,0.000308941,0.000214099,0.999680264,0.999572104,0.010518911,0.999167011,0.989795377,0.999577452,0.000308941
3239,0.988878947,0.010502062,0.979208362,0.010902918,0.000213393,0.988777851,0.000725738,0.999174073,0.989805164,0.011117521,0.979208362
3240,0.988878846,0.010502364,0.989785691,0.020500859,0.000425575,9.08E-07,0.979396127,0.020587629,0.011212464,0.020394818,0.989785691
3241,0.988878746,0.0105177,0.968805581,0.999973767,0.020498236,0.978693999,0.969724431,0.020609321,0.011217105,0.020900706,0.968805581
3242,0.988877737,0.010523149,0.989790736,0.999782369,5.35E-06,0.010499237,0.020700127,0.020611844,0.989888301,0.999773894,0.989790736
3243,0.988877232,0.01059539,0.978802864,0.001020856,0.999672697,1.91E-05,0.988777144,0.020614366,1.09E-05,0.02120894,0.978802864
3244,0.988877131,0.010606892,0.000919355,0.999370314,0.010597508,0.979404804,0.010618192,0.999267401,0.978685322,0.010096867,0.000919355
3245,0.988876929,0.989288581,0.000120065,0.021206418,0.011108138,0.020689129,0.000507401,0.99926952,0.000108462,0.010507611,0.000120065
3246,0.988876728,0.010696991,0.979200492,0.999982444,0.999986177,0.999387567,0.979098285,0.999278197,0.000111287,0.010507712,0.979200492
3247,0.988876223,0.010704659,0.020390076,0.010516994,0.020597718,0.000807967,0.999678145,0.999284856,0.000123193,0.021090389,0.020390076
3248,0.988876122,0.010795767,0.979810099,0.999280316,0.030486136,0.969317118,0.021307918,0.999286168,0.978793481,0.021310642,0.979810099
3249,0.988875921,0.010804848,0.020404,0.000102913,0.021000188,0.988783702,0.010113212,0.999366278,0.000215512,0.010500952,0.020404
3250,0.988875315,0.010804949,0.9990869,0.010796574,0.000523746,0.001037403,0.989186879,0.999368902,0.000226106,0.011117925,0.9990869
3251,0.988875214,0.989481291,0.020810203,0.01101027,0.020498639,0.999782269,0.979402685,0.999370516,0.000309849,0.011119539,0.020810203
3252,0.988875012,0.010900496,0.978988612,8.48E-06,0.011111468,0.998973595,0.969515074,0.999389282,0.979002939,0.979806568,0.978988612
3253,0.988874609,0.010901909,0.999982444,0.999483619,0.020192019,0.999993644,0.02078952,0.999389585,0.000419622,0.02049531,0.999982444
3254,0.988874306,0.989585919,0.010619604,0.000209862,0.000506594,1.81E-05,0.010397837,0.999389686,0.000420127,0.999374047,0.010619604
3255,0.9888736,0.011008756,0.010904128,0.998875121,0.010701632,0.000926721,0.01040036,0.020797894,0.000424264,0.02078952,0.010904128
3256,0.988873499,0.011009059,0.99967764,0.010499237,0.020296547,0.020489559,0.011008857,0.020805865,0.000528488,0.99948029,0.99967764
3257,0.988872995,0.011011884,0.989495719,0.011106019,0.000203404,0.020595499,0.000307528,0.999468687,0.000528589,0.010406918,0.989495719
3258,0.988872692,0.989701847,0.000808976,0.020395121,0.999676631,0.001129217,0.001130226,0.999476758,0.000529699,0.000108866,0.000808976
3259,0.98887249,0.989796083,0.001032358,0.998872801,0.011006032,0.989785186,0.999486243,0.999477364,0.000618386,0.000119661,0.001032358
3260,0.988872389,0.989799614,0.969516487,0.010206843,0.001020856,0.000103518,0.010205531,0.999479281,0.000711613,0.000814324,0.969516487
3261,0.988791976,0.989802238,0.999584212,0.989881642,1.80E-05,0.000605975,0.989399868,0.999484426,0.000728462,0.02049198,0.999584212
3262,0.988791875,0.989890218,0.999473429,0.011014003,0.020785988,0.999473429,0.999583606,0.999484931,0.979397842,0.01030461,0.999473429
3263,0.988791774,0.989895364,0.999583707,0.020493595,0.999986076,0.999883668,0.000223785,0.020889406,0.000823202,0.010904734,0.999583707
3264,0.988790765,0.000114718,0.010192415,0.021007655,0.999081553,0.010501355,0.000725133,0.020905044,0.001029735,1.93E-05,0.010192415
3265,0.988789554,0.000118955,0.000511538,0.020805562,0.010594986,0.010301482,0.968997281,0.999577653,0.979696492,0.000628576,0.000511538
3266,0.988789453,0.000121982,0.979404804,0.020506307,0.011006234,2.06E-05,0.989591367,0.999676026,0.001110854,0.000925813,0.979404804
3267,0.988787738,0.000230343,0.979816759,0.0111151,0.010702641,0.999994854,0.000731388,0.999680465,0.001113175,0.020505702,0.979816759
3268,0.988787335,0.000302887,0.9894936,0.000715245,0.020588839,2.13E-05,0.000823202,0.999685813,0.001120338,0.020789318,0.9894936
3269,0.988786931,0.978986392,6.76E-06,0.020998877,0.000204212,0.020205943,0.020683479,0.999768749,0.969208051,0.999474135,6.76E-06
3270,0.988786326,0.000410138,0.000406708,0.001023782,0.021206317,0.020401679,0.030490677,0.99978691,0.969217737,0.021108348,0.000406708
3271,0.988785922,0.97909768,0.979100404,0.011119539,0.0105177,0.021002105,0.999779645,0.999787818,0.030282228,0.021110568,0.979100404
3272,0.98878572,0.0005185,0.999795486,0.989079829,0.99947464,0.010307536,0.030589049,0.999794073,0.030291308,0.999771372,0.999795486
3273,0.988785619,0.000527176,0.020688322,0.011216701,0.999473429,0.000205927,0.020394818,0.999877614,0.030293931,0.021207931,0.020688322
3274,0.988785418,0.000529295,0.020389975,0.030392102,0.001132042,0.000807261,1.09E-05,0.999881146,0.030384031,0.021312559,0.020389975
3275,0.988784711,0.000613543,0.968904559,0.020800215,0.010209264,0.969515982,0.000314086,0.99989406,0.030494914,0.988876122,0.968904559
3276,0.988784611,0.979287867,0.978888625,0.020689835,0.010604874,0.999669266,0.001017728,0.99997064,0.030497437,0.010524158,0.978888625
3277,0.98878451,0.000728967,0.000812205,0.030287575,0.000120166,0.999783277,0.979697501,0.999971951,0.030586628,0.989595201,0.000812205
3278,0.988784409,0.000811801,0.969111494,0.020786493,0.01009606,0.000524957,0.030572906,0.99997407,0.969607393,0.000230343,0.969111494
3279,0.988783904,0.979498838,0.010721206,0.020287769,0.999891941,0.010815442,0.969718479,0.999986278,0.02018304,0.999079938,0.010721206
3280,0.988783702,0.979500251,0.989882247,0.011024799,0.999981234,0.000304804,0.021313972,0.999994955,0.020290997,0.020587326,0.989882247
3281,0.988783299,0.000914311,1.45E-05,0.001131639,0.999889924,0.999280619,0.989188897,0.010100399,0.998964514,0.020696091,1.45E-05
3282,0.988783198,0.979591964,0.978886204,0.020404807,0.010108975,0.010404597,0.01071263,0.988773411,0.020390682,0.010595894,0.978886204
3283,0.988782189,0.001010766,0.969110586,0.021094525,0.000831678,0.989595806,0.000101399,0.01019746,0.999071665,0.00111489,0.969110586
3284,0.988781785,0.001019141,0.999989709,0.999173165,0.999883164,0.968702769,0.000824716,0.010207852,0.020499951,0.020812322,0.999989709
3285,0.988780171,0.001117412,0.000203505,0.01019191,0.001130932,0.999169735,0.000917035,0.988872995,0.999166607,0.999587945,0.000203505
3286,0.988779566,0.001123466,0.999085084,0.010521534,0.021106633,0.999174376,0.001120338,0.01029442,0.020590555,0.021097249,0.999085084
3287,0.988779263,0.001129217,0.010397131,0.999164589,0.000225399,0.999983857,0.010796978,0.010310159,0.020590756,0.999772684,0.010397131
3288,0.988778759,0.979798093,0.989289994,0.989079628,0.000110884,0.988790765,0.000310656,0.010410146,0.020592472,0.979697904,0.989289994
3289,0.988778456,0.979804853,0.978700759,0.000622724,0.999994753,0.96962172,0.999064602,0.989083159,0.02059792,0.00112841,0.978700759
3290,0.988778153,0.968899917,0.001114991,0.989092139,0.999577452,0.999285562,0.000707375,0.010493587,0.020600039,0.030282026,0.001114991
3291,0.988777851,0.969208353,0.021001197,0.999078728,0.999466568,0.999778535,0.000714539,0.010504584,0.020612348,0.030493704,0.021001197
3292,0.988777245,0.030282429,0.969504279,0.00112165,0.000101399,0.000622825,0.020690945,0.989179715,0.999271033,0.999581185,0.969504279
3293,0.988777144,0.969308946,0.020986467,0.01120873,0.021296921,0.010093235,0.999976491,0.010599728,0.020690945,0.999793771,0.020986467
3294,0.988776943,0.969311065,0.010097775,0.999274666,0.999989002,0.999878018,0.978796205,0.010618999,0.999474841,0.999894867,0.010097775
3295,0.988776842,0.030473625,0.020201907,0.000829962,0.020182535,0.000204312,0.978993253,0.010619705,0.999483922,0.020206145,0.020201907
3296,0.988776034,0.030490273,0.000404892,0.02069932,0.000102913,0.000424869,0.979001628,0.989286563,0.999486747,0.999277087,0.000404892
3297,0.988775934,0.030593892,0.998972586,0.999082158,0.010608203,0.979389367,0.001136482,0.989289287,0.999487655,0.99946788,0.998972586
3298,0.988775732,0.96962172,0.999987085,0.010505997,0.030286667,0.99938454,0.02029473,0.010703448,0.999488664,0.989588643,0.999987085
3299,0.988775126,0.9697096,0.010513967,0.030274963,0.000123596,0.999877614,0.999170441,0.010705466,0.020900101,0.011020158,0.010513967
3300,0.988774925,0.969710407,0.000314994,0.999993845,0.000315095,0.988985392,0.010096464,0.010709805,0.020907567,0.000223987,0.000314994
3301,0.988774117,0.9697209,0.030384434,0.020803544,0.999884374,0.000105032,0.010206137,0.98939664,0.999568573,0.000415687,0.030384434
3302,0.988773512,0.020203824,0.978801351,0.030475038,0.00051517,0.97931188,0.01071828,0.010795969,0.999570389,0.000811902,0.978801351
3303,0.988773411,0.998866646,0.978994767,0.000606682,0.999369507,0.000810288,0,0.010805957,0.021004123,0.020198174,0.978994767
3304,0.988773108,0.998869169,0.00060648,0.010209264,0.020706988,0.020495713,1.11E-05,0.010809489,0.021007453,0.030582289,0.00060648
3305,0.988773008,0.020280908,0.999991626,0.01111056,0.020598727,0.020500455,0.978994767,0.010817762,0.021091398,0.010100802,0.999991626
3306,0.988772806,0.998963707,0.999372433,0.030377876,0.03038393,0.010092125,0.000724931,0.010819276,0.021114099,0.010909577,0.999372433
3307,0.988771898,0.998964817,0.999670477,0.001015508,0.030377977,0.969525567,0.001037201,0.010898276,0.99979367,0.011104809,0.999670477
3308,0.979817465,0.020395928,0.999871561,0.001024185,0.010708997,0.999278903,0.979791837,0.010904835,0.021189871,0.011111266,0.999871561
3309,0.979817364,0.020405211,0.010309756,0.010402781,0.030472919,0.000727453,0.969525265,0.989695592,0.021190376,0.001130932,0.010309756
3310,0.979817263,0.999086496,0.000714639,0.010515279,0.010199578,0.020705878,0.020806571,0.989885274,0.999874789,0.030292418,0.000714639
3311,0.979817061,0.999168322,0.969622729,0.000716859,0.010394205,0.020790428,0.02100261,0.989899803,0.999877917,0.999087203,0.969622729
3312,0.97981696,0.999178715,0.020406421,0.010696991,0.020691853,0.999979115,0.010104031,1.89E-05,0.999885081,0.999685208,0.020406421
3313,0.979816759,0.99926952,0.999073784,0.000410744,0.011213069,0.000125211,0.010399754,1.94E-05,0.999894867,0.999785195,0.999073784
3314,0.97981575,0.99928082,0.979203014,0.0009357,0.999366278,0.999278601,0.989075592,0.000105839,0.021289959,0.010918052,0.979203014
3315,0.979815548,0.020683479,0.968903751,0.00071696,0.999280316,0.979309458,7.06E-06,0.000107857,0.021292683,0.98978105,0.968903751
3316,0.979815245,0.020796078,0.020689331,0.021215902,0.010504382,0.97950691,0.030287474,0.000111893,0.021318613,0.00052304,0.020689331
3317,0.97981464,0.020797591,0.010313691,0.010496815,0.001026708,0.96931389,0.030385443,0.00011391,0.999986076,0.020501464,0.010313691
3318,0.979814236,0.999480592,0.978792472,0.000406002,0.020493998,0.020484615,0.020703557,0.000118552,0.999989406,0.999388173,0.978792472
3319,0.979813933,0.020893845,0.999485335,0.001116302,0.010710914,0.999264879,0.020803443,0.000125413,0.030579061,0.999483317,0.999485335
3320,0.979813631,0.030369804,0.010418722,0.999673605,0.00021198,0.020798903,0.999777829,0.000126623,0.030584307,0.989290599,0.010418722
3321,0.979813025,0.99957947,0.010800913,0.998972182,0.021211362,0.999885383,0.97889367,0.000207339,0.010099995,0.000207339,0.010800913
3322,0.979812924,0.999583203,0.999077113,0.020390278,0.020704465,0.989488555,0.00031681,0.000210366,0.010101811,0.02068812,0.999077113
3323,0.979812723,0.020993832,0.999983352,0.020396332,0.020589445,0.999374754,0.99927295,0.000304804,0.010105443,0.999368801,0.999983352
3324,0.97981242,0.021001904,0.010502667,0.021310138,0.001036999,0.989192025,0.999369003,0.000317819,0.010205128,0.020805562,0.010502667
3325,0.979812218,0.021005637,0.989890218,0.010399754,0.00032125,0.000927326,0.999376065,0.000418815,0.010206237,0.999981234,0.989890218
3326,0.979811714,0.021095837,0.030285658,0.010522846,0.999783378,0.99957957,0.010612441,0.000421539,0.988880864,0.01009374,0.030285658
3327,0.97981131,0.0211029,0.999886695,0.020290796,0.021115713,0.999885081,0.01071495,0.000425979,0.010305821,0.010819377,0.999886695
3328,0.979810907,0.021108953,0.999574122,0.021214691,0.999587138,0.010496512,0.979810907,0.000428299,0.01031359,0.000815837,0.999574122
3329,0.9798102,0.999772784,0.000510428,0.999578562,0.010515884,0.989494407,0.999689243,0.97909546,0.988976816,0.030280815,0.000510428
3330,0.979810099,0.999781663,0.000910275,0.001135775,0.010696587,0.000625751,0.010697899,0.000505787,0.988979641,0.020798197,0.000910275
3331,0.979809999,0.021198145,0.999164387,0.021206922,0.000106545,0.020285852,0.979793452,0.000514665,0.988985593,0.999677943,0.999164387
3332,0.979809494,0.021206216,0.988993665,0.021215498,0.010508519,0.020500052,1.98E-05,0.000624338,0.988993968,0.999876404,0.988993665
3333,0.979808788,0.999877917,0.989491784,0.020507115,3.23E-06,0.000425676,0.979706884,0.000628879,0.010394407,0.999371424,0.989491784
3334,0.979808384,0.999894363,0.000611424,0.021117529,1.79E-05,0.020703961,0.000221565,0.000630493,0.010396425,0.999570187,0.000611424
3335,0.979807476,0.021299544,0.999585624,0.01040036,0.010197964,0.999380101,0.000407515,0.000718171,0.989074885,0.999687125,0.999585624
3336,0.979807073,0.010103829,0.999668459,0.010916438,0.00052415,0.988884194,0.020501464,0.000825725,0.989091533,0.98968298,0.999668459
3337,0.979806568,0.010105645,0.000422145,0.000828953,0.010317323,0.020991713,0.000101702,0.979490262,0.010512252,0.000607186,0.000422145
3338,0.979806467,0.010107259,0.999793972,0.020694376,0.020485422,0.999891235,0.969721304,0.979508121,0.989176083,0.001024286,0.999793972
3339,0.979806064,0.01020089,0.999894867,0.999769758,0.02118866,0.000230343,0.020405816,0.000928739,0.989184357,0.020600342,0.999894867
3340,0.979805862,0.988872995,0.999981133,0.000408726,0.000213797,0.000611121,0.999876303,0.979605283,0.010597004,0.999781461,0.999981133
3341,0.97980566,0.988875921,0.998980759,0.000922382,0.00101904,0.999669972,9.28E-06,0.00102025,0.010597206,0.999886897,0.998980759
3342,0.979804853,0.988882882,0.999873679,0.999988094,0.999468283,0.989486033,0.978992345,0.001025598,0.010599728,0.001028322,0.999873679
3343,0.97980455,0.010293512,0.000100996,0.01030118,0.000216622,0.979697904,0.001010766,0.001026506,0.010609111,0.001117412,0.000100996
3344,0.979804046,0.010305518,0.030379894,0.010607396,0.011104506,0.020588638,0.021008765,0.979697803,0.989277684,0.021002509,0.030379894
3345,0.979803339,0.010307233,0.96971636,0.010301079,0.000214099,0.020589546,0.999873478,0.979703352,0.989297056,0.999794477,0.96971636
3346,0.979803239,0.010310462,0.999386861,0.021290262,0.000308234,0.020699925,0.97879338,0.001112166,0.010706273,0.999883264,0.999386861
3347,0.979803037,0.010312278,0.989582791,0.02079517,0.99977793,0.0001015,0.978905374,0.00112276,0.010706979,0.00030773,0.989582791
3348,0.979802532,0.010314901,0.989093955,0.000119661,0.999893556,0.978985585,0.000513556,0.001126392,0.98938201,0.979509533,0.989093955
3349,0.979802028,0.030278595,0.01062142,0.999164993,0.999768749,0.000812709,0.979499645,0.001129318,0.010807572,0.999087707,0.01062142
3350,0.979801019,0.01039925,0.010911897,0.030482202,0.001123971,0.010313691,0.999687831,0.97979325,0.010901505,0.999373644,0.010911897
3351,0.979800313,0.989082453,0.020589546,0.020702245,0.000206835,0.969200685,0.999783681,0.979795772,0.01091442,0.999996469,0.020589546
3352,0.979800111,0.989090726,0.010205935,0.000209155,0.010524057,0.020697604,0.010294521,0.03037041,0.98958713,0.01090211,0.010205935
3353,0.979799909,0.010493486,0.999075297,0.989495719,0.021215297,0.999685914,0.010612945,0.969312074,0.011012288,0.000211779,0.999075297
3354,0.979799203,0.010496512,0.99999546,0.020698411,0.010412265,0.999770363,0.989286563,0.020191717,0.98968752,0.999286975,0.99999546
3355,0.979799001,0.010513866,1.31E-05,0.000204312,0.000120872,0.00020522,0.011204291,0.998871287,0.989703663,0.999484023,1.31E-05
3356,0.9797989,0.010601746,0.968997483,0.999783782,0.021090288,0.979809494,0.011219223,0.998874617,0.011104607,0.9995716,0.968997483
3357,0.979798799,0.010619705,0.999582093,0.010914218,0.020290997,0.010309251,0.000222675,0.020284338,0.011114797,0.999777224,0.999582093
3358,0.979798698,0.010622631,0.999771473,0.000714539,0.0105966,0.001123365,0.969419829,0.020292612,0.989794065,0.988776943,0.999771473
3359,0.979798597,0.989287572,0.999974877,0.999773188,0.000308941,0.968914547,0.969618593,0.020299775,0.011199448,0.011021469,0.999974877
3360,0.979798497,0.989288278,0.989484317,0.010191002,0.03057785,0.979090819,0.99957614,0.998966633,0.01120197,0.000314086,0.989484317
3361,0.979798093,0.989290599,0.000823202,0.020296446,0.999286975,0.998971577,0.021095938,0.020382005,0.01120641,0.020288979,0.000823202
3362,0.97979779,0.989291507,0.020685093,0.020998574,0.999971144,0.998971779,0.979404804,0.020385536,0.011218416,0.020606093,0.020685093
3363,0.979797689,0.989293727,0.010193121,0.000525461,0.010190901,0.999264677,0.020502372,0.020387352,0.011224268,0.999383632,0.010193121
3364,0.979797588,0.989299377,0.989076903,0.999388677,0.000303492,1,0.010603966,0.999076407,0.989884669,0.021102395,0.989076903
3365,0.979797387,0.010699211,0.010713437,0.999065309,0.020287769,0.010595087,0.010596298,0.020492687,0.989890319,0.021111476,0.010713437
3366,0.979796983,0.010701935,0.020496621,0.021209041,0.010295933,1.72E-06,0.000415889,0.020506307,1.72E-06,0.010191002,0.020496621
3367,0.979796479,0.010707484,0.999678246,0.000528488,0.000202395,0.000213292,0.010093639,0.999167313,6.76E-06,0.989487546,0.999678246
3368,0.979796378,0.010712529,0.999991222,0.999779847,0.001134867,0.010599324,0.010100903,0.999170643,1.33E-05,0.011007546,0.999991222
3369,0.979796176,0.989381102,0.969524659,0.001009656,0.010510739,0.979710415,0.98888944,0.999171147,1.59E-05,0.000630796,0.969524659
3370,0.979796075,0.010796473,0.0203927,0.030591975,0.020805562,0.010694973,0.999577553,0.999183255,0.000109976,0.001021663,0.0203927
