,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
796,797,9801134,9503115,205301,4074,207076,7018,12211,5029,9710102,9602073,4074,9711008,210081
797,798,9801076,9504034,212312,108245,212170,206092,110203,103163,9709206,9603100,108245,208182,111180
798,799,9801067,9506159,108016,111180,211258,12042,204079,9608111,12097,9604052,111180,303263,9607202
799,800,9801058,9507160,205144,9803171,304219,304217,105070,9706100,9810151,9604097,9803171,9902156,9912012
800,801,9801052,9511154,212233,210081,7109,101064,202011,9710065,9703174,9606044,210081,211216,104037
801,802,9801023,9602111,207050,3183,206132,204227,206092,9705084,9610125,9609070,3183,9706091,9409093
802,803,9801020,9603073,102085,2057,112128,211027,106267,9207053,1127,9610105,2057,208033,9711037
803,804,9801019,9609122,204027,3101,12202,208203,212131,9702038,9902168,9612204,3101,10122,9409021
804,805,9712257,9611165,112249,9810244,203147,208059,209153,9705030,9803251,9612223,9810244,112006,4068
805,806,9712256,9612087,303033,9908047,106002,108016,211076,9512181,9612089,9701139,9908047,208088,9703118
806,807,9712253,9701042,208203,9709202,211232,106267,304233,9702008,10054,9702155,9709202,210006,205246
807,808,9712251,9702008,212133,9409093,110143,210303,212128,9704041,202156,9704041,9409093,9703158,9707019
808,809,9712239,9702133,203217,9802032,9182,206171,101064,9803249,9903089,9704059,9802032,303162,3176
809,810,9712230,9703059,210163,9902105,112176,210291,212102,9912266,9911185,9707143,9902105,211239,9709002
810,811,9712223,9710102,106142,9703118,205244,7250,206171,9707176,9712115,9708118,9703118,201178,9903117
811,812,9712220,9711002,208013,9409021,212227,203099,104021,4126,9902184,9710014,9409021,303180,9810188
812,813,9712214,9711078,211076,9601108,203157,110270,205230,9808117,2053,9710046,9601108,7007,9706115
813,814,9712211,9711107,104133,9611042,207243,205230,206080,204158,9905081,9710206,9611042,212026,1053
814,815,9712206,9712004,202065,1053,203028,205144,202037,206079,203093,9711130,1053,3255,106078
815,816,9712200,9803067,203119,9709002,202187,108092,201076,9209032,208135,9712239,9709002,206214,9512181
816,817,9712199,9803174,109025,9706115,109216,302058,211068,9709091,9908010,9802088,9706115,5099,9712005
817,818,9712195,9805136,302207,9711037,210148,208013,112098,111238,9711179,9802116,9711037,212201,9706089
818,819,9712193,9810219,110203,9903117,209205,204204,205104,9903093,9805082,9803023,9903117,205104,9712257
819,820,9712186,9812224,302010,106078,202191,112132,210291,7234,112047,9803068,106078,7018,9409190
820,821,9712185,9905162,201236,9912012,12035,204138,107185,9911238,210239,9803137,9912012,202011,9610045
821,822,9712170,9912094,205293,9602051,205085,205061,211102,5046,9911169,9804177,9602051,2081,9803031
822,823,9712168,9912152,112189,9607202,12025,112249,204025,9810186,210168,9812034,9607202,207072,9909103
823,824,9712146,5127,210290,9706089,11086,110203,108161,12034,3291,9909061,9706089,212083,3183
824,825,9712143,6215,210073,9601152,107126,109162,110270,9602045,9512053,9909110,9601152,9905089,9507112
825,826,9712128,7050,211068,9409190,205254,211169,206060,9907006,9903110,9912204,9409190,112221,9806039
826,827,9712117,8188,210291,9712257,9199,204027,203099,4125,9906102,2037,9712257,301020,9706087
827,828,9712115,10179,204032,3176,6103,202174,211292,9511194,9605236,2222,3176,211122,9506065
828,829,9712110,11086,203016,2218,212117,201236,206001,9804019,12234,4147,2218,302001,207107
829,830,9712084,102137,302196,9805218,203112,206098,207123,112045,8211,7204,9805218,204086,9505161
830,831,9712077,103078,207029,9808037,212193,206108,103241,9603195,111255,7226,9808037,108130,9706005
831,832,9712074,104238,206052,9505161,210305,208096,206098,8076,9806130,10088,9505161,212290,9802032
832,833,9712073,106191,206080,104176,303248,8015,111198,9806024,9902045,11033,104176,5237,2218
833,834,9712072,108085,203031,9506065,102035,205293,304090,9705232,9601108,12156,9506065,204055,9709202
834,835,9712071,108100,110035,205246,211076,202184,202174,108101,9906055,204054,205246,302186,108119
835,836,9712063,111260,206180,9806039,210247,110174,209181,8250,9903224,204168,9806039,11166,9610148
836,837,9712055,202090,112176,9706005,208013,209182,208203,9806197,9902095,9209049,9706005,110172,9708089
837,838,9712050,202111,203018,8057,101164,203243,203217,9902195,6176,9304141,8057,211116,9805218
838,839,9712043,202186,101064,108119,302146,206001,203243,9504102,3145,9307168,108119,3180,9808037
839,840,9712028,204023,203083,9403073,9160,203047,103090,9903109,9807150,9308075,9403073,103245,9107
840,841,9712018,205033,109038,9909103,208108,12179,205078,9803086,9910037,9308154,9909103,9709192,9703072
841,842,9712005,205160,205294,9107,207260,212233,205061,9901056,9907158,9404151,9107,208219,9602051
842,843,9712004,206183,205055,9507112,211028,104026,205108,9806128,9803214,9407182,9507112,9506089,9709058
843,844,9711205,210035,204025,9708089,106005,207174,211112,3286,9909215,9506011,9708089,205160,9710020
844,845,9711202,211216,109069,9903109,206070,110286,210073,204261,9910113,9506027,9903109,108159,9805099
845,846,9711201,212081,203060,111228,111222,109038,104133,9411187,9906039,9506098,111228,101157,104176
846,847,9711200,9303160,112236,9704195,208067,111096,209239,9604052,4204,9507143,9704195,206063,9704195
847,848,9711197,9505006,209169,9712195,202087,203060,8130,2125,5055,9511026,9712195,112044,9403073
848,849,9711181,9506091,110174,9141,204234,211068,205121,9802026,2118,9606001,9141,9510072,9612128
849,850,9711179,9511064,205295,9706087,107234,209257,302058,9704198,210072,9607019,9706087,104018,9712195
850,851,9711165,9511194,107126,9803031,212203,202052,203227,9309097,9911215,9607050,9803031,9607168,1082
851,852,9711163,9603081,210089,9810188,9095,107126,301124,2226,10141,9607229,9810188,210026,9406067
852,853,9711162,9605234,206081,11115,107142,108161,9156,9912210,9812117,9609145,11115,211074,9903090
853,854,9711161,9607202,210302,9903186,5127,211210,210011,5183,8164,9609176,9903186,2155,9612223
854,855,9711156,9610105,101077,9703072,203018,106005,7250,9609217,9707119,9609212,9703072,208096,9812062
855,856,9711153,9612051,209051,9709058,304121,212312,205283,9805069,5162,9611024,9709058,4130,9903186
856,857,9711138,9701127,106014,9805099,209101,107212,211290,9208027,211135,9611072,9805099,206138,9807115
857,858,9711130,9702101,302006,9406067,12210,212133,101077,9508094,9811089,9612162,9406067,210022,9601108
858,859,9711127,9703156,210093,9412030,303031,204032,110174,111180,9908038,9703059,9412030,9911100,9701076
859,860,9711107,9705011,206001,9612128,212107,203257,111059,11115,8224,9704043,9612128,8074,9812187
860,861,9711097,9705050,211158,9610148,211140,108113,210163,9908116,9905099,9705030,9610148,108205,9703110
861,862,9711094,9709118,104021,9701076,212003,206080,108113,9708118,12072,9709053,9701076,212222,111228
862,863,9711081,9710065,203227,1082,11156,204025,8015,9905159,11245,9709108,1082,9707153,9602043
863,864,9711078,9710218,112092,9812187,212188,203031,303033,9306052,9906176,9711005,9812187,9909061,9412030
864,865,9711053,9804086,201061,9903090,212035,2118,203193,101073,9904017,9711013,9903090,204122,9709192
865,866,9711048,9804114,111096,9609192,111154,303033,110035,12072,109122,9803116,9609192,207117,9807137
866,867,9711037,9805129,203257,9602043,109094,110035,206153,9902046,6013,9812013,9602043,111044,9601152
867,868,9711035,9806021,111059,9703110,301030,9711200,301255,9609212,112131,9812089,9703110,106211,9812216
868,869,9711030,9806177,206098,9807137,102080,112176,112236,9603194,10145,9903026,9807137,203234,9804180
869,870,9711013,9808161,210230,9812062,210252,207050,109013,9611215,9904068,9903238,9812062,301169,9711138
870,871,9711011,9809147,212183,9512059,110113,202037,112113,2121,9612153,9904191,9512059,205087,9805114
871,872,9711008,9810135,202008,9709192,206102,206052,203119,106149,9903023,9908088,9709192,211059,9903109
872,873,9711005,9812172,304121,9704011,206108,111059,111208,2237,9804027,9908144,9704011,9107,9141
873,874,9711002,9812218,111249,8074,206254,203119,210047,9706071,5029,9912161,8074,205113,9704011
874,875,9711001,9903123,202052,9903195,203129,206180,202008,9602077,9906204,1192,9903195,103112,9707174
875,876,9710248,9909041,106187,9804180,208139,111249,212133,9711097,7099,3198,9804180,206009,9611014
876,877,9710245,9909205,209239,9505093,204049,109152,3136,8128,207090,3263,9505093,207060,9804062
877,878,9710239,1122,211225,9803140,212043,102032,112176,9912161,9805047,4160,9803140,103221,9806240
878,879,9710231,2016,7250,8204,210101,209103,304217,9703052,9904086,7043,8204,210272,8074
879,880,9710230,2029,202195,9612051,111057,210073,109053,9711205,10072,8205,9612051,110047,11115
880,881,9710219,3218,205283,203191,111070,106078,201029,9804149,9605200,9061,203191,202109,9512062
881,882,9710218,5036,108118,205180,202210,111208,205301,110169,9707079,9191,205180,7122,9907202
882,883,9710217,5153,9156,9812216,211110,210163,204190,9812067,110173,9211,9812216,112220,9810244
883,884,9710208,5162,204247,6196,205144,106142,107031,9310194,304208,12143,6196,9910226,9505093
884,885,9710206,6047,208096,9304056,203095,202135,211169,9911253,9902012,111093,9304056,210059,9812031
885,886,9710165,6071,106005,9705040,209171,302207,203168,9803013,9606146,9204102,9705040,9812076,206045
886,887,9710129,7171,211290,9707174,210083,210302,107036,9912156,9806249,9211056,9707174,9307007,9803061
887,888,9710119,8013,201145,7250,212131,112189,210005,203112,9912155,9303016,7250,304036,9508107
888,889,9710118,8249,108113,106036,208217,210089,107126,9901080,9902195,9307111,106036,210254,9802068
889,890,9710102,8250,212107,9804062,209182,210093,208096,9811131,212079,9309055,9804062,205259,9912018
890,891,9710091,9202,103021,206045,107241,205078,106142,9612051,9712084,9312172,206045,9804112,106036
891,892,9710065,9224,12042,101102,203057,205294,109102,9912164,9901128,9401059,101102,9805126,9912168
892,893,9710046,11073,202037,9710020,201178,103090,302207,2145,9901161,9402077,9710020,208029,205180
893,894,9710033,12251,108167,5208,8081,102076,210085,10048,9610085,9405124,5208,9807001,9308052
894,895,9710020,102077,207068,9907202,106255,210044,206108,6139,212096,9505175,9907202,106094,8204
895,896,9710014,106260,101002,102032,104133,201029,201061,9511026,209150,9506106,102032,9804205,9903195
896,897,9710013,108245,207146,9812224,211158,202195,302006,9712071,3096,9506136,9812224,9902036,6196
897,898,9710009,110113,106078,9603136,210132,203083,208032,9310112,9610077,9506144,9603136,5258,9805041
898,899,9709220,202200,201004,4196,202131,107185,102032,9902128,9712170,9509141,4196,211276,9609192
899,900,9709206,204144,212128,7082,103108,112092,106005,9712074,4056,9511053,7082,210217,9901144
900,901,9709202,204168,205230,10221,203257,101077,112189,6060,9811033,9512006,10221,102100,9304056
901,902,9709192,204253,205121,9508107,107102,205055,104026,9607041,9907129,9512081,9508107,204228,101102
902,903,9709180,205078,108161,9912018,203030,107036,205294,103108,2104,9512127,9912018,210264,9810201
903,904,9709139,207212,109053,9506139,206231,302010,111070,9606040,9905155,9603086,9506139,208146,9603136
904,905,9709138,208141,202135,9411099,110299,108167,209182,9507022,106113,9603123,9411099,10100,9808139
905,906,9709123,211195,112059,9812031,7239,302006,111182,9707170,212245,9608173,9812031,205161,9705040
906,907,9709118,212111,110077,205290,12158,205295,211210,9712185,9701169,9609209,205290,210247,201100
907,908,9709114,9207094,11095,9804099,105311,106187,12179,10274,108161,9609217,9804099,210155,9506139
908,909,9709108,9409021,304093,9412228,112136,211158,210302,9606122,9806091,9703218,9412228,12133,9511030
909,910,9709107,9507008,210238,9603194,112037,210290,207139,9706127,201205,9705104,9603194,109182,9602005
910,911,9709091,9609094,202174,9611014,112107,109102,205055,9804006,9812172,9705131,9611014,9712253,103013
911,912,9709087,9610125,302205,9910021,201028,209239,212233,9207016,5081,9707018,9910021,110291,9804175
912,913,9709069,9611215,202184,9911115,109126,302196,204032,9803085,9609017,9707123,9911115,206167,10060
913,914,9709065,9704104,207174,9602005,202097,210238,111121,9510234,204112,9711197,9602005,102080,102032
914,915,9709062,9705053,8130,9610018,110123,203016,204247,106117,102035,9711205,9610018,107255,9610018
915,916,9709058,9706089,205108,103013,212290,209051,206052,9604041,6215,9712253,103013,9810064,4196
916,917,9709053,9706175,210044,206079,106163,204190,109038,9608053,210266,9801134,206079,112071,9807006
917,918,9709027,9708082,109152,7075,211210,109053,111096,9812071,202148,9805096,7075,205257,9411099
918,919,9709014,9712077,107033,9604071,101027,107084,304093,9509132,303223,9807069,9604071,112028,9609051
919,920,9709013,9803111,203193,9803061,112126,207139,112092,9806180,205200,9807226,9803061,206122,203191
920,921,9709002,9803251,211053,9804175,202011,206081,303006,9812088,9801076,9810116,9804175,202191,9904095
921,922,9708166,9804210,303006,10060,101069,205108,207068,106120,9804172,9810155,10060,304125,9612051
922,923,9708164,9805045,207139,9704044,202179,201004,203031,9605136,9911066,9811004,9704044,9804062,9510225
923,924,9708147,9805156,109102,9510225,206171,104147,302010,9610082,202186,9812088,9510225,9066,9812224
924,925,9708118,9807087,107212,9910170,108161,103021,101002,9912275,107186,9812180,9910170,208144,9702047
925,926,9708117,9902102,111121,9308052,101013,211290,303068,9811172,2111,9902074,9308052,210048,9604071
926,927,9708103,9908023,109162,203099,206152,201061,210093,9901057,9907101,9905221,203099,9605046,9412228
927,928,9708099,1203,105035,7019,304188,110077,106187,9603089,201258,9910170,7019,102040,9510094
928,929,9708089,3187,107185,203267,211225,109150,210230,102184,202072,9911015,203267,1124,10221
929,930,9708086,4068,109150,9808139,11006,304121,112059,102105,9609217,3113,9808139,207033,106034
930,931,9708085,9112,204197,111208,110215,108118,202195,9702203,9602071,5029,111208,210164,9910170
931,932,9708082,104147,101087,9912168,9912210,109013,210303,9601108,208148,5032,9912168,105106,5208
932,933,9708047,106036,204190,6247,304266,207068,103021,9812007,9812066,6236,6247,304186,203267
933,934,9708046,107036,107084,9510094,10169,210230,206081,9711130,9603033,7175,9510094,9704119,6247
934,935,9708044,107185,208087,9805041,212128,101002,111249,206196,209106,11172,9805041,301101,9605074
935,936,9708042,110041,201029,9605074,112214,202008,202109,9809067,9906154,103167,9605074,302226,4038
936,937,9708040,112119,204014,9810201,111012,212107,202135,3116,9708044,106010,9810201,206231,9407087
937,938,9708037,203124,201076,201100,106160,201076,206180,107138,9612162,107143,201100,206176,9803140
938,939,9708034,206118,205078,9807006,208082,211225,203083,9603042,206038,111129,9807006,9811193,205290
939,940,9708025,207027,303068,9512062,209139,111121,107212,9806103,7051,203124,9512062,7158,9910021
940,941,9708022,209068,206231,9609069,304093,204197,203016,9803060,9603113,203231,9609069,102147,7019
941,942,9708017,303087,111182,9711011,5047,204247,110286,9705022,9803061,204033,9711011,203245,9609069
942,943,9708008,303199,107036,4038,302006,205121,207174,9604097,9803131,209099,4038,301048,111208
943,944,9708005,9201056,104026,9511030,102184,212222,210175,9812027,9808038,9206027,9511030,210287,9612148
944,945,9707259,9302033,208051,9711138,112147,101099,212183,9601057,205104,9212009,9711138,9906023,206079
945,946,9707250,9405029,109013,9802185,102207,7082,104147,204147,10045,9212049,9802185,304264,9911115
946,947,9707247,9510097,206100,9609051,205320,106024,202052,9309140,9806133,9301046,9609051,204049,112198
947,948,9707244,9512154,208032,1212,109017,212128,211158,9905180,9810055,9303007,1212,111010,203099
948,949,9707228,9606130,211063,104150,109177,205283,2118,9705162,203215,9306044,104150,203269,9711011
949,950,9707224,9607234,111208,112198,107178,212183,112065,9911039,9911022,9308124,112198,109131,9711205
950,951,9707205,9609041,8015,11170,202096,203140,110077,9807235,9907093,9310188,11170,211229,7075
951,952,9707192,9611008,210040,9710129,8074,304093,105035,9810116,9805143,9403141,9710129,210011,9710129
952,953,9707188,9611222,209181,106034,209072,101087,107084,9607229,209191,9404162,106034,112116,11170
953,954,9707176,9703110,104147,9407087,10205,202109,108167,9701069,9809061,9405110,9407087,9802057,205061
954,955,9707174,9703217,209214,9702047,104227,103241,109029,9809021,9907051,9406125,9702047,211240,9612157
955,956,9707170,9703218,111070,9808038,202016,107142,301105,9710033,9908167,9409111,9808038,201176,9802185
956,957,9707160,9704170,209148,9901144,212119,206231,207281,103247,9604068,9412229,9901144,103172,9808038
957,958,9707153,9705040,203140,9810210,206191,109192,210290,106014,7007,9505054,9810210,102109,3007
958,959,9707143,9801067,205146,9608137,103111,104176,202184,9905200,102042,9506052,9608137,206170,9801058
959,960,9707126,9802126,211102,9805114,211169,112059,304266,202190,201265,9506101,9805114,9910121,1212
960,961,9707123,9804111,106024,9904095,11190,211102,108118,9810227,8203,9509074,9904095,205070,9704174
961,962,9707120,9806042,112220,9704174,207183,112214,106024,9806236,9808051,9601007,9704174,211013,9910082
962,963,9707119,9807096,102076,9606033,11282,107033,203060,9807011,7082,9601097,9606033,204232,9611205
963,964,9707110,9808139,212082,9711205,109150,207146,210089,9812159,9905205,9602082,9711205,9804075,9902120
964,965,9707099,9808143,102032,9910082,201015,302205,209063,9901147,11131,9603002,9910082,9312137,9806204
965,966,9707093,9909015,104176,9612148,106256,111182,107142,9905148,9809172,9606199,9612148,9612178,9608137
966,967,9707079,9912018,204138,9905037,8188,9112,204138,111135,9909180,9610151,9905037,102207,9905037
967,968,9707075,9912132,210198,111212,12082,303068,109192,9602111,211285,9702094,111212,12174,106072
968,969,9707068,1084,103090,9711008,204233,211252,207146,9906215,107091,9702108,9711008,109192,9503033
969,970,9707051,4014,209063,106072,201102,203193,109162,101176,9071,9704167,106072,108141,9603194
970,971,9707041,5076,112214,3007,108165,105070,107033,9807225,9901088,9707250,3007,210007,9806022
971,972,9707027,8074,211252,9310159,109099,111136,209051,9903226,6179,9709087,9310159,112137,7250
972,973,9707022,10247,206152,9911170,210033,101043,204197,9510134,9909146,9710065,9911170,106013,9711053
973,974,9707019,11023,205165,9503033,209103,212055,304121,2147,9907219,9710119,9503033,205062,9904092
974,975,9707018,12145,109192,9802068,304195,212116,302205,9912187,9801207,9801019,9802068,211086,9711008
975,976,9707017,101043,208151,5003,204218,106247,212107,9167,108101,9801147,5003,102031,104150
976,977,9706225,103177,208056,102080,6041,202079,211192,9804172,205227,9803039,102080,212345,3037
977,978,9706207,105070,111012,205061,11147,303006,211225,9711005,212041,9805105,205061,202064,9911170
978,979,9706204,108187,211189,9801058,203256,8241,203140,9705131,9901106,9805131,9801058,303107,9810210
979,980,9706192,112043,203061,1122,2040,203061,302196,9503207,9106,9807235,1122,207115,9310159
980,981,9706175,112147,101125,9512148,112166,208051,106247,9809061,205061,9809027,9512148,9806177,9607159
981,982,9706148,201173,212242,9801135,7215,205146,109152,109152,112254,9810219,9801135,9703222,9801135
982,983,9706141,201176,210247,9911147,12093,101125,206152,206228,9809032,9811141,9911147,210301,9911066
983,984,9706133,202157,206151,9503172,204145,105035,101087,9709107,6008,9902071,9503172,202170,5003
984,985,9706127,203163,210222,9806030,112132,209181,202021,9805050,9902066,9905075,9806030,10084,9712239
985,986,9706115,207106,302199,9904092,211041,206151,205165,9805082,9910047,9906142,9904092,210020,9806030
986,987,9706110,211222,3136,9611149,211173,112079,212242,105208,1212,9908116,9611149,210057,7082
987,988,9706109,212332,301255,9711053,209232,211053,8241,9509140,106054,9908186,9711053,5028,11089
988,989,9706100,301030,207281,9804124,208129,211189,109150,9704145,9908175,9910172,9804124,108156,9512012
989,990,9706091,301161,109029,5021,112227,111070,101099,9910150,9902007,9912279,5021,9802010,9410230
990,991,9706089,9305142,208011,9611205,8213,204014,7082,206182,9806039,1201,9611205,111275,9512154
991,992,9706087,9306052,304135,6192,206128,6219,212222,9812034,9803138,2073,6192,2166,9704044
992,993,9706082,9310112,210011,9512154,209137,204012,210117,9606176,9802109,2158,9512154,110118,9910116
993,994,9706072,9508042,212222,9910055,5217,210040,210238,9803054,5182,2164,9910055,9707022,9805156
994,995,9706071,9510183,103241,9706127,211135,205165,207173,9711035,111182,2230,9706127,9912025,9911147
995,996,9706066,9510204,212055,206202,205014,207281,9112,106020,210050,3054,206202,107142,6192
996,997,9706060,9511088,107142,9910118,207258,206152,112214,9403179,208012,3180,9910118,103078,9611149
997,998,9706051,9511126,207132,3037,208140,205254,206148,6232,9812165,3215,3037,102089,9910055
998,999,9706050,9602014,205254,8123,12165,102137,207050,5217,9908114,3220,8123,112125,9910118
999,1000,9706005,9603042,212147,9708046,201261,112220,104176,9907085,9806122,5025,9708046,204186,8123
1000,1001,9705241,9605032,112065,9806022,202021,209214,206254,9411028,109213,7090,9806022,107126,9608173
1001,1002,9705232,9610041,202079,9911066,202057,208087,112079,9711094,210198,12052,9911066,1041,102080
1002,1003,9705221,9704198,7082,9606017,3183,211129,101043,9603123,9611165,107138,9606017,2016,9606033
1003,1004,9705220,9706087,108092,9512012,204256,211063,205146,9708037,9806146,108150,9512012,9904056,9708046
1004,1005,9705199,9707160,209104,12143,206009,212082,7018,9212149,207249,110234,12143,204201,206202
1005,1006,9705163,9709002,207240,111092,107111,104150,206231,9807179,9612223,112218,111092,9905155,1122
1006,1007,9705162,9803191,112079,9410230,206166,206100,203061,104136,9808079,202187,9410230,103177,12143
1007,1008,9705131,9806217,9112,9910116,209206,208032,203173,9909172,9905037,203028,9910116,105005,9803039
1008,1009,9705130,9808037,211129,9902120,304177,109029,209148,103067,302104,203134,9902120,9810135,9804124
1009,1010,9705128,9810206,302226,9608173,204189,111012,212055,9903123,9711001,204051,9608173,302207,9804099
1010,1011,9705117,9901128,206128,209145,202079,209148,101125,9707123,9704098,206073,209145,3208,111092
1011,1012,9705104,9903187,212102,9603060,209157,208151,211063,9015,9804019,206079,9603060,7109,9807033
1012,1013,9705091,9909176,12179,9809102,9051,212102,210040,9608019,9903242,9505161,9809102,206147,9809102
1013,1014,9705088,9911041,204218,111093,5220,301255,102076,2164,9903048,9602014,111093,9808101,9503172
1014,1015,9705084,1055,208177,9803039,201172,12025,211252,9903031,9805157,9602045,9803039,104021,9148
1015,1016,9705074,2072,106247,11089,211189,210247,12025,9603002,9810186,9604041,11089,110113,111212
1016,1017,9705057,3057,110200,9607159,210291,210198,209251,9907086,204253,9701123,9607159,301198,9802168
1017,1018,9705053,3122,110288,9806204,211164,112065,202079,9507008,206081,9702093,9806204,206060,9403179
1018,1019,9705050,7109,210175,9704089,206188,110200,206063,9506106,9712073,9705232,9704089,210040,9902059
1019,1020,9705046,8205,212262,9403179,201061,112145,301005,105249,202014,9707228,9403179,301182,106010
1020,1021,9705044,9242,112145,9802168,6139,201015,211129,9803140,9603127,9711094,9802168,208140,9408099
1021,1022,9705040,11190,211112,9902059,303033,210011,204218,9611024,9803076,9711201,9902059,112079,9803085
1022,1023,9705030,11256,101043,9808002,2028,209063,202090,9601007,110286,9712073,9808002,207162,9603060
1023,1024,9705022,11269,202021,9802130,206212,208177,206100,9903090,9905094,9801205,9802130,205283,9505035
1024,1025,9705011,12093,112178,9712239,204027,103078,211121,9611008,9909085,9803061,9712239,204174,5021
1025,1026,9704198,101145,204155,9505035,7018,108075,112145,9912132,303017,9803077,9505035,207124,209145
1026,1027,9704197,104059,110286,9408099,104176,206128,211053,102035,9712239,9804110,9408099,12104,3286
1027,1028,9704195,110007,210005,9805156,111182,208056,203202,108075,9805112,9804111,9805156,9306083,9512148
1028,1029,9704189,205188,304215,106010,103099,203173,211189,106086,9707192,9804180,106010,207067,9603113
1029,1030,9704177,206155,203173,9811139,205294,207240,209103,9702094,107212,9805145,9811139,9906039,9807080
1030,1031,9704174,208029,12025,9148,303270,210222,101145,9701037,9802151,9902155,9148,12211,9512077
1031,1032,9704172,208042,210148,204071,210239,210148,207132,12234,112059,9902170,204071,212265,9606017
1032,1033,9704170,208079,206148,9712185,110203,304135,110288,9410237,303006,9906055,9712185,205103,9705053
1033,1034,9704167,208202,205104,9612157,102085,110288,302226,9603097,9808168,9907178,9612157,112119,204254
1034,1035,9704151,301105,211192,203112,5151,208011,112220,103167,8188,5046,203112,209235,9512078
1035,1036,9704145,303173,201271,9603113,201175,207132,208087,9812193,9702099,8015,9603113,204256,9802130
1036,1037,9704142,9205089,201015,9510234,203187,112178,302199,9205027,9812160,8081,9510234,3044,9711078
1037,1038,9704131,9209012,202096,9705053,4123,302199,201172,9808100,9804092,8204,9705053,9503027,9809188
1038,1039,9704130,9306153,211040,9512078,210163,208009,204014,9702155,107172,102077,9512078,209255,204071
1039,1040,9704119,9505004,202190,3286,7061,302226,212082,9701019,9802168,102113,3286,209222,9508155
1040,1041,9704114,9510200,102137,9901080,6215,212242,209214,9804062,9907070,110028,9901080,112236,9603087
1041,1042,9704104,9511173,2118,9603087,103257,206148,212003,4068,1192,203018,9603087,9806144,104056
1042,1043,9704098,9602071,101099,9711078,203151,209104,204201,205101,12164,203031,9711078,112085,111093
1043,1044,9704097,9603113,212003,204254,201029,207001,212116,4103,9810206,203112,204254,9708099,102112
1044,1045,9704089,9605049,201070,9512127,304090,204218,101013,9709108,9607057,204004,9512127,208082,203186
1045,1046,9704080,9605236,210264,103163,8054,211112,111012,9611100,9902131,204158,103163,9707110,9410167
1046,1047,9704059,9606044,211140,203163,302001,204145,208011,6071,201029,208178,203163,208153,9712185
1047,1048,9704044,9607149,206254,2183,210222,212147,207240,9308124,205244,210183,2183,212056,9811139
1048,1049,9704043,9701162,204145,9803085,303048,109182,102137,9512012,9612126,9411099,9803085,203124,103163
1049,1050,9704041,9705084,212193,9807033,302205,5047,208044,9805139,9906182,9503205,9807033,212102,9704089
1050,1051,9704040,9706204,210025,104056,111231,101013,202096,9912094,9605028,9607041,104056,108152,9808002
1051,1052,9704029,9706207,204163,8203,5163,107166,304135,112226,9611222,9610107,8203,111180,9708164
1052,1053,9704018,9802033,111136,9508155,204110,201271,210198,9611090,9806021,9702038,9508155,209197,103220
1053,1054,9704011,9803068,211234,9606122,203140,106162,210006,204189,210272,9705011,9606122,304135,9804086
1054,1055,9704005,9804095,11147,9807080,109091,202190,207060,9904095,107142,9706127,9807080,212269,9510234
1055,1056,9703222,9805217,105070,9807185,204032,202151,202191,9506148,9803054,9711097,9807185,5246,2183
1056,1057,9703218,9806155,101013,9804086,111059,107031,9224,9807115,9805105,9712256,9804086,212138,203112
1057,1058,9703217,9910096,111274,9609145,203083,203147,204155,9603100,9806103,9802076,9609145,205321,9606122
1058,1059,9703216,3031,302175,9809188,203168,5230,208051,9603136,9908134,9803028,9809188,205139,9706127
1059,1060,9703210,3075,203064,206063,9905111,202087,203147,102172,7195,9803209,206063,207174,9901080
1060,1061,9703188,3124,107031,9512077,203193,104056,110200,9604065,9705053,9807011,9512077,9804095,206063
1061,1062,9703186,5061,206242,4067,4068,111274,5047,9910113,207116,9808162,4067,207241,9603090
1062,1063,9703179,5242,207173,9705104,9106,210175,204145,9903091,2226,9809033,9705104,9709206,203163
1063,1064,9703176,5247,201178,203186,209153,304215,212227,9509176,9812224,9903210,203186,301244,205033
1064,1065,9703174,7250,210006,103220,210005,202090,203064,9609122,203057,9908038,103220,101102,9911136
1065,1066,9703172,8164,11282,9604042,1122,11017,110071,9810151,2223,9908064,9604042,301129,204143
1066,1067,9703170,8203,208044,205321,303151,204155,11147,9901159,9189,2084,205321,111096,9610249
1067,1068,9703167,9246,212116,9911136,203099,11147,202190,9407190,202065,2245,9911136,9905162,3215
1068,1069,9703166,11245,7018,9202,108118,202096,201015,103111,9905180,4126,9202,209141,9504090
1069,1070,9703158,104133,206013,9902102,101077,206063,201070,9805208,9706082,4165,9902102,110028,9902102
1070,1071,9703156,106078,211121,9708164,106187,107233,210222,9704114,9706087,5183,9708164,101064,8203
1071,1072,9703126,106112,206063,9812089,212199,11029,210247,9710208,11016,8188,9812089,9804051,9806146
1072,1073,9703118,109152,202087,209004,106247,101145,8203,5067,9808139,11115,209004,207037,9903077
1073,1074,9703110,201029,106162,9504090,205078,12129,204225,9803227,303095,12145,9504090,9907006,9705104
1074,1075,9703102,202131,303186,9812044,110291,201070,212147,9706175,208014,101076,9812044,112251,9812089
1075,1076,9703078,203147,6219,9911238,206243,205104,206151,5006,11156,103013,9911238,202079,9812044
1076,1077,9703072,204001,209232,9051,106024,212262,6219,9901144,9612204,106036,9051,106100,9211
