,Rank,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality
481,482,9902059,212063,208066,9810236,107233,301129,206103,9902208,207145,8075,9810236,212237,9802029
482,483,9902058,9304011,206070,9811120,303269,209128,102080,9603126,106200,11089,9811120,111238,9905104
483,484,9902052,9401070,106201,101199,211199,207212,204023,2190,9803085,109162,101199,303248,205066
484,485,9902051,9512196,211023,204033,205236,212179,204110,9705044,11079,202179,204033,9710118,9704189
485,486,9902046,9604089,205244,9806131,202184,302181,204058,9509175,212138,202210,9806131,9506159,9904153
486,487,9902045,9604119,211130,9702202,110115,208163,206010,9605053,9006,203265,9702202,205202,9602135
487,488,9902042,9604178,208161,9704189,207244,208066,212208,9712211,5021,205033,9704189,210175,9810236
488,489,9902040,9606165,203030,9411053,111198,204189,211116,3147,9907047,9202046,9411053,304215,4187
489,490,9902036,9702202,212290,9602064,111266,211204,112173,2075,203186,9209012,9602064,212139,9812196
490,491,9902035,9712084,205037,9902121,209251,206147,108209,201253,207214,9409021,9902121,210133,9802147
491,492,9902030,9802168,212296,109175,211172,205014,302104,111085,9812162,9510204,109175,301173,204033
492,493,9902022,9803108,110050,112218,203060,212119,202056,9808014,3251,9511126,112218,209120,9805172
493,494,9902012,9804208,202003,9507121,103078,110028,207027,4133,9806125,9512181,9507121,10086,9602064
494,495,9902007,9805139,304177,9902058,205129,205070,202180,9901128,204047,9603195,9902058,207040,9903224
495,496,9901161,9902058,207212,9804027,108055,203124,211130,203124,108170,9604198,9804027,201099,9510092
496,497,9901159,9903077,111008,9803090,205303,106201,110186,9505100,9911096,9609017,9803090,203052,9411053
497,498,9901148,9903224,202187,9904153,208142,202187,208065,9801019,9803167,9612087,9904153,205301,9708022
498,499,9901147,5006,210048,9903224,8130,212188,205244,9403040,9118,9702015,9903224,7088,9708082
499,500,9901146,5032,211025,9510092,207157,212103,212179,110031,9901118,9702136,9510092,212300,112264
500,501,9901144,7240,212252,9708022,112236,204110,303140,9604090,205067,9702180,9708022,205026,9804027
501,502,9901143,11111,203247,9905104,209056,204200,212043,9803103,203257,9703031,9905104,205300,108187
502,503,9901135,104056,207157,106171,207278,205200,203092,9802198,9911253,9705040,106171,211206,109175
503,504,9901134,107167,206147,9807208,205103,303270,209265,9803116,101118,9706175,9807208,201125,106171
504,505,9901131,109025,303140,201070,209247,209056,209215,9612131,204257,9806104,201070,8249,9701037
505,506,9901128,109069,205211,9410203,107177,211130,303031,101076,9811122,9808016,9410203,301072,9410203
506,507,9901121,111208,103112,9708082,210058,212296,209231,205066,206223,9812073,9708082,205140,201070
507,508,9901120,202014,212170,112264,303194,211123,111209,9808037,9602052,9905177,112264,208221,201112
508,509,9901118,212095,209066,6139,107212,109054,203124,9911042,205311,12198,6139,205083,9807208
509,510,9901106,9403198,212047,9909172,102032,205211,111212,7062,206063,12251,9909172,9014,9803090
510,511,9901101,9407031,210227,201112,204023,202060,205303,9602120,9811139,207106,201112,212079,9909172
511,512,9901088,9508094,208078,9701037,211074,211023,210218,9510097,102064,9202014,9701037,211218,9606144
512,513,9901080,9508154,302050,9606144,211006,206070,202179,108172,9811107,9409188,9606144,111209,9609063
513,514,9901079,9511080,212181,9603127,301198,302050,203247,203093,4037,9411102,9603127,210293,9609059
514,515,9901076,9512078,212199,9710091,202037,303202,204256,1033,5067,9503086,9710091,303141,12035
515,516,9901060,9607235,203211,9604041,211098,203092,12210,9807206,4068,9509176,9604041,212012,9902058
516,517,9901057,9611190,204256,9708085,112085,111050,205200,9607049,9808100,9510200,9708085,204215,9710091
517,518,9901056,9612146,209041,9609059,211236,208078,212047,203082,203049,9512078,9609059,211271,9603140
518,519,9901054,9702110,301198,108187,203108,212181,211197,9803061,202073,9605032,108187,202174,2028
519,520,9901050,9707099,209265,2028,211162,212043,209066,9903228,1063,9608096,2028,212197,9806231
520,521,9901048,9709123,203231,9806231,203217,212096,207241,9603009,9903194,9702202,9806231,304138,9902071
521,522,9901043,9711156,205140,12035,112251,210219,111276,9812017,9910011,9711161,12035,107266,9811178
522,523,9901041,9801206,301182,9603140,111089,110115,208154,9802076,12091,9805156,9603140,9807234,2211
523,524,9901033,9804170,201253,9708166,208177,102080,212181,202187,9902052,9806039,9708166,201173,9708166
524,525,9901032,9805028,303185,9609063,211263,211162,303202,9912249,9803023,9808139,9609063,9606130,9702106
525,526,9901030,9806074,208108,9903217,202174,304064,207178,9705091,8058,9810206,9903217,211173,9603127
526,527,9901021,9811035,209225,9702106,303055,202056,212290,102138,9805087,9811131,9702106,9809168,9604041
527,528,9901018,1113,304203,9607007,109025,208217,210219,9901079,9901048,9811156,9607007,209115,9405109
528,529,9901014,1197,303202,210183,202135,205050,109057,9509161,9903157,9811237,210183,303009,6139
529,530,9812252,2040,211162,9902071,10122,205244,111050,204051,206247,9910132,9902071,210158,9708085
530,531,9812239,3200,112173,9810206,112119,207157,211199,9903219,9903079,9911041,9810206,209242,9607007
531,532,9812238,5151,206166,9305125,210254,203231,206243,4165,6103,102112,9305125,303057,9903217
532,533,9812237,8054,205098,9811178,303236,304188,206132,9704195,9187,202186,9811178,207249,9810206
533,534,9812229,12104,211123,9405109,204190,111201,203231,9806026,9906040,9202057,9405109,304166,210183
534,535,9812224,12129,303194,9703040,111085,202179,205180,12156,9804057,9311177,9703040,203251,9703040
535,536,9812220,103090,203092,9705057,203049,203134,301198,110062,9808039,9510129,9705057,210012,9710206
536,537,9812219,108075,211013,9312187,205139,204023,203013,9148,11044,9510222,9312187,209037,9705057
537,538,9812218,203101,207178,9808017,202151,212290,111201,9608163,202157,9510234,9808017,211014,9312187
538,539,9812216,9204083,102080,9038,209195,111212,205037,9906188,9804208,9512012,9038,110041,8125
539,540,9812206,9302126,203124,2211,206016,211074,212103,9706110,9812007,9602111,2211,207224,9305125
540,541,9812196,9306069,202056,207105,209202,208080,203157,9808162,4011,9603194,207105,206187,9611204
541,542,9812194,9505053,111212,9409009,211269,208161,207249,203080,210035,9607049,9409009,302113,9510241
542,543,9812193,9601036,205050,9805097,107167,206154,303141,204054,211278,9607112,9805097,1045,9409009
543,544,9812192,9608015,205180,205131,211123,204256,108085,9506112,9611137,9702101,205131,211234,9909047
544,545,9812190,9608117,111201,103239,206183,203030,112133,110123,203064,9704005,103239,211047,9409016
545,546,9812187,9611100,303141,9709013,108003,208154,206166,9911043,9901144,9706089,9709013,205222,9808017
546,547,9812186,9806146,301020,9509166,112195,212170,304064,11073,106238,9712230,9509166,106243,9708034
547,548,9812180,9809111,303031,9710206,209235,212051,205050,7177,9904033,9803051,9710206,206197,9508072
548,549,9812172,9901146,212096,9510241,304143,112173,211029,9704044,9910110,9901159,9510241,205089,103239
549,550,9812169,9910093,304227,9409016,301213,203247,210212,9511064,9902067,9903123,9409016,211232,9709013
550,551,9812166,1053,110186,204144,206098,212252,208207,9911116,9015,9912118,204144,4152,9907184
551,552,9812165,1071,211006,9909047,106253,303140,206188,9905020,9806158,5061,9909047,304192,9805097
552,553,9812163,3037,212214,9909176,103241,301182,205140,9711078,201019,11073,9909176,108085,9038
553,554,9812162,3221,211074,9510097,201236,205246,210041,9609239,9809086,12210,9510097,8130,207105
554,555,9812160,5007,207027,9712193,212055,211013,212199,9906070,9803082,108187,9712193,209206,9906224
555,556,9812159,101029,302184,3124,206151,203157,212170,9508042,2199,202157,3124,211287,9509166
556,557,9812158,103064,202060,9611204,203160,301198,208209,9607164,110161,204143,9611204,106172,9909176
557,558,9812155,103067,206154,9708034,210167,207027,205211,9904131,3241,9201074,9708034,112043,3124
558,559,9812149,111154,206132,9701137,205198,203013,212096,109057,9812169,9302033,9701137,3025,9902098
559,560,9812135,203186,301129,9510001,205230,212199,211013,9509080,2152,9401153,9510001,112140,9805157
560,561,9812118,212079,210058,9906224,208182,304177,208217,9904179,209194,9603078,9906224,301060,9510001
561,562,9812117,302008,204023,9609212,111247,205140,205188,204226,9810148,9611215,9609212,210038,9405049
562,563,9812100,9212149,212092,9405049,206118,211098,107172,9603081,9809213,9704145,9405049,9811119,9908040
563,564,9812097,9504102,110028,3067,211156,210041,203030,9903214,9906155,9705057,3067,304198,3067
564,565,9812089,9507115,203134,9805157,207089,108085,111085,203231,110111,9705199,9805157,206224,9803086
565,566,9812088,9602120,12210,9608019,206068,210227,109131,9702093,9906201,9708042,9608019,302059,9806051
566,567,9812087,9605016,109131,6047,208094,303194,209056,9905081,9910067,9803135,6047,201141,8081
567,568,9812079,9702163,110115,9611222,110174,110186,205098,9606033,9807226,9805034,9611222,201205,9608019
568,569,9812076,9707027,109054,8125,112028,107172,211025,6062,112071,9805217,8125,102130,9611222
569,570,9812073,9807137,204254,202056,303141,303141,207157,9908023,205188,9806022,202056,202065,9609212
570,571,9812071,9909070,206243,9907184,212109,209265,201035,9510229,9806074,9807097,9907184,10059,6047
571,572,9812067,5015,206220,9812149,103163,108205,211028,112218,2086,9808075,9812149,203250,10108
572,573,9812066,10060,208154,10244,211023,207178,205070,8054,109010,9903219,10244,109013,9503212
573,574,9812062,101102,203095,12141,111217,209041,205280,9803141,9808017,9909215,12141,9808013,9812149
574,575,9812056,103239,304195,9902098,207116,110108,110108,9812135,9805114,2190,9902098,112095,9704043
575,576,9812049,104026,204234,9902074,205259,205098,303194,9711053,6107,2223,9902074,212029,205131
576,577,9812047,106155,201035,111217,101064,111154,209041,204168,9812046,3122,111217,302118,9902074
577,578,9812046,202065,108085,8081,203023,301020,212250,9701088,212089,107166,8081,9807062,9510097
578,579,9812044,206164,207241,9508072,106054,107251,201215,112119,212033,205089,9508072,11095,111217
579,580,9812038,207104,201247,9807140,207004,207163,301182,9244,212207,9211040,9807140,209024,12141
580,581,9812037,207127,203013,9704043,211252,211006,208066,9604119,9812089,9211097,9704043,210071,9912156
581,582,9812035,210200,205280,201028,205101,109131,107178,103239,9810031,9301043,201028,212123,202056
582,583,9812034,211042,211236,9805139,210039,208108,111154,11193,9902194,9308083,9805139,211262,204144
583,584,9812032,9206070,210041,9609161,203208,204254,106253,2072,9812038,9309023,9609161,112152,9711094
584,585,9812031,9412228,208129,9803086,9156,111209,201247,9505053,9708037,9510097,9803086,206022,9504081
585,586,9812027,9509132,211221,7007,7250,210047,208163,3055,206071,9510134,7007,203023,9607207
586,587,9812025,9510129,111276,9711094,210007,206166,208161,9505006,303222,9511134,9711094,7240,9701137
587,588,9812017,9601152,205070,9233,208141,108209,211269,9303007,9905111,9512154,9233,211040,5031
588,589,9812016,9608096,212139,9707224,205132,210058,304188,9606112,9812067,9512196,9707224,106029,9609161
589,590,9812013,9609176,111050,9806051,205316,301144,108205,9903033,4067,9602077,9806051,203108,9912135
590,591,9812012,9612223,206149,9708047,112199,211236,103163,9911136,207127,9604189,9708047,205165,9807140
591,592,9812007,9701019,202179,9503212,106203,303031,207029,9811152,203068,9607202,9503212,9807124,9707224
592,593,9811257,9704041,209247,10108,202195,201035,204049,7044,6023,9611090,10108,212212,9708047
593,594,9811243,9707019,206212,107057,208227,211269,210039,9902052,208154,9611164,107057,210221,201028
594,595,9811237,9709192,108209,9601177,202148,107177,212186,9909041,9804083,9702203,9601177,9702026,111085
595,596,9811232,9804160,111209,111085,202150,207241,204136,203028,5163,9705163,111085,212274,205048
596,597,9811230,9807033,211098,9908040,202014,209141,207074,8081,9905173,9706141,9908040,102085,107057
597,598,9811229,9811089,209206,9512196,206155,3136,206154,105070,5220,9710208,9512196,303111,5029
598,599,9811193,9812031,211258,9607207,109038,211142,206073,9611165,8241,9803171,9607207,206054,7007
599,600,9811178,9903107,210173,205048,301048,207074,211142,9605016,9912287,9808088,205048,12077,9511104
600,601,9811172,9903242,211269,9504081,207241,103163,210252,204146,5003,9901128,9504081,9603187,8205
601,602,9811162,9906070,208080,9812229,202075,206220,203018,9911222,208082,9902098,9812229,210088,9711107
602,603,9811156,9908040,111154,9511104,212252,206243,206220,3160,109057,9906022,9511104,10242,9412203
603,604,9811152,9912210,211028,203160,203231,206132,210227,9176,205001,9909030,203160,9912181,9709107
604,605,9811147,9912287,205074,5029,210131,212139,208129,8015,9712077,9911098,5029,207238,9601036
605,606,9811146,5016,207074,112045,11166,302184,212139,9710230,9709139,1159,112045,207107,101126
606,607,9811141,12072,210183,9912156,205015,203108,107152,9510222,210133,3187,9912156,211291,9701175
607,608,9811140,12137,211142,5031,107057,304203,211236,203164,206068,3237,5031,208021,9712223
608,609,9811139,12141,206068,9709206,212265,210183,211009,9507050,104111,4166,9709206,209176,9507160
609,610,9811131,104169,106253,5230,207115,111085,212092,9409188,101064,11017,5230,301049,9808124
610,611,9811128,108152,107172,9412203,107084,102085,202150,9605200,5094,202153,9412203,211290,9809111
611,612,9811122,112152,209176,9712223,212103,304227,302050,2172,108020,205066,9712223,201057,8132
612,613,9811120,203191,205246,105311,209003,203095,107251,9703217,7236,9301114,105311,112177,9711202
613,614,9811119,204083,107178,9711107,211286,106253,110172,9806216,301235,9303048,9711107,212162,9805139
614,615,9811116,208178,304139,203134,206180,211221,210131,111008,101020,9304057,203134,9910070,203160
615,616,9811107,210262,212051,9912135,204071,204234,210173,9808079,9909179,9308139,9912135,5067,5242
616,617,9811097,211178,212250,101126,211116,105311,211258,9804177,9904190,9311120,101126,204157,9812229
617,618,9811089,211182,210004,9701175,107172,209247,203095,9806235,9911080,9403040,9701175,207164,9709206
618,619,9811057,9210065,210007,12025,110028,205280,209257,9703216,9712072,9403195,12025,9508054,112045
619,620,9811056,9302103,210231,9705011,108017,109057,212296,9611047,9901131,9406206,9705011,207029,5230
620,621,9811048,9407190,301144,9709069,201271,107178,303185,9904143,9911180,9506014,9709069,303193,9903238
621,622,9811047,9510227,207163,9711202,303068,210173,209206,9906127,9805125,9508068,9711202,107234,9611041
622,623,9811045,9601003,109057,5242,106100,212214,210239,9611164,12128,9601108,5242,107172,9805096
623,624,9811035,9606040,108205,9709107,207235,211009,110041,9810254,12037,9602030,9709107,203190,9911169
624,625,9811033,9702198,209205,9808124,203136,206068,304203,9906030,11008,9606033,9808124,205317,9807127
625,626,9811028,9703007,210083,9507051,302184,206149,302118,9707068,112145,9609041,9507051,201047,12025
626,627,9811019,9705232,107057,9809111,209242,204064,210044,204033,9051,9611047,9809111,111261,10205
627,628,9811010,9803259,111085,9805096,205061,206212,107057,9911081,3142,9611174,9805096,9706133,9709069
628,629,9811005,9901080,201215,9903238,207111,304195,203019,205048,9907029,9708040,9903238,211242,9512196
629,630,9811004,9909061,301173,10205,12049,205074,212214,203186,10122,9802051,10205,107247,9607223
630,631,9810254,2160,302118,9712063,210088,211258,206068,9905085,9607050,9811047,9712063,105311,9408040
631,632,9810251,2172,208018,9601036,203048,107057,112223,9806039,212002,9812046,9601036,207104,106044
632,633,9810244,3101,202150,9712220,210070,202125,209176,102077,5217,9812071,9712220,9812166,9507051
633,634,9810243,4038,210239,8132,304217,208018,110113,9908088,204146,9906161,8132,204032,9712193
634,635,9810236,7195,208124,8205,101099,209206,204234,8075,208081,9908141,8205,207273,9908018
635,636,9810227,8125,112133,9611041,112193,202150,105311,9510182,4039,9910052,9611041,204144,10244
636,637,9810226,8142,302146,106005,210093,107152,210007,9809179,206202,9911043,106005,9802032,9712220
637,638,9810224,111093,107251,9706050,111218,12198,211221,7090,106020,7170,9706050,207178,9503030
638,639,9810219,202187,208019,9709123,203064,209205,207135,9804095,9610041,11125,9709123,304173,9911116
639,640,9810214,203052,207249,9507160,207222,204231,301129,110064,9908153,12072,9507160,104128,5015
640,641,9810210,204174,110172,9607223,301020,208129,208108,9512196,9609094,102042,9607223,212297,203134
641,642,9810206,208165,210115,9408040,204136,210239,203110,9905221,11190,102085,9408040,5219,9705220
642,643,9810201,211287,211009,106044,207191,212250,302184,9911147,12211,104136,106044,10044,6014
643,644,9810200,212277,209129,9905162,204066,211028,112132,9604156,11186,9202092,9905162,9712043,9705011
644,645,9810199,301217,203110,206182,109065,108245,210115,9703102,302005,9309039,206182,211131,9712146
645,646,9810195,302027,210131,9911169,111096,110113,210183,9804159,9809102,9403155,9911169,109031,9712063
646,647,9810194,304271,105311,9503030,106162,112223,207163,9612062,207129,9410237,9503030,209158,105311
647,648,9810188,9201061,112223,9506124,112013,205188,203165,9711201,9612096,9501113,9506124,212009,106005
648,649,9810186,9504027,110113,203101,207264,210007,304227,9504027,5242,9502077,203101,211204,9506124
649,650,9810155,9506102,205132,9807127,112223,10122,210231,9702202,9708118,9502122,9807127,9702194,9412184
650,651,9810151,9612204,205179,9412184,105249,110172,205074,9909085,11185,9509166,9412184,202090,9233
651,652,9810148,9701137,212035,6014,207140,103099,204066,9612162,9912156,9511088,6014,9036,6246
652,653,9810146,9704018,210039,9911116,208051,202175,210046,8013,9806199,9606193,9911116,212340,203018
653,654,9810145,9705046,211173,203018,301182,112235,111266,2044,9802126,9607109,203018,206002,9608096
654,655,9810135,9803054,204049,9810053,204002,203165,206149,9911082,9181,9609219,9810053,212248,9601177
655,656,9810132,9803090,208146,9603150,109064,208153,112249,9804208,212246,9705128,9603150,204166,203101
656,657,9810128,9803137,103099,9712146,108043,208171,206212,9609052,2002,9705130,9712146,11276,206182
657,658,9810126,9804027,203165,106014,212102,209176,104143,9705074,110028,9709014,106014,212184,9710219
658,659,9810123,9804083,209137,9510224,207240,207116,107177,204025,9707075,9709091,9510224,212295,9510224
659,660,9810116,9810195,202125,9710239,203163,210083,110209,11230,9901057,9711037,9710239,212342,9709123
660,661,9810113,9812160,203187,9908018,208207,210004,208078,107057,12042,9712257,9908018,108055,9902131
661,662,9810102,9903225,208207,9182,204079,304057,210083,9712256,206002,9803214,9182,2218,9706225
662,663,9810099,9909053,207116,5015,211027,202200,210269,111247,106063,9804035,5015,301250,9812135
663,664,9810098,9910249,210047,9705220,104026,208207,203108,5127,9901148,9807137,9705220,211036,103179
664,665,9810087,4013,107152,9608096,211171,204049,301144,103241,204027,9812035,9608096,206196,9805131
665,666,9810083,6141,208153,9701088,101043,212138,207116,203249,211222,9903031,9701088,211212,9806095
666,667,9810075,7215,203157,6246,204200,207249,201028,9510200,212332,9908072,6246,103068,9810053
667,668,9810072,8140,103163,9710219,212002,204061,304195,3236,104026,9909176,9710219,207247,9701088
668,669,9810070,12158,212138,3025,207061,210039,211173,9806044,203028,5204,3025,209130,9808100
669,670,9810069,104143,204231,9706225,106014,209137,104169,9805162,10252,7177,9706225,204001,9905162
670,671,9810066,108055,211190,9812135,209050,210231,209141,1041,212193,9142,9812135,210104,9511108
671,672,9810064,111209,203151,7029,201076,203151,108152,9508091,303173,9246,7029,207149,9608194
672,673,9810063,112140,106002,9809045,205293,203110,209169,9709013,9903244,10090,9809045,302090,9603003
673,674,9810059,203028,210046,9703188,211212,104143,203151,9806095,203202,103171,9703188,210025,9703188
674,675,9810055,204012,209141,9806095,110096,106191,103099,9708099,112173,106247,9806095,212059,11077
675,676,9810053,205123,204002,103179,208161,210131,209139,10127,9811193,203082,103179,2043,9705117
676,677,9810051,212281,211041,110200,105300,106002,212138,11256,108182,204146,110200,111165,106014
677,678,9810043,9210127,110291,9608194,201205,110041,201004,9701137,204250,9205069,9608194,110288,7029
678,679,9810031,9505052,209139,9712199,11245,111266,202200,9810214,9908201,9205088,9712199,212055,112044
679,680,9810025,9505073,110041,2094,7082,208019,202131,9505004,9908192,9209016,2094,203050,9706050
680,681,9810010,9509162,204064,9908186,210139,301173,12137,5031,9902022,9309075,9908186,9907137,9803167
681,682,9810008,9510234,203108,9603003,101096,12137,205123,9908064,9904010,9405190,9603003,107251,110200
682,683,9809213,9512161,110108,1041,206052,205132,202057,107177,106260,9406216,1041,208200,3025
683,684,9809193,9603126,205129,2245,205299,11166,208019,9805097,9712251,9501020,2245,9501144,2244
684,685,9809188,9604041,111177,9902131,106086,104169,209225,9911041,9805218,9506148,9902131,9905180,2245
685,686,9809187,9608019,108043,9808100,204254,203019,211006,9604168,107113,9507022,9808100,204054,9712199
686,687,9809185,9609212,208171,9309110,112145,210085,211027,5061,9912028,9510229,9309110,107031,9803068
687,688,9809179,9704029,210269,9805131,206220,201215,111247,9808020,9909088,9511104,9805131,209063,9309110
688,689,9809173,9706127,202200,11077,108113,201028,205246,2211,9908066,9601152,11077,203173,9182
689,690,9809172,9707022,209240,9505089,12137,204002,202125,9709062,106015,9602167,9505089,9805051,9505089
690,691,9809168,9711138,202097,9807142,212233,205179,202017,9207094,7170,9603009,9807142,7049,2094
691,692,9809165,9711179,201174,106201,206050,209129,202175,9707228,9807087,9603116,106201,101161,7067
692,693,9809164,9712018,202057,9511108,206158,210055,209137,9156,9801058,9605016,9511108,2094,9807142
693,694,9809147,9802203,104143,9810116,211202,112133,212193,5129,9904034,9607149,9810116,210077,9903123
694,695,9809124,9803076,211202,111154,108016,302118,210055,12011,9707019,9609052,111154,207098,2067
695,696,9809111,9804184,207135,9711161,211009,206155,204157,9905049,202126,9611063,9711161,9182,9908186
696,697,9809106,9808017,203019,9810151,205300,208124,108092,9505073,9910017,9612131,9810151,210062,9608008
697,698,9809102,9810116,210055,2244,210004,202021,210058,9709014,210056,9701069,2244,107024,1041
698,699,9809100,1054,108245,7067,104185,108043,106191,9902105,9908004,9702163,7067,204163,9809045
699,700,9809089,2117,112235,9903123,10048,209139,203023,112093,207194,9703102,9903123,108161,9410104
700,701,9809086,2242,112147,9411020,109192,112147,112178,9707250,9806159,9704029,9411020,9801207,9607201
701,702,9809067,6062,204061,9611195,109131,205123,208153,2244,103220,9704044,9611195,1212,9411020
702,703,9809066,7064,112083,9702110,106201,205129,206155,107166,9808086,9704098,9702110,212226,106201
703,704,9809063,11197,203049,9607201,212293,302059,112195,9810226,8080,9705084,9607201,205065,9712050
704,705,9809061,12054,205123,9712050,207156,302146,205129,7024,9808088,9706051,9712050,9608107,9611195
705,706,9809059,108205,111266,110028,203247,108152,108043,111217,3032,9707244,110028,203165,9710239
706,707,9809057,203018,204157,9410104,109057,203187,302059,9708086,112253,9711107,9410104,205123,9806021
707,708,9809055,203227,207243,9703179,207039,201145,208124,9804027,9802042,9802126,9703179,3288,9702110
708,709,9809052,204143,202175,9810051,204227,110291,203028,9808161,9811010,9803141,9810051,9809102,9711161
709,710,9809045,206182,206071,9703172,304227,210115,211202,9806091,2194,9803251,9703172,8198,9707160
710,711,9809033,206226,201028,9608008,205074,208146,205132,9809111,9910094,9803265,9608008,212275,9703176
711,712,9809032,207091,304233,9705117,207027,202057,204064,3113,9807033,9806026,9705117,211129,9603150
712,713,9809031,208003,211164,9804184,110209,111177,209003,9139,9810075,9901101,9804184,212014,9703172
713,714,9809027,208048,111278,9507090,203134,210046,12198,7029,9705199,9907189,9507090,209101,9402002
714,715,9809022,302005,209171,101145,211266,301030,301173,9199,2030,9909172,101145,106191,9803171
715,716,9809021,9303046,210252,9703176,203165,212035,108245,9910096,9809193,4133,9703176,206092,12072
716,717,9809009,9303143,301030,9707160,208151,207029,106002,9606044,9807096,5067,9707160,202060,9810151
717,718,9809005,9406105,212243,2067,210068,211202,10122,9401070,9601057,5073,2067,203119,111154
718,719,9809001,9506109,209235,103078,12129,211173,111177,4093,107156,6112,103078,211162,3044
719,720,9808191,9603140,111217,9804010,203175,112195,208018,9704189,208013,7044,9804010,205188,9804010
720,721,9808188,9604055,206155,106260,104169,209169,206071,9801205,9912257,8054,106260,108113,9507090
721,722,9808184,9609217,207097,9508154,303137,111217,210004,3054,9603194,8231,9508154,205191,9807150
722,723,9808182,9612162,108152,206196,210173,202097,209171,9805041,104169,10252,206196,201225,9803265
723,724,9808181,9703176,204261,3044,205200,204157,102085,9805140,9907108,106034,3044,9811057,9703179
724,725,9808175,9704043,204017,9902052,202200,110209,211232,12143,205228,108075,9902052,204138,9510087
725,726,9808170,9707068,12137,9605199,110108,211041,209129,9908141,203041,109213,9605199,205254,9803239
726,727,9808168,9707205,104169,4103,205280,212243,112147,9912204,9808182,110087,4103,211195,103078
727,728,9808162,9708103,204136,9803263,201035,203028,112083,9906224,205101,211017,9803263,209150,9704142
728,729,9808161,9711001,110209,112044,104056,109025,204027,203257,9704041,9206078,112044,204254,9810051
729,730,9808157,9711035,107177,9708099,301255,211232,202097,9903038,9604041,9402113,9708099,210146,9910036
730,731,9808149,9712117,304057,9402002,207238,207135,110291,106184,204122,9404071,9402002,110058,110028
731,732,9808143,9807098,204079,9510087,112173,211116,204231,11023,9901135,9407106,9510087,211065,9508154
732,733,9808141,9808088,209153,9910036,12142,203049,204261,9811193,9906224,9410138,9910036,207105,9806026
733,734,9808139,9812193,12198,9803265,107086,203227,208146,9512042,9806214,9503023,9803265,303039,9703218
734,735,9808126,9903210,112195,9806096,108085,209240,209240,9103,9605023,9503099,9806096,9908149,106260
735,736,9808124,9908076,106191,9803239,103155,207244,204204,9808048,9810226,9503182,9803239,209163,9612207
736,737,9808117,3131,212131,9156,204168,112098,202065,9901121,111222,9507160,9156,208195,9802203
737,738,9808112,5047,203208,9612207,202030,207243,111278,9905094,9812087,9509132,9612207,301001,9803263
738,739,9808101,6023,211232,9803167,5230,106014,209235,3067,9911147,9604065,9803167,208138,4103
739,740,9808100,6240,211116,9802203,210089,211190,203049,4014,11217,9604168,9802203,212096,9804184
740,741,9808094,9199,110215,11269,211292,209235,11166,9911152,9702189,9608108,11269,302131,9805126
741,742,9808088,10252,207244,9704142,210219,204136,207244,9612087,9611146,9610193,9704142,304201,206196
742,743,9808086,102125,204033,9703218,210303,11095,112128,9609176,9912125,9610238,9703218,211259,101145
743,744,9808085,108161,302059,9712005,201270,201174,207097,9405124,9202,9701088,9712005,107120,9512218
744,745,9808079,111212,302058,9805126,210227,211164,208013,9804160,9906175,9701165,9805126,11197,9701042
745,746,9808075,201028,212186,9512218,102125,112113,107265,9801134,202109,9702133,9512218,111208,9605199
746,747,9808074,204071,107265,9803068,211221,110215,112235,9810051,5176,9702201,9803068,7195,9156
747,748,9808069,204189,301124,12072,202176,203023,106014,9907178,9903162,9703110,12072,207111,9507158
748,749,9808060,205101,109091,9908022,208203,210269,209247,9304011,9039,9704177,9908022,9612102,107031
749,750,9808056,207130,112050,107031,207178,202011,206009,106112,9712117,9705044,107031,208201,9512031
750,751,9808052,211009,205188,9708103,210117,204033,203187,9802033,210063,9705074,9708103,210282,202150
751,752,9808051,212212,206188,9909015,304064,204143,112050,9404071,108055,9709013,9909015,206254,9902052
752,753,9808048,9301052,202011,9701042,207135,206071,111217,9610140,3275,9712211,9701042,212233,9806096
753,754,9808039,9503121,210303,9512031,112079,206188,211164,9909110,102057,9712214,9512031,209094,110099
754,755,9808038,9602049,110270,202150,204235,112083,204140,9608005,202103,9802047,202150,110278,9611133
755,756,9808037,9602102,206009,9807150,209265,111247,211190,9506160,11095,9803053,9807150,210240,11269
756,757,9808035,9604156,208059,9806021,212312,207097,203208,107143,9807185,9803067,9806021,111089,4074
757,758,9808032,9605028,203028,10026,212345,111278,201145,9710217,10115,9803263,10026,103055,9712200
758,759,9808026,9605136,111198,9610045,207173,204261,204143,4148,9801206,9804092,9610045,9035,9707205
759,760,9808020,9608111,304217,9708017,109180,204079,212035,9910011,112002,9806042,9708017,207012,9911161
760,761,9808017,9611146,204140,9712200,107251,111198,205295,9910016,6228,9807164,9712200,208178,9708099
761,762,9808016,9612102,10122,2242,211112,209003,205254,9604189,112195,9807198,2242,210056,9908022
762,763,9808014,9703210,112098,9707205,206071,8130,304057,9812013,4185,9808032,9707205,9911105,10026
763,764,9808013,9704098,209251,9602014,301173,9156,302146,9703059,101066,9808038,9602014,211103,9708017
764,765,9808006,9705057,202017,9507158,107127,203208,205144,9603086,9808026,9811120,9507158,211023,9509052
765,766,9808004,9705117,112128,9601023,203203,209153,204061,9806155,9910233,9811232,9601023,108092,9810116
