,Id,Unnamed: 0.1,Node Id,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-Centrality,Harmonic-Centrality,Hub-Score,Katz-Centrality,Load-Centrality
3044,9509088,0.4203175153986293,0.9593136277979732,5.1199999999999146e-06,9.33e-06,0.00355629,0.003876054,0.001549006,3.7e-21,0.345727369,7.42e-07,0.000889834,9.69e-06
3045,9509095,0.42057777392209594,0.9593143341498425,0.017131711,0.00358411,0.019259644,0.033333424,0.020139426,5.520000000000001e-27,0.290115729,0.001001897,0.004743546,0.003460159
3046,9509102,0.42075127960440706,0.9593150405017117,0.014928047,0.00227502,0.045305711,0.013178388,0.005422148,3.660000000000001e-21,0.439891945,0.001286387,0.005418539,0.00222875
3047,9509108,0.4209247852867181,0.9593156459461709,0.021823383,0.014692309,0.047822943,0.036434196,0.022463203,3.660000000000001e-21,0.372061156,0.005765362,0.007809787,0.014374926
3048,203002,0.42109829096902923,0.02026059338602382,0.010449633,0.0,0.105235797,0.010852809,0.0,9.85e-18,0.00036622,4.45e-21,0.007633926,0.0
3049,203003,0.421141667389607,0.020260694293433704,0.030638039,0.016878362,0.508793128,0.010077616,0.003872963,0.069407793,0.519325887,0.001946072,0.013800538,0.016970045
3050,203004,0.4211850438101848,0.020260795200843586,0.141314578,0.000289779,0.007462388,0.013178388,0.007745926,5.68e-36,0.318791773,0.006927975,0.001725564,0.000295131
3051,203005,0.42122842023076257,0.02026089610825347,0.00023031799999999992,0.002056415,0.045924069,0.020155125,0.00309837,1.25e-15,0.142490252,8e-07,0.006117457,0.002068463
3052,9509118,0.42127179665134035,0.9593166550202697,0.046348031,1.43e-06,0.002286192,0.003876054,0.000774503,1.19e-36,0.507592353,0.000130288,0.000936736,1.43e-06
3053,203006,0.4213151730719181,0.020260997015663352,0.0002950069999999999,0.001187078,0.034044291,0.019379932,0.003872963,2.01e-16,0.459852468,2.14e-06,0.005583444,0.001160171
3054,9509120,0.4213585494924959,0.9593168568350895,0.00015781099999999992,1.19e-07,0.003893062,0.004651247,0.000774503,3.2300000000000004e-33,0.407254113,5.81e-07,0.001361656,1.19e-07
3055,203009,0.4214019259130736,0.020261299737893004,0.009809859,0.0,0.013768028,0.006201633,0.0,5.15e-30,0.429164625,4.45e-21,0.001853623,0.0
3056,203007,0.4214453023336514,0.020261097923073235,0.001187135,0.008820469,0.307021397,0.00542644,0.001549006,4.82e-13,0.106248975,7.13e-05,0.001661857,0.008828494
3057,203008,0.4214886787542292,0.02026119883048312,1.5299999999999146e-06,0.0,0.00160033,0.000775103,0.0,3.84e-36,0.568242973,4.45e-21,0.000431815,0.0
3058,203013,0.4216188080159625,0.020261703367532535,0.019122117,0.042933571,0.580521938,0.018604739,0.006196741,0.061374697,0.00036622,0.000465903,0.013221381,0.042340136
3059,203016,0.4217055608571181,0.020262006089762186,0.014288273,0.001278587,0.439772638,0.007752019,0.000774503,0.001624689,0.245672083,4.11e-05,0.006246679,0.001251763
3060,9509126,0.42174893727769586,0.9593174622795488,0.0005224819999999999,0.0,0.004840513,0.006976826,0.0,1.68e-36,0.454907022,4.45e-21,0.001922773,0.0
3061,203017,0.42179231369827364,0.02026210699717207,0.031988672,0.000163191,0.290292935,0.010077616,0.000774503,1.67e-12,0.300610679,7.3e-05,0.005942073,0.000171227
3062,203018,0.4218356901188514,0.020262207904581952,0.461887275,0.101309827,0.464780694,0.04263574,0.024786981,0.001516694,0.00073244,0.018075669,0.014925871,0.102759859
3063,9509130,0.4218790665394292,0.9593178659091883,0.066607523,0.000493133,0.009485842,0.019379932,0.009295111,1.45e-30,0.163058281,0.004270597,0.002961469,0.00048086
3064,203019,0.4219224429600069,0.020262308811991838,0.107476961,0.029893003,0.437916682,0.044961319,0.020139426,0.000715302,0.233600548,0.004215101,0.012713445,0.029792988
3065,203021,0.4220091958011625,0.020262510626811604,0.482209322,0.001847977,0.251004831,0.02403109,0.000774503,5.76e-12,0.001281771,0.00027748,0.008855295,0.001849659
3066,203026,0.4221393250628958,0.02026301516386102,0.00277946,0.004372106,0.418904995,0.003876054,0.001549006,0.007843414,0.530689903,8.04e-06,0.002855731,0.004376084
3067,203027,0.4221827014834736,0.020263116071270904,0.00010094199999999992,0.0,0.008601266,0.003876054,0.0,6.3000000000000005e-30,0.540037765,4.45e-21,0.001151712,0.0
3068,203020,0.42222607790405137,0.02026240971940172,0.033339305,0.019293188,0.266397888,0.022480704,0.011618907,4.25e-13,0.475142151,0.007500582,0.009301307,0.018725567
3069,9509141,0.42226945432462915,0.9593189758906971,1.0347e-18,0.0,0.0,0.028682266,0.029434555,0.0,0.386729707,0.008160267,0.0,0.0
3070,9509142,0.4223128307452069,0.959319076798107,5.7399999999999145e-06,0.004321267,0.000799662,0.007752019,0.007745926,1.01e-36,0.617202889,0.000186361,0.000205708,0.004350641
3071,203029,0.4223995835863624,0.02026331788609067,3.149999999999991e-05,0.0,0.008067299,0.00542644,0.0,1.85e-31,0.520421212,4.45e-21,0.001986957,0.0
3072,203031,0.4224429600069402,0.020263519700910438,0.047343234,0.06363956,0.464115609,0.044186126,0.029434555,0.001624689,0.008085037,0.010386046,0.01205262,0.064873151
3073,203035,0.42257308926867354,0.02026392333054997,0.016349766,0.002872372,0.46013638,0.002325668,0.000774503,0.032762197,0.542096354,0.000247382,0.004867409,0.002900428
3074,203028,0.4226164656892513,0.020263216978680786,0.212822055,0.040095261,0.418156207,0.055038846,0.037180481,2.26e-06,0.375799045,0.022588453,0.014690186,0.040526351
3075,203030,0.4226598421098291,0.020263418793500555,0.006248454,1.99e-07,0.374909549,0.011628002,0.000774503,4.91e-12,0.001831101,2.54e-05,0.010503986,2.39e-07
3076,9509151,0.4227032185304069,0.959319984964796,0.008317055,0.052196843,0.023338712,0.037984582,0.030209147,6.250000000000001e-21,0.469113588,0.00475963,0.002576028,0.053328177
3077,9509153,0.42278997137156243,0.9593201867796157,0.0008388139999999999,5.57e-05,0.003704469,0.008527212,0.00309837,1.39e-37,0.388072922,1.23e-05,0.001394051,5.72e-05
3078,9509146,0.4228333477921402,0.9593194804277465,0.035756226,0.001713255,0.013838263,0.018604739,0.010844314,2.78e-31,0.45741563,0.002440836,0.003113836,0.001661385
3079,203043,0.422876724212718,0.020264730589829038,0.003504537,0.000134468,0.204365706,0.013953581,0.000774503,2.01e-13,0.442451033,2.36e-06,0.005223959,0.000132809
3080,203036,0.4229634770538735,0.020264024237959855,0.0318465,4.78e-05,0.231840304,0.008527212,0.002323778,3.08e-11,0.219260764,0.000401171,0.003361648,7.15e-05
3081,9509149,0.42300685347445127,0.9593197831499761,0.04585043,0.011997872,0.031217459,0.012403195,0.002323778,3.65e-21,0.553535794,0.001476046,0.003944823,0.012085115
3082,203038,0.42305022989502905,0.02026422605277962,0.014359359,0.015022759,0.390821267,0.013178388,0.006971333,9.65e-12,0.012400912,0.000548363,0.007721704,0.015443505
3083,203041,0.42309360631560683,0.020264528775009272,0.211586581,0.032133707,0.480757832,0.012403195,0.005422148,0.003904296,0.028157408,0.002304776,0.005191378,0.032584523
3084,203046,0.4231369827361846,0.020265033312058686,0.022107726,4.6e-05,0.1047297,0.013178388,0.000774503,2.4e-17,0.488068744,5.98e-05,0.007573428,4.91e-05
3085,203047,0.4231803591567624,0.020265134219468572,0.036324914,0.001535321,0.31133016,0.011628002,0.001549006,1.6e-12,0.005682516,0.000123279,0.004857568,0.001758066
3086,203048,0.42326711199791794,0.020265235126878455,0.721568469,0.106827323,0.430969475,0.09612411,0.009295111,3.29e-07,0.0,0.003483964,0.048373542,0.106562472
3087,203053,0.4233104884184957,0.020265739663927872,0.001855343,0.010777749,0.205465278,0.008527212,0.002323778,1.14e-13,0.160032703,2.89e-05,0.003636812,0.010151496
3088,203049,0.4233538648390735,0.020265336034288338,0.327447418,4.68e-05,0.497547834,0.020155125,0.002323778,0.115002929,0.297337407,0.001880103,0.031212814,5.39e-05
3089,203055,0.4233972412596513,0.020265941478747638,0.0008174879999999999,0.003558691,0.141523833,0.007752019,0.004647556,1.68e-13,0.331049218,5.36e-05,0.002959482,0.003561929
3090,9509162,0.423440617680229,0.9593210949463047,0.032344101,0.00587184,0.002339664,0.057364425,0.054996129,1.17e-35,0.20166432,0.013195028,0.000751599,0.006055279
3091,203052,0.4234839941008068,0.02026563875651799,0.024951164,0.01042188,0.407313352,0.023255897,0.001549006,4.54e-09,0.534456985,0.00096479,0.041436528,0.010431362
3092,203050,0.42357074694196234,0.02026543694169822,0.128470771,0.0,0.135223337,0.013953581,0.0,1.98e-14,0.274113613,4.45e-21,0.006190278,0.0
3093,9509166,0.4236141233625401,0.9593214985759442,0.001371959,0.083354961,0.012148389,0.044961319,0.038729666,6.05e-20,0.06693305,0.006543007,0.002400754,0.083225733
3094,203061,0.4237008762036957,0.020266546923206938,0.013861758,0.004067075,0.313231036,0.017829546,0.007745926,7.73e-11,0.0,0.000564856,0.008296544,0.004452411
3095,203057,0.42374425262427345,0.020266143293567403,0.106540759,0.002821533,0.278996479,0.023255897,0.00309837,6.13e-12,0.00036622,0.001323494,0.008803164,0.003053082
3096,203058,0.42378762904485123,0.02026624420097729,0.038030976,2.09e-05,0.141467806,0.003876054,0.000774503,2.12e-15,0.548525382,0.000944175,0.001297082,2.09e-05
3097,9509171,0.4238743818860068,0.9593220031129936,0.011444836,0.038776766,0.007468219,0.013953581,0.006196741,5.6400000000000004e-33,0.537249637,0.000754515,0.002070382,0.039325981
3098,203064,0.4239177583065845,0.02026684964543659,0.397922727,0.001497192,0.39205013,0.028682266,0.000774503,1.08e-09,0.0,3.01e-05,0.028945038,0.001417139
3099,203060,0.4239611347271623,0.020266446015797055,0.00622002,0.001248084,0.367471366,0.010852809,0.001549006,2.81e-09,0.524649058,0.000849345,0.020442757,0.001259396
3100,203068,0.42400451114774007,0.02026725327507612,0.211857419,0.002694437,0.276550139,0.006201633,0.000774503,4.37e-13,0.002624578,0.000890575,0.004645819,0.002722331
3101,203069,0.42409126398889563,0.020267354182486007,0.347264044,0.0,0.164602897,0.008527212,0.0,1.89e-13,0.066507288,4.45e-21,0.006301726,0.0
3102,203071,0.4241346404094734,0.020267555997305772,0.016634109,1.05e-05,0.333814506,0.010077616,0.002323778,4.37e-11,0.582658914,8.29e-05,0.008476635,1.36e-05
3103,203065,0.4241780168300512,0.020266950552846472,0.0009312259999999998,0.015073598,0.331775029,0.017829546,0.011618907,0.000182729,0.259301665,5.52e-05,0.002057985,0.015112754
3104,203066,0.42422139325062896,0.020267051460256355,0.0006120499999999999,0.019191511,0.176993483,0.017054353,0.009295111,1.38e-12,0.311596236,4.25e-05,0.00334753,0.019259857
3105,203076,0.4243081460917845,0.02026806053435519,0.137414804,0.0,0.113124265,0.034108617,0.0,2.13e-17,0.05392679,4.45e-21,0.015698456,0.0
3106,203078,0.4243948989329401,0.020268262349174955,0.005011559,0.0,0.338497519,0.003100861,0.0,1.49e-12,0.31477668,4.45e-21,0.005696113,0.0
3107,203080,0.4244816517740956,0.020268464163994724,0.101633697,0.006608997,0.439004213,0.028682266,0.019364833,0.000294738,0.473505449,0.017831008,0.009372809,0.006818549
3108,203082,0.42456840461525114,0.02026866597881449,0.092592988,0.019649057,0.42289726,0.04263574,0.027110759,2.55e-06,0.263475347,0.015889265,0.020029267,0.01918353
3109,203083,0.4246117810358289,0.020268766886224372,0.340844273,0.013243414,0.526667447,0.032558231,0.003872963,0.236972612,0.060975867,0.003380888,0.064923545,0.012186884
3110,203084,0.4246551574564067,0.020268867793634255,0.034761023,2.07e-05,0.29514321,0.010852809,0.000774503,1.31e-11,0.488575138,0.000105137,0.003571578,2.07e-05
3111,203085,0.4246985338769845,0.020268968701044138,0.039879211,0.000239195,0.056087078,0.01627916,0.000774503,8.13e-20,0.0,3.64e-07,0.0052794,0.000239412
3112,203086,0.42474191029756225,0.020269069608454024,7.146999999999999e-19,0.0,0.000592304,0.0,0.0,6.17e-38,0.545486257,4.45e-21,0.000187007,0.0
3113,203088,0.4248286631387178,0.02026927142327379,7.819999999999992e-05,1.91e-06,0.00088897,0.002325668,0.001549006,5.14e-39,0.328616291,6.910000000000001e-21,0.000340012,1.91e-06
3114,203089,0.4248720395592956,0.020269372330683672,0.0006298209999999999,8.34e-07,0.371189118,0.004651247,0.00309837,5.93e-11,0.015541412,0.000122042,0.003713178,8.75e-07
3115,203091,0.4249587924004511,0.02026957414550344,0.024311391,0.0,0.237143051,0.008527212,0.0,2.73e-12,0.002319394,4.45e-21,0.005716505,0.0
3116,203092,0.42500216882102887,0.020269675052913324,0.037320117,0.00196999,0.368895247,0.010852809,0.002323778,3.47e-09,0.505065824,0.000754515,0.016208004,0.002009945
3117,203093,0.42504554524160665,0.020269775960323207,0.479842872,0.004804233,0.471466322,0.036434196,0.017815648,0.000352786,0.33329721,0.014931814,0.018996682,0.005037585
3118,203094,0.4250889216621844,0.02026987686773309,0.036964687,0.000251904,0.088130344,0.007752019,0.002323778,2.76e-15,0.567230593,9.19e-05,0.001859642,0.000252134
3119,203095,0.4251322980827622,0.020269977775142972,0.036609258,0.00455004,0.366181169,0.017054353,0.007745926,5.52e-12,0.0,0.001678075,0.006828917,0.004884931
3120,203097,0.42521905092391776,0.02027017958996274,0.064688203,1.91e-06,0.001778145,0.003100861,0.000774503,1.02e-38,0.329690886,0.000808115,0.000680024,1.91e-06
3121,203099,0.4253058037650733,0.020270381404782507,0.028434375,0.037675606,0.580079557,0.022480704,0.009295111,0.000771666,0.004705929,0.001179188,0.016574012,0.037391854
3122,203100,0.4253491801856511,0.02027048231219239,0.01329307,0.0,0.292928669,0.010852809,0.0,3.69e-12,0.29518609,4.45e-21,0.00367931,0.0
3123,203101,0.4253925566062289,0.020270583219602272,0.610708528,0.22012943,0.478248966,0.074418688,0.020139426,0.012574047,0.459553016,0.011559544,0.026178557,0.22023379
3124,203102,0.4254359330268066,0.02027068412701216,0.460773358,2.52e-06,0.506823742,0.013953581,0.000774503,0.002014246,0.205749409,0.001026635,0.011146008,2.52e-06
3125,203103,0.4254793094473844,0.02027078503442204,6.299999999999992e-05,2.22e-06,0.007408948,0.00542644,0.000774503,1.38e-30,0.601408683,8.12e-07,0.001749558,2.23e-06
3126,203104,0.42552268586796216,0.020270885941831924,0.0005537589999999999,8.54e-06,0.041140282,0.006976826,0.000774503,5.4e-21,0.604390466,5.36e-06,0.002195808,8.5e-06
3127,203105,0.42556606228853994,0.020270986849241807,0.003006935,1.38e-05,0.249768578,0.006976826,0.002323778,7.77e-12,0.406342979,6.68e-05,0.006821238,1.99e-05
3128,203107,0.4256528151296955,0.020271188664061572,0.068953359,6.84e-06,0.01066888,0.017054353,0.000774503,6.09e-34,0.375161128,0.000161211,0.004083659,6.84e-06
3129,203108,0.4256961915502733,0.02027128957147146,0.036111656,0.000148194,0.316614326,0.019379932,0.000774503,8.95e-13,0.375839865,5.61e-05,0.009627785,0.000157234
3130,203109,0.42573956797085105,0.02027139047888134,0.044926312,0.00144127,0.388413473,0.017829546,0.005422148,1.06e-11,0.023552606,0.000725654,0.010726433,0.00141205
3131,203110,0.42578294439142883,0.020271491386291224,0.016847367,0.0,0.367753917,0.013953581,0.0,1.62e-12,0.091292271,4.45e-21,0.009486185,0.0
3132,203111,0.4258263208120066,0.020271592293701107,0.025306594,0.002079292,0.342000512,0.015503967,0.001549006,6.17e-10,0.00054933,0.000246145,0.007693812,0.002020122
3133,203112,0.4258696972325844,0.02027169320111099,0.016634109,0.018784804,0.443910258,0.031783038,0.027885352,0.001624689,0.124173956,0.011041526,0.004729899,0.019666934
3134,203113,0.42591307365316217,0.020271794108520876,0.001244004,3.08e-05,0.450809968,0.009302423,0.004647556,0.00012509,0.483438488,0.000101427,0.002767571,3.28e-05
3135,203115,0.42599982649431767,0.02027199592334064,0.121249151,0.012099549,0.350796273,0.008527212,0.004647556,2.19e-06,0.161091077,0.002420221,0.001676777,0.012161442
3136,203116,0.42604320291489545,0.020272096830750524,0.054949429,0.001138781,0.20700957,0.014728774,0.000774503,5.03e-14,0.061701141,0.000104725,0.006670403,0.001127096
3137,203119,0.4261733321766288,0.020272399552980176,0.016207594,0.002000493,0.529425923,0.01627916,0.004647556,0.000298008,0.00036622,0.000952421,0.008079231,0.001969238
3138,203124,0.4263902142795177,0.020272904090029593,0.099061097,0.286991892,0.478826078,0.062790776,0.01859024,2.97e-06,0.00036622,0.013638872,0.078999076,0.275914112
3139,203125,0.42643359070009546,0.020273004997439475,0.027368086,0.000256734,0.357560995,0.011628002,0.005422148,2.32e-12,0.099390789,0.000274182,0.006485802,0.000272233
3140,203129,0.42656371996182874,0.020273408627079006,0.020757094,0.026623329,0.458394667,0.024806283,0.007745926,0.000112417,0.11958643,0.00183475,0.016497493,0.027338056
3141,203131,0.4266504728029843,0.020273610441898775,0.00010591799999999992,1.33e-05,0.019007581,0.007752019,0.000774503,3.13e-20,0.002075248,3.55e-07,0.002389542,1.34e-05
3142,203134,0.42673722564413985,0.020273913164128424,0.294953325,0.026155361,0.439744347,0.041860547,0.020139426,0.000295964,0.006958183,0.017253989,0.015025502,0.026045076
3143,203136,0.4268239784852954,0.020274114978948193,0.0007961619999999999,0.001283671,0.345983508,0.004651247,0.000774503,2.2e-06,0.016046546,1.32e-05,0.00283939,0.001353533
3144,203140,0.42699748416760647,0.020274518608587724,0.099454202,0.038162384,0.46630306,0.058914811,0.03408211,6.01e-05,0.124796666,0.019149966,0.034668923,0.036485343
3145,203141,0.42704086058818425,0.02027461951599761,0.001976189,0.000482965,0.374079615,0.007752019,0.000774503,9.24e-12,0.0,3.29e-05,0.004101032,0.000485949
3146,203142,0.427084237008762,0.020274720423407493,0.023458359,0.000112607,0.136645658,0.013953581,0.000774503,2.69e-14,0.005920559,7.75e-05,0.007440192,0.000122378
3147,203144,0.4271709898499176,0.020274922238227258,0.020188406,0.000126588,0.085583487,0.014728774,0.000774503,6.01e-18,0.247624004,4.7e-05,0.008209937,0.000131283
3148,203147,0.4273011191116509,0.02027522496045691,0.066607523,0.007447831,0.301645737,0.026356669,0.005422148,2.32e-10,0.046188209,0.002824278,0.009745033,0.007378281
3149,203151,0.427474624793962,0.02027562859009644,0.038173148,0.003787464,0.456179982,0.020155125,0.002323778,1.12e-10,0.0,0.000121217,0.022808564,0.00379091
3150,203155,0.4276481304762731,0.020276032219735975,0.039879211,0.000607519,0.398568044,0.007752019,0.000774503,1.39e-11,0.0,8.86e-05,0.007140129,0.000625882
3151,203157,0.42773488331742865,0.02027623403455574,0.554225064,0.004168752,0.136778531,0.070542724,0.000774503,4.86e-15,0.0,0.000956544,0.027629686,0.003994448
3152,203160,0.427865012579162,0.020276536756785393,0.035756226,0.013192575,0.450869917,0.037209389,0.016266463,0.000286153,0.0,0.002638742,0.021907249,0.011627153
3153,203161,0.42790838899973976,0.020276637664195275,0.010662891,0.031850791,0.322755999,0.033333424,0.010069722,1.23e-12,0.0,0.002189331,0.012736323,0.03142486
3154,203163,0.42799514184089527,0.020276839479015044,0.071014851,0.025797967,0.455723128,0.031007845,0.013942685,0.00088011,0.0,0.001941949,0.01259189,0.026367685
3155,203164,0.42803851826147304,0.020276940386424927,0.438703307,0.001588701,0.414780267,0.044186126,0.029434555,5.85e-05,0.0,0.023131786,0.010021747,0.001885278
3156,203165,0.4280818946820508,0.02027704129383481,0.027510258,0.004117914,0.424618782,0.017829546,0.003872963,3.56e-11,0.0,0.000424672,0.018945109,0.00412166
3157,203166,0.4281252711026286,0.020277142201244693,0.036680344,0.005566809,0.43869839,0.031007845,0.00309837,2.46e-11,0.113767982,0.000323658,0.026690369,0.005368335
3158,203167,0.4281686475232064,0.020277243108654575,0.317145644,0.0,0.115632761,0.003876054,0.000774503,8.67e-15,0.079373224,0.00077513,0.00126278,0.0
3159,203168,0.42821202394378416,0.020277344016064458,0.385086028,0.025462941,0.523026551,0.010852809,0.002323778,0.008148318,0.130394284,0.003088152,0.013832608,0.024755404
3160,203175,0.4284722824672508,0.020278050367933644,0.0009170089999999999,1.37e-05,0.452499914,0.008527212,0.00309837,1.8e-06,0.0,0.000159974,0.009667198,1.47e-05
3161,203176,0.42851565888782855,0.020278151275343527,0.03341039,0.0,0.319057884,0.009302423,0.0,1.43e-12,0.0,4.45e-21,0.005128182,0.0
3162,203186,0.4288626702524508,0.02027916034944236,0.247404652,0.01400599,0.455328142,0.048062109,0.026336166,0.00012836,0.195072779,0.018713832,0.022393408,0.014425811
3163,203187,0.42890604667302856,0.020279261256852244,0.041869617,0.023106071,0.486978127,0.04263574,0.014717277,0.000275525,0.118226171,0.002185208,0.019793137,0.024348326
3164,203188,0.42894942309360634,0.020279362164262127,0.015781078,0.002269936,0.462366617,0.018604739,0.00309837,2.85e-06,0.0,0.0002614,0.023693665,0.002162599
3165,203190,0.42899279951418406,0.020279563979081892,0.029074148,0.018428935,0.405577756,0.021705511,0.00309837,4.29e-10,0.00109866,0.001026635,0.011242328,0.017911412
3166,203191,0.42903617593476184,0.02027966488649178,0.495854268,0.843209166,0.589020202,0.032558231,0.005422148,0.487636132,0.0,0.003991097,0.08041007,0.845677409
3167,203193,0.4291229287759174,0.020279866701311544,0.002971392,0.001865771,0.563315506,0.007752019,0.002323778,0.01583138,0.003112871,4.33e-05,0.008209999,0.00173008
3168,203197,0.42925305803765074,0.02028027033095108,1.60999999999147e-08,5.24e-05,0.03347574,0.002325668,0.000774503,8.46e-20,0.0,4.790000000000001e-21,0.000756229,5.55e-05
3169,203198,0.4292964344582285,0.02028037123836096,0.001080506,0.005668486,0.561083011,0.01627916,0.010069722,0.000944809,0.117374161,0.001104973,0.006105363,0.005877182
3170,203199,0.4293398108788063,0.020280472145770844,0.021396867,0.000134468,0.398622132,0.008527212,0.000774503,8.5e-12,0.187235549,9.69e-05,0.00790753,0.000138661
3171,203201,0.42942656371996185,0.02028067396059061,0.01556782,0.003177403,0.429530217,0.028682266,0.025561574,0.000627493,0.00036622,0.01004103,0.003960833,0.003460159
3172,203202,0.42946994014053963,0.020280774868000496,0.16186339,0.003431595,0.250241097,0.019379932,0.005422148,8.3e-13,0.0,0.001521399,0.00822968,0.003511044
3173,203203,0.42951331656111735,0.02028087577541038,0.412234458,0.002127589,0.40919147,0.027131862,0.005422148,3.44e-10,0.120538695,0.005593266,0.012053845,0.002157511
3174,203204,0.42955669298169513,0.02028097668282026,0.002367162,1.01e-05,0.452829531,0.010852809,0.003872963,2.15e-06,0.0,0.000229241,0.011090694,1.08e-05
3175,203205,0.4296000694022729,0.020281077590230144,0.025804195,0.008871308,0.47756525,0.007752019,0.002323778,0.000413463,0.0,0.000183475,0.002590397,0.008930264
3176,203206,0.4296434458228507,0.020281178497640027,0.002921632,0.03424884,0.300782738,0.013953581,0.010844314,4.46e-11,0.0,0.002370744,0.003950886,0.034698782
3177,203208,0.42973019866400625,0.020281380312459796,0.352756144,0.007727443,0.524320547,0.013953581,0.004647556,0.170083688,0.152205316,0.003949866,0.028476377,0.007429165
3178,203211,0.4298603279257396,0.020281683034689444,0.027154828,0.209046904,0.457916307,0.091472952,0.070487999,0.001624689,0.177307657,0.011621637,0.014200534,0.202542963
3179,203215,0.43003383360805064,0.02028208666432898,0.133534933,0.001278587,0.162797333,0.009302423,0.000774503,1.91e-14,0.00036622,5.48e-07,0.003374507,0.00127975
3180,203216,0.4300772100286284,0.02028218757173886,0.041016586,0.0,0.317825747,0.007752019,0.0,1.73e-12,0.005127082,4.45e-21,0.004314612,0.0
3181,203217,0.4301205864492062,0.020282288479148744,0.01627868,0.00235382,0.339244942,0.017829546,0.007745926,1.12e-09,0.011272486,0.001504907,0.009112043,0.0024272
3182,203219,0.43020733929036176,0.020282490293968513,0.034050164,0.006405643,0.497766207,0.013178388,0.004647556,0.073217071,0.002685614,0.002181085,0.018630823,0.006462356
3183,203222,0.4302940921315173,0.02028279301619816,0.04585043,0.001570908,0.268427305,0.019379932,0.000774503,3.43e-13,0.12458045,4.730000000000001e-21,0.018498116,0.001572337
3184,203227,0.43051097423440615,0.02028329755324758,0.005566029,0.00149465,0.515879111,0.024806283,0.001549006,1.26e-05,0.242790195,5.98e-05,0.051546629,0.001493466
3185,203228,0.43055435065498393,0.02028339846065746,0.001151592,0.0,0.019068968,0.006201633,0.0,7.600000000000001e-21,0.0,4.45e-21,0.003201964,0.0
3186,203229,0.4305977270755617,0.020283499368067344,0.14588256,0.02315691,0.472206445,0.044961319,0.026336166,0.000434499,0.016330803,0.016633267,0.022514863,0.023814037
3187,203231,0.43068447991671727,0.020283701182887113,0.464729291,0.003939979,0.458355228,0.056589232,0.041053444,0.000232193,0.001464881,0.025242574,0.021780043,0.004325199
3188,203232,0.43072785633729505,0.020283802090296996,0.119769141,5.57e-07,0.002683098,0.002325668,0.000774503,6.699999999999999e-35,0.006213535,0.00077513,0.000731878,4.78e-07
3189,203233,0.4307712327578728,0.02028390299770688,0.420196083,0.0,0.254098384,0.015503967,0.0,5.72e-12,0.07053169,4.45e-21,0.006521784,0.0
3190,203235,0.4308579855990284,0.020284104812526647,0.036396,0.003762045,0.567347323,0.013178388,0.00309837,0.056976745,0.0,0.003059291,0.021989332,0.003612813
3191,203236,0.43090136201960616,0.02028420571993653,0.375775192,0.001675127,0.270803801,0.014728774,0.000774503,9.36e-14,0.458525278,0.000310877,0.006138819,0.001674106
3192,203237,0.43094473844018394,0.020284306627346413,0.016563023,0.001212497,0.304987165,0.02403109,0.00309837,2.19e-10,0.170129615,0.000251505,0.014316722,0.001277206
3193,203239,0.43103149128133944,0.02028450844216618,0.381516092,0.0,0.050108078,0.013953581,0.0,1.22e-19,0.00073244,4.45e-21,0.004382628,0.0
3194,203241,0.431118244122495,0.020284710256985947,0.018340172,0.000134976,0.33245041,0.010077616,0.002323778,3.29e-11,0.0,0.001133834,0.005607843,0.000162068
3195,203243,0.43120499696365056,0.020284912071805713,0.028505461,0.017513843,0.47637748,0.028682266,0.004647556,4.21e-09,0.0,0.00069267,0.031742776,0.016817391
3196,203244,0.43124837338422833,0.020285012979215596,0.368283445,0.0,0.261723713,0.00542644,0.0,8.95e-13,0.0,4.45e-21,0.004385253,0.0
3197,203245,0.4312917498048061,0.02028511388662548,0.002615962,0.00038383,0.282115572,0.013178388,0.000774503,1.23e-12,0.0,1.44e-06,0.005186598,0.000401989
3198,203247,0.43137850264596167,0.020285315701445247,0.020543836,0.000327908,0.437244186,0.017829546,0.001549006,0.000533688,0.0,0.000383442,0.016741976,0.000333295
3199,203248,0.43142187906653945,0.02028541660885513,1.0347e-18,0.0,0.0,0.009302423,0.010069722,0.0,0.012506854,0.005707722,0.0,0.0
3200,203249,0.4314652554871172,0.020285517516265013,0.097604546,0.010523557,0.47667819,0.045736512,0.03098374,0.000502383,0.065552681,0.02407827,0.023943176,0.010940209
3201,203251,0.43155200832827273,0.02028571933108478,0.01784257,4.65e-05,0.337806391,0.013178388,0.000774503,8.67e-13,0.0,9.69e-05,0.007238341,4.63e-05
3202,203255,0.43172551401058384,0.020286122960724313,0.058645898,0.004778813,0.449468157,0.034108617,0.025561574,9.81e-05,0.003479091,0.013067378,0.017509114,0.004961258
3203,203256,0.4317688904311616,0.020286223868134196,0.002189447,0.005592228,0.34762377,0.008527212,0.006971333,2.2e-09,0.0,0.001521399,0.007596802,0.005724528
3204,203257,0.4318122668517394,0.020286324775544082,0.440909815,0.022140141,0.489059692,0.054263653,0.034856703,0.000751103,0.0,0.02204112,0.035630616,0.022491035
3205,203259,0.43189901969289496,0.020286526590363847,0.0008885739999999999,0.001418392,0.286090746,0.010077616,0.003872963,1.18e-12,0.154437341,0.000453534,0.004246089,0.001389152
3206,203260,0.43194239611347274,0.02028662749777373,0.021183609,0.011133618,0.356899236,0.017054353,0.006971333,1.41e-11,0.0,0.000199555,0.006216818,0.011245517
