,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
2073,2074,9704118,112178,9015,10021,9610167,9607064,9602102,109039,109039,9902087,9904073,9809132
2074,2075,9704117,9806125,9710160,9712143,9703054,110071,206154,9902101,9902101,9909205,7012,9612064
2075,2076,9704114,211222,9604198,9811162,9711191,9711191,9023,11044,11044,211146,210030,9903041
2076,2077,9704112,301178,9904153,9174,112099,111189,9503002,9608113,9608113,9811193,9912265,9701093
2077,2078,9704110,4077,4039,9807014,9505157,9408091,207173,9805014,9805014,205227,9225,9901043
2078,2079,9704109,5021,9911055,108165,9910106,9706167,5275,106018,106018,9607058,9230,206137
2079,2080,9704104,8048,9712184,9510134,9804095,9612103,9907066,106175,106175,9405084,9712143,5051
2080,2081,9704101,103162,106151,9903224,9507093,9611034,9609094,106100,106100,9507109,112084,9601077
2081,2082,9704098,103241,9603051,9409011,9404192,304206,108004,207278,207278,4027,9604068,9601011
2082,2083,9704095,209235,210056,9705137,9811006,110050,9912180,9811013,9811013,9707224,302005,112027
2083,2084,9704094,11182,105070,9601059,9704194,9505171,9606009,109112,109112,112244,108076,9306052
2084,2085,9704093,9160,9705241,9911199,210299,9405159,9612163,9709099,9709099,9902104,303185,9705029
2085,2086,9704092,5014,10196,9710179,103259,9505157,9602156,206003,206003,11190,9605047,207130
2086,2087,9704089,9409098,9811213,9910047,9705001,9610037,108099,103220,103220,9807173,4142,9807124
2087,2088,9704087,9311015,9707017,9701009,9705176,9708081,9609084,108114,108114,9605110,9902101,9808132
2088,2089,9704086,9606050,9408013,207119,104232,9902180,9510144,9811208,9811208,9303057,109039,9909215
2089,2090,9704080,9807091,9706095,9804061,9612215,107186,105123,209254,209254,7129,108114,9603051
2090,2091,9704075,9808124,9910015,11121,9211059,9909066,103159,9126,9126,12215,9805014,10181
2091,2092,9704067,9711155,9912165,7019,112235,111022,9906092,107037,107037,9905228,211116,205092
2092,2093,9704066,9610084,207222,9905067,9607219,9811252,112197,9605047,9605047,9709108,9709192,302027
2093,2094,9704061,105098,9806051,9908196,106103,9404001,108229,9810132,9810132,9808034,9126,9708015
2094,2095,9704051,106231,9809057,9906242,9208031,9610124,205297,9811122,9811122,107096,211216,9504129
2095,2096,9704044,9912151,111189,9601016,9512179,9512097,106076,5280,5280,6006,11044,9605184
2096,2097,9704043,110169,9807040,4027,9708081,9810094,9901037,109192,109192,9512177,9611197,301106
2097,2098,9704041,9402120,9705074,9702014,4167,9507134,9506105,9804031,9804031,211141,9811122,106285
2098,2099,9704040,11240,7143,9711105,9510195,9705096,9606092,9712135,9712135,9908044,110143,103044
2099,2100,9704032,9502098,7209,112079,9510167,9706032,9611088,107160,107160,9507118,105120,9503122
2100,2101,9704031,206228,210030,9906196,9406094,9702081,110111,9504080,9504080,107234,9712135,9806173
2101,2102,9704030,9603106,5230,205200,9406162,9912120,5014,107180,107180,110216,212227,210049
2102,2103,9704027,210272,9710122,6102,9612015,112221,9310060,9808022,9808022,212018,9811208,9705084
2103,2104,9704025,9702045,111135,9811031,9505117,5073,110216,212227,212227,107140,303033,9904180
2104,2105,9704018,9605077,12033,9904098,9712084,9406094,9603073,9712143,9712143,7177,9607210,9903195
2105,2106,9704017,111177,4204,9511193,9201080,9204030,9601108,10047,10047,8149,112019,212103
2106,2107,9704016,106206,109121,9196,9610037,9702085,11247,206033,206033,9408016,5280,212329
2107,2108,9704013,10045,9710032,9607151,9707142,9909222,9904210,103233,103233,9909015,9811013,9711076
2108,2109,9704009,212278,11028,9135,9512074,9306039,9405162,10063,10063,112079,9804031,9910174
2109,2110,9704005,111128,8212,9705076,9311180,10240,5130,9902047,9902047,210145,107160,9607011
2110,2111,9704004,209077,12184,9703056,108040,9502015,9404092,9712054,9712054,9702053,103233,112248
2111,2112,9703228,104017,9610016,3286,9501004,9711148,9202085,7082,7082,9807033,9810060,9808002
2112,2113,9703227,105249,9705181,9601067,9701186,12150,12049,9912145,9912145,10264,211170,9702106
2113,2114,9703222,208029,9808161,212142,9911055,9605211,9904146,9811042,9811042,111180,206013,103112
2114,2115,9703218,110189,9604068,8247,4157,106061,205131,9903222,9903222,9908046,6007,9903086
2115,2116,9703217,4067,9903029,9902184,9712051,9711080,8041,9808175,9808175,9908023,206033,9610074
2116,2117,9703215,5127,110201,9611173,9711081,103233,9707164,9905080,9905080,9809192,206231,205090
2117,2118,9703211,12195,9607020,108179,9510161,9504028,9903110,303185,303185,9709049,9810132,9611146
2118,2119,9703210,111098,6047,8169,9302133,9605009,9911242,9909186,9909186,9805081,107173,205119
2119,2120,9703209,9503212,11220,9703217,9605140,9308154,9603009,9908121,9908121,9608017,9902047,9902049
2120,2121,9703208,9608173,9905148,106055,9132,9312186,206141,8058,8058,9703160,108209,111064
2121,2122,9703206,9604013,112093,6014,211216,7110,9711155,9905029,9905029,9904073,6168,210096
2122,2123,9703201,9908019,9612121,9703138,9909043,9409043,9707235,106157,106157,9903204,9903222,9806238
2123,2124,9703198,10167,9606112,9609234,9704110,212014,8086,6086,6086,11247,9810146,9908141
2124,2125,9703197,7036,9612222,9911100,9907209,4068,9305069,105208,105208,112008,302012,104168
2125,2126,9703195,9909209,110066,9612254,9910243,9705001,302058,9810146,9810146,211257,9904101,205265
2126,2127,9703194,110173,103199,111180,112221,209070,9710065,302012,302012,9608189,9907007,9710023
2127,2128,9703188,9402077,9909017,210212,9502070,4167,106182,9904101,9904101,9903019,9910015,9811146
2128,2129,9703186,111087,9911112,5047,11132,9411041,106281,303033,303033,6010,8058,9907021
2129,2130,9703182,9505061,9511154,9403096,9912130,9806021,9908135,12112,12112,9503231,9506091,205164
2130,2131,9703180,4102,109053,9704051,209070,9210127,107176,209181,209181,103192,9905029,9807225
2131,2132,9703179,9908160,5202,9605232,12059,9402005,107131,212059,212059,11269,9811042,9712141
2132,2133,9703176,9702008,9709114,304143,9811167,9309110,9203061,9901105,9901105,9808040,9909186,9806017
2133,2134,9703174,9705117,111038,9804019,11193,4157,9701057,111038,111038,9911007,9807040,210133
2134,2135,9703172,9206006,9812089,9906182,9610181,9406162,9807138,207257,207257,9710226,112231,10047
2135,2136,9703171,9310202,5205,9610156,9408016,9404192,9404063,212079,212079,9233,8118,9803111
2136,2137,9703168,9612017,9905034,9510222,9305163,209065,9908064,9511126,9511126,12211,9501075,9709010
2137,2138,9703166,9811015,9904086,10204,9605018,104036,9705038,107046,107046,9711204,212212,9609181
2138,2139,9703163,9405096,108178,9908065,212091,9807195,9506116,106044,106044,9118,9912145,209248
2139,2140,9703160,9605001,9902045,9901131,9208029,110240,5273,9906057,9906057,103099,9709099,107044
2140,2141,9703159,9606001,9809100,8073,9412143,9610167,9611051,105286,105286,8237,209181,9607057
2141,2142,9703158,110271,12129,5076,9611110,210299,9602105,106155,106155,112058,9712011,9903092
2142,2143,9703148,304120,10023,9907007,9412018,9903258,108039,7166,7166,9612171,9808175,9812220
2143,2144,9703146,9211102,9411178,9703145,9610063,9602174,205251,9803054,9803054,9911248,106018,9604037
2144,2145,9703145,9612126,9911042,9704067,111189,9610019,110115,9901143,9901143,9710014,8151,209127
2145,2146,9703138,9612052,209257,9605113,9601178,9910243,9804182,211131,211131,4081,206003,11088
2146,2147,9703134,205213,6113,9701012,9706183,3263,9604026,9803227,9803227,9901127,109112,103084
2147,2148,9703133,9808038,211023,108114,9505171,9209106,9912132,108209,108209,5088,206158,9707261
2148,2149,9703124,9506159,9705084,9812210,107187,212091,9710102,9601007,9601007,9709211,9803227,9610156
2149,2150,9703118,9611203,9601077,9907053,107247,9804095,9310032,9804209,9804209,9906137,107037,110134
2150,2151,9703113,9607050,7019,9707261,9704025,9709062,9603186,9908088,9908088,9912157,7082,9906085
2151,2152,9703110,9605215,211060,9909018,9403066,4051,9904197,106033,106033,9607090,9901143,9511019
2152,2153,9703109,9612087,9506084,9903105,9511214,9205046,9910217,12157,12157,9612207,209254,9605073
2153,2154,9703105,9606193,210173,6119,9809124,207072,9810151,10116,10116,9709209,109192,301066
2154,2155,9703102,208209,9904179,211182,9607168,9901115,9708103,212107,212107,9604112,103086,9507003
2155,2156,9703101,210246,9707200,9607157,9612085,9407114,9410142,111136,111136,12158,9804209,106183
2156,2157,9703100,9910096,9808056,9507135,9905089,9808133,205057,9905094,9905094,9408135,212079,207278
2157,2158,9703099,9708005,9703209,9810194,9711148,9808120,9909118,104263,104263,207244,9603061,9708016
2158,2159,9703098,9710213,109055,205258,12199,5212,9703059,106006,106006,9601016,12136,206005
2159,2160,9703094,9504113,110099,212041,206127,9911239,103154,9910135,9910135,9606105,7209,9507169
2160,2161,9703082,9507169,9611029,9210127,9409043,9406198,9604052,9512140,9512140,9604094,10116,9305142
2161,2162,9703076,9803086,9811004,9808051,9406198,9301043,9311037,12136,12136,206003,208033,110293
2162,2163,9703073,9502057,9810147,9807183,212208,9503041,9703182,211282,211282,9711012,9804074,5076
2163,2164,9703072,109053,9604042,11039,9401144,9507009,9811225,211291,211291,9810104,103111,9812114
2164,2165,9703070,9702173,9607207,110005,9502031,9605159,9708003,9901033,9901033,9710027,9906057,9705117
2165,2166,9703059,207027,9712253,9608017,9304087,9305080,205204,9806188,9806188,301184,9901105,9602097
2166,2167,9703056,206033,210046,9905097,9411122,6176,9911170,9804074,9804074,8061,5016,110265
2167,2168,9703054,9806240,9812078,9705069,9507009,9211114,9807026,103111,103111,9609094,208171,9712062
2168,2169,9703053,9711012,9804120,9704190,9604191,112099,9610242,9706121,9706121,9605003,12265,9901057
2169,2170,9703052,9608039,107250,9610211,9503041,6147,9909147,209111,209111,4106,108003,209030
2170,2171,9703051,9605236,106175,5212,9906057,9810113,9405106,9810135,9810135,9603150,9905094,9806151
2171,2172,9703047,9706073,9908153,9404151,11037,109220,9709002,110271,110271,211094,9602070,108080
2172,2173,9703041,9910062,9906182,11170,9503113,107089,206226,112019,112019,9912177,9902150,9607235
2173,2174,9703039,9711029,207027,9702038,9706167,9511214,9707089,9808074,9808074,9905148,9810135,106067
2174,2175,9703030,9909129,111017,211263,209014,9902064,107036,9903120,9903120,104056,9608111,9501071
2175,2176,9703029,9703208,9505067,9703198,9309052,11132,9702017,9709123,9709123,9412053,9812109,109183
2176,2177,9703016,9709098,206231,12024,10117,9712043,9803224,207132,207132,212313,9610105,212142
2177,2178,9703014,6019,205188,9704066,9905228,9506189,9808004,9812109,9812109,9609052,9506002,205162
2178,2179,9703009,110188,9702012,104041,206216,205222,9707120,9907026,9907026,9912119,9908088,207231
2179,2180,9703008,9606043,207161,9704178,211053,9511110,108070,212122,212122,10258,9807019,9709081
2180,2181,9703007,9503127,8247,9907133,9906098,9805093,9912133,9705113,9705113,212003,106155,208207
2181,2182,9702204,9712029,4037,9803116,205222,9909018,9808184,9904083,9904083,9711107,9908162,304093
2182,2183,9702203,9705237,9610138,9707174,212038,9605074,9010,9908162,9908162,4077,9308139,9808126
2183,2184,9702202,9705181,303065,112136,9204044,9211059,9706047,211170,211170,212081,9903029,9807093
2184,2185,9702197,205060,9306153,9705181,303172,9610234,9708068,11271,11271,301075,106157,9905205
2185,2186,9702194,9708017,110297,110034,8016,111238,9603181,9609066,9609066,108107,103112,9911182
2186,2187,9702192,9604051,9906031,9608111,9401078,9909056,9112,9603061,9603061,205201,9804037,5032
2187,2188,9702189,301006,9707212,9910185,9502015,9902098,106079,7209,7209,9711082,9901033,110188
2188,2189,9702187,9601013,205193,6185,9605159,9705176,9906034,9909139,9909139,209030,9903120,9505170
2189,2190,9702182,9707017,211222,9904122,9804170,207055,9712063,9803076,9803076,9505100,9507064,208024
2190,2191,9702180,6189,9506091,9511019,9403146,9403168,103055,9804037,9804037,108205,111038,205281
2191,2192,9702179,9710160,9710057,104210,207072,104234,10217,9807019,9807019,9803189,107016,9602005
2192,2193,9702178,103209,9611088,9083,9702204,9506014,9908147,9901034,9901034,104139,12112,9910045
2193,2194,9702174,9904087,9903031,9303143,9506189,4149,6201,9806136,9806136,9607148,9905067,304072
2194,2195,9702173,9607239,105005,9907117,9803138,301114,9904013,9602070,9602070,9202054,9803076,208033
2195,2196,9702168,9707174,10172,9804175,3251,9705167,9905100,9602135,9602135,9609085,210308,9706165
2196,2197,9702167,9209016,111247,9603087,9408081,9502031,12079,210308,210308,10179,9809039,9804093
2197,2198,9702166,9607070,106162,9807046,9402085,9907058,304206,208182,208182,7051,9705113,9804113
2198,2199,9702164,9601167,9705069,9704134,10223,12058,9812157,110143,110143,9712040,211131,110019
2199,2200,9702155,9606148,112178,206065,9809168,9705058,4048,9905067,9905067,9912239,8128,9504080
2200,2201,9702154,12037,109063,9807225,9709062,9906057,209169,109195,109195,9803117,9806188,9504149
2201,2202,9702153,9506101,110107,11023,9603149,10223,9908013,103112,103112,9705014,9805051,9903071
2202,2203,9702136,9702189,9710248,110147,9902098,9904192,8073,12265,12265,9909172,106044,9506112
2203,2204,9702134,9711040,209239,303057,9308115,9612171,9607108,9810169,9810169,9806103,212211,9215
2204,2205,9702132,103233,9808017,9905219,9910159,206188,9505067,4201,4201,9709114,9602005,9608163
2205,2206,9702127,9612148,9507169,9807124,103082,108100,9810195,211216,211216,209176,207278,9512154
2206,2207,9702115,9905034,205201,9611215,109147,9610181,9906089,4074,4074,9203054,107046,6011
2207,2208,9702109,208119,9506160,4167,9403168,9712051,11117,6102,6102,12122,9707212,9912059
2208,2209,9702108,9912177,9809039,9807173,9812041,9209023,107094,9903142,9903142,9701015,9904083,9910172
2209,2210,9702106,9704147,9901105,9607092,208070,9412143,9506139,9808139,9808139,9705232,9611218,11029
2210,2211,9702103,9909059,9508068,9909122,209065,112148,9506065,108233,108233,9805124,9910135,301006
2211,2212,9702098,9807185,9305026,206006,9305080,9910076,9708041,9812016,9812016,9707047,9912118,11220
2212,2213,9702094,9604178,9601167,9604198,9610019,10220,106010,110177,110177,9709135,9610139,103247
2213,2214,9702089,8089,7166,9806132,111180,9612015,103162,9904113,9904113,9709099,9903142,207161
2214,2215,9702086,9803166,9307049,210133,9808133,9707142,9904078,9903129,9903129,9501096,9804114,9706082
2215,2216,9702085,105085,212337,9907143,9301043,9811191,107031,6041,6041,111169,4201,9709171
2216,2217,9702084,4085,6204,9017,9309110,9911114,12239,9706095,9706095,9408036,103220,212069
2217,2218,9702083,7255,9805157,9909071,9407109,9510161,9412232,9909193,9909193,9610106,9812016,9711040
2218,2219,9702081,10264,4097,9610148,9803093,9501004,9612015,9808051,9808051,112233,105286,7181
2219,2220,9702079,103192,9412158,9604063,211102,9409068,109122,9707224,9707224,206081,104263,4186
2220,2221,9702077,6013,4003,9911113,8058,9903130,210272,212116,212116,206255,106006,9702166
2221,2222,9702076,11003,208040,5220,9306039,3251,9710114,8151,8151,9605028,9901034,107072
2222,2223,9702072,110046,9811013,9901116,9909018,9409019,9709032,104146,104146,209223,9806136,9705241
2223,2224,9702067,9804184,206033,9605016,104036,9605033,107191,9608111,9608111,8205,10047,210192
2224,2225,9702059,9911082,9506011,9609095,9711083,103259,212126,9908196,9908196,9701169,9602135,106180
2225,2226,9702054,9808035,9198,9808074,9308073,6071,9709118,9912104,9912104,9506048,9701129,9810099
2226,2227,9702053,9804182,9507143,9707059,9306023,112040,9601048,9512139,9512139,9710206,9907026,9906054
2227,2228,9702049,109099,8130,107263,4039,9210046,9401075,11122,11122,5221,6041,110161
2228,2229,9702047,109174,6060,5197,205218,9208029,107234,9904042,9904042,8181,9903252,208165
2229,2230,9702045,9904098,212122,5046,9512139,5256,10087,9611218,9611218,9306153,7166,9804172
2230,2231,9702043,9906057,3298,211009,110173,9607219,9909129,9504010,9504010,112136,209111,9903131
2231,2232,9702038,206020,9708022,3284,9411093,9912001,12193,9904027,9904027,9909174,212116,9901163
2232,2233,9702037,209257,9709171,9204102,9409068,9412059,106155,9903029,9903029,110115,9908196,206237
2233,2234,9702035,210072,9912204,9612251,9610234,205218,108068,9804011,9804011,9811120,107180,207136
2234,2235,9702031,212179,5049,6141,9209106,12075,9910244,9903181,9903181,9404061,9908121,208101
2235,2236,9702027,301171,9809055,205151,5212,9809168,9903091,303035,303035,9907053,106033,209155
2236,2237,9702024,9181,207117,108209,9911239,9604035,9807217,8128,8128,104098,9607223,210229
2237,2238,9702019,10048,12112,9409021,9705046,9403146,9912171,210270,210270,8212,9808051,212002
2238,2239,9702017,10205,9126,9809132,12075,9603149,9703082,9709192,9709192,9810195,9503201,212228
2239,2240,9702015,205104,209261,9902122,9507118,9502070,9709123,6007,6007,112029,9701191,303223
2240,2241,9702014,9911242,12118,209163,9402005,11037,107208,206207,206207,9502021,207132,304232
2241,2242,9702012,9709049,9704018,9904180,109055,206127,9504111,9707212,9707212,9707262,9905080,9902184
2242,2243,9702008,9407005,9708105,207161,9605033,107187,9510177,208033,208033,9202085,9708073,9901016
2243,2244,9702006,9605151,212177,9803138,9504028,9402113,9804056,211201,211201,4073,9904113,9808094
2244,2245,9701191,9606138,9611164,9511064,6147,303166,9907188,5016,5016,110071,9707224,6060
2245,2246,9701188,9702194,9601102,6041,9711095,9202074,9901017,9702108,9702108,9909147,212122,6185
2246,2247,9701187,104158,4125,6194,9511110,109029,9908130,212211,212211,9604042,4133,9809086
2247,2248,9701186,106004,9504095,9708022,212142,110183,105093,5197,5197,205188,206207,9904034
2248,2249,9701185,208039,9706145,111051,301114,9710041,9703195,9712141,9712141,210178,9909139,10274
2249,2250,9701179,205177,9912209,9909110,9205046,7035,9912106,207001,207001,9507032,210022,9610174
2250,2251,9701175,110064,207022,9512063,109220,9712084,9706096,6132,6132,6219,6113,9611152
2251,2252,9701173,9410041,212138,9609062,212003,205101,303087,9501075,9501075,9704040,207257,206009
2252,2253,9701170,9810251,4142,110119,9709220,9204044,109168,9506091,9506091,9911096,5197,9017
2253,2254,9701169,12222,9812092,9203,4051,9808079,9908201,9804099,9804099,10101,105208,106162
2254,2255,9701168,10091,9710014,303141,9709107,110146,9503154,6204,6204,9808014,9511180,9705225
2255,2256,9701166,208125,9911124,9607051,9903258,9706183,105177,9610105,9610105,110189,211201,301105
2256,2257,9701163,104102,9711081,9510228,6166,212003,9710153,205153,205153,9607062,9507160,9609005
2257,2258,9701162,9908072,111210,9705029,9710222,9401144,10127,9704027,9704027,8173,9709123,9710222
2258,2259,9701158,107099,9903217,9910015,207208,9211102,9907211,9906077,9906077,7181,9904042,9808022
2259,2260,9701155,211076,9710146,9612008,9710041,8016,9506196,9706168,9706168,9608104,208182,9810116
2260,2261,9701154,301213,11271,9909134,9612103,12215,11041,9903259,9903259,4186,9903181,9911055
2261,2262,9701151,9603194,9605236,9707017,9402156,4039,10119,9807150,9807150,9908054,9904027,9703007
2262,2263,9701150,303239,9901124,9707142,9211102,211010,209210,8048,8048,11109,11122,5159
2263,2264,9701149,111276,106081,9506156,9702081,9905228,107153,104046,104046,107220,8054,9127
2264,2265,9701147,12034,9908022,9804037,9810113,9711095,9912019,9505006,9505006,9023,109195,109095
2265,2266,9701144,107189,9610211,9809064,9811131,9703016,107267,9905030,9905030,211212,6204,9705046
2266,2267,9701139,9810116,12249,9904095,3285,9511194,9608169,9507160,9507160,8030,212059,9903252
2267,2268,9701137,9904145,107226,9604055,9703016,9906098,7014,12254,12254,9805101,9712141,3298
2268,2269,9701129,9708042,211074,9609041,10108,9511167,107106,9906154,9906154,4037,9508002,9512063
2269,2270,9701128,9812127,9607149,104090,9410237,9511178,9602153,4133,4133,9811168,6102,8169
2270,2271,9701126,304270,108221,9702084,9211114,4011,10124,9707119,9707119,9609231,9503106,112153
2271,2272,9701125,107098,302223,7021,206188,9908134,9709211,9903033,9903033,205170,9804011,9703163
2272,2273,9701123,9906188,110100,9610151,9208066,9604006,9803142,9903172,9903172,9707122,212107,104259
2273,2274,9701121,9611100,9806103,9902194,211010,205057,9709139,9708078,9708078,9610151,9804099,9604042
2274,2275,9701120,5137,107213,9901080,212014,9310157,9703118,9808161,9808161,9607067,9604133,209235
2275,2276,9701119,207284,9603081,9707068,11111,303172,9708127,210266,210266,9712233,9906077,212081
2276,2277,9701117,109212,9511098,9611218,9612171,207245,9199,9907140,9907140,301066,110177,9601050
2277,2278,9701095,9909081,9612141,9605199,9706032,5208,9910050,9604133,9604133,209067,9903259,9707023
2278,2279,9701093,9706133,106120,9808087,9511194,9908065,5059,105205,105205,9912279,110271,209133
2279,2280,9701092,9310188,209163,106183,9908165,8052,109099,9902123,9902123,110031,9912104,9907117
2280,2281,9701088,9404140,9901134,9804099,211254,9507112,9210046,108003,108003,8130,212233,9702084
2281,2282,9701078,9209076,7083,9811097,6106,9903092,5233,9808056,9808056,9608111,12157,9507140
2282,2283,9701069,9503161,9910105,9810180,109029,9703100,9611110,9806132,9806132,9707259,9710001,5016
2283,2284,9701061,9407078,9903093,209034,301066,107143,9608039,9905219,9905219,9605016,8048,106046
2284,2285,9701060,9205088,9511017,9308122,205200,112200,9611146,210122,210122,108094,9807150,12195
2285,2286,9701057,9401105,12030,106247,5208,9709220,9605236,211059,211059,12135,9808074,8151
2286,2287,9701055,9206044,9511180,9506035,9507160,9910159,111180,9709033,9709033,9807185,9701012,206066
2287,2288,9701054,9302014,12122,9508021,9209023,4186,108011,103101,103101,9702077,9903033,9511037
2288,2289,9701053,9603158,303109,9606039,9207095,9601150,9904019,9904164,9904164,9611209,210266,210042
2289,2290,9701047,9605232,9608113,9610195,7090,9603028,9711080,9811162,9811162,9707002,9612134,9505183
2290,2291,9701045,9508021,9907106,9612127,205101,106117,9606184,9903233,9903233,9806155,9903172,9512140
2291,2292,9701037,9912244,9710124,9808139,5275,8054,9909049,8054,8054,103167,9706168,12157
2292,2293,9701025,9607092,9207053,112133,9808120,212208,9608154,12034,12034,109081,9603042,4141
2293,2294,9701020,9701185,11044,9411205,9202074,9207095,9512226,9806071,9806071,9507005,9906154,106027
2294,2295,9701019,9908165,103086,9903210,4149,9912130,9505098,9902086,9902086,9501022,9905030,9711105
2295,2296,9701015,9612251,9605184,9705074,103233,9507118,9610241,212212,212212,10107,9707119,11019
2296,2297,9701014,9904150,9708036,9902158,112200,9612085,9712071,9912065,9912065,9611188,9702108,106024
2297,2298,9701012,6192,9603042,205162,9903130,5275,208048,9910159,9910159,9404056,12034,9602145
2298,2299,9701010,9710226,7205,9504147,12183,109055,108075,9910015,9910015,210187,9902123,9706208
2299,2300,9701009,9706194,208043,9904051,207245,301066,9606056,9508058,9508058,9705240,9704174,9909193
2300,2301,9612254,9901105,211135,104234,9908134,9711083,104059,205147,205147,9606146,9806132,205209
2301,2302,9612251,9710124,9812067,9810151,12215,9803076,109096,9912118,9912118,3289,9905219,9704009
2302,2303,9612241,9710248,3289,208070,111182,9705046,9912239,9707261,9707261,9807011,210122,9704030
2303,2304,9612240,9506037,9809021,205090,9609139,205200,9711063,108080,108080,10014,9808161,212059
2304,2305,9612238,9507144,9042,9909032,9310157,9502065,9901134,9107,9107,9502001,104046,6086
2305,2306,9612234,9708036,304238,9912151,9904027,112177,107258,106242,106242,7078,9611186,9612171
2306,2307,9612233,9706131,108096,9910184,9710217,3285,112127,103086,103086,9810078,9508058,9706125
2307,2308,9612228,207208,9603127,9905055,9711063,9612157,9609219,9909071,9909071,9608065,9904164,104126
2308,2309,9612224,9805051,10269,205281,12158,211178,9708082,104173,104173,205230,208022,12024
2309,2310,9612222,9604059,303185,9911255,9708085,9907154,9904129,107173,107173,206031,9808056,209210
2310,2311,9612217,9905053,9510222,111151,9503207,212142,208033,9903237,9903237,9703082,210270,9701053
2311,2312,9612215,9701129,103111,9501071,9905038,10117,9506171,9507064,9507064,211172,108233,205251
2312,2313,9612213,9712011,9604179,4013,9605211,9803135,12081,9506002,9506002,107057,9811162,6141
2313,2314,9612207,9504019,9607163,9809039,9605074,108044,9702179,9701129,9701129,107189,4074,6194
2314,2315,9612200,9507005,12059,9905070,8052,9505175,9512155,12101,12101,112152,104146,9712166
2315,2316,9612197,110201,206003,9911119,110109,9912243,10145,9709065,9709065,9609026,111224,9807062
2316,2317,9612194,7014,7120,9909186,107089,109097,9610125,9906196,9906196,205057,11271,9709098
2317,2318,9612193,9512226,9511064,301196,5204,9171,103183,5265,5265,9806123,207001,105257
2318,2319,9612192,9609181,110169,9808022,209116,9905034,104126,109025,109025,4104,108080,206011
2319,2320,9612183,9711067,12135,9807037,9407114,9908165,207123,9905228,9905228,9711015,211123,9903233
2320,2321,9612171,9611119,103071,9808088,9507022,9912123,9711127,9605201,9605201,9811169,9806071,9706192
2321,2322,9612168,10014,9909119,9901043,9903014,205299,9808035,10023,10023,9603158,9808139,9911206
2322,2323,9612167,9705241,103223,10023,103196,9410237,9152,9602118,9602118,9606172,9602118,6028
2323,2324,9612164,9709228,9902116,206009,205257,106031,9808179,9903227,9903227,205177,304036,9506148
2324,2325,9612163,9608116,9703208,7029,5036,211216,207244,9712011,9712011,9809100,209235,104056
2325,2326,9612162,11251,9808035,9610026,109152,9703054,9707224,109069,109069,9205028,205153,9902150
2326,2327,9612157,10002,9602031,11251,5006,9706156,5091,9805051,9805051,9609035,9709033,103196
2327,2328,9612149,11107,12196,9904149,7035,109175,9812092,9711081,9711081,106054,9701155,208022
2328,2329,9612148,11057,8052,9199,9902064,9704206,9910094,107186,107186,9612163,6132,9705092
2329,2330,9612146,103177,9712004,9411183,9805093,9201080,206020,209235,209235,9810107,9808134,9909213
2330,2331,9612144,108016,9607107,9808002,9707162,9701175,9708122,9612143,9612143,9911082,110089,9603073
2331,2332,9612143,105235,9708078,9912159,9912243,207222,9310157,106078,106078,9199,9903129,9708082
2332,2333,9612141,110077,9910040,9904018,9911091,12158,9910062,9712012,9712012,109054,9902086,9804177
2333,2334,9612134,212003,9611123,9911182,110146,9909049,9604097,210022,210022,205297,9107,108174
2334,2335,9612131,9606040,9911037,110062,9701175,9710203,6233,207166,207166,9808004,9909071,108161
2335,2336,9612130,9611026,9612251,9701158,5182,9512139,10048,9611197,9611197,6068,9903237,106047
2336,2337,9612128,212193,301125,108143,11089,9912260,106217,9902150,9902150,9810243,106246,104054
2337,2338,9612127,10105,9711093,9308124,9902210,9905038,9607184,304206,304206,9909071,9603034,9706096
2338,2339,9612126,9510241,9807188,301189,4141,9611110,9706091,108115,108115,9712046,12101,111160
2339,2340,9612123,9904153,9705076,10058,9912101,110109,9901073,9811097,9811097,9602102,12254,110225
2340,2341,9612121,9804011,108038,9702115,9503127,7090,105139,5169,5169,9506156,212069,111169
2341,2342,9612120,9609053,106179,9311177,112136,7051,9703159,9706210,9706210,9405162,303035,8252
2342,2343,9612119,11119,110064,205048,12058,9503143,9911248,9602005,9602005,9706066,208095,9807183
2343,2344,9612115,112248,9907088,9909193,9605151,9911182,9805141,9812240,9812240,9907066,9910159,7110
2344,2345,9612112,8002,9901091,7075,9612164,6194,9908157,9611186,9611186,9909053,9905228,9602118
2345,2346,9612104,8132,9605028,9701187,9905012,9406020,12154,210035,210035,105019,9512173,9707200
2346,2347,9612103,104059,9607223,9910017,112188,9709001,106103,9604042,9604042,106162,111279,212212
2347,2348,9612102,104097,106092,9903142,9907088,9507022,9612049,8179,8179,9604070,9903227,4097
2348,2349,9612096,105245,9711040,209181,4186,9902150,105227,9605236,9605236,110089,9903207,9601145
2349,2350,9612089,106125,9804126,9507169,207222,9612164,12217,9808039,9808039,9912027,9612143,9707009
2350,2351,9612087,11233,12011,9701188,9710230,112136,103168,9607210,9607210,210285,9706210,9912254
2351,2352,9612085,107163,9610236,210262,9906012,4141,9709099,9904056,9904056,9605219,9605201,9506156
2352,2353,9612083,111151,106241,209148,107212,9912101,9605051,110198,110198,9712179,9708078,4166
2353,2354,9612080,111160,9707119,9906054,208086,9711063,9707257,208171,208171,9709091,9906196,9607148
2354,2355,9612079,7131,9703217,8083,9808079,109152,9904011,11047,11047,9807124,9604042,9808073
