,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
843,844,9810062,9503099,110041,109175,210085,9907054,8151,9507032,9507032,112141,210231,212126
844,845,9810060,9209012,8046,10169,206161,9505105,9404077,210068,210068,9804184,12007,9707192
845,846,9810055,9903187,108198,9706168,9710095,9702024,9702008,9505088,9505088,9909129,11117,103259
846,847,9810053,9606136,9803194,7234,9511101,211266,4013,9511157,9511157,9142,108052,104200
847,848,9810043,9609094,8242,9804095,10283,9909129,7174,211162,211162,112125,10222,7234
848,849,9810035,4187,9174,9909180,9703053,11024,11282,9511213,9511213,8013,205075,9805107
849,850,9810031,5145,104147,9507012,9902104,9703053,103247,9505150,9505150,9308112,9910062,105035
850,851,9810026,9712172,7181,9710014,9503121,109212,9610106,105235,105235,9304141,9511157,9609094
851,852,9810020,9503057,12141,9505023,9504019,9203016,9803176,211127,211127,9512006,9503057,112196
852,853,9810014,9703176,109222,212207,9911214,10283,9912123,9811093,9811093,9710243,9905195,10221
853,854,9810006,211216,9808100,9904143,3255,210085,9906242,207236,207236,9910149,105235,9707132
854,855,9809214,301135,10220,9903213,9131,9712028,105311,9711153,9711153,9605033,112002,9602153
855,856,9809201,9605016,11252,6204,9505047,9211035,9812088,10268,10268,4147,211141,9707247
856,857,9809192,9603037,106247,9911007,9505105,10246,10220,9903021,9903021,9912001,212266,8231
857,858,9809184,9902210,106125,9181,9810212,205175,9402015,111013,111013,208119,9511108,9901134
858,859,9809181,9912181,10027,9805014,9610084,9411020,103155,4038,4038,9503209,9811093,106034
859,860,9809180,8230,210083,9709209,9604027,9611068,9506037,105098,105098,9604166,9511228,9804095
860,861,9809179,9603100,206071,5230,9902038,9601177,9311022,9507018,9507018,11160,106086,9912018
861,862,9809177,9708103,9810099,9808161,12265,9812208,9302109,10237,10237,112195,107014,112178
862,863,9809161,110232,4141,9803028,211266,9703158,4109,207091,207091,6232,211162,9811057
863,864,9809147,9156,12268,210257,9505129,9605187,9909218,211141,211141,9903121,106002,5180
864,865,9809127,109209,107143,9812121,209059,5040,9308020,205214,205214,10243,103192,9808139
865,866,9809124,12218,206077,210218,9512181,9511101,9806216,9803194,9803194,9403133,9905055,9902106
866,867,9809123,103196,12156,212179,5015,9612128,9605016,205075,205075,11252,9711153,208187
867,868,9809111,211263,9607184,9905209,103171,205259,9910065,106189,106189,9809124,106192,7204
868,869,9809100,112140,301066,9810031,9709017,9810072,9305110,9901008,9901008,108083,6008,9704151
869,870,9809097,10010,106242,5072,9812208,9407018,9030,9507012,9507012,9712214,9607184,208163
870,871,9809086,7029,103220,9705232,9902149,10105,7089,6008,6008,9910050,9903162,9709139
871,872,9809057,4125,9402044,111082,9811225,9512181,11111,107261,107261,109115,8015,301171
872,873,9809055,211182,108100,108221,9309097,9504017,107248,9904095,9904095,208142,9503179,9909134
873,874,9809039,9503002,9605154,9907101,9805058,9402077,12228,103241,103241,9908134,302087,104026
874,875,9809027,9511134,9512196,9307049,108204,9604027,103112,11205,11205,103247,207236,106081
875,876,9809024,205227,104126,206070,9405194,9410073,9503088,109081,109081,104093,107261,9606196
876,877,9809022,210046,9906161,9504129,9712020,9911214,9503205,9706155,9706155,9411122,10268,212314
877,878,9809021,106151,206154,9710247,9703206,9805168,9404008,104164,104164,9911242,9708044,8141
878,879,9809009,111199,9712172,9809021,208211,9504161,9401086,111078,111078,9903110,211127,9606136
879,880,9809007,10016,9711138,9702106,8081,9606001,106209,9190,9190,9510233,9507012,9807188
880,881,9808192,9808139,5123,103106,9501144,9303048,104139,107163,107163,9608163,207091,9711002
881,882,9808187,9911041,6114,9707131,9707257,9601052,9507150,9609059,9609059,106081,9603126,9806075
882,883,9808186,9804170,110183,9805156,205175,9402120,9306054,9910048,9910048,108011,9807216,9712170
883,884,9808182,103256,9612157,9512203,9512173,207242,9704043,9903162,9903162,9502057,4038,110071
884,885,9808179,10137,206060,9512154,4032,9805058,9610172,103203,103203,9204060,207145,9808074
885,886,9808178,9908036,5199,9706109,9311064,212097,9911066,108016,108016,9508053,105098,9506075
886,887,9808175,108150,9712084,9506106,9712028,212245,9510222,9511108,9511108,9506058,9711143,210072
887,888,9808173,112169,109079,9712170,9907113,10002,9243,9603126,9603126,108044,9710102,301178
888,889,9808172,9506109,111054,212337,9504017,12265,9203054,7055,7055,9508042,111078,7205
889,890,9808162,9908141,8015,206017,9209055,9503106,9706141,208162,208162,205301,205214,303109
890,891,9808161,9803194,9805096,9610242,9910156,9806199,112152,111007,111007,9601038,9512181,9708078
891,892,9808156,9806155,110119,6231,208138,9904181,9707068,107055,107055,7014,9612115,9711179
892,893,9808149,9405194,9807138,12104,210183,108075,9605136,11206,11206,9806039,9810206,111179
893,894,9808143,9602049,9709118,111208,206038,9301015,9905147,9512181,9512181,4198,9510225,9902045
894,895,9808141,9912075,12225,205171,9601052,9131,9607062,106192,106192,9403141,106189,303210
895,896,9808140,9805129,5222,11127,9712186,9503030,9812067,4002,4002,9810240,11205,9902190
896,897,9808139,211202,9601038,9904013,9201007,110274,9811019,108161,108161,9507074,112037,9602102
897,898,9808138,9201074,9909049,9503106,9404013,9703206,4134,9608104,9608104,6120,109081,9604070
898,899,9808134,212083,9905055,111210,12167,9808140,9208001,9503057,9503057,9806009,111013,9909214
899,900,9808129,9705106,303168,11166,212097,9910156,10010,7153,7153,103229,9609145,211250
900,901,9808125,9708015,208124,12193,9605187,10203,9910038,9510225,9510225,9609112,108016,205106
901,902,9808124,9701015,209090,110242,10246,210310,9609052,9908049,9908049,7035,104159,107160
902,903,9808120,9704198,108103,9804065,206192,6192,9176,9601057,9601057,9511108,9901147,12179
903,904,9808104,9706210,106191,9710064,9303048,9511002,9506098,11035,11035,107263,12194,112058
904,905,9808101,209089,110094,9806113,9811093,208211,9609059,9912019,9912019,9711063,9190,9199
905,906,9808100,9604041,210239,9043,9311022,12167,9710243,107110,107110,106120,12143,7007
906,907,9808094,9611222,109195,9911197,9511002,9710102,9711005,9810206,9810206,9310151,104164,9907166
907,908,9808088,9808100,5138,111027,9503030,9704013,9403108,205251,205251,110067,7195,5208
908,909,9808087,9707205,106189,9701129,9404008,9307010,9905038,9511228,9511228,205100,9901008,9904050
909,910,9808079,9703052,211176,107134,9211035,9906192,4106,9711157,9711157,9705173,9707258,210238
910,911,9808075,9710217,4061,302005,110274,207284,8204,12143,12143,111208,9907123,211291
911,912,9808074,9709099,209089,103124,9601177,5145,9208057,9067,9067,9511194,208162,9604068
912,913,9808073,9612085,9703072,110067,6192,12213,103085,107143,107143,9410041,111007,9804074
913,914,9808069,206017,207089,9402044,9806199,206161,9705091,207145,207145,9510225,107055,9504027
914,915,9808061,6100,9503121,9401070,9810068,9705211,104143,112037,112037,7114,9903021,9403040
915,916,9808056,9712145,208020,9301068,8112,9707192,9606040,103056,103056,9605152,9704067,301189
916,917,9808054,9709015,9707247,4003,107106,9906087,9205110,12194,12194,6137,9601057,9806130
917,918,9808052,9511064,12131,8058,9804027,9407027,9503127,103165,103165,9911205,10237,9810135
918,919,9808051,9512089,7090,9612102,5273,9907133,9412147,9807198,9807198,5204,207076,9805182
919,920,9808042,210134,211241,9209032,9803156,207153,6091,9705055,9705055,9910093,9705055,9804182
920,921,9808040,9709033,112064,9610053,12213,9309067,111179,302087,302087,9711143,9707071,10169
921,922,9808039,210249,8118,9507032,9201074,9712020,9406132,106047,106047,9211003,9912019,211222
922,923,9808035,104238,111059,107178,10060,9911174,9909086,206075,206075,9804084,9710027,9912104
923,924,9808034,9705175,108152,9910118,9704040,9903021,6232,210203,210203,9404092,4002,109131
924,925,9808032,303185,9609062,205188,9407027,9304026,104147,9017,9017,9507115,9803251,9903065
925,926,9808027,110143,9231,6066,9507063,9201074,103196,107167,107167,9512154,11206,9906182
926,927,9808024,9712143,9912266,9707089,9203016,9206015,11023,9710027,9710027,9305110,107167,105047
927,928,9808022,9707110,9912254,9712172,9612128,9804027,9804026,9710102,9710102,9305004,7153,7147
928,929,9808018,302105,9511164,111225,210217,9409079,9203042,9907123,9907123,9605233,103203,9612085
929,930,9808017,10054,11146,9905030,9909129,9903110,302030,205177,205177,9608072,9910048,209054
930,931,9808016,108229,9904064,9612157,9301015,9306147,11086,11279,11279,9410104,11035,9904179
931,932,9808014,108165,9211,9804011,9805168,9904183,10204,207076,207076,9907054,107110,7078
932,933,9808006,9812088,9507032,9402032,104147,4160,11060,212320,212320,12118,11279,109070
933,934,9807240,9712028,6120,210209,9407018,9311064,106213,9803251,9803251,9906182,108161,9309097
934,935,9807239,7106,8199,105214,9707192,9507045,9512105,209013,209013,111182,9712172,110196
935,936,9807236,10028,211056,9912012,10203,205195,5239,9912254,9912254,105177,9904095,303173
936,937,9807235,10256,208204,9812092,8130,9704040,208142,104136,104136,104260,9803194,9705221
937,938,9807230,8130,4103,103071,11131,9906029,9907189,9912090,9912090,9804170,4126,9904013
938,939,9807226,106112,9711083,205202,9309067,205303,9911087,5113,5113,9709107,9067,9812031
939,940,9807224,205131,205107,11115,8194,9410138,9709172,9607184,9607184,9905089,9704043,9806009
940,941,9807222,9911015,9704080,5090,10002,9904011,9808075,104147,104147,105059,107163,9605023
941,942,9807216,9402107,9603142,9505183,9410138,9907113,7029,9705130,9705130,9411020,103056,9911007
942,943,9807213,9605046,106078,209054,207284,107191,9809021,209068,209068,9907088,9705130,9803124
943,944,9807211,208196,3294,212069,9906192,9409189,9907088,9908201,9908201,9506091,9807198,107108
944,945,9807200,301049,9807198,208086,9201013,9405028,9207006,301213,301213,205294,7055,9907188
945,946,9807198,9607149,301030,104059,9409189,9505062,8128,211164,211164,9906242,206075,8019
946,947,9807195,9705192,9704087,9411187,108075,9405194,5090,7195,7195,9810113,210203,9410073
947,948,9807188,206010,9912161,9610205,9701037,9605229,9502057,104153,104153,9908120,9905104,10143
948,949,9807185,109054,9902210,7240,212245,9512173,9611105,9712047,9712047,9302051,106047,106103
949,950,9807183,9803076,9603073,9309097,9704013,9501057,9404056,11292,11292,9910004,9908201,9806197
950,951,9807165,7215,210054,7090,5145,212051,9910174,9701045,9701045,9810035,103106,112005
951,952,9807164,9904095,9807195,103239,9905155,9311022,12148,112002,112002,9811131,9902210,9708085
952,953,9807163,9711002,5067,9507022,9410073,9201013,9409068,207108,207108,106209,107143,208107
953,954,9807156,9105,107138,9512173,9904181,9611173,104056,206060,206060,4149,9244,212096
954,955,9807150,103230,9704198,206188,9609084,5273,9903130,207115,207115,9511106,212320,9906012
955,956,9807138,9602135,9707068,210072,4063,9305026,9706009,212179,212179,302223,9908049,9708105
956,957,9807137,9906242,9903117,9907188,9402120,9205064,9209016,108095,108095,10272,9607151,9201056
957,958,9807127,9406206,8091,9903120,9911174,9505122,9506064,9907054,9907054,9310157,301213,9611014
958,959,9807125,9909058,9804208,12143,9809024,9702008,9603042,8230,8230,9612164,103165,9804056
959,960,9807124,9209032,7156,9604091,9903110,9609084,9705003,106086,106086,9705040,3251,4003
960,961,9807123,9806104,112218,105048,6114,9809024,9912161,9224,9224,9807037,212179,9911113
961,962,9807099,9911098,9704174,9702166,9612148,9712251,9910076,9902210,9902210,9905038,211164,12135
962,963,9807098,210281,9156,10145,9704104,9803156,9810006,103106,103106,9912123,104153,10256
963,964,9807097,9612143,304005,103069,9611068,207049,5025,5098,5098,9807098,9017,9903210
964,965,9807092,9712020,205242,9904042,5088,9803264,10221,212063,212063,5270,206060,104073
965,966,9807091,9707224,7236,206002,12210,9404184,106005,10040,10040,9811195,4166,105208
966,967,9807087,9705188,9712071,9905006,9708123,103171,9608173,212262,212262,9710153,104136,9909119
967,968,9807080,9707259,9706168,9711179,9901070,9805112,9310070,9905104,9905104,9243,207108,9806071
968,969,9807079,9609059,106079,8088,9705152,9708103,9508017,3263,3263,107149,5098,9706194
969,970,9807078,9710102,7195,9901072,4147,8112,9704131,8214,8214,9503078,9912254,9812089
970,971,9807076,9904078,210139,103229,9508061,8194,9705232,9912161,9912161,9603149,209068,211212
971,972,9807072,211009,211129,9812240,8076,9901070,9806120,207148,207148,9807076,9912287,9904073
972,973,9807069,4148,210249,106081,207194,9906085,4148,105127,105127,9806042,5113,9701125
973,974,9807062,9703051,206141,211018,108018,9701037,9609174,3251,3251,107138,10127,210063
974,975,9807056,9608111,103128,9901033,12198,9702098,106200,9904019,9904019,9906192,211023,9805034
975,976,9807053,9508058,9710102,6060,9407099,9612241,9412018,8226,8226,208163,12129,9908153
976,977,9807046,9712141,9608154,12081,304257,104138,9709107,12072,12072,9506112,9706109,207247
977,978,9807041,9703182,107110,5006,9905026,9905147,9705124,11034,11034,9603106,209013,9806074
978,979,9807040,105229,103080,9808052,9703158,9806051,106138,9912244,9912244,9511213,109174,9601164
979,980,9807037,12041,106046,9803235,9712150,304257,103256,9701186,9701186,9807078,11292,9912209
980,981,9807034,9706096,8108,211069,210310,9206035,9706175,9910052,9910052,6085,207115,212186
981,982,9807033,12141,206058,11279,9904034,9404008,109057,9711082,9711082,103102,108095,9906191
982,983,9807031,9907188,111013,9176,9612083,9612083,9605032,110109,110109,9910219,110109,7209
983,984,9807026,4013,210203,9902191,9710069,302171,9503097,10143,10143,9704110,212262,6224
984,985,9807024,8030,205214,9505035,9409079,5209,9506160,207055,207055,9712020,9904019,9043
985,986,9807019,12009,9806159,9810195,9504161,110188,9604045,12092,12092,9504148,9912090,9607202
986,987,9807017,104133,205294,9602043,9803264,5088,9507045,111133,111133,9207077,10040,212188
987,988,9807014,12183,110184,9912133,9405028,9911125,107149,211076,211076,9807235,8226,209116
988,989,9807011,209150,9511126,9706194,9609097,12174,9408036,5036,5036,9711069,104147,9507011
989,990,9807006,7007,9912133,9810159,5209,9508061,5049,6228,6228,9607235,11197,106055
990,991,9806242,103078,9909215,211074,9911125,9912104,9903219,9711143,9711143,9812071,3263,6236
991,992,9806240,107067,10119,9608183,207049,9609097,9312189,109174,109174,12104,8214,9705078
992,993,9806238,5239,208115,9710217,9804111,9907224,10218,9811035,9811035,9609017,105127,205075
993,994,9806237,104181,9910091,7007,9404184,9808149,9906011,104159,104159,9205039,205188,9811005
994,995,9806234,109057,104086,9506091,4160,6114,9204072,9709107,9709107,112045,9709211,209238
995,996,9806230,304072,6056,4125,9206015,9805178,9710217,9708044,9708044,109002,9803235,9501030
996,997,9806216,9603078,212225,9909227,9805112,12118,9606049,208204,208204,9206063,9712020,209239
997,998,9806213,9706204,112186,9909219,9703174,9709017,9610151,9712020,9712020,104232,9711082,10240
998,999,9806199,105062,103099,212136,9305026,9808035,9503078,209148,209148,9904150,207148,9707251
999,1000,9806197,111025,104054,9709135,302171,9512129,9302044,211023,211023,10246,9605154,9189
1000,1001,9806194,211102,5105,304220,9302044,9702167,4084,9912171,9912171,103148,9701186,11057
1001,1002,9806188,103155,9705130,211023,9605229,9603013,9205028,4126,4126,9507012,212063,111247
1002,1003,9806182,9906022,9707217,9503030,303033,9606082,107247,106055,106055,9812135,9712047,9306069
1003,1004,9806179,9407099,8230,8203,9611132,9811093,9912007,5210,5210,9909110,9224,9811167
1004,1005,9806174,9909030,9507115,109069,9404092,4147,9412195,12129,12129,9210011,106055,110214
1005,1006,9806173,4015,9411028,9904083,9610249,9505089,9604041,301030,301030,108043,9912244,9605150
1006,1007,9806170,9810206,105188,12033,9912104,9710069,9706025,9503179,9503179,9911253,9505035,9810060
1007,1008,9806169,9603097,10160,9504149,9904183,104147,9807092,8141,8141,8058,9907054,12169
1008,1009,9806159,9211097,9911031,110111,205303,206038,9903210,5067,5067,208048,9506110,9803220
1009,1010,9806156,9807137,206007,10108,9307168,9211111,9501096,9701125,9701125,6008,9709107,9512031
1010,1011,9806155,9605199,5211,9605085,9206035,108018,9612164,11048,11048,9311120,210007,9812067
1011,1012,9806153,9604030,103262,212233,9208074,9905155,9706089,9807216,9807216,9803116,211076,108016
1012,1013,9806151,9709027,9908049,105229,302120,9712186,9709091,110046,110046,206038,11034,112223
1013,1014,9806146,9610148,9704043,108052,9501052,9404092,9512180,205292,205292,9508017,9803086,9506098
1014,1015,9806142,9403155,9708082,11048,9907133,9602103,9703217,12268,12268,12228,8230,112218
1015,1016,9806136,9704089,9808149,9803135,212051,208114,9712256,9901147,9901147,9808186,11204,9603097
1016,1017,9806133,9211040,4002,9612121,9910005,9212049,5259,110119,110119,9605176,205201,11048
1017,1018,9806130,9204064,9611222,9806075,303205,9611127,9804199,210007,210007,9610085,208204,303185
1018,1019,9806125,209116,9710005,112071,9705211,8096,106160,9702006,9702006,9505162,9702006,9904027
1019,1020,9806123,303033,4148,9910040,9507045,109025,9609017,9803235,9803235,9911203,9910222,9807185
1020,1021,9806122,9705132,9610085,12196,9808035,9306098,9511167,9904064,9904064,209164,103239,7089
1021,1022,9806121,9706192,207004,9809111,9211076,303187,107167,303186,303186,9701186,111133,9210127
1022,1023,9806120,9704123,9705221,9811013,9702008,9407099,9906144,205064,205064,9909030,207171,212010
1023,1024,9806119,9712012,209139,12251,9304026,9608017,9304067,111059,111059,9604196,5036,9812016
1024,1025,9806117,9601007,104210,9059,9301046,110226,4121,207107,207107,9908165,9912161,9039
1025,1026,9806115,9603086,9810126,109152,9406160,9501052,108050,205188,205188,107185,9912171,11119
1026,1027,9806113,9602073,9910062,9910013,9612241,9806159,9803067,9707258,9707258,8042,8141,9909112
1027,1028,9806112,9712018,206081,9039,9507001,9706176,9909163,9910222,9910222,9204097,5210,9804031
1028,1029,9806106,104026,9707027,10223,103090,9307168,9904143,208187,208187,9310201,9710198,9803174
1029,1030,9806104,302150,9907054,5169,5067,9501083,9408013,11204,11204,9511126,205064,9804111
1030,1031,9806103,9702086,103192,9812088,9205064,207201,10063,9609145,9609145,108179,209148,9904083
1031,1032,9806099,205306,7107,9511080,107191,9507063,9510200,207171,207171,9711194,9701009,9501075
1032,1033,9806095,9910094,5283,9909112,9806051,9502137,9807123,207156,207156,206020,12072,9907088
1033,1034,9806092,5090,9809022,9806071,302030,9708147,9902024,104176,104176,9903207,301030,210209
1034,1035,9806087,9903091,104136,212138,9906085,9206078,9405188,8091,8091,9308048,110209,9909056
1035,1036,9806079,9709113,9912120,106177,9902167,9705152,9908044,9153,9153,109055,9910052,7200
1036,1037,9806078,9906031,9705132,301071,9904119,9605176,8033,205201,205201,9812013,110046,9703182
1037,1038,9806076,9711001,9706155,12041,10225,9707146,9701045,9706109,9706109,9707142,304220,9910012
1038,1039,9806075,112147,106121,9901034,12118,9211076,107187,205283,205283,104081,205292,5026
1039,1040,9806074,211098,112199,9505088,10205,8003,9811053,110209,110209,9711005,12268,9505162
1040,1041,9806071,9706100,110115,9810135,9306147,5067,9711168,212193,212193,9903029,9707247,9909227
1041,1042,9806057,7097,9706127,9705237,9611101,9806026,107242,4166,4166,107172,211146,9903178
1042,1043,9806056,106160,9511178,9505052,9505122,9912012,10167,10223,10223,6066,9611110,212313
1043,1044,9806051,9905155,9207094,9601164,9708103,9411025,9611090,5054,5054,9808017,9902118,7055
1044,1045,9806042,5026,104106,9901161,9211111,9804111,7226,106011,106011,9205090,6228,9710215
1045,1046,9806039,10101,9710198,205064,9706176,10225,9505059,9804184,9804184,9308115,303186,9701054
1046,1047,9806034,103090,9612115,9911042,110188,9410241,9709108,4068,4068,7130,9804184,9009
1047,1048,9806032,8119,211164,9707002,9609238,104260,9806028,9707071,9707071,103170,9805096,9803090
1048,1049,9806030,9803251,9609041,110196,9505062,9701088,9310151,9912287,9912287,9505150,207055,9902156
1049,1050,9806028,303223,6223,9605150,109025,9904119,9912279,9712172,9712172,9708123,9811035,104239
1050,1051,9806026,304232,212082,8130,9907099,9904034,9603195,11238,11238,5006,12092,9402032
1051,1052,9806024,6232,212262,211135,9902105,9910038,6100,9902200,9902200,9910146,212193,111025
1052,1053,9806022,103080,9910258,9704080,9410241,12104,10186,9247,9247,9705124,111059,9711069
1053,1054,9806021,8188,9604097,7146,107160,9302044,103094,209232,209232,9503205,10143,108020
1054,1055,9806019,5025,107200,9910098,9206078,9703174,9206020,106138,106138,9710230,8091,9901072
1055,1056,9806017,104073,9711153,5054,7043,210217,9612126,9902118,9902118,9403198,207163,12007
1056,1057,9806009,9401153,112238,303173,9705173,107106,9312102,9704067,9704067,9211,9198,9912096
1057,1058,9805217,206182,9505073,105047,9712251,112097,9810226,4112,4112,11225,111201,9712145
1058,1059,9805201,9901017,106159,9702187,9904023,9807211,9912146,9704043,9704043,9909047,4068,9047
1059,1060,9805185,110265,207214,9901095,12174,9710048,9711153,106110,106110,9710217,9505051,105207
1060,1061,9805182,106184,9505162,9901048,9308124,9906044,4036,112053,112053,107205,9309140,9404151
1061,1062,9805181,210187,9706087,212126,9404140,9911136,106055,103239,103239,8075,110119,105059
1062,1063,9805180,206175,9603161,9015,9701088,9911100,9701093,207163,207163,9912018,5067,9804083
1063,1064,9805178,9702015,9602114,9808039,9710048,9308124,8074,105129,105129,9604097,9153,9803076
1064,1065,9805171,9812013,110171,9712072,9301038,9907099,9510234,9803086,9803086,9602150,207107,9910217
1065,1066,9805170,110107,12142,9710085,9308060,209127,9602111,106188,106188,206071,205283,205316
1066,1067,9805168,4106,9903014,207163,9505089,9902167,9407056,12137,12137,9812067,107213,12072
1067,1068,9805157,105129,209214,104139,5192,210081,9503017,9812088,9812088,108062,106011,9909146
1068,1069,9805156,9704151,108118,9811147,9812090,9307108,9138,9605154,9605154,104037,207156,8173
1069,1070,9805153,9804035,207278,6028,9212049,9712150,103078,9198,9198,103196,9611209,9803227
1070,1071,9805147,11099,112223,209067,207201,303205,9605151,9309140,9309140,9906194,9247,9706217
1071,1072,9805142,9906161,9504145,5065,8003,9911067,11099,9244,9244,9806240,11238,6190
1072,1073,9805141,106149,9702006,9609217,9507090,8074,10101,9174,9174,9611105,9510228,9512203
1073,1074,9805133,205085,103203,9512149,9807195,206031,4165,9710198,9710198,110218,104176,5145
1074,1075,9805131,9701149,9910159,9910065,9502137,9310118,9602045,9806199,9806199,9911243,9605232,9908022
1075,1076,9805129,9408083,7052,9603033,9608034,9301046,5277,9705221,9705221,9512092,106138,9712233
1076,1077,9805126,9706110,9811093,9712012,9808149,9707163,9308115,111222,111222,9710085,9702167,9705132
1077,1078,9805125,9712072,9703176,9704158,9809214,9611101,112253,112187,112187,9903058,9701125,9910065
1078,1079,9805123,9604089,206066,9705174,9911136,9312048,9909056,211146,211146,210183,9904064,8016
1079,1080,9805114,9308083,211040,9903061,9805178,9902149,9903238,9805096,9805096,9707120,11048,302052
1080,1081,9805112,9410237,9305185,9907113,11094,9606112,9601014,208126,208126,207214,9708122,111135
1081,1082,9805109,9602120,9607202,9805051,208114,9503047,8230,107213,107213,301125,11288,9903172
1082,1083,9805107,9407182,9911022,9912185,9508064,9312188,9412119,9807235,9807235,106034,112053,5246
1083,1084,9805105,110115,3263,9601013,9810043,9909037,9704098,8120,8120,11086,9904033,8083
1084,1085,9805102,210239,9901008,112037,9608017,9609238,9908160,212284,212284,9506150,9606009,9708037
1085,1086,9805101,11166,9507113,112058,110226,9905026,9307175,206038,206038,9403040,209232,11118
1086,1087,9805099,9701186,112139,8205,9806159,9809214,9903190,7046,7046,107239,106110,9901033
1087,1088,9805096,9706087,111093,10090,9712097,9708123,9182,111006,111006,9903130,208187,9606049
1088,1089,9805070,9910222,7015,5067,104138,210183,9205039,11009,11009,9608039,4112,9211097
1089,1090,9805058,9701117,207127,9602061,301237,9902105,107048,3270,3270,9507045,10223,5169
1090,1091,9805051,9704158,9507090,9911161,9603013,103110,9807087,9605033,9605033,110026,9705221,9904042
1091,1092,9805047,9904019,9711179,9910062,9504055,9406160,9208015,9606009,9606009,9611040,9506148,9901105
1092,1093,9805038,9501075,106136,109122,9606082,9610249,207245,211068,211068,4148,9605150,9711078
1093,1094,9805034,9703098,4068,106260,9708147,9707133,110265,12156,12156,9911100,106188,107213
1094,1095,9805031,9604199,12018,9807150,9412131,9408035,11269,11197,11197,9402005,11023,211108
1095,1096,9805029,9912180,9708015,9711040,9707177,9810043,9708168,9709211,9709211,9610082,105129,103229
1096,1097,9805028,9510222,301006,109176,9910094,3261,9212136,9907142,9907142,9202004,9902200,7097
1097,1098,9805027,11148,205147,9906105,9912012,9712091,106001,105188,105188,9910065,112187,5065
1098,1099,9805023,9603108,111169,109039,9204074,11131,205100,11288,11288,9902121,8212,8058
1099,1100,9805019,9602102,109092,9707224,9810031,9301038,9807076,9904033,9904033,9805156,9804038,106191
1100,1101,9805018,106209,205297,9803251,9212050,207194,9901159,9908004,9908004,9611213,207194,9807150
1101,1102,9805015,111212,107067,304183,4111,5192,103220,8212,8212,9910094,9912209,9804006
1102,1103,9805014,9704095,9908121,4072,8074,10060,10205,304220,304220,9706132,111222,9910040
1103,1104,9805008,11086,9601057,9302103,9611127,9910050,9903176,12077,12077,9405141,9507011,112136
1104,1105,9804209,105257,9804058,301186,304201,9910094,9703052,9909202,9909202,9702035,9908148,9905209
1105,1106,9804208,9803067,9609059,9912130,9807211,9504055,11166,7127,7127,9909214,9908004,9805157
1106,1107,9804199,110113,108202,12129,9606112,9308060,9705103,9604091,9604091,9905104,9907142,9901034
1107,1108,9804184,9141,9712020,9809055,9911100,9910005,9909172,9611110,9611110,303185,110274,9806136
1108,1109,9804182,9712004,9504034,10203,9408035,9709074,9706217,4131,4131,9506116,212284,5054
1109,1110,9804177,105242,9608183,9212149,207022,9511080,5151,9607151,9607151,10220,9809021,9910118
1110,1111,9804174,105214,304271,9804069,9210149,9705219,9611008,9707068,9707068,108068,9707164,9907101
1111,1112,9804172,9804006,209148,9707251,12104,9807053,9804208,9506110,9506110,112177,8120,103108
1112,1113,9804170,6103,7012,9811057,9512015,9905057,9607149,103217,103217,9407007,212138,10204
1113,1114,9804159,8091,208187,9909146,9705168,9707177,9906188,212252,212252,7023,9911042,9906242
1114,1115,9804157,10215,9712012,9711080,9911016,206226,9909215,11023,11023,103154,7046,9907116
1115,1116,9804126,106241,9608104,9808172,206031,9507090,205321,110274,110274,9711083,11009,9702014
1116,1117,9804121,4093,9703180,9207053,9912096,9812090,9612148,211171,211171,9911068,9174,9909047
1117,1118,9804115,110298,9912140,4160,9602103,111258,9612143,104229,104229,9704131,111006,9507027
1118,1119,9804114,9605011,6210,109025,107074,9905116,9705117,205258,205258,9712047,3270,9503086
1119,1120,9804113,105208,111007,4117,9404113,110051,9601112,212337,212337,9903210,5054,9910098
1120,1121,9804111,9512210,9604091,9303016,9904116,9210149,9508025,9908148,9908148,4133,12077,106247
1121,1122,9804108,103103,6033,9708103,9310118,9512015,9911165,10127,10127,8112,208126,9612121
1122,1123,9804105,9605051,211059,9703194,9312188,9705168,9608108,9912209,9912209,9602110,12137,109176
1123,1124,9804097,9609052,9604035,6112,9503047,210083,8194,111094,111094,9603172,9506037,9198
1124,1125,9804095,112214,112226,103170,9806026,6062,106238,9808017,9808017,9704206,210094,11023
1125,1126,9804092,10190,9506194,9911037,112097,9211036,12218,9707164,9707164,9809027,211068,9712143
1126,1127,9804085,212063,9611202,303109,106010,9711069,107163,212138,212138,9904033,105188,106265
1127,1128,9804084,106055,111179,205160,9601135,12198,9604196,9911042,9911042,9511178,212314,7255
1128,1129,9804083,9804026,9701025,210068,9906029,7043,5159,9809021,9809021,110274,212252,9809055
1129,1130,9804074,9202046,10223,9709096,9307108,301237,106184,103024,103024,9911200,9909202,9912161
1130,1131,9804069,9704013,210072,9805028,6062,9810070,107189,103099,103099,9904044,9806199,9503207
1131,1132,9804065,105070,9214,9505150,6019,302030,9711205,9912070,9912070,9805018,105249,6119
1132,1133,9804061,111180,8112,105068,9506091,9810031,9906222,9905155,9905155,9707192,7127,9812237
1133,1134,9804058,104056,205292,9711114,9411025,9706198,10232,209137,209137,9704114,9812088,9908167
