,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
1173,1174,9707195,303016,7046,9907106,6120,9503209,110123,9906182,9906182,105005,9502057,9611051
1174,1175,9707192,9701095,11190,9707120,11060,302197,9704110,103188,103188,5065,9906182,3289
1175,1176,9707189,9702153,9807235,10206,9708135,10145,205187,107108,107108,9901134,9610119,207090
1176,1177,9707186,9707203,105127,6120,9707146,103178,9211111,111025,111025,9411080,302127,209189
1177,1178,9707177,9701053,12194,9211097,106179,9311015,210134,105005,105005,9609192,106068,107087
1178,1179,9707174,6160,9912243,9803054,210081,11060,9210012,302127,302127,9709106,9512226,9803080
1179,1180,9707171,6202,9605085,211241,107114,9910244,9708170,9904129,9904129,9502029,109099,108239
1180,1181,9707164,9101,9611110,209161,9403179,9206026,9807091,9512226,9512226,9804011,9703195,9505004
1181,1182,9707163,111069,9701125,109147,211146,4111,9411020,9812067,9812067,9907180,9707027,9712012
1182,1183,9707146,9910065,210291,9606196,9610082,9306161,11079,9206084,9206084,9809021,5272,9807076
1183,1184,9707142,110123,9712029,103031,9809022,9805171,9710198,110240,110240,109092,9812067,9508058
1184,1185,9707140,112253,304105,9308139,9307111,9708152,9140,7090,7090,111181,9059,9505150
1185,1186,9707136,106234,210042,9910217,9910142,9403179,9912047,301080,301080,9604045,9707068,9503078
1186,1187,9707133,8190,109069,9807156,9905057,9508064,9505065,9701009,9701009,7175,212190,11247
1187,1188,9707132,3300,112140,107115,6066,107160,9711197,302122,302122,104169,9705173,7023
1188,1189,9707131,8074,9710215,9612120,9712091,9910142,9101,9506037,9506037,9512180,207208,9605201
1189,1190,9707124,104227,9037,9903065,9211036,9411238,103233,9707089,9707089,6071,7234,9804092
1190,1191,9707120,9209049,111008,206098,9306098,106149,9406089,107216,107216,9705221,209054,104090
1191,1192,9707119,9703206,9503086,212212,9502100,9401069,9412167,111201,111201,11292,9707192,211056
1192,1193,9707110,209068,9507160,9903003,103178,106010,9608116,108143,108143,9705137,9706076,9308139
1193,1194,9707099,104230,9810201,9912096,9709211,9707078,104026,9504027,9504027,9902118,9707089,111077
1194,1195,9707089,4165,9804027,9602070,9902047,9704135,9105,7234,7234,9903091,9908165,11008
1195,1196,9707079,110034,207148,10274,9709182,9506019,9712257,9804057,9804057,6176,9806240,9812003
1196,1197,9707078,9807235,210217,9512226,8096,212123,107081,9021,9021,107166,103099,9708041
1197,1198,9707076,9901032,301196,6085,9704135,9506089,9504010,9605023,9605023,9405188,4024,9502013
1198,1199,9707071,9809147,9703052,9806074,9708152,9310144,107178,109099,109099,10054,9804061,209161
1199,1200,9707068,212225,211082,212193,9704031,9808042,9608019,301049,301049,9704041,103226,9911202
1200,1201,9707062,112198,9709146,9503036,9910244,3254,11021,6235,6235,103023,9607202,9808134
1201,1202,9707059,103089,211171,112196,9911067,9709075,9702006,106181,106181,9705046,207105,9808017
1202,1203,9707047,111210,9202,9511159,9608191,9810240,9609035,9059,9059,9804174,12135,211100
1203,1204,9707043,9807098,9706109,9707119,9807124,9303139,9511118,12135,12135,9705055,10205,9806123
1204,1205,9707027,9808075,9505004,9602153,9904132,9705203,9604126,301055,301055,211170,8057,9806120
1205,1206,9707023,9701166,9903110,9908152,9307123,9909126,6216,4204,4204,9407155,209257,9711005
1206,1207,9707017,9812089,5153,9901091,107242,9306052,11190,9507011,9507011,8092,110146,106005
1207,1208,9707009,9303048,9603009,8231,3261,9412131,108083,209257,209257,9901161,9910105,9701037
1208,1209,9707002,9806199,9605150,103111,9907224,9503184,9610024,9705173,9705173,12011,11218,9707258
1209,1210,9706222,9706082,9804085,302052,9808042,9304065,9507001,9503127,9503127,9601057,9507008,11185
1210,1211,9706217,9910132,9904078,9712073,9507074,9505186,10214,9910105,9910105,9511154,9912213,9706047
1211,1212,9706211,9604198,9603003,9906057,9906089,6132,108037,9609094,9609094,8227,9609094,9307168
1212,1213,9706210,9303016,9806099,9804031,7125,9904116,9505122,9708122,9708122,7174,210272,9911124
1213,1214,9706204,9511173,9511108,9505123,9711153,9810155,9407193,112083,112083,303210,110115,9709096
1214,1215,9706203,9203056,9701186,10103,9310144,9310187,9507113,109102,109102,9502032,9703009,7120
1215,1216,9706198,9707212,9504113,208163,206226,9902028,7106,9505051,9505051,9210012,9607125,11016
1216,1217,9706196,7240,207091,12093,9206026,9912096,7140,9703009,9703009,9179,4204,205280
1217,1218,9706194,9610125,209041,9506002,9911163,9507166,9912135,207118,207118,8083,12033,9510222
1218,1219,9706192,9703209,9704123,9905099,9709075,4063,9702043,212190,212190,9301088,12213,206020
1219,1220,9706176,6091,9904011,206128,9901011,9404188,9803171,9903225,9903225,9807087,9906242,208047
1220,1221,9706175,9710122,9708041,9806182,9604054,9229,9910058,12213,12213,211010,9708015,210187
1221,1222,9706171,9909049,205218,9708127,9707163,5120,12248,9610119,9610119,205222,6140,9706168
1222,1223,9706168,9407106,108007,9708036,9905116,105163,6119,6140,6140,9506065,212186,112264
1223,1224,9706165,9601014,5210,9909025,9810070,303033,107185,9207016,9207016,9312075,107138,110084
1224,1225,9706156,9702098,9609219,106209,9503209,9506091,9811195,208115,208115,9412147,212207,9903237
1225,1226,9706155,9610242,9710009,9903178,5048,103090,12136,9812143,9812143,11240,8149,110072
1226,1227,9706153,9702167,9606009,5246,9205090,103164,9609180,207180,207180,9309110,9043,107166
1227,1228,9706152,9609104,9812088,9602172,9810240,9709182,9703051,10205,10205,9912152,9605023,9709192
1228,1229,9706151,9702083,9705175,209238,8019,9604054,9603194,106020,106020,9811122,103188,111013
1229,1230,9706146,9609161,4111,210035,5120,9810006,9612112,12033,12033,207105,302122,11148
1230,1231,9706144,9305142,9902200,9911124,9604105,303095,108085,9602061,9602061,9402119,107216,211172
1231,1232,9706143,9703099,206161,9809127,9201058,9906144,111025,6223,6223,9043,106255,9711029
1232,1233,9706142,9608099,9703110,9903078,9709222,8081,9710205,9812003,9812003,9401086,9904129,9707068
1233,1234,9706141,107090,9507012,9807235,11172,9906089,9501057,212207,212207,106031,7200,9610151
1234,1235,9706132,7075,9702167,9502013,9503184,302074,9808101,8027,8027,9912042,108143,9701169
1235,1236,9706131,11079,106047,9803227,302197,10040,7195,205265,205265,9903037,9712075,9701015
1236,1237,9706127,109070,9506077,9606176,103164,205104,9710105,110115,110115,9512196,303109,9809147
1237,1238,9706121,12054,111082,5256,11079,11094,9506058,9510228,9510228,104138,9906022,9703201
1238,1239,9706111,11023,106160,303223,11256,9712076,9601146,9910196,9910196,9905155,9601014,9605028
1239,1240,9706110,9607107,9505088,11044,9411238,7122,9701055,303109,303109,9511134,9506112,9806155
1240,1241,9706109,9709014,9605033,9908022,9507166,304201,9247,106255,106255,9705103,106181,9904095
1241,1242,9706101,5159,9705113,9610024,212123,9201058,9908023,9605232,9605232,9209052,106020,9804011
1242,1243,9706100,10122,7055,9601167,9303139,10205,10256,9908106,9908106,10269,110028,9708127
1243,1244,9706096,107185,12092,208039,9912258,9909006,9812072,7200,7200,103124,9806051,9905104
1244,1245,9706090,209153,9710085,10101,9707078,9709222,9303057,111061,111061,9902058,9904197,9911163
1245,1246,9706089,12129,9705173,205280,9506076,9807124,12178,207208,207208,9706156,109102,5162
1246,1247,9706087,9812067,9904095,9511017,210262,9710107,9605091,209116,209116,9804111,209116,9182
1247,1248,9706083,206071,9602174,9803168,9304065,9204046,107162,304030,304030,9705236,6235,205297
1248,1249,9706082,207214,9605088,6226,9910220,9705055,9404180,111169,111169,9612073,301055,9909082
1249,1250,9706078,110174,211098,9038,9189,9502100,106026,9703195,9703195,9712082,9812092,210274
1250,1251,9706076,112094,9701117,9902105,103067,9705173,11115,207194,207194,9607202,10054,9810132
1251,1252,9706074,9705240,111027,9806188,9306161,12210,104093,6052,6052,9808129,301049,9905099
1252,1253,9706073,9311009,9707258,9909214,9506089,9910220,106151,7156,7156,9212153,9206084,9810159
1253,1254,9706072,9608108,9610156,9912209,302074,9506109,105214,9812092,9812092,9501142,111025,9908049
1254,1255,9706047,8023,9703201,9912152,205104,9604105,9712029,9904197,9904197,9609084,9207016,9906057
1255,1256,9706032,9905177,7011,9706217,9204046,9811015,9612197,110028,110028,9503017,9709096,9703056
1256,1257,9706025,9901080,112173,109099,9301052,9189,9707076,105249,105249,9605184,9602061,9603108
1257,1258,9706023,9909110,8140,11204,6132,9906154,7097,9701117,9701117,8119,9805107,9807034
1258,1259,9706009,9709100,10237,9812073,9209032,9907101,9707192,9811131,9811131,9706217,9811131,9804035
1259,1260,9705242,9912161,211172,9303046,9511080,9304141,106061,10054,10054,9310181,9804057,110062
1260,1261,9705240,9401006,10040,104238,209136,9901011,6103,5105,5105,304120,209238,106031
1261,1262,9705237,9605053,9708123,9804182,9710107,5048,9708044,9502057,9502057,9804026,207118,5192
1262,1263,9705236,9302047,103078,104146,11282,9405072,106201,9806051,9806051,9901147,208115,9610105
1263,1264,9705232,9607210,9811035,9604070,9306052,210262,9706078,7011,7011,9712150,207180,9604034
1264,1265,9705225,9610139,9705188,9607223,9710085,9512216,109054,209238,209238,106011,9701117,9710149
1265,1266,9705221,9505088,9711069,9607011,107081,9608191,9707027,4037,4037,105227,107096,107091
1266,1267,9705219,109063,110123,9703052,9911037,9506076,12035,212186,212186,9512129,206128,9511064
1267,1268,9705211,9702108,109102,207090,104260,9812250,9807034,209255,209255,9038,301080,206045
1268,1269,9705203,9709017,6228,110171,9909006,9902068,105229,210094,210094,111077,9603073,104031
1269,1270,9705201,9704134,104173,207247,9612019,7125,11148,9506148,9506148,111225,7090,9906194
1270,1271,9705199,9710053,9706211,7023,106149,8123,9709064,8083,8083,9510199,9021,9703217
1271,1272,9705192,9908049,108143,9806051,9912249,9704202,112195,108118,108118,9505183,10004,10058
1272,1273,9705188,9608183,103179,9804083,9602049,9301100,6094,9912241,9912241,9308100,9812143,9712075
1273,1274,9705182,9504129,205283,11271,9229,9709211,9711143,4151,4151,103094,4037,9909110
1274,1275,9705181,9707009,9603108,9911243,9902028,7067,9912275,9807138,9807138,9601014,5230,9905029
1275,1276,9705175,106061,9709015,9712110,9909126,11256,9412131,107096,107096,9912010,8027,9807137
1276,1277,9705174,9611186,5145,4093,9607223,9909227,9506002,112173,112173,9902047,9910196,205155
1277,1278,9705173,112145,9510183,9607020,9202021,9707124,3298,103103,103103,103195,9506075,9712172
1278,1279,9705168,9905224,106192,106103,9911243,9301052,9411205,9903043,9903043,9701173,9705003,108114
1279,1280,9705167,9608060,106034,11016,9301100,103086,9411210,9707192,9707192,9707079,9502072,9506091
1280,1281,9705166,9512177,207208,9804074,9512216,107114,10264,206007,206007,9312102,10145,9907106
1281,1282,9705152,9609217,9704158,9407099,7122,8019,11094,5230,5230,9808139,9912133,9607157
1282,1283,9705151,9705058,208162,9811005,9506109,9904132,9402119,112064,112064,9211111,112083,7014
1283,1284,9705150,9904011,9503030,211236,9912145,106179,107067,10169,10169,108075,9512005,12081
1284,1285,9705146,4198,112187,11148,9506019,10054,8092,304238,304238,9807137,304238,9904064
1285,1286,9705143,9807124,112147,9902156,9810155,9911037,8119,206128,206128,211263,9708123,111208
1286,1287,9705137,111135,112253,9408013,9904143,11160,9605152,9912271,9912271,9906061,111061,9709033
1287,1288,9705132,9909214,109152,9812032,208119,211181,9507027,9901135,9901135,9909049,304030,207097
1288,1289,9705130,4141,9702108,9507003,9505186,9709209,7215,9808192,9808192,9807188,9711083,9808161
1289,1290,9705128,9905094,9506075,9210010,9907101,9710137,205177,104076,104076,5026,205265,9906154
1290,1291,9705126,9912266,11115,9705110,110028,9602049,9705084,10004,10004,12183,9903043,9601177
1291,1292,9705124,8194,104246,12135,9909227,107081,9704114,9705078,9705078,9612194,7156,9810206
1292,1293,9705122,108234,9506102,301135,9709209,208119,9605113,112197,112197,9903225,6223,9506002
1293,1294,9705117,104095,9209032,9903252,9607187,9607070,9502029,10179,10179,9205110,9602153,9609219
1294,1295,9705113,112136,7127,9708122,9213,9707174,9803086,4117,4117,4068,9912241,109168
1295,1296,9705110,3298,9907123,9508068,211222,11079,105208,210218,210218,109069,9912018,9507064
1296,1297,9705107,9607051,9701045,10205,6160,11172,9908019,211204,211204,9808061,9907188,12075
1297,1298,9705106,10034,9709123,9602010,108134,9602051,9811028,9809055,9809055,10232,9808035,207055
1298,1299,9705103,10198,104153,9711112,11160,103067,9909176,11127,11127,10175,9912271,7171
1299,1300,9705092,207127,110109,9608005,110119,111225,110062,9907188,9907188,9808187,9902040,205230
1300,1301,9705091,208187,9807127,7205,303095,9510179,9909214,112141,112141,9504113,4117,107212
1301,1302,9705087,11127,107014,110123,4109,211146,9709192,7236,7236,9808088,9705078,9808175
1302,1303,9705084,11190,207108,302087,110031,9912244,104146,10145,10145,9404180,210218,9907113
1303,1304,9705078,110062,9712179,9512031,9510179,9511157,7217,111165,111165,9512155,9905210,9709209
1304,1305,9705076,106005,107215,9309039,9310187,7211,12054,9602153,9602153,9907166,209188,8213
1305,1306,9705068,3278,12213,111085,9902200,110084,109092,103031,103031,9812088,9809055,9506014
1306,1307,9705067,111217,9601007,105207,9504034,9608163,9402136,9902040,9902040,9912161,103031,6103
1307,1308,9705058,9812056,6066,210252,9906144,9205090,10215,9808035,9808035,5256,108118,9511159
1308,1309,9705055,12137,212284,111069,9710137,7083,9812032,211172,211172,9702014,9901135,9707002
1309,1310,9705052,103079,108016,11125,103086,109168,110026,9910146,9910146,5049,9606043,9908088
1310,1311,9705046,9610172,6176,108229,9210065,6120,107239,301171,301171,108051,9812003,8140
1311,1312,9705040,8090,210252,9803174,9804208,9912249,9508064,9912184,9912184,9705167,301171,9905094
1312,1313,9705029,206173,111006,6091,9909193,9710085,112177,9705058,9705058,9706141,211204,211263
1313,1314,9705028,111034,9511157,104143,4204,9904143,210079,3278,3278,9203043,9908106,10014
1314,1315,9705016,111281,8203,9604034,9811015,9911205,9510228,9912018,9912018,9503179,9902121,9911136
1315,1316,9705014,105184,105214,9604068,9404188,9506058,106086,9506112,9506112,9707171,11127,9705110
1316,1317,9705013,9811047,9709160,9504032,9902068,9612121,9610082,112214,112214,9809147,4151,9611029
1317,1318,9705004,9209055,9910149,9709123,9602051,9302048,9705078,9039,9039,9909059,9705058,9906105
1318,1319,9705003,9206078,112044,9812016,9806242,9807188,9604178,212060,212060,10090,9611222,9408013
1319,1320,9704206,208114,211162,9501030,9805171,9908120,11048,105184,105184,9710095,212060,9810195
1320,1321,9704205,9810155,301080,9504010,8227,211222,103163,209188,209188,11077,9039,9601117
1321,1322,9704202,9707068,9808069,9709065,9807188,107242,9803056,9512203,9512203,209150,112197,9705113
1322,1323,9704198,9706143,108161,9903237,9401069,108050,111085,208217,208217,108085,9910146,110119
1323,1324,9704190,9803265,111085,9903033,9511157,9912258,9181,106107,106107,9304068,206002,9707071
1324,1325,9704187,9908088,9304011,107248,9912227,209136,12129,9707027,9707027,106188,103103,110093
1325,1326,9704174,9903031,9610053,9907116,9701128,111181,107115,9905148,9905148,9808032,6052,9603033
1326,1327,9704158,9812034,9709220,112264,8123,9307111,106178,103102,103102,9909017,9602010,110067
1327,1328,9704151,9711157,110087,9806194,9704158,111209,12044,206002,206002,107178,111169,106160
1328,1329,9704147,9710149,9612131,5130,106081,9406067,104212,9601014,9601014,301193,211135,9708122
1329,1330,9704135,9511213,207145,9705221,9906154,9806074,9807078,110094,110094,9603126,206007,8023
1330,1331,9704134,9707247,9705106,112044,9507023,9806242,9609226,211135,211135,9412213,9806119,103179
1331,1332,9704131,9702006,208126,9712141,9808069,9601092,12183,9602010,9602010,11023,9912184,302005
1332,1333,9704128,111222,106110,211056,9304141,9701128,9911205,9708123,9708123,104036,209255,8088
1333,1334,9704123,9905004,9602102,9307168,111209,9711153,107108,108150,108150,9506063,106092,9705126
1334,1335,9704114,9902149,9910048,9607058,11017,9502072,9804184,9605113,9605113,104181,104076,6240
1335,1336,9704110,9703118,9607057,206175,9601016,9607223,4198,5145,5145,9105,7240,304018
1336,1337,9704109,9140,9709222,9703182,9705126,9911068,5192,106092,106092,12129,9905148,9704123
1337,1338,9704104,9902200,9190,9503231,9711194,4109,103089,105076,105076,5032,9911202,9107
1338,1339,9704098,9506075,205060,109131,8015,8140,106140,9607202,9607202,9712230,10179,10206
1339,1340,9704095,9610053,9607201,211250,112045,9406089,9906214,109032,109032,9612146,10169,9504147
1340,1341,9704094,212313,107116,9712206,10054,4204,9906044,9911136,9911136,9806106,9609062,9709160
1341,1342,9704093,9607184,212266,209194,104136,9705126,9301088,9709139,9709139,9812031,105068,9511098
1342,1343,9704092,9603042,207236,9506122,9406067,9612021,9604070,9911202,9911202,9506014,5105,4013
1343,1344,9704089,108152,9606176,7200,9811077,109174,9806238,9910094,9910094,110109,9512203,9903003
1344,1345,9704087,9506065,9906242,110214,9505053,9711194,108062,9611222,9611222,9709160,112173,9707195
1345,1346,9704086,9602010,112053,9707195,9908120,9506126,9609238,205242,205242,9705128,9606146,9709099
1346,1347,9704080,210217,109122,9210021,9911205,7236,9405004,112199,112199,9710205,9804182,9903031
1347,1348,9704075,12104,206075,9198,112195,6019,9810116,9804061,9804061,9601036,9505067,112147
1348,1349,9704067,104126,9703051,9707200,9506126,9808069,9308048,9708015,9708015,107200,9807138,6239
1349,1350,9704061,103148,9908004,9612119,4049,9601016,9606043,4009,4009,9709138,9709139,9705122
1350,1351,9704051,9912123,112059,212186,8140,9808172,9912266,9912010,9912010,106241,8083,9707212
1351,1352,9704043,12035,9504102,12156,105163,9502025,5210,9804182,9804182,105229,7011,9905030
1352,1353,9704041,9607041,9506110,9811122,9604021,9812073,12093,9706076,9706076,9508064,9609041,9507160
1353,1354,9704040,9609238,8141,9910244,9606009,6160,9511213,9707132,9707132,9602115,112064,9903061
1354,1355,9704032,110093,9711157,9608137,207017,9607011,209261,9808182,9808182,6204,9501030,111181
1355,1356,9704031,7140,9703195,9907088,9707174,9704158,9505051,9912152,9912152,9705052,111165,304183
1356,1357,9704030,8203,8149,6033,9909146,207017,6160,105035,105035,9912280,9808192,205101
1357,1358,9704016,9902040,9611209,9603108,9502072,9610082,107116,210272,210272,9806230,9504102,108229
1358,1359,9704013,111085,111133,9412158,9607070,9507023,103080,9607125,9607125,9612085,9910094,5280
1359,1360,9704009,212126,9507018,301006,9502096,9701154,104097,207242,207242,206072,112141,109039
1360,1361,9704004,9059,303001,11033,9701060,9503163,9605233,9912157,9912157,9904095,9912010,9711080
1361,1362,9703218,9015,9606049,105242,8083,110119,7211,9806103,9806103,304271,104181,4125
1362,1363,9703217,11044,9912019,9812003,9803031,110031,8023,9903091,9903091,9908049,9608154,8073
1363,1364,9703215,10063,9707259,9906214,9506106,104136,103223,207119,207119,10167,9507050,9811195
1364,1365,9703211,6203,205155,9708147,212284,9912227,206173,9805107,9805107,106140,4009,9705175
1365,1366,9703210,9503209,9904019,303172,9806074,9409021,12137,12249,12249,103162,105184,9611186
1366,1367,9703209,207123,9503057,9704123,7083,9901032,5222,105068,105068,9710179,9608039,303095
1367,1368,9703208,7211,9607125,9808075,7114,8015,9603158,5046,5046,9806153,112214,12080
1368,1369,9703206,103220,103188,9707259,7067,11017,9909081,106096,106096,9210121,9710085,9712028
1369,1370,9703201,9603133,207115,9501057,9707124,9701060,9803028,9703052,9703052,112040,209050,9906238
1370,1371,9703198,4080,9612085,9908134,9701154,9807092,11197,9502072,9502072,212060,9808182,9608183
1371,1372,9703197,10247,103162,9506065,6232,9505053,9805015,9507008,9507008,9181,9806103,212233
1372,1373,9703195,9505070,209137,9812078,9601092,9911243,105249,9906022,9906022,9906154,9512060,9703098
1373,1374,9703194,11002,11269,8019,9812250,112045,9707205,304090,304090,9708078,9707132,103148
1374,1375,9703188,9812035,205258,208176,9807092,9602064,9705055,206058,206058,207106,9912152,9911251
1375,1376,9703182,8200,9912012,9805034,9309039,9912119,103099,9606146,9606146,9910052,9506077,9910159
1376,1377,9703180,9711078,209067,9804056,9503163,9712212,9810099,210257,210257,9406132,208217,9610125
1377,1378,9703176,9912233,105019,9701037,7211,9811077,110200,9501030,9501030,9811237,210257,9804114
1378,1379,9703174,9503207,9703009,9211,9602064,11033,9704067,9506075,9506075,9511151,9708127,9607020
1379,1380,9703172,9205069,11032,12079,211181,9712072,9711069,209050,209050,9603090,9910076,9301068
1380,1381,9703166,9706072,9912070,9704032,9504129,9701169,304018,9910076,9910076,9803194,3278,9903213
1381,1382,9703163,9901159,106177,9706023,110087,106081,9609123,9905210,9905210,9904013,108150,9910013
1382,1383,9703160,9607049,9602010,111179,9608163,9607139,206072,9906214,9906214,5277,303095,9015
1383,1384,9703158,9204102,9512203,9703218,304090,110028,6008,9908022,9908022,11125,103102,7211
1384,1385,9703146,9405110,11035,9107,9612021,8083,111217,9905004,9905004,111013,106107,111069
1385,1386,9703134,9206007,9908148,9702108,301186,9902200,12128,9906070,9906070,9903031,208163,9901048
1386,1387,9703133,9209003,9701139,9705175,9506058,9604021,104169,9506126,9506126,9905064,12249,9910062
1387,1388,9703118,9412229,9604166,9803239,109092,9312189,9704202,108239,108239,12080,110094,9702108
1388,1389,9703110,9605113,5021,12218,10214,11107,10105,8004,8004,9709222,105076,9506084
1389,1390,9703105,9705004,106055,12080,108050,9611213,9712145,211074,211074,9208015,9903091,9706131
1390,1391,9703100,111013,10268,9503086,9808172,4049,9804174,110214,110214,9706175,9908022,9811036
1391,1392,9703099,11146,9506112,9912018,9806009,110087,205227,9907117,9907117,5210,9703052,205082
1392,1393,9703098,9701045,205265,9911096,106061,11282,107087,9608039,9608039,7120,109032,6168
1393,1394,9703094,9906214,12193,7204,9704202,6204,9507169,209164,209164,9612162,8004,107199
1394,1395,9703076,9511157,110242,9703160,9409021,9806009,8221,212123,212123,9701054,9708041,9126
1395,1396,9703072,9706151,111078,9812067,9912119,9210011,9412092,9704087,9704087,9906191,7236,9909180
1396,1397,9703070,9606009,106181,7120,9207053,9804083,206071,112188,112188,10082,205242,9911203
1397,1398,9703056,9247,106188,9912001,9710032,9303098,9908004,9908077,9908077,9408155,9905177,9912123
1398,1399,9703053,104169,8016,9811195,9908153,9504034,11029,9709096,9709096,9911091,9602102,10034
1399,1400,9703052,9711005,9910052,112140,7236,9608072,12104,9711083,9711083,9812092,9603059,9803116
1400,1401,9703051,9710014,212179,9902018,9904150,212284,9504150,107075,107075,9603133,110214,9812227
1401,1402,9703030,9707200,12041,9603169,110084,210238,10269,206188,206188,9709192,9911112,9406105
1402,1403,9703009,9709138,7146,112199,9406089,9706096,9302051,9902121,9902121,103220,206188,9703174
1403,1404,9703008,9708090,109081,9703201,9612121,112195,9901032,4003,4003,9708105,9506126,9507050
1404,1405,9703007,210291,6008,9707047,9812013,9510134,108008,9507050,9507050,7236,105035,12217
1405,1406,9702202,9611110,212126,9511098,9412113,109092,301094,9911112,9911112,9706009,108239,9708044
1406,1407,9702197,206072,9703118,9406067,9303098,7114,107160,6189,6189,9605170,9502013,109069
1407,1408,9702194,211241,206171,9902047,9508058,9710014,9506091,9902106,9902106,110072,211172,208095
1408,1409,9702187,9608104,212123,208047,210238,11073,9042,9708041,9708041,4084,9402032,6219
1409,1410,9702182,6028,11206,9507143,9302048,9812013,9504113,9602102,9602102,9505059,9906070,9506077
1410,1411,9702180,9601097,10222,9908167,9909059,10214,8241,9806074,9806074,9601146,207242,9604166
1411,1412,9702173,9703009,110071,9911163,9712047,9505150,9708015,9902158,9902158,9810226,5076,111008
1412,1413,9702168,9706211,9906194,9908021,9712212,9306091,10122,9909112,9909112,9808172,5046,9507018
1413,1414,9702167,9612141,9912244,9910263,211098,9412113,9804092,301178,301178,12041,7205,8144
1414,1415,9702166,111209,9709065,103259,103229,9506106,9002,9603073,9603073,5090,112199,9612120
1415,1416,9702154,8128,206164,9403155,9312189,9405096,210217,10198,10198,9606009,9909112,9810055
1416,1417,9702153,12044,9602073,210167,111225,9206006,8123,9908040,9908040,9901032,211074,103203
1417,1418,9702108,9711030,9707132,9907099,111181,106001,6137,107212,107212,9806120,9908077,103069
1418,1419,9702106,9706153,9704089,9612073,9608072,9906070,9701186,4039,4039,107116,206058,9502077
1419,1420,9702103,303194,9712170,9710212,9711157,9908153,9506076,9712084,9712084,9610105,9704087,9611159
1420,1421,9702098,107116,11086,7083,11073,9902058,110028,6114,6114,9902200,9806074,9901080
1421,1422,9702089,6176,302122,9803194,9712071,9804208,9709017,9709118,9709118,107108,9911136,9710085
1422,1423,9702086,9804027,107163,9411099,9607139,301186,9611197,207226,207226,9712256,9902106,9803103
1423,1424,9702084,9903110,9709099,10240,104200,9712071,207116,302223,302223,9909227,304090,9909025
1424,1425,9702083,8092,302030,9506084,103115,302223,9701061,9912133,9912133,9703009,112188,9601150
1425,1426,9702067,9711127,106011,9707009,9511178,104212,9706210,7205,7205,206182,9912157,9707047
1426,1427,9702059,12093,9507011,9189,11033,9712047,9901147,212009,212009,112223,207119,9810180
1427,1428,9702054,9907088,9712110,9910004,205301,9911163,9912157,303095,303095,9811047,9608183,103235
1428,1429,9702049,9909146,301171,209050,9210011,9502096,7240,9506200,9506200,12148,9904078,9910048
1429,1430,9702043,208107,9705058,9803220,9502025,9307049,211263,108202,108202,9310042,9507169,9607139
1430,1431,9702035,105019,9707071,9803061,9708042,9213,9411178,9612164,9612164,9701149,9506150,9709135
1431,1432,9702031,11225,12167,9911251,206164,103229,10016,9506150,9506150,11032,9905004,9505023
1432,1433,9702027,11141,9610026,5208,106001,9202046,9810113,9606196,9606196,9408083,9709146,9612233
1433,1434,9702024,106140,212320,107036,109174,207059,9707133,5123,5123,111228,107212,8128
1434,1435,9702019,9305047,5113,11225,9902040,8075,106234,6100,6100,107251,5145,9412200
1435,1436,9702015,9306013,9812143,9709014,6204,209034,105019,107166,107166,9607139,301178,9909124
1436,1437,9702014,212047,9706076,9710218,9612080,206164,107169,7107,7107,212245,9411178,206070
1437,1438,9702008,9307168,9605023,205155,9906070,304090,9502032,9603059,9603059,8128,9506200,210168
1438,1439,9702006,9812071,210187,10034,9907130,9907130,7181,9608154,9608154,9705199,106096,302104
1439,1440,9701188,9603195,9704067,8149,4048,9909146,108100,9512005,9512005,303173,209164,9808052
1440,1441,9701187,211238,9708147,9705113,9912266,211098,9911163,109187,109187,9404157,212123,10252
1441,1442,9701186,4115,4151,9906238,11107,9508058,8112,208163,208163,9812089,4039,9910250
1442,1443,9701185,9808032,9611215,9707258,9903071,9804011,9512129,11185,11185,4014,9604097,8092
1443,1444,9701173,9407018,207055,106120,9607011,9309039,105085,9708037,9708037,9506002,9612207,211123
1444,1445,9701170,9309110,103239,9708078,9701169,9406208,9703146,9512060,9512060,4165,9304154,9703110
1445,1446,9701169,9812046,103024,9601011,9510134,9903071,9806119,9708085,9708085,9702202,6100,9807040
1446,1447,9701166,7174,9909047,9601038,9810201,9903033,10190,205085,205085,9707119,9606196,9903078
1447,1448,9701162,209222,9603087,9204083,303210,9606009,9405141,12089,12089,9806238,107075,9909062
1448,1449,9701155,9303067,106112,9701125,111238,103111,9811005,9510227,9510227,9706194,4003,9709065
1449,1450,9701154,9803116,9607151,9305139,9705167,9904150,10251,205106,205106,103163,9807226,9710005
1450,1451,9701149,5209,9512154,9512089,10222,9911200,9603126,9902045,9902045,9705146,9709118,9612131
1451,1452,9701147,9402016,210068,108011,9902058,9503017,6193,9811028,9811028,9606040,9607067,9512149
1452,1453,9701139,9206027,9712143,7055,9804011,206175,103031,9807226,9807226,9901135,9804105,9503106
1453,1454,9701129,9912047,108095,206182,8075,9210065,108119,301101,301101,5016,6189,9708012
1454,1455,9701128,9503023,110209,210192,9901032,9803056,9706076,9708147,9708147,9712209,9706131,9710122
1455,1456,9701126,9603053,9805171,8230,9911068,207214,106125,210010,210010,6246,9708037,9711108
