,Id,Degree-Centrality,Betweenness-Centrality,EigenVector-centrality,Closeness-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Page-Rank,Katz-Centrality,Harmonic-Centrality,Percolation-Centrality,Rank-prestige,score
772,12092,0.021651966,0.002629906,0.052469111,0.829175728,0.052600013,0.052600013,0.021651966,0.018191726,0.652145734,0.769363073,0.002629906,0.021448806,0.002865645
773,12145,0.056936653,0.004783951,0.11288006,0.822146934,0.113592649,0.113592649,0.056936653,0.048855715,0.256937861,0.759256018,0.004783951,0.053419668,0.005259975
774,12170,0.020850038,0.000171136,0.062864553,0.790861544,0.06324112,0.06324112,0.020850038,0.014768214,0.627114198,0.723505482,0.000171136,0.020234723,0.000152539
775,12183,0.042502004,0.003215609,0.118258055,0.836109333,0.118738375,0.118738375,0.042502004,0.032129503,0.600352187,0.779424175,0.003215609,0.040469446,0.003184805
777,12249,0.023255821,0.004844428,0.047495757,0.833328809,0.047524129,0.047524129,0.023255821,0.019762144,0.582335398,0.77554022,0.004844428,0.024281667,0.005382601
779,101029,0.061748203,0.00954499,0.078121971,0.806910783,0.078635061,0.078635061,0.061748203,0.06069133,0.584680678,0.742165377,0.00954499,0.058680696,0.010978852
780,101033,0.0096231,0.001698363,0.027693725,0.773913373,0.027885763,0.027885763,0.0096231,0.01062231,0.614398193,0.706467922,0.001698363,0.008498584,0.001926167
781,101070,0.012028866,0.003107095,0.01844088,0.782026623,0.018469448,0.018469448,0.012028866,0.016935391,0.577669511,0.714083184,0.003107095,0.012545528,0.003904799
782,101102,0.031275066,0.004565694,0.043064795,0.771026689,0.043251324,0.043251324,0.031275066,0.030395447,0.741818948,0.70875531,0.004565694,0.028733306,0.005174491
783,101104,0.012028866,0.001253285,0.032243864,0.816005636,0.032270095,0.032270095,0.012028866,0.010088367,0.648835307,0.75238089,0.001253285,0.012950223,0.001369319
784,101126,0.178829187,0.060610117,0.230658873,0.911010535,0.231373185,0.231373185,0.178829187,0.15986262,0.826960687,0.86381754,0.060610117,0.175232699,0.065072896
785,9711109,0.012830794,0.00015507,0.025068058,0.764831197,0.025145278,0.025145278,0.012830794,0.010308226,0.673000081,0.697149611,0.00015507,0.014164306,0.000190088
787,101216,0.01443465,0.000208157,0.055886276,0.770262472,0.056219847,0.056219847,0.01443465,0.010779352,0.620753937,0.705570865,0.000208157,0.013759611,0.000172096
788,101219,0.052927031,0.019765386,0.092192606,0.813076933,0.092731042,0.092731042,0.052927031,0.047637384,0.621070006,0.751619832,0.019765386,0.052610279,0.022330244
789,102077,0.042502004,0.004496443,0.051300934,0.80363641,0.051343292,0.051343292,0.042502004,0.040104087,0.629320315,0.739096253,0.004496443,0.039660057,0.004984129
790,102080,0.048917409,0.007225224,0.091664091,0.853700255,0.09182442,0.09182442,0.048917409,0.042656017,0.663280448,0.79600678,0.007225224,0.048968029,0.007479933
791,9704178,0.010425028,0.000970003,0.020036989,0.777914346,0.020088019,0.020088019,0.010425028,0.009931326,0.541266726,0.712652351,0.000970003,0.01092675,0.000926611
792,102200,0.020850038,0.000583956,0.05649064,0.799637909,0.056753976,0.056753976,0.020850038,0.015490607,0.61696015,0.736134257,0.000583956,0.021044112,0.000671956
793,103116,0.017642344,0.00073721,0.053895839,0.818933663,0.053925024,0.053925024,0.017642344,0.014736806,0.545396853,0.756347959,0.00073721,0.019020639,0.000727496
794,103124,0.061748203,0.002862196,0.133834796,0.818311475,0.134568222,0.134568222,0.061748203,0.046789672,0.598920275,0.757901571,0.002862196,0.057871307,0.002948322
795,103148,0.030473138,0.001795833,0.055966834,0.787220947,0.056284812,0.056284812,0.030473138,0.024127907,0.467764886,0.724794051,0.001795833,0.02994739,0.002020976
796,103156,0.017642344,0.004977823,0.04334653,0.838392942,0.04338347,0.04338347,0.017642344,0.017563559,0.586989442,0.782299358,0.004977823,0.019020639,0.005163164
799,104036,0.044105859,0.001864183,0.096979628,0.804489407,0.09761957,0.09761957,0.044105859,0.033588736,0.462854849,0.741238287,0.001864183,0.036827195,0.002120205
800,104059,0.02485966,0.005223434,0.058192226,0.811186132,0.058507354,0.058507354,0.02485966,0.021489605,0.76529795,0.750132024,0.005223434,0.024281667,0.005233128
802,104093,0.013632722,0.003896016,0.03008389,0.788808942,0.030250872,0.030250872,0.013632722,0.015898915,0.536966652,0.720578408,0.003896016,0.014164306,0.004646016
803,104111,0.012028866,0.00150389,0.042872055,0.812216386,0.042890582,0.042890582,0.012028866,0.01137611,0.625137001,0.750741362,0.00150389,0.012950223,0.001324942
804,104132,0.01523656,0.003040729,0.032969112,0.815193001,0.032995348,0.032995348,0.01523656,0.020107636,0.555446384,0.754000176,0.003040729,0.013759611,0.003336226
805,104260,0.020850038,0.003467164,0.023623691,0.76617704,0.023703641,0.023703641,0.020850038,0.021740872,0.502361647,0.703094132,0.003467164,0.020639417,0.003989423
807,105006,0.022453894,0.001516345,0.0259859,0.770823396,0.026059438,0.026059438,0.022453894,0.020987071,0.547065637,0.70197449,0.001516345,0.021044112,0.001873912
808,107115,0.051323176,0.003436101,0.123535612,0.80935745,0.124393174,0.124393174,0.051323176,0.040584321,0.942026071,0.745808211,0.003436101,0.046135168,0.003600127
810,105229,0.017642344,0.000919808,0.024421565,0.773806073,0.024517139,0.024517139,0.017642344,0.013417654,0.763761507,0.705765731,0.000919808,0.018211251,0.001187508
811,105245,0.022453894,0.002636982,0.093802862,0.832233052,0.094450053,0.094450053,0.022453894,0.014831031,0.507300302,0.773734405,0.002636982,0.021044112,0.002437135
812,106201,0.085805936,0.016013131,0.172577757,0.849988924,0.1738944,0.1738944,0.085805936,0.064459705,0.282584912,0.79608652,0.016013131,0.091460947,0.01677101
813,106011,0.02004811,0.004964607,0.018027301,0.752531196,0.018114693,0.018114693,0.02004811,0.025478467,0.559607661,0.682640801,0.004964607,0.020639417,0.005812716
814,106013,0.02004811,0.002906245,0.017923071,0.764554976,0.01798166,0.01798166,0.02004811,0.023845232,0.424748799,0.694541906,0.002906245,0.017806556,0.003696016
816,106031,0.013632722,0.001201385,0.02006886,0.783233825,0.020088019,0.020088019,0.013632722,0.011281885,0.494124837,0.718781919,0.001201385,0.014164306,0.001485531
817,106048,0.231756219,0.158099327,0.384698446,0.927793144,0.387052451,0.387052451,0.231756219,0.196146507,0.560359835,0.878329979,0.158099327,0.23067584,0.173407924
818,106103,0.012830794,0.001409773,0.040393969,0.771113847,0.040729235,0.040729235,0.012830794,0.009868509,0.624199968,0.704709584,0.001409773,0.013759611,0.001675939
819,106109,0.080192458,0.00750108,0.085829806,0.811733128,0.085878721,0.085878721,0.080192458,0.065349504,0.530490734,0.751746928,0.00750108,0.079320113,0.008950241
821,106184,0.035284688,0.00255944,0.053762856,0.783063992,0.053819484,0.053819484,0.035284688,0.026734802,0.72586205,0.71862176,0.00255944,0.035613112,0.002908693
823,106253,0.017642344,0.000417012,0.035154028,0.785528758,0.035232745,0.035232745,0.017642344,0.013637513,0.584487694,0.717536338,0.000417012,0.015783084,0.000460747
824,107031,0.013632722,0.001000905,0.022624393,0.755336557,0.022651791,0.022651791,0.013632722,0.011690194,0.618131214,0.687309327,0.001000905,0.013759611,0.001160395
825,107067,0.032878904,0.006647547,0.068963243,0.818889971,0.069015206,0.069015206,0.032878904,0.027174519,0.565318961,0.760294888,0.006647547,0.034803723,0.007542091
827,107068,0.007217316,0.000204664,0.022311543,0.750644968,0.022453794,0.022453794,0.007217316,0.005565563,0.632820353,0.683174395,0.000204664,0.008093889,0.0002292
828,107103,0.007217316,0.000189297,0.018113791,0.773698805,0.018159037,0.018159037,0.007217316,0.006162322,0.636508126,0.707436899,0.000189297,0.006475111,0.000178354
829,107110,0.027265444,0.003485346,0.068522322,0.793006794,0.068952459,0.068952459,0.027265444,0.023813824,0.521932316,0.726403003,0.003485346,0.027519223,0.003744249
830,107112,0.006415388,0.001717467,0.037039818,0.806465598,0.037059513,0.037059513,0.006415388,0.007261614,0.558022763,0.743575898,0.001717467,0.006475111,0.001835777
831,107119,0.036086615,0.003264421,0.088815951,0.839711677,0.088920083,0.088920083,0.036086615,0.027362969,0.305136061,0.782535061,0.003264421,0.031566168,0.003778011
832,9402044,0.109863668,0.016703401,0.052765499,0.790688389,0.052551677,0.052551677,0.109863668,0.108241713,0.652320536,0.729173227,0.016703401,0.108458114,0.021096528
833,9609059,0.026463516,0.000208855,0.030125598,0.753695248,0.030010303,0.030010303,0.026463516,0.021175521,0.593113769,0.684586496,0.000208855,0.025495751,0.0002777
836,9912271,0.06415397,0.024454381,0.077110188,0.858679386,0.076951526,0.076951526,0.06415397,0.061932902,0.600765951,0.798158443,0.024454381,0.064346418,0.028376251
838,107177,0.092221324,0.009607856,0.080040687,0.81149708,0.079932579,0.079932579,0.092221324,0.067235263,0.674352899,0.755099232,0.009607856,0.091460947,0.010816925
839,9901032,0.030473138,0.003165819,0.02133568,0.793006794,0.021285318,0.021285318,0.030473138,0.027834095,0.586777808,0.723534823,0.003165819,0.028733306,0.003681293
840,110055,0.048115482,0.021403056,0.04857904,0.857887455,0.048563784,0.048563784,0.048115482,0.046093349,0.801494866,0.793061263,0.021403056,0.044921085,0.022804415
841,110188,0.036086615,0.004746846,0.027114376,0.79016938,0.027036789,0.027036789,0.036086615,0.036066228,0.711455686,0.720895115,0.004746846,0.036017807,0.005554462
843,112197,0.026463516,0.000988863,0.045108169,0.803352483,0.045074544,0.045074544,0.026463516,0.018474401,0.643853254,0.73818723,0.000988863,0.028733306,0.001235953
844,201253,0.135525256,0.033698634,0.132313572,0.868150515,0.132207547,0.132207547,0.135525256,0.127661192,0.618283337,0.814041338,0.033698634,0.141238365,0.040281808
845,9705087,0.01443465,0.023970026,0.012379675,0.749334798,0.012327747,0.012327747,0.01443465,0.030758842,0.585274321,0.677324777,0.023970026,0.016187778,0.025396663
847,205083,0.03448276,0.003880991,0.025971815,0.772705535,0.025910441,0.025910441,0.03448276,0.028839162,0.707471364,0.704435429,0.003880991,0.033184945,0.004635158
854,211082,0.036086615,2.52e-05,0.052621786,0.706584416,0.052269203,0.052269203,0.036086615,0.02004482,0.577385577,0.636611551,2.52e-05,0.037636584,2.83e-05
855,211111,0.018444272,0.004052105,0.014255859,0.770204494,0.014234557,0.014234557,0.018444272,0.022840164,0.625779023,0.702322289,0.004052105,0.017806556,0.004721894
856,211249,0.027265444,2.43e-05,0.038070948,0.710542459,0.037812703,0.037812703,0.027265444,0.01542779,0.572680415,0.639516799,2.43e-05,0.027114529,2.91e-05
858,212083,0.036888526,7.89e-05,0.051177189,0.715861522,0.050837766,0.050837766,0.036888526,0.021175521,0.524382658,0.645598723,7.89e-05,0.038850668,0.000107951
860,212121,0.028067354,3.09e-05,0.039204892,0.70346732,0.038946146,0.038946146,0.028067354,0.016307224,0.626133048,0.63294591,3.09e-05,0.028733306,3.34e-05
861,301217,0.057738564,0.000736309,0.085593421,0.760755887,0.085129079,0.085129079,0.057738564,0.033728189,0.476100544,0.69550579,0.000736309,0.058680696,0.000872416
862,303033,0.033680832,0.005084975,0.048353631,0.803804761,0.048166458,0.048166458,0.033680832,0.026326493,0.650485378,0.733662222,0.005084975,0.036422501,0.005418562
863,303115,0.04490777,0.001360311,0.061739486,0.733523707,0.061384419,0.061384419,0.04490777,0.029387867,0.506914161,0.665215595,0.001360311,0.044921085,0.001516313
864,9701128,0.028067354,0.002305636,0.023069958,0.77443078,0.022994796,0.022994796,0.028067354,0.031860961,0.65924523,0.70427764,0.002305636,0.027923917,0.002645793
867,4087,0.023255821,0.00078429,0.024993402,0.766665001,0.024900497,0.024900497,0.023255821,0.019730736,0.60992698,0.69750214,0.00078429,0.021044112,0.000860604
871,9705173,0.025661588,0.00214516,0.020676736,0.790586569,0.020642324,0.020642324,0.025661588,0.021269746,0.602614897,0.724757197,0.00214516,0.025495751,0.002214067
880,102125,0.021651966,0.007308039,0.042820983,0.838644901,0.042780164,0.042780164,0.021651966,0.020672987,0.5590428,0.778723178,0.007308039,0.023472278,0.007230331
883,9403198,0.056134726,0.001339642,0.02962324,0.711910201,0.029458437,0.029458437,0.056134726,0.050088493,0.654733218,0.64574297,0.001339642,0.058680696,0.001925353
885,9904116,0.016840416,0.000361829,0.017216725,0.766578845,0.01718346,0.01718346,0.016840416,0.01542779,0.632315617,0.695395478,0.000361829,0.015783084,0.000474046
886,9708044,0.052927031,0.001597931,0.070994076,0.795328534,0.070767475,0.070767475,0.052927031,0.037182481,0.510297929,0.729409418,0.001597931,0.047753946,0.001730502
887,9602060,0.012830794,0.000393262,0.017341402,0.756462702,0.017272149,0.017272149,0.012830794,0.011281885,0.650484964,0.684971437,0.000393262,0.012140834,0.000374699
888,9603191,0.012028866,0.000589544,0.017005988,0.750727581,0.016939566,0.016939566,0.012028866,0.01081076,0.649522486,0.679637337,0.000589544,0.012140834,0.000605464
891,210135,0.045709698,0.002450912,0.074900101,0.798753594,0.074496397,0.074496397,0.045709698,0.029874382,0.587996485,0.728505646,0.002450912,0.043707001,0.002392781
892,210281,0.036888526,0.000173231,0.051992934,0.713216928,0.051653481,0.051653481,0.036888526,0.021803688,0.629516961,0.643975189,0.000173231,0.037636584,0.000219031
893,210291,0.041700076,8.59e-05,0.059821089,0.725556936,0.059435261,0.059435261,0.041700076,0.023719599,0.582454124,0.656129213,8.59e-05,0.044111696,9.93e-05
894,211052,0.036086615,2.6e-05,0.048846072,0.706673882,0.048512566,0.048512566,0.036086615,0.020358903,0.604946858,0.636735915,2.6e-05,0.03723189,2.96e-05
895,211189,0.036888526,8.59e-05,0.050363519,0.696239426,0.050018503,0.050018503,0.036888526,0.020955662,0.611437509,0.626156251,8.59e-05,0.03723189,8.6e-05
896,211274,0.03448276,0.000102681,0.046708811,0.706088696,0.046392238,0.046392238,0.03448276,0.019699328,0.599374397,0.636057873,0.000102681,0.03358964,0.000107951
897,212069,0.04490777,0.00060561,0.071668893,0.770069239,0.071244843,0.071244843,0.04490777,0.026671985,0.515255813,0.70031584,0.00060561,0.044921085,0.000508465
898,303001,0.027265444,7.19e-05,0.034557664,0.695671389,0.034329671,0.034329671,0.027265444,0.016024549,0.495484698,0.624712138,7.19e-05,0.02630514,8.14e-05
899,9910250,0.005613478,6.41e-05,0.019715753,0.776212815,0.019666747,0.019666747,0.005613478,0.004434861,0.563433865,0.704723627,6.41e-05,0.004046945,7.21e-05
900,3175,0.012830794,0.001617398,0.019475764,0.797487757,0.019445025,0.019445025,0.012830794,0.011878644,0.617354022,0.726287798,0.001617398,0.013354917,0.001812959
903,103067,0.080994386,0.00278522,0.11572996,0.815171353,0.115269977,0.115269977,0.080994386,0.051602376,0.605494868,0.751246201,0.00278522,0.083771752,0.002788586
904,103086,0.026463516,0.002615237,0.022547559,0.774372172,0.022477961,0.022477961,0.026463516,0.024096499,0.653308921,0.704839752,0.002615237,0.027519223,0.003101565
905,9407106,0.032076976,0.000382086,0.022042974,0.702863292,0.021928312,0.021928312,0.032076976,0.025918184,0.567837725,0.633878464,0.000382086,0.03358964,0.000556965
906,9603051,0.02004811,6.82e-05,0.02753883,0.766779908,0.027434115,0.027434115,0.02004811,0.015773282,0.561665365,0.695673332,6.82e-05,0.019020639,0.000102475
908,9712172,0.030473138,0.00041771,0.044220924,0.772987674,0.044074356,0.044074356,0.030473138,0.021521013,0.506364282,0.705069729,0.00041771,0.027519223,0.00044432
909,212082,0.032878904,0.001587558,0.057546243,0.778042508,0.057241321,0.057241321,0.032878904,0.020264678,0.501695498,0.70736701,0.001587558,0.030352084,0.001812818
917,9407087,0.5573376,0.589708282,0.348776662,0.949430125,0.347874384,0.347874384,0.5573376,0.619737646,0.527763625,0.90918393,0.589708282,0.55038446,0.598891173
919,9609041,0.051323176,0.002066235,0.05426557,0.78300407,0.054058722,0.054058722,0.051323176,0.041236987,0.457077602,0.713319761,0.002066235,0.050586807,0.002357196
920,9609145,0.04490777,0.000358337,0.049333999,0.768863731,0.049137379,0.049137379,0.04490777,0.034298879,0.48713868,0.700654633,0.000358337,0.045730473,0.000447449
921,9610156,0.044105859,0.001451942,0.04457746,0.779534257,0.044415586,0.044415586,0.044105859,0.038892667,0.451080595,0.709157584,0.001451942,0.04451639,0.001699743
922,9701055,0.03448276,0.000547634,0.037129069,0.758762609,0.036978585,0.036978585,0.03448276,0.02811677,0.606762103,0.688920007,0.000547634,0.035208418,0.000632843
923,9708118,0.05934242,0.002553594,0.082164744,0.823017629,0.081988607,0.081988607,0.05934242,0.043271935,0.679180594,0.759229387,0.002553594,0.055038446,0.002696804
924,9610157,0.035284688,0.005646502,0.033502068,0.824133487,0.033459855,0.033459855,0.035284688,0.030624414,0.539091661,0.759995974,0.005646502,0.031161473,0.0052698
925,9701054,0.021651966,0.002117743,0.024990622,0.805534418,0.024955262,0.024955262,0.021651966,0.01907116,0.658745495,0.738710331,0.002117743,0.018211251,0.001985141
926,9812049,0.028869282,0.002835416,0.047546813,0.836029632,0.047515704,0.047515704,0.028869282,0.023562557,0.596510773,0.774508046,0.002835416,0.027114529,0.002841998
927,9604041,0.028869282,0.00449404,0.035465106,0.826329818,0.035483069,0.035483069,0.028869282,0.024787483,0.56401488,0.757865525,0.00449404,0.02630514,0.005493009
928,9603156,0.016038488,0.003563196,0.01199735,0.782455202,0.011972992,0.011972992,0.016038488,0.015145115,0.563816191,0.709088234,0.003563196,0.016187778,0.004217521
930,9605229,0.026463516,0.006565304,0.015616355,0.748905183,0.015564889,0.015564889,0.026463516,0.037410506,0.569815902,0.678742929,0.006565304,0.027114529,0.007116443
931,9603074,0.035284688,0.014755027,0.021630921,0.81858425,0.021617901,0.021617901,0.035284688,0.039809477,0.56778925,0.752194853,0.014755027,0.031970862,0.016768413
932,9611051,0.008821172,0.005059423,0.013358586,0.765517845,0.013325496,0.013325496,0.008821172,0.017218067,0.583982635,0.69337528,0.005059423,0.009307972,0.00583059
933,9609123,0.012830794,0.003557209,0.016369167,0.751950518,0.016318744,0.016318744,0.012830794,0.020139045,0.547846629,0.679136002,0.003557209,0.013354917,0.003778794
934,9706217,0.028869282,0.001638445,0.01686068,0.770881468,0.016806533,0.016806533,0.028869282,0.025823959,0.55649637,0.700994463,0.001638445,0.028733306,0.001681274
935,9811195,0.02485966,0.001864462,0.022588902,0.767998099,0.022522528,0.022522528,0.02485966,0.021929322,0.600352352,0.699273801,0.001864462,0.021448806,0.001947381
936,9903029,0.024057732,0.001857945,0.02496555,0.794731393,0.0249138,0.0249138,0.024057732,0.020955662,0.656375329,0.725514012,0.001857945,0.025495751,0.002042183
937,9408036,0.020850038,0.00111894,0.019325014,0.790027023,0.019267648,0.019267648,0.020850038,0.019039752,0.520792539,0.7183507,0.00111894,0.021448806,0.001588374
938,9707133,0.018444272,0.010612946,0.012044115,0.759400822,0.011995164,0.011995164,0.018444272,0.025604101,0.623785782,0.687026389,0.010612946,0.018615945,0.01162533
939,107248,0.010425028,0.003368094,0.01508511,0.761510791,0.015032756,0.015032756,0.010425028,0.015836099,0.553906244,0.690132572,0.003368094,0.007689195,0.003811985
940,9705122,0.023255821,0.015177683,0.01750713,0.801098701,0.017471699,0.017471699,0.023255821,0.040571758,0.554151539,0.729909735,0.015177683,0.021044112,0.017160181
941,9909118,0.0096231,0.003280109,0.015021314,0.76039783,0.014988412,0.014988412,0.0096231,0.012789487,0.55672322,0.688606674,0.003280109,0.009307972,0.00331868
942,9607202,0.048115482,0.001388098,0.042294082,0.781091364,0.042167103,0.042167103,0.048115482,0.040775912,0.653710256,0.711946493,0.001388098,0.045325779,0.001642647
943,108023,0.0096231,0.000764627,0.016035655,0.735421659,0.015963989,0.015963989,0.0096231,0.009334567,0.661235304,0.663652272,0.000764627,0.010522056,0.00071498
946,108032,0.007217316,0.003689375,0.006685816,0.732875733,0.006673834,0.006673834,0.007217316,0.013543288,0.567908376,0.659479988,0.003689375,0.009307972,0.003958657
947,9907123,0.041700076,0.013952918,0.055415502,0.849236432,0.055324977,0.055324977,0.041700076,0.043637215,0.673522653,0.785196693,0.013952918,0.038445973,0.015149891
948,9609192,0.026463516,0.02211118,0.009126098,0.762380788,0.009112777,0.009112777,0.026463516,0.043629991,0.587616359,0.691396253,0.02211118,0.02630514,0.024630336
950,9601014,0.022453894,0.000809583,0.020901885,0.779435291,0.020841874,0.020841874,0.022453894,0.017877642,0.786602818,0.70945094,0.000809583,0.024281667,0.000894867
951,9704206,0.006415388,0.015661361,0.006349796,0.7294969,0.006319079,0.006319079,0.006415388,0.01542779,0.573901431,0.655945096,0.015661361,0.004856333,0.016335772
952,9610024,0.017642344,0.006357315,0.018074154,0.792515426,0.018048176,0.018048176,0.017642344,0.019291019,0.60846674,0.72075491,0.006357315,0.016592473,0.006950738
953,9708170,0.02967121,0.005227555,0.028866466,0.798971891,0.02878795,0.02878795,0.02967121,0.029586053,0.519982495,0.730125201,0.005227555,0.029542695,0.006447045
954,9912180,0.040096237,0.001716399,0.038722594,0.788049549,0.038602255,0.038602255,0.040096237,0.036351416,0.606216486,0.721562803,0.001716399,0.038445973,0.001876634
955,9910042,0.0096231,0.000983631,0.008111937,0.747865174,0.008092855,0.008092855,0.0096231,0.01081076,0.648061591,0.675745891,0.000983631,0.008903278,0.001179678
956,9707251,0.02004811,0.000105475,0.033032796,0.790729127,0.032945682,0.032945682,0.02004811,0.015647648,0.603025461,0.719742722,0.000105475,0.019020639,0.000157233
957,9705232,0.044105859,0.000389071,0.057311105,0.784144176,0.057138442,0.057138442,0.044105859,0.03109554,0.665638095,0.716575865,0.000389071,0.039660057,0.000419288
958,9611222,0.040096237,0.003609158,0.053708885,0.823392927,0.053619047,0.053619047,0.040096237,0.030304049,0.693629115,0.758606861,0.003609158,0.041278834,0.004029866
959,9710102,0.023255821,0.003863444,0.031841303,0.811518533,0.031836406,0.031836406,0.023255821,0.020578762,0.546145917,0.74521747,0.003863444,0.023876973,0.00393289
961,108229,0.042502004,0.005655017,0.066887312,0.852041527,0.066788673,0.066788673,0.042502004,0.030337656,0.581525685,0.789889754,0.005655017,0.042897612,0.005554087
962,9709146,0.036888526,0.002960289,0.043476016,0.802113957,0.04337194,0.04337194,0.036888526,0.028430854,0.581659427,0.737641916,0.002960289,0.034803723,0.002939193
966,9605154,0.026463516,0.001235731,0.024780747,0.785759998,0.024718019,0.024718019,0.026463516,0.022243405,0.699235602,0.718271174,0.001235731,0.026709834,0.001303407
967,9703224,0.006415388,0.007261092,0.006770657,0.734831891,0.006740351,0.006740351,0.006415388,0.012946529,0.556956541,0.66113156,0.007261092,0.006475111,0.007985042
968,9611209,0.018444272,0.007291282,0.025103902,0.793478262,0.025041734,0.025041734,0.018444272,0.022054955,0.577503109,0.724380834,0.007291282,0.017806556,0.008256507
969,9608039,0.017642344,0.002749925,0.016999266,0.776202999,0.016961738,0.016961738,0.017642344,0.016903983,0.61814814,0.708342395,0.002749925,0.019830028,0.003304857
970,205025,0.012028866,0.000865687,0.01594744,0.758078658,0.015897472,0.015897472,0.012028866,0.013417654,0.619347883,0.685329561,0.000865687,0.012950223,0.000943015
971,109119,0.008019244,0.00720649,0.011278544,0.739398539,0.011241309,0.011241309,0.008019244,0.01216132,0.50951455,0.666203387,0.00720649,0.007689195,0.007551204
972,9611110,0.020850038,0.005026076,0.024097544,0.803646932,0.02405884,0.02405884,0.020850038,0.019762144,0.489607114,0.736737317,0.005026076,0.020234723,0.005417545
973,9701154,0.02485966,0.010417328,0.02188541,0.80551328,0.021861796,0.021861796,0.02485966,0.026326493,0.481215745,0.737780797,0.010417328,0.025900445,0.011123005
975,9707262,0.021651966,0.001319874,0.025549922,0.768430673,0.025473205,0.025473205,0.021651966,0.020264678,0.60123422,0.699979552,0.001319874,0.021044112,0.001516938
976,9711145,0.013632722,0.001072971,0.022231319,0.77160812,0.022177085,0.022177085,0.013632722,0.012695262,0.590529451,0.701978983,0.001072971,0.012950223,0.001105364
977,9608154,0.032878904,0.003927672,0.029491492,0.798660075,0.029424735,0.029424735,0.032878904,0.029726449,0.452426434,0.732691275,0.003927672,0.030352084,0.003802402
978,9602154,0.008019244,0.000147386,0.008721804,0.745033556,0.008691505,0.008691505,0.008019244,0.007104573,0.632976332,0.672694146,0.000147386,0.008498584,0.000156451
981,9702106,0.016840416,0.000762908,0.018526123,0.777372586,0.018469448,0.018469448,0.016840416,0.018285951,0.648422673,0.704717135,0.000762908,0.015783084,0.000772867
983,9709109,0.032878904,0.02697724,0.012426382,0.746918912,0.012394264,0.012394264,0.032878904,0.060098026,0.577735071,0.67582591,0.02697724,0.032780251,0.02715362
985,9904119,0.007217316,0.003721108,0.007460088,0.728959867,0.007427689,0.007427689,0.007217316,0.012035686,0.574214223,0.655626474,0.003721108,0.008093889,0.004143864
986,9610205,0.02967121,0.002398789,0.035103822,0.80811099,0.03504805,0.03504805,0.02967121,0.023374107,0.569978385,0.740355993,0.002398789,0.027114529,0.002718793
987,9702166,0.030473138,0.001309299,0.030764581,0.795174014,0.030677022,0.030677022,0.030473138,0.027048886,0.563266733,0.725920022,0.001309299,0.028733306,0.001628777
988,9608183,0.024057732,0.003073839,0.028693682,0.765059941,0.028597047,0.028597047,0.024057732,0.019165385,0.522368311,0.695477304,0.003073839,0.024686362,0.003644598
989,9601007,0.032076976,0.000595831,0.029890525,0.770920188,0.029781265,0.029781265,0.032076976,0.031434122,0.626591019,0.699674086,0.000595831,0.031566168,0.000939002
990,9603086,0.036888526,0.009649194,0.035087421,0.822146934,0.035076431,0.035076431,0.036888526,0.042326543,0.526104118,0.754850225,0.009649194,0.034803723,0.011248737
991,9609062,0.024057732,3.84e-05,0.028852197,0.738136174,0.028737175,0.028737175,0.024057732,0.01831736,0.500418434,0.66756546,3.84e-05,0.019830028,4.4e-05
993,9612192,0.043303932,0.009873068,0.045738858,0.848543903,0.045718868,0.045718868,0.043303932,0.039595586,0.616149506,0.785301684,0.009873068,0.042088223,0.009377782
994,9704110,0.030473138,0.004549313,0.034353411,0.821245119,0.034349848,0.034349848,0.030473138,0.026734802,0.565088406,0.756998365,0.004549313,0.027114529,0.004612363
995,110071,0.02967121,0.002864956,0.023839471,0.792055322,0.023864833,0.023864833,0.02967121,0.024567625,0.632151051,0.721629332,0.002864956,0.027923917,0.003321551
996,203019,0.042502004,0.010598661,0.067858995,0.856594718,0.06804362,0.06804362,0.042502004,0.0313132,0.570220334,0.792137504,0.010598661,0.038850668,0.010695034
997,110098,0.007217316,0.000238891,0.014864195,0.77442101,0.014833206,0.014833206,0.007217316,0.00657063,0.57467367,0.703910854,0.000238891,0.008093889,0.000215902
998,9604199,0.032076976,0.003531288,0.031875931,0.769547996,0.031754147,0.031754147,0.032076976,0.032579271,0.500983005,0.698079745,0.003531288,0.031970862,0.003840107
1002,9612085,0.032076976,0.002326731,0.026257963,0.770214154,0.026181163,0.026181163,0.032076976,0.026075226,0.58032799,0.702705478,0.002326731,0.030352084,0.002455815
1007,9602073,0.032878904,0.00011246,0.035066383,0.76296821,0.034933864,0.034933864,0.032878904,0.027896911,0.526506426,0.69210501,0.00011246,0.02994739,0.000266748
1008,9606199,0.02967121,0.000167643,0.029445865,0.769972658,0.029340038,0.029340038,0.02967121,0.023436923,0.581783912,0.698557637,0.000167643,0.028733306,0.00023937
1009,9607066,0.02967121,0.000142497,0.032736198,0.775448081,0.032621746,0.032621746,0.02967121,0.02349974,0.582818848,0.70379077,0.000142497,0.028328612,0.000237023
1010,9608054,0.038492382,9.85e-05,0.037760755,0.749590976,0.037606501,0.037606501,0.038492382,0.029739954,0.562101567,0.680068607,9.85e-05,0.035208418,0.000160362
1013,9610026,0.025661588,0.000205363,0.022782701,0.748366573,0.022700792,0.022700792,0.025661588,0.022337631,0.580727201,0.677298574,0.000205363,0.025091056,0.000330893
