Rank,Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality
2364,0.989187686,0.000510428,0.969712526,0.000816644,0.010091015,0.000710301,0.000709191,0.999996166,0.999475951,0.988779566,0.969712526
2365,0.989187383,0.979207958,0.99937324,0.010109782,0.011207822,0.979002132,0.979810099,0.999998083,0.999484527,0.010311774,0.99937324
2366,0.989187283,0.00072039,0.99948261,0.011007445,0.010610221,0.999084277,0.020612953,0.988784409,0.020892029,0.010717573,0.99948261
2367,0.98918698,0.000722711,0.988973082,0.000106041,0.000719583,0.999677237,0.001011775,0.010192617,0.99957947,0.020498639,0.988973082
2368,0.989186173,0.000723014,0.020200595,0.020182939,0.999583203,0.010111497,0.021305396,0.01030118,0.999687528,0.999369003,0.020200595
2369,0.989185971,0.979604879,0.020180517,0.999674815,0.000916833,1.45E-05,0.020281211,0.010303702,0.021105422,0.020995648,0.020180517
2370,0.989185265,0.001013289,0.020691248,0.020606093,0.999274666,0.010805756,0.020893038,0.988992353,0.021115007,0.999778132,0.020691248
2371,0.989185164,0.001024185,0.999982545,0.000715043,0.000412257,0.989094964,0.989799413,0.98908437,0.99977682,0.999890731,0.999982545
2372,0.989184659,0.979698913,0.02019323,0.000825422,0.020610431,0.001114184,0.020186571,0.989183449,0.999779746,0.010597407,0.02019323
2373,0.989184457,0.001113175,0.020406623,0.020994337,0.010515683,0.020181728,0.020484211,0.010615367,0.999873276,1.22E-05,0.020406623
2374,0.989184357,0.001114184,0.999087505,0.010395214,0.000109976,0.020389067,0.989894557,0.989290599,0.999880843,0.000718776,0.999087505
2375,0.989184054,0.968808002,0.989485427,0.020599736,0.021291069,0.999985068,0.979303506,0.010694973,0.999979115,0.001114789,0.989485427
2376,0.989183449,0.969004747,0.989290095,0.010517499,0.001009455,0.999286067,0.99988498,0.01070032,0.999984563,0.999386861,0.989290095
2377,0.989182944,0.969205226,0.988785619,0.000213797,0.011001593,0.010416099,0.000810086,0.010807572,0.030473424,0.010091419,0.988785619
2378,0.989181632,0.969305515,0.020490063,0.020908273,0.020199183,0.998980052,2.01E-05,0.010818468,0.010297951,0.000822799,0.020490063
2379,0.989181128,0.998866243,0.969221167,0.030374345,0.020792647,0.988888431,0.000422145,0.989482199,0.01030118,0.020592169,0.969221167
2380,0.989180523,0.998973393,0.01071273,0.000125413,0.000611424,0.979301387,0.00062,0.989494306,0.98898065,0.021312459,0.01071273
2381,0.989179816,0.999071463,0.000317517,0.020999886,0.010914924,0.999480088,0.02049198,0.989686713,0.98899195,0.010398745,0.000317517
2382,0.989179715,0.999076508,0.979611538,0.030489365,0.021206418,0.999975785,0.020584501,0.989689033,0.010412063,0.989888806,0.979611538
2383,0.989179413,0.999174881,0.968995768,0.020290493,0.000410744,0.000629585,0.020590353,0.989703764,0.989176588,0.021002307,0.968995768
2384,0.989179211,0.020583492,0.000620101,0.011207621,0.01060336,0.000620706,0.020596003,0.989888806,0.010598013,0.02109614,0.000620101
2385,0.98917911,0.020599635,0.00101117,0.001018636,0.020300078,0.979691548,0.999285562,0.989892741,0.010705466,0.999792762,0.00101117
2386,0.989178807,0.02070497,0.000423456,0.010510133,0.010523956,0.969204519,0.011217407,1.31E-05,0.01071828,0.010611331,0.000423456
2387,0.989178101,0.020888094,0.999879128,0.011206612,0.020804149,0.969318026,0.01059771,2.17E-05,0.010718381,0.020687918,0.999879128
2388,0.989177496,0.999871662,0.01031359,0.010497723,0.010308041,0.020794968,0.999086799,0.000103619,0.010916438,0.020786291,0.01031359
2389,0.989176588,0.999873579,0.000317819,0.0213059,0.010401469,1.83E-05,0.021002206,0.000211779,0.010918355,0.030471507,0.000317819
2390,0.989176487,0.999977803,0.000309344,0.000216924,0.020194945,0.999477364,0.000223382,0.000213797,0.989585919,0.010302895,0.000309344
2391,0.989176184,0.010093235,0.999474539,0.999973162,0.010089502,0.000613543,0.988878846,0.978898109,0.01101481,0.000321956,0.999474539
2392,0.989176083,0.988783198,0.000825927,0.021210958,0.010406111,0.000424566,0.979704462,0.000302887,0.989790736,0.030285355,0.000825927
2393,0.989094964,0.988783299,0.999164589,0.000111993,0.02019656,0.001020049,0.010796272,0.000316911,0.989792148,0.020197669,0.999164589
2394,0.989094863,0.988879351,0.989480584,0.021319622,0.021198649,0.010820385,0.001018636,0.0004171,0.989803448,0.020292612,0.989480584
2395,0.989094762,0.010313287,0.989798,0.011008756,0.020994135,0.000711512,0.979792645,0.97909657,0.011204089,0.998969559,0.989798
2396,0.989094257,0.010395617,0.999086295,0.999988801,0.020795674,0.9995716,0.989085984,0.000521325,0.011206612,0.030475442,0.999086295
2397,0.989093955,0.010401167,0.999182448,0.010697899,0.010709199,0.969525366,0.000213998,0.000523443,0.011218215,0.989684493,0.999182448
2398,0.989093854,0.010501255,0.999471815,0.020403294,0.030293528,0.020298363,0.000419824,0.000523746,0.011220838,0.020589546,0.999471815
2399,0.989092744,0.010523956,0.010192112,0.021100983,0.020589041,0.989093955,0.010903624,0.000610314,2.83E-06,0.020787199,0.010192112
2400,0.98909234,0.989191621,0.010801215,0.02132164,0.000508511,0.000207339,0.011026312,0.000711411,1.03E-05,0.021189871,0.010801215
2401,0.989092139,0.010622228,0.000112498,0.030491383,0.020994942,0.00112165,0.000303896,0.000816745,0.000117946,0.030382416,0.000112498
2402,0.989091937,0.989394521,0.999679961,0.000212081,0.999086396,0.021005536,0.001123567,0.00082744,0.000216319,0.020404807,0.999679961
2403,0.989091634,0.010797281,0.988984685,0.999584111,0.000116937,0.02048744,0.020484514,0.000828146,0.000516583,0.02058773,0.988984685
2404,0.989091533,0.01081191,0.010617889,0.020499951,0.021191485,0.020299473,0.020692459,0.000917136,0.979194337,0.010712932,0.010617889
2405,0.989091432,0.989490371,0.000407111,0.000811801,0.01111742,0.001118926,0.000912595,0.000917338,0.00071363,0.010804141,0.000407111
2406,0.989091331,0.989491784,0.020401679,0.999483922,0.0005185,0.999891841,0.988783702,0.979611639,0.000725334,0.989080031,0.020401679
2407,0.98909113,0.989493398,0.999876101,0.999470705,0.020201705,0.010509124,0.999777426,0.001032055,0.000726343,0.010713235,0.999876101
2408,0.989090928,0.010896965,0.99997972,0.010906853,0.010716968,6.76E-06,0.999988296,0.979697501,0.979394109,0.001020452,0.99997972
2409,0.989090524,0.010903523,0.000821285,0.001014903,0.010494898,0.000119359,0.979691548,0.001112065,0.000817855,0.020283733,0.000821285
2410,0.989090322,0.989588038,0.020399964,0.010201697,0.011019855,0.020188993,0.969621519,0.001125686,0.979601348,0.020600644,0.020399964
2411,0.989089919,0.011107734,0.999481803,0.030574823,0.02050439,0.999775408,0.98989829,0.001128208,0.979704462,0.999574021,0.999481803
2412,0.989089818,0.011114999,0.00072029,0.020696091,0.010601544,0.010901909,0.000623128,0.979793553,0.030272441,0.999778535,0.00072029
2413,0.989089011,0.989798,0.969726954,0.99957836,0.020395726,0.000709494,0.010397736,0.979796378,0.03037041,0.010909678,0.969726954
2414,0.989088809,0.989798505,0.99958068,0.020608514,0.030582088,0.020891827,0.989383624,0.979812218,0.030474433,0.011112073,0.99958068
2415,0.989088002,0.011218921,0.999995258,0.010417411,0.01030118,0.00022318,0.02050439,0.969525366,0.030593691,0.9798102,0.999995258
2416,0.989086993,0.989900711,0.97981464,0.020591765,0.011212564,0.000936104,0.010093235,0.998860996,0.020194945,0.999071564,0.97981464
2417,0.989086488,3.63E-06,0.9789872,0.010518911,0.010502163,0.010899084,0.969221167,0.020282825,0.020285852,0.021311651,0.9789872
2418,0.989086287,1.33E-05,0.999174881,0.021199456,0.020689835,0.000202395,0.989789424,0.020292511,0.020286255,0.011103396,0.999174881
2419,0.989086186,1.67E-05,0.999386659,0.999984462,0.011225277,0.020605386,0.020484918,0.020293419,0.020295033,0.001120237,0.999386659
2420,0.989085984,0.00010372,0.988879351,0.01072171,0.001018434,0.020611743,0.000810893,0.020294932,0.998969458,0.020282623,0.988879351
2421,0.989085379,0.000105234,0.989074684,0.030577547,0.030277687,0.999786002,0.010703246,0.998968853,0.020393709,0.010402781,0.989074684
2422,0.989085177,0.000111085,0.989076399,0.021096644,0.010807774,0.999893758,0.011219123,0.999066015,0.020399661,0.010497219,0.989076399
2423,0.989084975,0.000207238,0.020286558,0.010316112,0.02120894,0.988774117,0.021309936,0.999067528,0.020406421,0.989184054,0.020286558
2424,0.989084874,0.978899825,0.020588032,0.021299746,0.030281017,0.010409137,0.010205834,0.020488247,0.999071463,0.010898276,0.020588032
2425,0.98908437,0.978906383,0.989393007,0.999671789,0.010517398,0.989091533,0.020286356,0.999174981,0.999071867,0.011217206,0.989393007
2426,0.989083764,0.00040812,0.010903624,0.020188993,0.000317819,0.979109484,0.00060759,0.999182145,0.99907338,0.001032358,0.010903624
2427,0.989083562,0.979090415,0.001028322,0.020499043,0.020297455,0.979392293,0.000626962,0.020609725,0.020608514,0.999065309,0.001028322
2428,0.989083361,0.000515977,0.969618593,1.80E-05,0.000408221,0.010406111,0.999678851,0.020611743,0.020683883,0.988874306,0.969618593
2429,0.989083159,0.000622724,0.999993845,0.020584097,0.01120308,0.020280101,0.978792472,0.999285461,0.020694981,0.989092139,0.999993845
2430,0.989083058,0.000627163,0.999279811,0.999791046,0.010605176,0.999672596,0.030471305,0.999285865,0.999366379,1.10E-05,0.999279811
2431,0.989082453,0.979293113,0.999370314,0.000405094,0.011222957,0.999689243,0.01071273,0.999366379,0.020793253,0.020801829,0.999370314
2432,0.989082352,0.979301891,0.999580479,0.00032125,0.020685194,0.000508107,0.000710301,0.999366884,0.020795472,0.021094122,0.999580479
2433,0.989082251,0.979388056,0.99978126,0.011218517,0.000825927,0.020612348,2.13E-05,0.999369103,0.999469797,0.021202079,0.99978126
2434,0.98908215,0.979396531,0.999976391,0.010192516,0.010594381,0.979206949,0.011006839,0.999374955,0.999487151,0.000123596,0.999976391
2435,0.989080031,0.979397842,0.999982848,0.030283943,0.011203585,0.000819873,0.001013692,0.999379597,0.999488059,0.030293629,0.999982848
2436,0.989079829,0.97940208,0.96869732,0.021317402,0.000220153,0.969517092,0.979611639,0.020799004,0.020888195,0.02018647,0.96869732
2437,0.989079728,0.979404401,0.999781865,0.011217407,0.010101307,0.999486343,0.979107467,0.020808992,0.020906053,0.020191111,0.999781865
2438,0.989079628,0.000819772,0.999080745,0.021312761,0.010103022,0.010604773,0.020601149,0.999466064,0.999569178,0.020290493,0.999080745
2439,0.98907761,0.000821185,0.01081413,0.030376363,0.010203211,0.999174679,0.011027523,0.99946677,0.99957614,0.010809287,0.01081413
2440,0.989077307,0.00082966,0.979793553,0.021190577,0.000721399,0.999787011,0.020707492,0.020897679,0.020987173,0.021088573,0.979793553
2441,0.989076903,0.979495307,0.020293419,0.010601241,0.021093113,0.010902918,0.000414679,0.020897881,0.020997868,0.979101917,0.020293419
2442,0.9890765,0.000918548,0.999996166,0.010713437,0.0111151,0.969721304,0.020591463,0.020908576,0.021000088,0.020497429,0.999996166
2443,0.989076399,0.979593074,0.010495403,0.999879128,0.010096867,0.010294218,0.010310563,0.999570994,0.021001702,0.999585927,0.010495403
2444,0.989076197,0.001123971,0.010595793,0.030379995,0.999773188,0.020613054,0.000416293,0.999571499,0.021006545,0.021208133,0.010595793
2445,0.989076096,0.968599856,0.010599425,0.999680264,0.01061012,0.010515884,0.020505198,0.999681071,0.021007756,0.010207751,0.010599425
2446,0.989075693,0.969221571,0.000613139,0.000928739,0.000115424,0.99956827,0.979097276,0.999690858,0.021209243,0.010498228,0.000613139
2447,0.989075592,0.969300067,0.001018333,0.001124677,0.999183154,0.999869644,0.001019948,0.999776921,0.021217012,0.989881642,0.001018333
2448,0.98907539,0.969310964,0.998874617,0.021196026,0.011013801,0.030272037,0.999469595,0.999787011,0.999882054,0.020802434,0.998874617
2449,0.989074785,0.030494006,0.969721506,0.010311673,0.999586835,0.020182838,0.010618797,0.999884879,0.021295407,0.999567261,0.969721506
2450,0.989074684,0.030575731,0.999883164,0.999372433,0.021008361,0.020692459,0.001126796,0.999892648,0.021322144,0.021323355,0.999883164
2451,0.989074381,0.969519413,0.010604268,0.010899487,0.000315196,0.988776943,0.021307716,0.999974171,0.999974272,0.001126392,0.010604268
2452,0.989073877,0.969721304,0.020388966,2.14E-05,0.999986985,0.010619604,0.011003914,0.999983554,0.999996469,0.030380298,0.020388966
2453,0.988999618,0.020193432,0.9994815,0.000214705,0.010620714,6.26E-06,0.021005738,0.999984866,0.010092125,0.020705373,0.9994815
2454,0.988999416,0.998860895,0.999580378,0.010103829,0.010807168,0.999484729,0.000713025,0.999996065,0.988784611,0.021197741,0.999580378
2455,0.988999012,0.020296748,0.0104162,0.999584413,0.999083268,0.978786217,0.010525268,0.010098583,0.988874609,0.000406405,0.0104162
2456,0.988998306,0.020299977,0.999572508,0.02038372,0.021210958,0.999472218,0.021008159,0.010107159,0.988879149,0.001116504,0.999572508
2457,0.988998205,0.998971678,0.000628071,0.010496916,0.030372125,0.010092024,0.989588643,0.010401167,0.989082251,0.011209336,0.000628071
2458,0.988998003,0.020397442,0.998980658,0.02129228,0.000725334,0.000726444,0.011024799,0.010494797,0.010513564,0.979812218,0.998980658
2459,0.988996591,0.999085387,0.020593178,0.020383014,0.020501061,0.979603971,0.978886506,0.010509023,0.010610221,0.020203824,0.020593178
2460,0.988996288,0.02049198,0.99987943,0.001023075,0.999778636,0.001031652,0.979590552,0.989188392,0.010714849,0.999770666,0.99987943
2461,0.988996187,0.999183154,0.989702049,0.999672697,0.03058128,0.989193034,0.989276373,0.010594986,0.010716968,0.010307536,0.989702049
2462,0.988995784,0.020598122,0.969607393,0.030475643,0.030495116,0.989292617,0.978995574,0.010617889,0.010902514,0.000728967,0.969607393
2463,0.988995078,0.020601451,0.000421842,0.030268708,0.010502667,0.999086496,0.020788006,0.989489463,0.011006839,0.030495621,0.000421842
2464,0.988994674,0.999277693,0.000117946,0.020986366,0.010204119,0.020690441,0.030277586,0.010900496,0.011009362,0.999079131,0.000117946
2465,0.988994472,0.999279811,0.01090201,0.011113586,0.011220838,0.999379899,0.010414989,0.010917648,0.989689134,0.020796683,0.01090201
2466,0.988993968,0.020690441,0.020705575,0.000206936,0.000413367,0.010807269,8.88E-06,0.989585313,0.011205804,0.021188963,0.020705575
2467,0.988993665,0.020690542,0.021000693,0.0203927,0.010202908,0.020380996,0.001120036,0.989883458,0.011207217,0.010301079,0.021000693
2468,0.988993564,0.020694981,0.989396438,0.000120166,0.020809093,0.020385536,0.030482302,2.42E-06,0.989902023,0.010594683,0.989396438
2469,0.988992656,0.999387365,0.968900018,0.999377881,0.010714647,0.999672091,0.02058329,1.11E-05,0.978697934,0.011104405,0.968900018
2470,0.988992454,0.999468182,0.999182145,0.030377674,0.020695082,0.010292503,0.9796072,2.13E-05,0.000204111,1.56E-05,0.999182145
2471,0.988992353,0.999479483,0.969010801,1.94E-05,0.010601241,0.00050508,0.030578354,0.000204918,0.000213393,0.020899193,0.969010801
2472,0.988992152,0.020886984,0.999689344,0.00050508,0.02108716,0.000827036,0.020886581,0.000303694,0.97909657,0.99979256,0.999689344
2473,0.98899195,0.020889103,0.978696622,0.021294701,0.02060922,0.000115222,0.989187383,0.000323369,0.000608901,0.000813315,0.978696622
2474,0.988990436,0.02089778,0.000921777,4.04E-06,0.000920263,0.01051881,0.000203707,0.000405598,0.000613139,0.000819671,0.000921777
2475,0.988990134,0.020908576,0.02049198,0.020482395,0.020704162,0.989489867,0.979495307,0.000627466,0.9793029,0.030291005,0.02049198
2476,0.98898973,0.99957957,0.0005185,0.999780049,0.001131739,0.979307945,0.988878947,0.000715346,0.979398246,0.020180517,0.0005185
2477,0.988989629,0.999770767,0.999085185,0.999677943,0.010302895,0.969306928,0.97879893,0.979495711,0.00092218,0.02019777,0.999085185
2478,0.988989327,0.99977682,0.999572911,0.020784576,0.020696091,2.02E-05,0.020812826,0.001117816,0.03028818,0.020997868,0.999572911
2479,0.988989226,0.99979256,0.978992345,0.999769858,0.021315687,0.000408221,0.000816644,0.979791938,0.030374547,0.000404185,0.978992345
2480,0.988987208,0.988773512,0.969725037,0.000931866,0.010604773,0.00072039,0.010099692,0.03029262,0.030383425,0.00062908,0.969725037
2481,0.988987107,0.988778759,0.97970083,0.020404605,0.021005132,0.021001197,0.989293424,0.998872498,0.030482706,0.000715346,0.97970083
2482,0.988986804,0.010208558,0.989899097,0.999676026,0.010395819,0.988890651,0.9788971,0.020297354,0.030492392,0.99977904,0.989899097
2483,0.988986703,0.988874609,0.000204918,0.020799004,0.000917338,0.020600342,0.020614467,0.998961891,0.030590765,0.000715447,0.000204918
2484,0.988986501,0.010402075,0.989892741,0.010310967,0.999577855,0.968703273,0.969115227,0.998971678,0.030596818,0.020182434,0.989892741
2485,0.988986098,0.010403386,0.978685322,0.030589049,0.020285347,0.969403384,0.010501961,0.99897531,0.020197569,0.030580473,0.978685322
2486,0.988985694,0.010501961,0.979590148,0.999978106,0.010501759,0.020604276,0.010605984,0.020382711,0.020206145,0.989903738,0.979590148
2487,0.988985392,0.010506703,0.999567867,0.999985068,0.010815946,0.010800913,0.9793029,0.020396937,0.020284641,0.000914008,0.999567867
2488,0.988984887,0.010509023,0.000321552,0.030474836,0.020486633,0.010099692,0.000109269,0.999084277,0.020383518,0.000936104,0.000321552
2489,0.988984685,0.010518709,0.020395525,0.999779746,0.001034678,0.000813315,0.979510946,0.999087505,0.020408641,0.979704967,0.020395525
2490,0.988984584,0.989193942,0.979488951,0.010506703,0.020204833,0.989695592,0.021091398,0.999173771,0.999064703,0.030273551,0.979488951
2491,0.98898408,0.010795969,0.001117917,0.99977793,0.020899092,0.989806072,0.999782571,0.020605386,0.999065006,0.020896569,0.001117917
2492,0.988983878,0.989481492,0.999881146,0.020487238,0.000422851,0.00102025,0.969099891,0.999284352,0.999071766,0.021193604,0.999881146
2493,0.988983777,0.010903119,0.998972182,0.001009152,0.010516893,0.999182448,0.999389484,0.999287076,0.020490063,0.010604268,0.998972182
2494,0.988983676,0.010907357,0.000209155,0.020690037,0.000505181,0.99938898,0.978790152,0.020696696,0.0302791,0.020699824,0.000209155
2495,0.988983273,0.011002501,0.999684602,0.999773894,0.010596499,0.979504892,0.000528185,0.020699622,0.020588638,0.021105624,0.999684602
2496,0.988981961,0.989692767,0.020297858,0.021104009,0.000624944,0.969008884,0.011106322,0.020703961,0.020596507,0.021105725,0.020297858
2497,0.988981558,0.989703764,0.989386348,0.020199183,0.020609624,0.969311165,0.030283539,0.999369911,0.999369103,0.021289656,0.989386348
2498,0.988981457,0.989803045,0.020805158,0.020900908,0.001133858,0.010091015,0.010191002,0.999389888,0.020801526,0.010501961,0.020805158
2499,0.988981154,0.011213876,0.010308141,0.011006436,0.020797188,0.9893922,0.999568775,0.020788006,0.999476153,0.011214381,0.010308141
2500,0.98898075,0.989902931,0.98948916,0.021110265,0.010407826,0.000104527,0.000106545,0.999467375,0.999477364,0.000106041,0.98948916
2501,0.98898065,0.978689458,0.978899825,0.020402789,0.001123567,0.000719583,0.999184163,0.999469191,0.999478877,0.97910222,0.978899825
2502,0.988980549,0.000106242,0.020595499,0.020696293,0.010092125,0.000929949,0.01052325,0.999474236,0.02089556,0.02089556,0.020595499
2503,0.988980145,0.978786217,0.999889621,0.021319723,0.020889507,0.010517398,0.988779566,0.999479987,0.999568472,0.999778939,0.999889621
2504,0.988979741,0.000410744,0.020297959,0.02110522,0.030482807,0.001117412,0.000809178,0.999484326,0.999569077,0.010301886,0.020297959
2505,0.988979641,0.979205738,0.010719188,0.020296547,0.020791134,0.969205125,0.021105826,0.020886581,0.999582295,0.01049964,0.010719188
2506,0.988979035,0.000629383,0.020295033,0.020610431,0.01100694,0.999084781,0.999978408,0.999572104,0.021008058,0.010705668,0.020295033
2507,0.988978934,0.000710301,0.999892244,0.999486747,0.010805756,0.020694174,0.02129914,0.021005536,0.999674815,0.979304212,0.999892244
2508,0.988978733,0.000812709,0.969715149,0.010398745,0.000206734,0.969100194,0.969517496,0.999669064,0.999685611,0.001019141,0.969715149
2509,0.988978329,0.979592973,0.001009757,0.030580473,0.010096363,0.999273959,0.011017635,0.999781159,0.021094929,0.020280605,0.001009757
2510,0.988978228,0.001010464,0.000106242,0.000810994,0.010913512,0.010612643,0.020407733,0.999787616,0.021099772,0.020596507,0.000106242
2511,0.988978026,0.97969064,0.001037907,0.999673403,0.00101117,0.99908347,0.020810909,0.999790643,0.999774903,0.020793757,0.001037907
2512,0.98897732,0.979701839,0.020280303,0.999477364,0.021088573,0.010705668,0.989890723,0.999878119,0.999775307,0.999881146,0.020280303
2513,0.988976816,0.001113074,0.999669972,0.010612945,0.020184049,0.969205226,0.97981464,0.999885989,0.999779343,0.010202908,0.999669972
2514,0.988976715,0.001121549,0.000620706,0.999768749,0.001028322,0.001115193,1.44E-05,0.99988609,0.999790441,0.010798592,0.000620706
2515,0.988976513,0.969018772,0.99946677,0.021008563,0.010103829,0.020901614,0.000315095,0.999892749,0.021197035,0.000506695,0.99946677
2516,0.988976008,0.030391598,0.999486848,0.001022773,0.020191717,0.989286261,0.979294929,0.999981334,0.021203593,0.000716859,0.999486848
2517,0.988975706,0.030489668,0.999273657,0.999577452,0.021298838,0.00101682,0.999884879,0.010104636,0.021213077,0.020800013,0.999273657
2518,0.988975605,0.969504279,0.000622522,0.020484514,0.000524957,0.000216622,0.021008563,0.010105645,0.999879128,0.010095858,0.000622522
2519,0.988975201,0.02028222,0.978906383,0.010804242,0.02060468,0.000313279,0.010306628,0.988777851,0.021309936,0.010396727,0.978906383
2520,0.988974798,0.020288576,0.968903852,0.020300078,0.010109782,0.000716355,0.00031116,0.988779566,0.021314577,0.000626356,0.968903852
2521,0.988974394,0.020400973,0.999974171,0.021313568,0.00071363,0.020703053,0.979196153,0.010204926,0.030577346,0.021211261,0.999974171
2522,0.988974192,0.020407733,0.988998003,0.020289484,0.010099087,0.999989406,0.000909669,0.010306628,0.010099087,0.000321552,0.988998003
2523,0.988973284,0.999067427,0.000722711,0.999971447,0.010717573,0.020889406,0.9798102,0.988993665,0.988878846,0.000816745,0.000722711
2524,0.988973082,0.999164589,0.000933783,0.000410239,0.00042497,0.010812314,0.011008454,0.010408128,0.010314901,0.000817754,0.000933783
2525,0.988972982,0.999165195,0.02089556,0.999783378,0.02090787,0.00020855,0.979104541,0.010517499,0.010315507,0.020784374,0.02089556
2526,0.988892467,0.999170239,0.010394709,0.999786203,0.001112166,0.98990616,0.001112166,0.010518911,0.988972982,0.999469292,0.010394709
2527,0.988891963,0.020590857,0.999587844,0.020598929,0.010093235,0.999871662,0.999581588,0.989196666,0.988981457,0.000914916,0.999587844
2528,0.988891862,0.020597214,0.989481492,0.000403782,0.020404504,0.999672697,0.010608001,0.989283133,0.010405404,0.020896166,0.989481492
2529,0.98889166,0.999269116,0.98949592,0.020507417,0.020702649,0.010394407,0.999883264,0.989297157,0.010410752,0.000321351,0.98949592
2530,0.988890651,0.0207084,0.020582786,0.999570389,0.001134766,0.00032125,0.001115193,0.989378378,0.010506804,0.010505593,0.020582786
2531,0.988890449,0.999369103,0.999572306,0.001110652,0.010100903,0.979299066,0.020203925,0.989382918,0.989188998,0.030478368,0.999572306
2532,0.988888936,0.020784677,0.000221868,0.000605975,0.010309251,0.979796075,0.999774903,0.01081635,0.010618797,0.030576135,0.000221868
2533,0.988888431,0.020793455,0.979697299,0.021291069,0.000929647,0.000526975,0.988791976,0.989490068,0.989279803,0.988783702,0.979697299
2534,0.988888331,0.020803241,0.999782672,0.00093449,0.010612945,0.999275776,0.011104102,0.989585919,0.989282527,0.989188998,0.999782672
2535,0.988887221,0.020805663,0.999992433,0.010500952,0.999669064,0.99998305,0.000406102,0.989587836,0.989288783,0.010907861,0.999992433
2536,0.98888712,0.020889305,0.999678548,0.000710402,0.020196257,0.989891933,0.011021469,0.020501767,0.010697899,0.020501061,0.999678548
2537,0.988885102,0.999576544,0.978790152,0.020497933,0.010501961,0.969017359,0.010807774,0.98969882,0.010807975,0.020688423,0.978790152
2538,0.988884698,0.021009471,0.999281627,0.99948029,0.001113074,0.998967037,0.978905172,0.989780848,0.989484923,0.020784677,0.999281627
2539,0.988883689,0.999771675,0.001027212,0.030482504,0.020890415,0.999468586,0.999673605,0.989806072,0.010911796,0.999882054,0.001027212
2540,0.988882983,0.999788221,0.999577956,0.000101904,0.999772684,0.999479281,0.999792459,1.21E-06,0.010912704,0.010398039,0.999577956
2541,0.988881268,0.999869845,0.010610019,0.020793354,0.020280303,0.999682786,0.010501355,6.26E-06,0.010914117,0.011005326,0.010610019
2542,0.988880864,0.999881953,0.999282636,0.999783277,0.021106431,0.000729067,0.999986278,8.88E-06,0.011003712,0.011211858,0.999282636
2543,0.988880562,0.021322245,0.969015947,0.999387365,0.000425979,0.98978902,0.000613139,1.12E-05,0.989701242,0.020791941,0.969015947
2544,0.988879654,0.010099087,0.999486343,0.999476758,0.030272138,0.020290594,0.02069821,1.26E-05,0.011106927,0.99948261,0.999486343
2545,0.988879351,0.988783904,0.999169634,0.010906146,0.000119359,0.999999496,0.030293225,0.000206734,0.989784783,0.999570288,0.999169634
2546,0.988879149,0.010192112,0.989396135,0.999279811,0.011111367,0.989686208,0.979607603,0.000226812,0.989891933,0.999781058,0.989396135
2547,0.988878947,0.010205531,0.999086698,0.010412063,0.021323759,0.000521022,0.999076508,0.00031116,7.06E-06,0.03047645,0.999086698
2548,0.988878846,0.01020765,0.999389888,0.000624944,0.020182434,0.000205019,0.010395214,0.000321552,2.02E-05,0.000425373,0.999389888
2549,0.988878746,0.010516893,0.999684299,0.021191183,0.011111165,0.999171854,0.020888094,0.000410037,0.978683506,0.001022067,0.999684299
2550,0.988877232,0.989179211,0.000113406,0.010292503,0.000422145,0.020997565,0.978888625,0.000410744,0.978685826,0.998982171,0.000113406
2551,0.988877131,0.010602049,0.001020049,0.0104162,0.030583702,0.999681979,0.998972586,0.000517692,0.000116736,0.020612247,0.001020049
2552,0.988876728,0.989288783,0.020295639,0.010698403,0.010510133,0.010407826,0.000520517,0.000526067,0.000228225,0.999579974,0.020295639
2553,0.988876223,0.989299276,0.999885282,0.999580983,0.02078508,0.969105239,0.97940097,0.00072937,0.000308234,0.010701935,0.999885282
2554,0.988876122,0.010705466,0.020583997,0.010101307,0.001114789,0.020788208,0.979793553,0.00083198,0.978998601,0.010717674,0.020583997
2555,0.988875315,0.010714647,0.010615165,6.46E-06,0.021316494,0.021006343,0.020687212,0.000932068,0.979096873,0.998981667,0.010615165
2556,0.988875214,0.989390384,0.989795074,0.020489054,0.0108108,0.999681575,0.99997518,0.97960609,0.000606379,0.02059227,0.989795074
2557,0.988874609,0.989397951,0.96950448,0.020588537,0.000419824,0.969516487,0.020796784,0.001017526,0.000812709,0.021006343,0.96950448
2558,0.988874306,0.989483409,0.989581479,0.021322952,0.02048633,0.000230041,1.79E-05,0.97970083,0.979695886,0.021205611,0.989581479
2559,0.988872995,0.010914117,0.979104137,0.010207751,0.010595995,0.001024286,0.000609709,0.998969458,0.030285053,0.010412467,0.979104137
2560,0.988872692,0.989691556,0.000611525,0.020896166,0.010494696,0.999889015,0.000831678,0.020390682,0.030371015,0.020286558,0.000611525
2561,0.988872389,0.011119438,0.9796072,0.02131831,0.000515473,0.999678649,0.020499144,0.020407733,0.969515074,0.020608615,0.9796072
2562,0.988791976,0.989797092,0.010090713,0.999776921,0.010918455,0.989390082,0.020795876,0.999065309,0.969712526,0.021308221,0.010090713
2563,0.988791875,0.989902023,0.001019141,0.999689445,0.010903523,0.9898882,0.999477465,0.999070252,0.020190203,0.010902918,0.001019141
2564,0.988791774,2.32E-06,0.020384527,0.001114789,0.010594885,0.000222675,0.020611844,0.020600644,0.020194844,0.021112384,0.020384527
