Id,Degree-Centrality,,,,,,,,,,,
12128,0.000991595,,,,,,,,,,,
12135,0.00080272,,,,,,,,,,,
12148,0.002172065,,,,,,,,,,,
12153,0.000566626,,,,,,,,,,,
12158,0.001558221,,,,,,,,,,,
12159,0.000283313,,,,,,,,,,,
204108,9.44E-05,,,,,,,,,,,
12211,0.000566626,,,,,,,,,,,
12248,0.001747096,,,,,,,,,,,
101003,0.001322127,,,,,,,,,,,
101006,0.000188875,,,,,,,,,,,
101007,0.00118047,,,,,,,,,,,
102172,0.001369346,,,,,,,,,,,
101026,0.001888752,,,,,,,,,,,
101028,0.000424969,,,,,,,,,,,
101066,0.000283313,,,,,,,,,,,
101073,0.002172065,,,,,,,,,,,
101083,0.001888752,,,,,,,,,,,
101099,0.001369346,,,,,,,,,,,
101118,0.001416564,,,,,,,,,,,
101120,0.000519407,,,,,,,,,,,
101134,0.000472188,,,,,,,,,,,
101144,0.000708282,,,,,,,,,,,
101152,0.000944376,,,,,,,,,,,
101169,0.000566626,,,,,,,,,,,
101181,0.000236094,,,,,,,,,,,
101182,0.000566626,,,,,,,,,,,
101188,0.000519407,,,,,,,,,,,
101194,0.000944376,,,,,,,,,,,
101225,0.000566626,,,,,,,,,,,
101232,0.001322127,,,,,,,,,,,
101235,0.000283313,,,,,,,,,,,
102020,0.000141656,,,,,,,,,,,
102030,0.000141656,,,,,,,,,,,
102032,0.001511002,,,,,,,,,,,
102042,0.003210879,,,,,,,,,,,
102057,0.00037775,,,,,,,,,,,
102094,0.000566626,,,,,,,,,,,
102110,0.00118047,,,,,,,,,,,
102111,0.000613845,,,,,,,,,,,
102130,0.000424969,,,,,,,,,,,
102149,0.00037775,,,,,,,,,,,
102155,0.001558221,,,,,,,,,,,
102185,0.001227689,,,,,,,,,,,
103001,0.001086033,,,,,,,,,,,
103022,0.00080272,,,,,,,,,,,
103031,0.000897157,,,,,,,,,,,
103041,0.000424969,,,,,,,,,,,
103044,0.000188875,,,,,,,,,,,
103080,0.00198319,,,,,,,,,,,
103082,0.000566626,,,,,,,,,,,
103106,0.001416564,,,,,,,,,,,
103107,0.000708282,,,,,,,,,,,
103111,0.000991595,,,,,,,,,,,
103162,0.002030409,,,,,,,,,,,
9903021,0.000566626,,,,,,,,,,,
103169,0.001322127,,,,,,,,,,,
103171,0.003399754,,,,,,,,,,,
103220,0.001888752,,,,,,,,,,,
103230,0.001841534,,,,,,,,,,,
103231,0.000944376,,,,,,,,,,,
103235,0.00080272,,,,,,,,,,,
204218,0.001747096,,,,,,,,,,,
103247,0.00160544,,,,,,,,,,,
103259,0.000472188,,,,,,,,,,,
104066,0.000613845,,,,,,,,,,,
104069,0.000661063,,,,,,,,,,,
104130,0.000897157,,,,,,,,,,,
104136,0.002172065,,,,,,,,,,,
104234,0.000566626,,,,,,,,,,,
105005,0.001652658,,,,,,,,,,,
105047,0.000755501,,,,,,,,,,,
105062,0.002313722,,,,,,,,,,,
105097,0.004674662,,,,,,,,,,,
105227,0.002408159,,,,,,,,,,,
105270,0.001227689,,,,,,,,,,,
105283,0.001038814,,,,,,,,,,,
106008,0.000755501,,,,,,,,,,,
106015,0.001369346,,,,,,,,,,,
106032,0.000708282,,,,,,,,,,,
106063,0.000188875,,,,,,,,,,,
106064,0.000755501,,,,,,,,,,,
106073,0.000566626,,,,,,,,,,,
106086,0.001463783,,,,,,,,,,,
112045,0.002974785,,,,,,,,,,,
202198,0.002266503,,,,,,,,,,,
106108,0.000519407,,,,,,,,,,,
106112,0.002030409,,,,,,,,,,,
106113,0.006421758,,,,,,,,,,,
106114,0.000613845,,,,,,,,,,,
106116,0.000330532,,,,,,,,,,,
106126,0.000661063,,,,,,,,,,,
106149,0.002219284,,,,,,,,,,,
111119,0.001274908,,,,,,,,,,,
203115,0.000519407,,,,,,,,,,,
206068,0.00080272,,,,,,,,,,,
106151,0.00198319,,,,,,,,,,,
106161,0.000661063,,,,,,,,,,,
106171,0.00160544,,,,,,,,,,,
106202,0.00037775,,,,,,,,,,,
106265,0.000236094,,,,,,,,,,,
106284,0.000519407,,,,,,,,,,,
106286,0.000424969,,,,,,,,,,,
107071,0.001416564,,,,,,,,,,,
107091,0.000708282,,,,,,,,,,,
107113,0.001038814,,,,,,,,,,,
107141,0.000472188,,,,,,,,,,,
9905012,0.006138446,,,,,,,,,,,
107175,0.000708282,,,,,,,,,,,
107176,0.001274908,,,,,,,,,,,
108073,0.000472188,,,,,,,,,,,
108092,0.001652658,,,,,,,,,,,
108237,0.00037775,,,,,,,,,,,
109038,0.000897157,,,,,,,,,,,
110049,0.000849939,,,,,,,,,,,
110117,0.000944376,,,,,,,,,,,
110143,0.001841534,,,,,,,,,,,
110162,0.001038814,,,,,,,,,,,
110273,0.000661063,,,,,,,,,,,
111118,0.000519407,,,,,,,,,,,
111279,0.001463783,,,,,,,,,,,
112020,0.000472188,,,,,,,,,,,
203013,0.001274908,,,,,,,,,,,
201012,0.000613845,,,,,,,,,,,
201121,0.00080272,,,,,,,,,,,
202044,0.001133251,,,,,,,,,,,
202060,0.001558221,,,,,,,,,,,
203036,0.000330532,,,,,,,,,,,
203084,0.001133251,,,,,,,,,,,
203107,0.001322127,,,,,,,,,,,
203274,0.000519407,,,,,,,,,,,
205203,0.000519407,,,,,,,,,,,
205255,0.000708282,,,,,,,,,,,
206089,0.001227689,,,,,,,,,,,
206146,0.000519407,,,,,,,,,,,
206147,0.001086033,,,,,,,,,,,
206198,0.00037775,,,,,,,,,,,
207130,0.005666257,,,,,,,,,,,
207140,0.001322127,,,,,,,,,,,
207185,0.000330532,,,,,,,,,,,
207189,0.000424969,,,,,,,,,,,
207263,0.000424969,,,,,,,,,,,
208008,0.000708282,,,,,,,,,,,
208033,0.001416564,,,,,,,,,,,
208205,0.001086033,,,,,,,,,,,
209076,0.001038814,,,,,,,,,,,
209158,0.001133251,,,,,,,,,,,
209261,0.003824724,,,,,,,,,,,
210086,0.000236094,,,,,,,,,,,
210189,0.00037775,,,,,,,,,,,
210247,0.000283313,,,,,,,,,,,
211035,0.000283313,,,,,,,,,,,
211200,0.000283313,,,,,,,,,,,
301044,0.000236094,,,,,,,,,,,
301172,0.001511002,,,,,,,,,,,
301189,0.001227689,,,,,,,,,,,
5032,0.003022004,,,,,,,,,,,
5139,0.000944376,,,,,,,,,,,
6069,0.001274908,,,,,,,,,,,
6164,0.000330532,,,,,,,,,,,
8188,0.002124847,,,,,,,,,,,
8192,0.001935971,,,,,,,,,,,
8193,0.000708282,,,,,,,,,,,
9056,0.00118047,,,,,,,,,,,
9175,0.001369346,,,,,,,,,,,
10063,0.001322127,,,,,,,,,,,
3299,0.000424969,,,,,,,,,,,
5013,0.000519407,,,,,,,,,,,
5025,0.001841534,,,,,,,,,,,
5193,0.000472188,,,,,,,,,,,
6007,0.001652658,,,,,,,,,,,
6030,0.001888752,,,,,,,,,,,
6068,0.00118047,,,,,,,,,,,
6134,0.000236094,,,,,,,,,,,
7063,0.000897157,,,,,,,,,,,
10014,0.001416564,,,,,,,,,,,
10133,0.001133251,,,,,,,,,,,
12044,0.001558221,,,,,,,,,,,
10186,0.001322127,,,,,,,,,,,
11143,0.000566626,,,,,,,,,,,
11290,0.000708282,,,,,,,,,,,
12160,0.000283313,,,,,,,,,,,
12202,0.000849939,,,,,,,,,,,
101060,0.001038814,,,,,,,,,,,
101061,0.000472188,,,,,,,,,,,
101091,0.00118047,,,,,,,,,,,
101228,0.000424969,,,,,,,,,,,
102184,0.001463783,,,,,,,,,,,
103240,0.000991595,,,,,,,,,,,
103248,0.000897157,,,,,,,,,,,
106241,0.002266503,,,,,,,,,,,
104159,0.00080272,,,,,,,,,,,
104201,0.000897157,,,,,,,,,,,
105116,0.000236094,,,,,,,,,,,
105167,0.000283313,,,,,,,,,,,
105186,0.000566626,,,,,,,,,,,
106001,0.001274908,,,,,,,,,,,
106190,0.000849939,,,,,,,,,,,
106245,0.00118047,,,,,,,,,,,
106263,0.000755501,,,,,,,,,,,
106282,0.000849939,,,,,,,,,,,
107086,0.002502597,,,,,,,,,,,
107108,0.000708282,,,,,,,,,,,
107126,0.001086033,,,,,,,,,,,
107148,0.000661063,,,,,,,,,,,
9905111,0.021248465,,,,,,,,,,,
202127,0.001133251,,,,,,,,,,,
203268,0.002124847,,,,,,,,,,,
108168,0.00080272,,,,,,,,,,,
109094,0.000944376,,,,,,,,,,,
109096,0.000755501,,,,,,,,,,,
110062,0.001935971,,,,,,,,,,,
110127,0.000424969,,,,,,,,,,,
110174,0.001935971,,,,,,,,,,,
110186,0.001511002,,,,,,,,,,,
111017,0.000991595,,,,,,,,,,,
111266,0.00118047,,,,,,,,,,,
112019,0.001794315,,,,,,,,,,,
112055,0.000849939,,,,,,,,,,,
112100,0.000991595,,,,,,,,,,,
112198,0.001935971,,,,,,,,,,,
112229,0.000283313,,,,,,,,,,,
201038,0.000424969,,,,,,,,,,,
201047,0.000991595,,,,,,,,,,,
201099,0.001227689,,,,,,,,,,,
201162,0.000236094,,,,,,,,,,,
201206,0.001038814,,,,,,,,,,,
202003,0.001369346,,,,,,,,,,,
9911174,0.000661063,,,,,,,,,,,
202183,0.001227689,,,,,,,,,,,
204058,0.001038814,,,,,,,,,,,
204189,0.002172065,,,,,,,,,,,
211025,0.001463783,,,,,,,,,,,
205270,0.000944376,,,,,,,,,,,
205290,0.001133251,,,,,,,,,,,
205321,0.004060818,,,,,,,,,,,
206062,0.002927566,,,,,,,,,,,
206084,0.000472188,,,,,,,,,,,
207125,0.000991595,,,,,,,,,,,
207206,0.000566626,,,,,,,,,,,
207223,0.001416564,,,,,,,,,,,
207241,0.000755501,,,,,,,,,,,
208078,0.000519407,,,,,,,,,,,
209095,0.000849939,,,,,,,,,,,
209248,0.000661063,,,,,,,,,,,
211036,0.000708282,,,,,,,,,,,
211089,0.000472188,,,,,,,,,,,
211138,0.001086033,,,,,,,,,,,
212165,0.000897157,,,,,,,,,,,
301150,0.001841534,,,,,,,,,,,
301193,0.000708282,,,,,,,,,,,
302131,0.000283313,,,,,,,,,,,
302186,0.000566626,,,,,,,,,,,
303060,0.001747096,,,,,,,,,,,
303087,0.001794315,,,,,,,,,,,
304230,0.000661063,,,,,,,,,,,
304255,0.001133251,,,,,,,,,,,
4196,0.001227689,,,,,,,,,,,
9906102,0.000897157,,,,,,,,,,,
5106,0.000519407,,,,,,,,,,,
5219,0.000661063,,,,,,,,,,,
6020,0.00037775,,,,,,,,,,,
6132,0.000755501,,,,,,,,,,,
7052,0.001747096,,,,,,,,,,,
7082,0.001322127,,,,,,,,,,,
8082,0.000661063,,,,,,,,,,,
8239,0.000330532,,,,,,,,,,,
9004,0.000141656,,,,,,,,,,,
9048,0.000708282,,,,,,,,,,,
9244,0.001416564,,,,,,,,,,,
10126,9.44E-05,,,,,,,,,,,
11256,0.003824724,,,,,,,,,,,
12025,0.001227689,,,,,,,,,,,
12134,0.000424969,,,,,,,,,,,
101017,0.000472188,,,,,,,,,,,
102162,0.000330532,,,,,,,,,,,
103032,0.00118047,,,,,,,,,,,
103038,0.000283313,,,,,,,,,,,
104065,0.000944376,,,,,,,,,,,
106124,0.000566626,,,,,,,,,,,
107032,0.000897157,,,,,,,,,,,
107131,0.000519407,,,,,,,,,,,
107132,0.000236094,,,,,,,,,,,
9906064,0.026442535,,,,,,,,,,,
107174,0.000424969,,,,,,,,,,,
107198,0.001086033,,,,,,,,,,,
107201,0.000283313,,,,,,,,,,,
107204,0.00118047,,,,,,,,,,,
107227,0.001086033,,,,,,,,,,,
107231,0.000236094,,,,,,,,,,,
107257,0.000566626,,,,,,,,,,,
107259,0.00080272,,,,,,,,,,,
107263,0.00037775,,,,,,,,,,,
108017,0.000661063,,,,,,,,,,,
108055,0.002172065,,,,,,,,,,,
111072,0.00118047,,,,,,,,,,,
9911015,0.002360941,,,,,,,,,,,
108164,0.00037775,,,,,,,,,,,
108185,0.000472188,,,,,,,,,,,
108215,0.001888752,,,,,,,,,,,
109040,0.000566626,,,,,,,,,,,
109074,0.000424969,,,,,,,,,,,
109086,0.000424969,,,,,,,,,,,
109114,0.001322127,,,,,,,,,,,
202098,0.000661063,,,,,,,,,,,
110013,0.000330532,,,,,,,,,,,
110036,0.000849939,,,,,,,,,,,
110051,0.000236094,,,,,,,,,,,
110070,0.000849939,,,,,,,,,,,
110088,0.00080272,,,,,,,,,,,
110190,0.000141656,,,,,,,,,,,
110269,0.000566626,,,,,,,,,,,
110284,0.000519407,,,,,,,,,,,
112028,0.000708282,,,,,,,,,,,
111073,0.000849939,,,,,,,,,,,
111127,0.000897157,,,,,,,,,,,
111132,0.000236094,,,,,,,,,,,
111166,0.000661063,,,,,,,,,,,
111218,0.000661063,,,,,,,,,,,
111268,0.000330532,,,,,,,,,,,
111287,0.000472188,,,,,,,,,,,
112128,0.00118047,,,,,,,,,,,
112244,0.001086033,,,,,,,,,,,
201026,0.000141656,,,,,,,,,,,
201042,0.000283313,,,,,,,,,,,
201051,0.000755501,,,,,,,,,,,
201063,0.000661063,,,,,,,,,,,
201188,0.000519407,,,,,,,,,,,
201191,0.001038814,,,,,,,,,,,
201272,0.001463783,,,,,,,,,,,
202009,0.000472188,,,,,,,,,,,
202029,0.000236094,,,,,,,,,,,
202100,0.000519407,,,,,,,,,,,
202130,0.000283313,,,,,,,,,,,
203035,0.000708282,,,,,,,,,,,
203142,0.00118047,,,,,,,,,,,
203153,0.001086033,,,,,,,,,,,
203205,0.000661063,,,,,,,,,,,
203254,9.44E-05,,,,,,,,,,,
203276,0.00080272,,,,,,,,,,,
204077,0.000141656,,,,,,,,,,,
204113,0.000566626,,,,,,,,,,,
204140,0.002077628,,,,,,,,,,,
204190,0.001133251,,,,,,,,,,,
204235,0.000472188,,,,,,,,,,,
204242,0.000188875,,,,,,,,,,,
205009,0.00080272,,,,,,,,,,,
205056,0.000236094,,,,,,,,,,,
205146,0.001699877,,,,,,,,,,,
205179,0.002124847,,,,,,,,,,,
205187,0.004580225,,,,,,,,,,,
205208,0.000283313,,,,,,,,,,,
205247,0.000897157,,,,,,,,,,,
205277,0.000708282,,,,,,,,,,,
205299,0.002408159,,,,,,,,,,,
206024,0.000708282,,,,,,,,,,,
206044,0.000708282,,,,,,,,,,,
206217,0.000330532,,,,,,,,,,,
207003,0.000236094,,,,,,,,,,,
207042,4.72E-05,,,,,,,,,,,
207065,0.000141656,,,,,,,,,,,
207084,0.000283313,,,,,,,,,,,
207102,0.00080272,,,,,,,,,,,
207103,0.000708282,,,,,,,,,,,
207139,0.001416564,,,,,,,,,,,
207165,9.44E-05,,,,,,,,,,,
207170,0.000283313,,,,,,,,,,,
207204,0.000188875,,,,,,,,,,,
207258,0.000330532,,,,,,,,,,,
208023,0.00118047,,,,,,,,,,,
208032,0.001274908,,,,,,,,,,,
208037,0.000661063,,,,,,,,,,,
208207,0.001274908,,,,,,,,,,,
209051,0.00160544,,,,,,,,,,,
208226,0.000424969,,,,,,,,,,,
209133,0.000755501,,,,,,,,,,,
209152,0.000519407,,,,,,,,,,,
209199,0.000188875,,,,,,,,,,,
210006,0.00037775,,,,,,,,,,,
210076,0.000283313,,,,,,,,,,,
210254,0.001652658,,,,,,,,,,,
210258,0.000519407,,,,,,,,,,,
211028,0.001416564,,,,,,,,,,,
211081,0.000330532,,,,,,,,,,,
211112,0.00037775,,,,,,,,,,,
211192,0.000330532,,,,,,,,,,,
212003,0.00160544,,,,,,,,,,,
212037,0.00080272,,,,,,,,,,,
212047,0.001511002,,,,,,,,,,,
212143,0.000330532,,,,,,,,,,,
212222,0.000755501,,,,,,,,,,,
212312,0.000519407,,,,,,,,,,,
212333,0.000236094,,,,,,,,,,,
302143,0.000755501,,,,,,,,,,,
302222,0.000849939,,,,,,,,,,,
303003,0.00037775,,,,,,,,,,,
303023,0.001274908,,,,,,,,,,,
304187,0.001369346,,,,,,,,,,,
3002,0.000472188,,,,,,,,,,,
3067,0.001511002,,,,,,,,,,,
3074,0.001463783,,,,,,,,,,,
8151,0.000991595,,,,,,,,,,,
3248,0.001322127,,,,,,,,,,,
4097,0.002455378,,,,,,,,,,,
4109,0.00160544,,,,,,,,,,,
5248,0.001038814,,,,,,,,,,,
6139,0.002455378,,,,,,,,,,,
7060,0.000472188,,,,,,,,,,,
8190,0.001935971,,,,,,,,,,,
8197,0.00037775,,,,,,,,,,,
9010,0.00118047,,,,,,,,,,,
9127,0.001038814,,,,,,,,,,,
9167,0.00160544,,,,,,,,,,,
3153,0.000661063,,,,,,,,,,,
3174,0.000519407,,,,,,,,,,,
3196,0.000236094,,,,,,,,,,,
4014,0.002644253,,,,,,,,,,,
4021,0.000708282,,,,,,,,,,,
4058,9.44E-05,,,,,,,,,,,
4093,0.002313722,,,,,,,,,,,
4133,0.002927566,,,,,,,,,,,
4144,0.000472188,,,,,,,,,,,
4188,0.002124847,,,,,,,,,,,
5014,0.001369346,,,,,,,,,,,
5066,0.000897157,,,,,,,,,,,
5108,0.000519407,,,,,,,,,,,
5116,0.000472188,,,,,,,,,,,
5127,0.002313722,,,,,,,,,,,
5285,0.000236094,,,,,,,,,,,
6093,0.001086033,,,,,,,,,,,
6215,0.00160544,,,,,,,,,,,
7001,0.001511002,,,,,,,,,,,
7252,0.000519407,,,,,,,,,,,
7254,0.000424969,,,,,,,,,,,
8041,0.000755501,,,,,,,,,,,
8054,0.002738691,,,,,,,,,,,
8134,0.001038814,,,,,,,,,,,
8166,0.000330532,,,,,,,,,,,
9022,0.001511002,,,,,,,,,,,
9032,0.00080272,,,,,,,,,,,
10065,0.000424969,,,,,,,,,,,
10071,0.001274908,,,,,,,,,,,
10099,0.000472188,,,,,,,,,,,
10112,0.000991595,,,,,,,,,,,
10142,0.000613845,,,,,,,,,,,
10276,0.000188875,,,,,,,,,,,
10280,0.001086033,,,,,,,,,,,
10283,0.000566626,,,,,,,,,,,
10286,0.001086033,,,,,,,,,,,
11006,0.002124847,,,,,,,,,,,
11225,0.001699877,,,,,,,,,,,
11160,0.000897157,,,,,,,,,,,
11195,0.000236094,,,,,,,,,,,
11269,0.002124847,,,,,,,,,,,
12014,0.00037775,,,,,,,,,,,
12049,0.000755501,,,,,,,,,,,
12074,0.000330532,,,,,,,,,,,
9911101,0.000519407,,,,,,,,,,,
12106,0.000613845,,,,,,,,,,,
12132,0.000424969,,,,,,,,,,,
12165,0.001888752,,,,,,,,,,,
12191,0.000236094,,,,,,,,,,,
12226,0.000613845,,,,,,,,,,,
12227,0.000236094,,,,,,,,,,,
12255,0.000661063,,,,,,,,,,,
101019,0.000424969,,,,,,,,,,,
101030,0.000236094,,,,,,,,,,,
101047,9.44E-05,,,,,,,,,,,
101049,0.000991595,,,,,,,,,,,
101057,0.00080272,,,,,,,,,,,
101214,0.000708282,,,,,,,,,,,
102023,0.001511002,,,,,,,,,,,
102034,0.000141656,,,,,,,,,,,
102126,0.000661063,,,,,,,,,,,
102144,0.000613845,,,,,,,,,,,
102145,0.002030409,,,,,,,,,,,
102147,0.001322127,,,,,,,,,,,
102179,0.000283313,,,,,,,,,,,
102194,0.000661063,,,,,,,,,,,
103060,0.000566626,,,,,,,,,,,
103062,0.000330532,,,,,,,,,,,
103077,0.000519407,,,,,,,,,,,
103081,0.001274908,,,,,,,,,,,
103182,0.000472188,,,,,,,,,,,
103200,0.000283313,,,,,,,,,,,
103207,0.000424969,,,,,,,,,,,
103211,0.000472188,,,,,,,,,,,
104073,0.002597035,,,,,,,,,,,
103257,0.001086033,,,,,,,,,,,
103264,0.000330532,,,,,,,,,,,
104067,0.000849939,,,,,,,,,,,
104122,0.000849939,,,,,,,,,,,
104174,0.00037775,,,,,,,,,,,
104185,0.001369346,,,,,,,,,,,
104226,0.001322127,,,,,,,,,,,
104237,0.000188875,,,,,,,,,,,
106097,0.000519407,,,,,,,,,,,
106019,0.00080272,,,,,,,,,,,
106051,0.000849939,,,,,,,,,,,
106076,0.001463783,,,,,,,,,,,
106203,0.00118047,,,,,,,,,,,
106134,0.000472188,,,,,,,,,,,
106143,0.000613845,,,,,,,,,,,
106164,0.000566626,,,,,,,,,,,
106225,0.000188875,,,,,,,,,,,
106285,0.001463783,,,,,,,,,,,
107085,0.000236094,,,,,,,,,,,
107130,0.00037775,,,,,,,,,,,
9906182,0.003399754,,,,,,,,,,,
205209,0.002360941,,,,,,,,,,,
208123,0.001133251,,,,,,,,,,,
10077,0.000472188,,,,,,,,,,,
106155,0.002077628,,,,,,,,,,,
9908076,0.002219284,,,,,,,,,,,
7221,0.000188875,,,,,,,,,,,
9911043,0.002172065,,,,,,,,,,,
210065,0.000188875,,,,,,,,,,,
3061,0.001558221,,,,,,,,,,,
9912001,0.003541411,,,,,,,,,,,
107238,0.000755501,,,,,,,,,,,
111247,0.000991595,,,,,,,,,,,
111107,0.00080272,,,,,,,,,,,
102138,0.002266503,,,,,,,,,,,
5282,0.000236094,,,,,,,,,,,
107157,0.00037775,,,,,,,,,,,
9307080,0.000236094,,,,,,,,,,,
201192,0.000424969,,,,,,,,,,,
201193,0.000283313,,,,,,,,,,,
201199,0.000424969,,,,,,,,,,,
208090,0.00037775,,,,,,,,,,,
9401086,0.000283313,,,,,,,,,,,
9705103,0.000283313,,,,,,,,,,,
9604032,0.00037775,,,,,,,,,,,
9401115,0.000519407,,,,,,,,,,,
111263,0.000330532,,,,,,,,,,,
9905072,0.000188875,,,,,,,,,,,
210179,9.44E-05,,,,,,,,,,,
9906150,9.44E-05,,,,,,,,,,,
9407026,0.000141656,,,,,,,,,,,
9410105,0.000236094,,,,,,,,,,,
9701138,0.000236094,,,,,,,,,,,
9301003,0.000991595,,,,,,,,,,,
9309119,0.000708282,,,,,,,,,,,
9402107,0.001511002,,,,,,,,,,,
9401041,0.000424969,,,,,,,,,,,
9407176,0.000519407,,,,,,,,,,,
9411210,0.002880348,,,,,,,,,,,
9404175,0.000755501,,,,,,,,,,,
9309044,0.001322127,,,,,,,,,,,
202170,0.000613845,,,,,,,,,,,
9707080,0.000613845,,,,,,,,,,,
9412110,0.000188875,,,,,,,,,,,
211133,0.000519407,,,,,,,,,,,
9309067,0.000472188,,,,,,,,,,,
9309108,0.000141656,,,,,,,,,,,
9404149,0.00037775,,,,,,,,,,,
9408115,0.000519407,,,,,,,,,,,
9408140,0.000141656,,,,,,,,,,,
9411143,0.000141656,,,,,,,,,,,
9601104,0.000661063,,,,,,,,,,,
9602069,0.000236094,,,,,,,,,,,
8067,0.000472188,,,,,,,,,,,
9306091,0.000188875,,,,,,,,,,,
9706019,0.000283313,,,,,,,,,,,
9906180,0.000566626,,,,,,,,,,,
9303046,0.002549816,,,,,,,,,,,
9611105,0.000424969,,,,,,,,,,,
110243,0.00037775,,,,,,,,,,,
9409098,0.001227689,,,,,,,,,,,
9311072,0.000188875,,,,,,,,,,,
201181,0.000519407,,,,,,,,,,,
9403119,0.000613845,,,,,,,,,,,
9310134,0.000283313,,,,,,,,,,,
203059,0.000283313,,,,,,,,,,,
9606195,0.000472188,,,,,,,,,,,
211054,0.000566626,,,,,,,,,,,
9303159,0.000613845,,,,,,,,,,,
9601099,0.000330532,,,,,,,,,,,
9612030,0.00080272,,,,,,,,,,,
9307173,0.000141656,,,,,,,,,,,
9401144,0.000141656,,,,,,,,,,,
9410004,0.000236094,,,,,,,,,,,
9410235,0.000330532,,,,,,,,,,,
9604053,0.000330532,,,,,,,,,,,
9607228,9.44E-05,,,,,,,,,,,
9609175,0.000283313,,,,,,,,,,,
9910088,0.000188875,,,,,,,,,,,
9910264,0.000330532,,,,,,,,,,,
9610144,0.000708282,,,,,,,,,,,
9904200,0.000188875,,,,,,,,,,,
9703209,0.001652658,,,,,,,,,,,
9610147,0.000141656,,,,,,,,,,,
9611191,0.000330532,,,,,,,,,,,
9612152,0.000519407,,,,,,,,,,,
9706183,0.000283313,,,,,,,,,,,
9711101,0.000188875,,,,,,,,,,,
9901155,0.000424969,,,,,,,,,,,
9907172,0.000141656,,,,,,,,,,,
10289,0.000188875,,,,,,,,,,,
103168,0.001038814,,,,,,,,,,,
103242,0.000755501,,,,,,,,,,,
9301068,0.003258098,,,,,,,,,,,
9306013,0.001463783,,,,,,,,,,,
9311015,0.00118047,,,,,,,,,,,
9608169,0.00118047,,,,,,,,,,,
9402156,0.000519407,,,,,,,,,,,
9305047,0.001699877,,,,,,,,,,,
9311156,0.000661063,,,,,,,,,,,
9403050,0.000708282,,,,,,,,,,,
9609022,0.000944376,,,,,,,,,,,
9401073,0.000188875,,,,,,,,,,,
9408046,0.000566626,,,,,,,,,,,
9606071,0.000330532,,,,,,,,,,,
9707081,0.000661063,,,,,,,,,,,
9311102,0.000141656,,,,,,,,,,,
210145,0.001322127,,,,,,,,,,,
9304015,0.000236094,,,,,,,,,,,
9910224,0.000424969,,,,,,,,,,,
9306110,0.000141656,,,,,,,,,,,
9401107,9.44E-05,,,,,,,,,,,
110058,0.000472188,,,,,,,,,,,
9710240,0.000708282,,,,,,,,,,,
9701140,0.000472188,,,,,,,,,,,
112151,0.000661063,,,,,,,,,,,
202071,0.000188875,,,,,,,,,,,
203162,0.000236094,,,,,,,,,,,
206197,0.000236094,,,,,,,,,,,
208166,0.00037775,,,,,,,,,,,
9605172,0.000424969,,,,,,,,,,,
9606117,0.000661063,,,,,,,,,,,
9701105,0.000330532,,,,,,,,,,,
9311164,0.000188875,,,,,,,,,,,
9404058,0.000283313,,,,,,,,,,,
5075,0.000330532,,,,,,,,,,,
9610206,0.000188875,,,,,,,,,,,
9701006,0.000236094,,,,,,,,,,,
9710044,0.000330532,,,,,,,,,,,
11043,0.000283313,,,,,,,,,,,
101051,0.000330532,,,,,,,,,,,
9307111,0.00160544,,,,,,,,,,,
9402006,0.000188875,,,,,,,,,,,
9406046,0.000188875,,,,,,,,,,,
9703108,0.000330532,,,,,,,,,,,
9705026,0.000141656,,,,,,,,,,,
9409128,0.000141656,,,,,,,,,,,
9608035,0.000519407,,,,,,,,,,,
9608152,0.000188875,,,,,,,,,,,
9704211,0.000141656,,,,,,,,,,,
9401044,0.000283313,,,,,,,,,,,
9401153,0.002219284,,,,,,,,,,,
107188,0.000236094,,,,,,,,,,,
9612163,0.000283313,,,,,,,,,,,
9908124,0.000519407,,,,,,,,,,,
9605231,0.000991595,,,,,,,,,,,
9811225,0.000424969,,,,,,,,,,,
109208,0.000141656,,,,,,,,,,,
9610020,0.000424969,,,,,,,,,,,
110156,0.000283313,,,,,,,,,,,
9705021,0.000519407,,,,,,,,,,,
110185,0.000188875,,,,,,,,,,,
112018,9.44E-05,,,,,,,,,,,
9703107,0.000330532,,,,,,,,,,,
203088,0.000188875,,,,,,,,,,,
204171,0.000283313,,,,,,,,,,,
9411007,0.000141656,,,,,,,,,,,
9704171,0.000566626,,,,,,,,,,,
211145,4.72E-05,,,,,,,,,,,
9604150,0.000283313,,,,,,,,,,,
9603205,0.000283313,,,,,,,,,,,
9605210,0.000236094,,,,,,,,,,,
9608062,0.000141656,,,,,,,,,,,
9707141,0.000188875,,,,,,,,,,,
9704135,0.00037775,,,,,,,,,,,
9704162,0.000188875,,,,,,,,,,,
9704215,0.000519407,,,,,,,,,,,
9706053,0.00037775,,,,,,,,,,,
9706055,0.000236094,,,,,,,,,,,
9706149,9.44E-05,,,,,,,,,,,
9706212,0.000188875,,,,,,,,,,,
9707152,9.44E-05,,,,,,,,,,,
9812080,0.000283313,,,,,,,,,,,
9812217,0.000236094,,,,,,,,,,,
9901024,0.000283313,,,,,,,,,,,
9904140,4.72E-05,,,,,,,,,,,
9706036,0.000141656,,,,,,,,,,,
12012,0.000424969,,,,,,,,,,,
101072,0.000188875,,,,,,,,,,,
104012,0.000236094,,,,,,,,,,,
9903188,0.000141656,,,,,,,,,,,
5263,0.000330532,,,,,,,,,,,
107158,4.72E-05,,,,,,,,,,,
