Id,EigenVector-centrality,,,,,,,,,,,
9710051,0.000493117,,,,,,,,,,,
9610111,0.002580694,,,,,,,,,,,
9701175,0.002241037,,,,,,,,,,,
9610167,0.001219471,,,,,,,,,,,
9605201,0.003092157,,,,,,,,,,,
9812195,0.002397285,,,,,,,,,,,
112079,0.007202177,,,,,,,,,,,
9701011,0.001734428,,,,,,,,,,,
112233,0.001366319,,,,,,,,,,,
9612008,0.003762835,,,,,,,,,,,
9711127,0.001497665,,,,,,,,,,,
9712017,0.001687402,,,,,,,,,,,
9605223,0.001642358,,,,,,,,,,,
9606142,0.000977211,,,,,,,,,,,
9610195,0.00312496,,,,,,,,,,,
201187,0.005133515,,,,,,,,,,,
9709061,0.001280599,,,,,,,,,,,
202084,0.001465737,,,,,,,,,,,
9706093,0.001076034,,,,,,,,,,,
202160,0.002084548,,,,,,,,,,,
9904218,0.002502545,,,,,,,,,,,
204017,0.001057273,,,,,,,,,,,
9612218,0.001158861,,,,,,,,,,,
9904114,0.002034331,,,,,,,,,,,
207032,0.000549237,,,,,,,,,,,
9702199,0.001119411,,,,,,,,,,,
9705210,0.002661216,,,,,,,,,,,
9603009,0.005195555,,,,,,,,,,,
212255,0.001532169,,,,,,,,,,,
302181,0.00194037,,,,,,,,,,,
304001,0.00490032,,,,,,,,,,,
9602099,0.000443008,,,,,,,,,,,
9605047,0.001178662,,,,,,,,,,,
9607180,0.001143381,,,,,,,,,,,
9712023,0.002190044,,,,,,,,,,,
9710004,0.001533307,,,,,,,,,,,
3023,0.000722571,,,,,,,,,,,
3072,0.001905917,,,,,,,,,,,
3100,0.005894366,,,,,,,,,,,
3236,0.013754152,,,,,,,,,,,
3261,0.001547726,,,,,,,,,,,
9704009,0.001031337,,,,,,,,,,,
9609004,0.00114656,,,,,,,,,,,
9906176,0.005722225,,,,,,,,,,,
5034,0.000593277,,,,,,,,,,,
5035,0.000957902,,,,,,,,,,,
9908067,0.000798543,,,,,,,,,,,
9709025,0.001351866,,,,,,,,,,,
7212,0.002583105,,,,,,,,,,,
8164,0.006059725,,,,,,,,,,,
9701121,0.000933556,,,,,,,,,,,
9710201,0.000972687,,,,,,,,,,,
10010,0.017087597,,,,,,,,,,,
11114,0.002944598,,,,,,,,,,,
12172,0.000894874,,,,,,,,,,,
102207,0.006688803,,,,,,,,,,,
103068,0.003613983,,,,,,,,,,,
104057,0.00427745,,,,,,,,,,,
106260,0.011766962,,,,,,,,,,,
9607112,0.001704451,,,,,,,,,,,
112177,0.000557703,,,,,,,,,,,
209175,0.000477599,,,,,,,,,,,
212174,0.0003001,,,,,,,,,,,
212347,0.000137044,,,,,,,,,,,
9705095,0.000567744,,,,,,,,,,,
9908209,0.000400882,,,,,,,,,,,
10195,0.00041789,,,,,,,,,,,
101123,0.000961262,,,,,,,,,,,
9703214,0.000831905,,,,,,,,,,,
9705036,0.001494607,,,,,,,,,,,
9907011,0.000690507,,,,,,,,,,,
9710066,0.000188743,,,,,,,,,,,
104031,0.0015666,,,,,,,,,,,
9706148,0.000547012,,,,,,,,,,,
9710136,0.006405289,,,,,,,,,,,
108123,0.000569643,,,,,,,,,,,
11066,0.010014485,,,,,,,,,,,
11117,0.010279748,,,,,,,,,,,
9711162,0.116080608,,,,,,,,,,,
107225,0.0069502,,,,,,,,,,,
107265,0.004946889,,,,,,,,,,,
108002,0.00817893,,,,,,,,,,,
108046,0.005418422,,,,,,,,,,,
9911203,0.009342522,,,,,,,,,,,
108143,0.00914316,,,,,,,,,,,
9911075,0.002196591,,,,,,,,,,,
108228,0.005400036,,,,,,,,,,,
109066,0.006265076,,,,,,,,,,,
109079,0.010778376,,,,,,,,,,,
109091,0.014607681,,,,,,,,,,,
9911026,0.007500457,,,,,,,,,,,
110113,0.020961653,,,,,,,,,,,
109191,0.014057855,,,,,,,,,,,
109209,0.014942982,,,,,,,,,,,
110005,0.017031009,,,,,,,,,,,
110100,0.004795962,,,,,,,,,,,
110112,0.006878625,,,,,,,,,,,
110122,0.013841564,,,,,,,,,,,
110134,0.015407962,,,,,,,,,,,
110147,0.014448424,,,,,,,,,,,
110183,0.007298414,,,,,,,,,,,
110191,0.016853003,,,,,,,,,,,
110203,0.016953089,,,,,,,,,,,
110268,0.007618874,,,,,,,,,,,
110293,0.017882778,,,,,,,,,,,
111006,0.007480544,,,,,,,,,,,
111054,0.007790894,,,,,,,,,,,
111064,0.010615077,,,,,,,,,,,
111077,0.014555711,,,,,,,,,,,
111094,0.004873395,,,,,,,,,,,
111109,0.011016746,,,,,,,,,,,
111160,0.003773153,,,,,,,,,,,
112092,0.012222888,,,,,,,,,,,
112134,0.009917411,,,,,,,,,,,
112246,0.007940879,,,,,,,,,,,
112248,0.014102751,,,,,,,,,,,
201025,0.016649213,,,,,,,,,,,
201144,0.02327767,,,,,,,,,,,
201178,0.020957287,,,,,,,,,,,
201223,0.007523496,,,,,,,,,,,
201228,0.008350285,,,,,,,,,,,
201257,0.010235773,,,,,,,,,,,
201259,0.009271569,,,,,,,,,,,
202104,0.017435594,,,,,,,,,,,
202131,0.014624353,,,,,,,,,,,
9909059,0.019422512,,,,,,,,,,,
202202,0.010612518,,,,,,,,,,,
203099,0.014219048,,,,,,,,,,,
203151,0.014959519,,,,,,,,,,,
203166,0.020981037,,,,,,,,,,,
205210,0.011191207,,,,,,,,,,,
203260,0.008912397,,,,,,,,,,,
204102,0.014647055,,,,,,,,,,,
204197,0.015093242,,,,,,,,,,,
204248,0.007202125,,,,,,,,,,,
205024,0.009841515,,,,,,,,,,,
205053,0.002129189,,,,,,,,,,,
205078,0.022113568,,,,,,,,,,,
205186,0.002494252,,,,,,,,,,,
205214,0.009576738,,,,,,,,,,,
205258,0.023873315,,,,,,,,,,,
205269,0.010754053,,,,,,,,,,,
206006,0.013275993,,,,,,,,,,,
206007,0.01240099,,,,,,,,,,,
206011,0.014366414,,,,,,,,,,,
206066,0.009197793,,,,,,,,,,,
206077,0.010209027,,,,,,,,,,,
206214,0.016075496,,,,,,,,,,,
207160,0.009948534,,,,,,,,,,,
207236,0.012198248,,,,,,,,,,,
207242,0.002270867,,,,,,,,,,,
208200,0.005256586,,,,,,,,,,,
209117,0.012923239,,,,,,,,,,,
209139,0.00901818,,,,,,,,,,,
209148,0.006582866,,,,,,,,,,,
209164,0.01061498,,,,,,,,,,,
209198,0.00359593,,,,,,,,,,,
209214,0.006207813,,,,,,,,,,,
209254,0.008050395,,,,,,,,,,,
210030,0.010911522,,,,,,,,,,,
210042,0.008893783,,,,,,,,,,,
210073,0.009250908,,,,,,,,,,,
210084,0.005028279,,,,,,,,,,,
211070,0.007093269,,,,,,,,,,,
211199,0.013070162,,,,,,,,,,,
211232,0.020345024,,,,,,,,,,,
212266,0.008145375,,,,,,,,,,,
212284,0.010597061,,,,,,,,,,,
301030,0.002864389,,,,,,,,,,,
301066,0.010317421,,,,,,,,,,,
301100,0.003214988,,,,,,,,,,,
301106,0.014610682,,,,,,,,,,,
301200,0.002263497,,,,,,,,,,,
301237,0.017663992,,,,,,,,,,,
301248,0.004173786,,,,,,,,,,,
302224,0.00691114,,,,,,,,,,,
303158,0.003628767,,,,,,,,,,,
304030,0.010560252,,,,,,,,,,,
304105,0.012607847,,,,,,,,,,,
2236,0.007947404,,,,,,,,,,,
2250,0.016000538,,,,,,,,,,,
3007,0.022170679,,,,,,,,,,,
3012,0.013300229,,,,,,,,,,,
105085,0.015432551,,,,,,,,,,,
3099,0.006144547,,,,,,,,,,,
3160,0.056836414,,,,,,,,,,,
3180,0.031013901,,,,,,,,,,,
3204,0.009709582,,,,,,,,,,,
3216,0.0181232,,,,,,,,,,,
3234,0.007852541,,,,,,,,,,,
4002,0.010631066,,,,,,,,,,,
4061,0.008281851,,,,,,,,,,,
4104,0.010253645,,,,,,,,,,,
4183,0.030138108,,,,,,,,,,,
5005,0.01354629,,,,,,,,,,,
5026,0.018306007,,,,,,,,,,,
5054,0.017541822,,,,,,,,,,,
5059,0.011462489,,,,,,,,,,,
5073,0.031212433,,,,,,,,,,,
5095,0.009795578,,,,,,,,,,,
5138,0.00839674,,,,,,,,,,,
5159,0.014028309,,,,,,,,,,,
5178,0.01535243,,,,,,,,,,,
5210,0.013901413,,,,,,,,,,,
5272,0.024966108,,,,,,,,,,,
5283,0.009774396,,,,,,,,,,,
6013,0.020527154,,,,,,,,,,,
6014,0.01557476,,,,,,,,,,,
6023,0.02674654,,,,,,,,,,,
6112,0.029162574,,,,,,,,,,,
6071,0.04714592,,,,,,,,,,,
6114,0.014697512,,,,,,,,,,,
6119,0.023287011,,,,,,,,,,,
6169,0.005207514,,,,,,,,,,,
6236,0.02576817,,,,,,,,,,,
7046,0.007675807,,,,,,,,,,,
7050,0.010571826,,,,,,,,,,,
7078,0.028399658,,,,,,,,,,,
7114,0.006421508,,,,,,,,,,,
7130,0.020148813,,,,,,,,,,,
7137,0.008944878,,,,,,,,,,,
7140,0.00849127,,,,,,,,,,,
7175,0.021908262,,,,,,,,,,,
7204,0.021929473,,,,,,,,,,,
7215,0.022134291,,,,,,,,,,,
7217,0.022241849,,,,,,,,,,,
7255,0.021595768,,,,,,,,,,,
8002,0.018659734,,,,,,,,,,,
8030,0.018732603,,,,,,,,,,,
8046,0.007024087,,,,,,,,,,,
8089,0.00947203,,,,,,,,,,,
8118,0.016036381,,,,,,,,,,,
8120,0.002307402,,,,,,,,,,,
8132,0.015018141,,,,,,,,,,,
8199,0.012776349,,,,,,,,,,,
8214,0.016995728,,,,,,,,,,,
9711204,0.002163113,,,,,,,,,,,
9912171,0.007783217,,,,,,,,,,,
9038,0.050758693,,,,,,,,,,,
9082,0.012394336,,,,,,,,,,,
9141,0.02107492,,,,,,,,,,,
9196,0.022367455,,,,,,,,,,,
10001,0.008751478,,,,,,,,,,,
10003,0.013784694,,,,,,,,,,,
10016,0.033484389,,,,,,,,,,,
10027,0.013551963,,,,,,,,,,,
10029,0.005030719,,,,,,,,,,,
10034,0.028258162,,,,,,,,,,,
10060,0.055433264,,,,,,,,,,,
10101,0.02058578,,,,,,,,,,,
10204,0.027492537,,,,,,,,,,,
10220,0.013037277,,,,,,,,,,,
10221,0.03051747,,,,,,,,,,,
10244,0.014796021,,,,,,,,,,,
10264,0.011960801,,,,,,,,,,,
10275,0.01816285,,,,,,,,,,,
11024,0.010780077,,,,,,,,,,,
11035,0.007343979,,,,,,,,,,,
11080,0.009313986,,,,,,,,,,,
11090,0.014937421,,,,,,,,,,,
11139,0.014542053,,,,,,,,,,,
11140,0.025338501,,,,,,,,,,,
11158,0.0050326,,,,,,,,,,,
11205,0.015903898,,,,,,,,,,,
11228,0.005067179,,,,,,,,,,,
12009,0.028004766,,,,,,,,,,,
12059,0.007141413,,,,,,,,,,,
12065,0.024715452,,,,,,,,,,,
12141,0.017222062,,,,,,,,,,,
12154,0.007348596,,,,,,,,,,,
12225,0.009539679,,,,,,,,,,,
12239,0.017076698,,,,,,,,,,,
12259,0.017659578,,,,,,,,,,,
12262,0.011782853,,,,,,,,,,,
12266,0.019572398,,,,,,,,,,,
12268,0.010193289,,,,,,,,,,,
101092,0.006038915,,,,,,,,,,,
101095,0.017854133,,,,,,,,,,,
101145,0.012638245,,,,,,,,,,,
101109,0.018660619,,,,,,,,,,,
105087,0.009710825,,,,,,,,,,,
101199,0.02150001,,,,,,,,,,,
101236,0.010677464,,,,,,,,,,,
102022,0.026198575,,,,,,,,,,,
102056,0.015344324,,,,,,,,,,,
102092,0.006898983,,,,,,,,,,,
102129,0.016241745,,,,,,,,,,,
102158,0.004636653,,,,,,,,,,,
102182,0.014910921,,,,,,,,,,,
102188,0.012444471,,,,,,,,,,,
102201,0.010951948,,,,,,,,,,,
103020,0.011274636,,,,,,,,,,,
103069,0.023064734,,,,,,,,,,,
103101,0.010039342,,,,,,,,,,,
103139,0.006391134,,,,,,,,,,,
103140,0.005033434,,,,,,,,,,,
103179,0.012646133,,,,,,,,,,,
103188,0.022682965,,,,,,,,,,,
103199,0.011878551,,,,,,,,,,,
103208,0.01240692,,,,,,,,,,,
103229,0.01301871,,,,,,,,,,,
103262,0.010103119,,,,,,,,,,,
104004,0.00643011,,,,,,,,,,,
104086,0.00997461,,,,,,,,,,,
104097,0.012911128,,,,,,,,,,,
104106,0.015529059,,,,,,,,,,,
104133,0.023794326,,,,,,,,,,,
104143,0.026806981,,,,,,,,,,,
104224,0.005906531,,,,,,,,,,,
104232,0.020456507,,,,,,,,,,,
104244,0.01441217,,,,,,,,,,,
104246,0.009006371,,,,,,,,,,,
105185,0.013900156,,,,,,,,,,,
105187,0.014698624,,,,,,,,,,,
106025,0.002104529,,,,,,,,,,,
106075,0.006277942,,,,,,,,,,,
106088,0.00710069,,,,,,,,,,,
106110,0.006799066,,,,,,,,,,,
106125,0.009893728,,,,,,,,,,,
106200,0.017257769,,,,,,,,,,,
106159,0.010004468,,,,,,,,,,,
106180,0.024670602,,,,,,,,,,,
106181,0.013239029,,,,,,,,,,,
106205,0.014673024,,,,,,,,,,,
106281,0.014860115,,,,,,,,,,,
107014,0.008661617,,,,,,,,,,,
107033,0.009850561,,,,,,,,,,,
107105,0.006481906,,,,,,,,,,,
107121,0.012615154,,,,,,,,,,,
107147,0.01726303,,,,,,,,,,,
9712004,0.009106101,,,,,,,,,,,
9905034,0.001889804,,,,,,,,,,,
9812066,0.005986087,,,,,,,,,,,
112206,0.001040338,,,,,,,,,,,
201233,0.000918316,,,,,,,,,,,
9901055,0.000865778,,,,,,,,,,,
9902045,0.009377326,,,,,,,,,,,
203149,0.000848724,,,,,,,,,,,
204167,0.002680073,,,,,,,,,,,
207091,0.014458541,,,,,,,,,,,
208110,0.002061201,,,,,,,,,,,
211118,0.003732479,,,,,,,,,,,
4039,0.009625369,,,,,,,,,,,
4098,0.003781906,,,,,,,,,,,
9908086,0.000567605,,,,,,,,,,,
9020,0.00052772,,,,,,,,,,,
9166,0.000663979,,,,,,,,,,,
10242,0.000448625,,,,,,,,,,,
101113,0.001573919,,,,,,,,,,,
102168,0.009175063,,,,,,,,,,,
9903205,0.044593206,,,,,,,,,,,
107163,0.014777871,,,,,,,,,,,
108007,0.009293614,,,,,,,,,,,
109163,0.006335615,,,,,,,,,,,
111041,0.004811798,,,,,,,,,,,
9912274,0.010447113,,,,,,,,,,,
201222,0.005315889,,,,,,,,,,,
9908115,0.003454054,,,,,,,,,,,
204165,0.008022259,,,,,,,,,,,
206009,0.012430118,,,,,,,,,,,
208142,0.063765609,,,,,,,,,,,
211263,0.016935198,,,,,,,,,,,
303080,0.00559043,,,,,,,,,,,
3270,0.000998656,,,,,,,,,,,
4085,0.010718875,,,,,,,,,,,
5040,0.044003906,,,,,,,,,,,
5048,0.039312203,,,,,,,,,,,
9225,0.005889822,,,,,,,,,,,
9230,0.004161311,,,,,,,,,,,
10256,0.008065901,,,,,,,,,,,
11019,0.017044277,,,,,,,,,,,
12200,0.00825246,,,,,,,,,,,
12018,0.007457882,,,,,,,,,,,
12218,0.013897869,,,,,,,,,,,
101125,0.021612549,,,,,,,,,,,
102076,0.041316334,,,,,,,,,,,
102091,0.004010149,,,,,,,,,,,
102141,0.005109758,,,,,,,,,,,
103024,0.007037935,,,,,,,,,,,
9908142,0.161540037,,,,,,,,,,,
107199,0.011998193,,,,,,,,,,,
107226,0.005963456,,,,,,,,,,,
107260,0.003022481,,,,,,,,,,,
108001,0.005763688,,,,,,,,,,,
108014,0.00415351,,,,,,,,,,,
108038,0.003914913,,,,,,,,,,,
108072,0.005100627,,,,,,,,,,,
108096,0.005368395,,,,,,,,,,,
108104,0.006450533,,,,,,,,,,,
108113,0.005245219,,,,,,,,,,,
108186,0.006480251,,,,,,,,,,,
108189,0.003613437,,,,,,,,,,,
108216,0.007541936,,,,,,,,,,,
9910188,0.003382299,,,,,,,,,,,
109125,0.003419145,,,,,,,,,,,
109131,0.017862234,,,,,,,,,,,
109158,0.004085962,,,,,,,,,,,
110019,0.006619168,,,,,,,,,,,
110035,0.013046628,,,,,,,,,,,
206013,0.007863363,,,,,,,,,,,
110059,0.00660351,,,,,,,,,,,
110090,0.005837964,,,,,,,,,,,
110101,0.003969454,,,,,,,,,,,
110105,0.003384258,,,,,,,,,,,
110114,0.008141003,,,,,,,,,,,
110178,0.014993851,,,,,,,,,,,
111020,0.00359686,,,,,,,,,,,
111038,0.005017681,,,,,,,,,,,
111049,0.003487989,,,,,,,,,,,
111061,0.006595422,,,,,,,,,,,
111145,0.014065169,,,,,,,,,,,
9910157,0.00375969,,,,,,,,,,,
112025,0.003490292,,,,,,,,,,,
112027,0.009562483,,,,,,,,,,,
112176,0.019685568,,,,,,,,,,,
112252,0.005155066,,,,,,,,,,,
9902037,0.003810413,,,,,,,,,,,
201060,0.01310638,,,,,,,,,,,
201118,0.003878665,,,,,,,,,,,
201135,0.014986387,,,,,,,,,,,
201139,0.003271477,,,,,,,,,,,
201225,0.008085988,,,,,,,,,,,
201232,0.016976757,,,,,,,,,,,
202039,0.012803126,,,,,,,,,,,
202078,0.003116488,,,,,,,,,,,
202200,0.004548685,,,,,,,,,,,
202209,0.004065251,,,,,,,,,,,
203077,0.005230869,,,,,,,,,,,
203108,0.039852247,,,,,,,,,,,
203119,0.005405178,,,,,,,,,,,
203199,0.003039088,,,,,,,,,,,
203211,0.064207274,,,,,,,,,,,
204148,0.006018194,,,,,,,,,,,
204192,0.011909091,,,,,,,,,,,
205047,0.005380557,,,,,,,,,,,
205094,0.003497308,,,,,,,,,,,
205110,0.007565371,,,,,,,,,,,
205153,0.010317129,,,,,,,,,,,
205165,0.005031721,,,,,,,,,,,
205193,0.006656889,,,,,,,,,,,
205242,0.008109896,,,,,,,,,,,
205286,0.011473067,,,,,,,,,,,
206003,0.00501757,,,,,,,,,,,
206014,0.005150485,,,,,,,,,,,
206018,0.007376886,,,,,,,,,,,
206170,0.007538136,,,,,,,,,,,
206231,0.004891235,,,,,,,,,,,
207082,0.003003146,,,,,,,,,,,
207086,0.016834523,,,,,,,,,,,
207148,0.009813375,,,,,,,,,,,
207149,0.00590091,,,,,,,,,,,
207211,0.003976855,,,,,,,,,,,
207276,0.003351944,,,,,,,,,,,
208043,0.007141719,,,,,,,,,,,
208115,0.009006467,,,,,,,,,,,
208182,0.003759278,,,,,,,,,,,
208201,0.003212934,,,,,,,,,,,
208203,0.008388215,,,,,,,,,,,
208204,0.00981976,,,,,,,,,,,
209008,0.005161641,,,,,,,,,,,
209068,0.027644855,,,,,,,,,,,
209136,0.003084265,,,,,,,,,,,
209137,0.007834262,,,,,,,,,,,
209153,0.015672391,,,,,,,,,,,
209174,0.005361732,,,,,,,,,,,
209179,0.01909393,,,,,,,,,,,
209234,0.005105082,,,,,,,,,,,
210051,0.010088516,,,,,,,,,,,
210171,0.003763915,,,,,,,,,,,
210173,0.005304293,,,,,,,,,,,
210174,0.010141412,,,,,,,,,,,
210194,0.005796972,,,,,,,,,,,
211056,0.007664231,,,,,,,,,,,
211076,0.016460296,,,,,,,,,,,
211105,0.003718225,,,,,,,,,,,
211164,0.006829771,,,,,,,,,,,
211171,0.01099502,,,,,,,,,,,
211180,0.018347726,,,,,,,,,,,
211193,0.008884495,,,,,,,,,,,
212090,0.011423842,,,,,,,,,,,
212094,0.004636929,,,,,,,,,,,
212122,0.007405462,,,,,,,,,,,
212238,0.005691995,,,,,,,,,,,
212258,0.010107979,,,,,,,,,,,
212259,0.003730045,,,,,,,,,,,
301084,0.009514598,,,,,,,,,,,
302109,0.008833222,,,,,,,,,,,
302120,0.003003629,,,,,,,,,,,
302175,0.004344848,,,,,,,,,,,
303122,0.006173245,,,,,,,,,,,
304059,0.007952924,,,,,,,,,,,
2223,0.039606601,,,,,,,,,,,
9910064,0.0034652,,,,,,,,,,,
3275,0.008961963,,,,,,,,,,,
4011,0.014679394,,,,,,,,,,,
4080,0.021421319,,,,,,,,,,,
4145,0.0030136,,,,,,,,,,,
4187,0.024851174,,,,,,,,,,,
5006,0.04391196,,,,,,,,,,,
5080,0.004976996,,,,,,,,,,,
5101,0.006125844,,,,,,,,,,,
5126,0.004091173,,,,,,,,,,,
5199,0.008529694,,,,,,,,,,,
5265,0.004108806,,,,,,,,,,,
5273,0.007586876,,,,,,,,,,,
6001,0.003201034,,,,,,,,,,,
6005,0.003563649,,,,,,,,,,,
6018,0.006326631,,,,,,,,,,,
6225,0.009698737,,,,,,,,,,,
6108,0.004195522,,,,,,,,,,,
6120,0.005258279,,,,,,,,,,,
7074,0.003825313,,,,,,,,,,,
7089,0.022051732,,,,,,,,,,,
7106,0.016334127,,,,,,,,,,,
7107,0.011603649,,,,,,,,,,,
7131,0.01636611,,,,,,,,,,,
7156,0.007553739,,,,,,,,,,,
7160,0.006570325,,,,,,,,,,,
7186,0.005105634,,,,,,,,,,,
8010,0.003907291,,,,,,,,,,,
9912085,0.003305078,,,,,,,,,,,
8186,0.011257674,,,,,,,,,,,
9910258,0.006665257,,,,,,,,,,,
8247,0.007288854,,,,,,,,,,,
9037,0.0072068,,,,,,,,,,,
9070,0.005447675,,,,,,,,,,,
9090,0.012734835,,,,,,,,,,,
9140,0.015022189,,,,,,,,,,,
9147,0.007895603,,,,,,,,,,,
9209,0.010850163,,,,,,,,,,,
9231,0.009376715,,,,,,,,,,,
10021,0.026597619,,,,,,,,,,,
10066,0.006500971,,,,,,,,,,,
10119,0.010507912,,,,,,,,,,,
10149,0.005071044,,,,,,,,,,,
10175,0.012122859,,,,,,,,,,,
11137,0.009854458,,,,,,,,,,,
10198,0.010220979,,,,,,,,,,,
11003,0.015759275,,,,,,,,,,,
11028,0.00699052,,,,,,,,,,,
11053,0.004482294,,,,,,,,,,,
11206,0.004660758,,,,,,,,,,,
11272,0.003736199,,,,,,,,,,,
11282,0.027370304,,,,,,,,,,,
12056,0.003588979,,,,,,,,,,,
12077,0.006083496,,,,,,,,,,,
12093,0.018879822,,,,,,,,,,,
12155,0.005050451,,,,,,,,,,,
12175,0.007123607,,,,,,,,,,,
12198,0.035609609,,,,,,,,,,,
12210,0.039259468,,,,,,,,,,,
12217,0.01563819,,,,,,,,,,,
101069,0.010639908,,,,,,,,,,,
107022,0.011754811,,,,,,,,,,,
101177,0.013090897,,,,,,,,,,,
101207,0.011334494,,,,,,,,,,,
101229,0.003601834,,,,,,,,,,,
102050,0.003642001,,,,,,,,,,,
102070,0.008078472,,,,,,,,,,,
102174,0.026911335,,,,,,,,,,,
103012,0.005409348,,,,,,,,,,,
103018,0.0038592,,,,,,,,,,,
103048,0.003405389,,,,,,,,,,,
103091,0.00292539,,,,,,,,,,,
103097,0.003170764,,,,,,,,,,,
103127,0.003052624,,,,,,,,,,,
103131,0.006603375,,,,,,,,,,,
103150,0.00773743,,,,,,,,,,,
103164,0.004113393,,,,,,,,,,,
103196,0.017947284,,,,,,,,,,,
103204,0.003712869,,,,,,,,,,,
103226,0.003645199,,,,,,,,,,,
103256,0.023995116,,,,,,,,,,,
104090,0.024476965,,,,,,,,,,,
104263,0.009605166,,,,,,,,,,,
105120,0.004437323,,,,,,,,,,,
105127,0.008097866,,,,,,,,,,,
105226,0.003991168,,,,,,,,,,,
105242,0.023658458,,,,,,,,,,,
106018,0.004147424,,,,,,,,,,,
106042,0.005896939,,,,,,,,,,,
106044,0.007022062,,,,,,,,,,,
106046,0.008908334,,,,,,,,,,,
106138,0.006786171,,,,,,,,,,,
106136,0.007790081,,,,,,,,,,,
106189,0.010730163,,,,,,,,,,,
211074,0.014117584,,,,,,,,,,,
106196,0.004224768,,,,,,,,,,,
107106,0.015374078,,,,,,,,,,,
9911068,0.005029398,,,,,,,,,,,
212202,9.71E-05,,,,,,,,,,,
10177,0.004412613,,,,,,,,,,,
11088,0.016241807,,,,,,,,,,,
8057,0.012919026,,,,,,,,,,,
8126,0.004043869,,,,,,,,,,,
107037,0.002940108,,,,,,,,,,,
202137,0.000836491,,,,,,,,,,,
2091,0.013130963,,,,,,,,,,,
107244,0.008114659,,,,,,,,,,,
108068,0.003950561,,,,,,,,,,,
108114,0.007637789,,,,,,,,,,,
108115,0.007032102,,,,,,,,,,,
108132,0.001595296,,,,,,,,,,,
109057,0.017731078,,,,,,,,,,,
109099,0.009322306,,,,,,,,,,,
201004,0.018548703,,,,,,,,,,,
204066,0.009771225,,,,,,,,,,,
110118,0.002571649,,,,,,,,,,,
110250,0.003056214,,,,,,,,,,,
110286,0.007568818,,,,,,,,,,,
110298,0.007036919,,,,,,,,,,,
111057,0.005421996,,,,,,,,,,,
112013,0.0034329,,,,,,,,,,,
112205,0.003746865,,,,,,,,,,,
112150,0.00604438,,,,,,,,,,,
112224,0.002043704,,,,,,,,,,,
201127,0.005017297,,,,,,,,,,,
203004,0.010113353,,,,,,,,,,,
204122,0.007317763,,,,,,,,,,,
204205,0.002436213,,,,,,,,,,,
205041,0.003988572,,,,,,,,,,,
205087,0.002900797,,,,,,,,,,,
205231,0.002676892,,,,,,,,,,,
206128,0.007795122,,,,,,,,,,,
206188,0.008405682,,,,,,,,,,,
207005,0.002740723,,,,,,,,,,,
207173,0.014362937,,,,,,,,,,,
207283,0.006962557,,,,,,,,,,,
209050,0.00856485,,,,,,,,,,,
210039,0.010591835,,,,,,,,,,,
210063,0.006322516,,,,,,,,,,,
210257,0.007892715,,,,,,,,,,,
211196,0.004012585,,,,,,,,,,,
211268,0.001960527,,,,,,,,,,,
212015,0.002153244,,,,,,,,,,,
212093,0.001699579,,,,,,,,,,,
212108,0.000851083,,,,,,,,,,,
2226,0.013954571,,,,,,,,,,,
2230,0.018872516,,,,,,,,,,,
3020,0.005667478,,,,,,,,,,,
3045,0.003424156,,,,,,,,,,,
3148,0.007760754,,,,,,,,,,,
3237,0.01200996,,,,,,,,,,,
4125,0.008618576,,,,,,,,,,,
5239,0.003189788,,,,,,,,,,,
7064,0.016124512,,,,,,,,,,,
7177,0.009695598,,,,,,,,,,,
8102,0.00819596,,,,,,,,,,,
9064,0.001961096,,,,,,,,,,,
9183,0.00377424,,,,,,,,,,,
9184,0.000867373,,,,,,,,,,,
10093,0.006826919,,,,,,,,,,,
3098,0.005459353,,,,,,,,,,,
3109,0.003173252,,,,,,,,,,,
3118,0.002952819,,,,,,,,,,,
4005,0.004694979,,,,,,,,,,,
4067,0.011642829,,,,,,,,,,,
4114,0.003765934,,,,,,,,,,,
4160,0.013303956,,,,,,,,,,,
4166,0.00741431,,,,,,,,,,,
5167,0.002985217,,,,,,,,,,,
5226,0.001833344,,,,,,,,,,,
9065,0.001836048,,,,,,,,,,,
6046,0.003402114,,,,,,,,,,,
6146,0.003383295,,,,,,,,,,,
6158,0.003023832,,,,,,,,,,,
6191,0.00461001,,,,,,,,,,,
6192,0.010581608,,,,,,,,,,,
6251,0.004613792,,,,,,,,,,,
7053,0.003802881,,,,,,,,,,,
7203,0.004104194,,,,,,,,,,,
7209,0.015126336,,,,,,,,,,,
8130,0.011724064,,,,,,,,,,,
9176,0.008260752,,,,,,,,,,,
10141,0.010724892,,,,,,,,,,,
10183,0.002310749,,,,,,,,,,,
10215,0.005770493,,,,,,,,,,,
11128,0.0018054,,,,,,,,,,,
11144,0.001479095,,,,,,,,,,,
11156,0.01488446,,,,,,,,,,,
11167,0.00975611,,,,,,,,,,,
11184,0.001554609,,,,,,,,,,,
12102,0.005066272,,,,,,,,,,,
12129,0.012597991,,,,,,,,,,,
12143,0.008655845,,,,,,,,,,,
12231,0.00208174,,,,,,,,,,,
101038,0.004948501,,,,,,,,,,,
101094,0.001767637,,,,,,,,,,,
102035,0.015598045,,,,,,,,,,,
102210,0.002829494,,,,,,,,,,,
103071,0.006771672,,,,,,,,,,,
103205,0.004015252,,,,,,,,,,,
103265,0.002311237,,,,,,,,,,,
104009,0.002527634,,,,,,,,,,,
104049,0.004252233,,,,,,,,,,,
