,Rank,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
1494,1495,9710136,9903110,108095,9903023,9506058,110250,304018,9708147,9708147,9701149,104243,7143
1495,1496,9710135,8092,110209,9709014,9702072,12115,9609123,210010,210010,11032,205180,108233
1496,1497,9710127,9711127,105087,9807200,109092,11033,9604065,9606043,9606043,9408083,9906214,9506077
1497,1498,9710126,12093,9805171,9710218,10214,9702072,206072,9705003,9705003,112222,209117,9604166
1498,1499,9710125,9907088,9707089,205155,108050,9909223,6008,9411178,9411178,108128,209194,111008
1499,1500,9710124,9909146,10143,10034,9806174,9712072,9401154,209008,209008,9808179,9907117,9912139
1500,1501,9710123,208107,9135,8149,9301103,9701169,6035,212329,212329,111228,6114,9507018
1501,1502,9710122,105019,104263,9901115,5027,9601080,111217,9905064,9905064,107251,10165,8144
1502,1503,9710119,8192,9610125,9908113,9604040,106081,12128,302052,302052,9302027,9708085,9612120
1503,1504,9710114,107086,210051,9904056,9808172,9607139,104169,9905209,9905209,9607139,12011,9812162
1504,1505,9710110,7239,9207016,9903231,9806009,110028,9704202,9402032,9402032,9312004,302052,9810055
1505,1506,9710107,11225,210200,9705113,9305100,8083,9407111,9712233,9712233,212245,207226,112133
1506,1507,9710105,11141,212031,9906238,106061,9902200,10105,9601164,9601164,8128,9902045,103203
1507,1508,9710102,106140,9912279,211121,9704202,210278,12175,9906087,9906087,9705199,9910065,206033
1508,1509,9710098,9305047,8027,9707258,9409021,9604021,9712145,9909146,9909146,303173,205106,9707208
1509,1510,9710096,9306013,9812003,106120,9411201,9312189,9804174,209194,209194,108116,9703072,103069
1510,1511,9710095,9242,303015,9909222,9912119,9510187,205227,9912279,9912279,9811178,9403198,9502077
1511,1512,9710085,111189,9043,4179,9910200,11107,9901079,9910065,9910065,9502129,9506084,9611159
1512,1513,9710073,212047,9505053,9708078,9207053,9611213,9912204,9909017,9909017,9404157,9612164,9901080
1513,1514,9710069,9412138,206013,9601011,9204004,9503204,107087,9712170,9712170,9812089,9905209,9710085
1514,1515,9710068,9307168,9204099,9601038,9710032,5122,9507169,9304154,9304154,9605158,10198,9803085
1515,1516,9710064,9609076,5174,9204083,9511071,5027,8221,9207094,9207094,9708160,9703051,9803103
1516,1517,9710062,9610170,9608039,9911160,9908153,9612096,9412092,9806119,9806119,4014,9811028,9909025
1517,1518,9710059,9812071,109058,9701125,7236,4049,9506007,5256,5256,9506002,5032,9601150
1518,1519,9710057,9603195,106155,9703016,9904150,9407005,9910267,9907210,9907210,4165,7107,9707047
1519,1520,9710053,211238,9902118,9305139,110084,110087,206071,104181,104181,106256,108186,9810180
1520,1521,9710048,4115,6073,9908162,9406089,11282,9803117,12011,12011,9702202,205269,110187
1521,1522,9710041,9808032,9701088,9512089,9612121,6204,9407025,7240,7240,9707119,212094,103235
1522,1523,9710032,9171,10048,108011,9812013,9806009,9908004,106054,106054,9806238,9070,9910048
1523,1524,9710030,9803167,9705166,7055,9908132,9210011,9711107,9609062,9609062,8125,9601164,9607139
1524,1525,9710029,9407018,104243,206182,4152,9804083,9911001,7007,7007,9706194,5256,9709135
1525,1526,9710027,9309110,9021,210192,9908129,9711115,108047,12184,12184,103163,212009,9505023
1526,1527,9710024,5052,9503179,8230,9611062,9410203,11029,9505067,9505067,9705146,5123,9612233
1527,1528,9710020,9812046,6100,5026,9503204,8143,9809123,110090,110090,9903217,9909146,106171
1528,1529,9710014,7174,9906012,9903217,9412113,9901116,12104,10203,10203,9407141,9906087,9810102
1529,1530,9710010,209222,9806199,103169,9303098,7142,9912208,9911124,9911124,9606040,212092,8128
1530,1531,9710009,9303067,11292,9804026,9508058,9903217,9504150,9611088,9611088,9901135,7007,9412200
1531,1532,9710006,9803116,106138,5192,7142,9312162,9160,5065,5065,9907154,10203,9909124
1532,1533,9710005,5209,9047,9512043,104098,9906159,107164,205294,205294,5016,9712170,206070
1533,1534,9710004,9402016,6189,9603097,9903217,9505084,10269,7160,7160,9712209,9908040,210115
1534,1535,9710001,9503045,9703007,11269,210238,9303098,9302051,9710085,9710085,6246,109168,210168
1535,1536,9709228,9206027,9607139,9611042,9502104,9504034,9901032,9906012,9906012,9609086,9902158,211092
1536,1537,9709225,9912047,9603086,9511173,9302048,9608072,4067,112227,112227,9603136,109187,301253
1537,1538,9709222,9503023,211259,9712166,9612065,212284,9908072,8150,8150,9910012,9507060,302104
1538,1539,9709220,9603053,9601014,206196,9909059,4152,108008,112092,112092,11018,211199,5163
1539,1540,9709219,9905006,5054,103082,112212,210238,9309034,206170,206170,9906057,9507027,12159
1540,1541,9709211,9805217,9602061,9803232,9207102,9706096,110089,212031,212031,9703182,9606176,9808052
1541,1542,9709209,9503157,301055,107138,9909209,9604018,301094,212238,212238,8151,11185,212246
1542,1543,9709198,11217,9905157,9702054,9712047,112195,9607188,9604097,9604097,212207,9911124,10252
1543,1544,9709196,9705046,9907007,9807230,9504083,7231,107160,9909082,9909082,9910105,9905064,9910250
1544,1545,9709192,9609239,109174,9911230,9712212,9305023,9506091,5072,5072,9703118,9811213,8092
1545,1546,9709186,9406125,9904150,6113,211098,9510134,9304114,210274,210274,104153,205085,9904056
1546,1547,9709182,9505175,9907142,9911067,9809177,9403050,9042,9506077,9506077,9707190,9907210,211123
1547,1548,9709178,9808016,9604168,9506160,103229,109092,108128,9708127,9708127,9907099,9909070,9803050
1548,1549,9709177,9702136,212314,9410237,9707083,9207039,9504113,9606176,9606176,9608116,5065,9703110
1549,1550,9709172,9611190,9706131,9810035,9312189,9311091,8241,6103,6103,9705058,5072,9608113
1550,1551,9709171,9405107,9712150,105235,111225,7114,9708015,207244,207244,9704158,6103,9905228
1551,1552,9709161,9204030,210174,9909056,111181,9304023,9906215,112178,112178,9806024,9706087,9812169
1552,1553,9709160,209215,110271,212002,9608072,9710014,10122,5091,5091,5275,12089,9807040
1553,1554,9709159,9707093,9608012,9710149,9711157,9411004,9709079,9609041,9609041,9710053,9015,9903078
1554,1555,9709146,212269,208119,9911200,9608177,11073,9804092,9015,9015,9911099,210274,5197
1555,1556,9709139,9806021,110232,4165,11073,209030,4056,9904050,9904050,9015,9909082,9909062
1556,1557,9709138,9510228,9701185,111017,9608065,9208077,9706066,9068,9068,6011,9510227,9709065
1557,1558,9709135,9506077,9512005,209080,9809086,9310025,9809100,9811005,9811005,107242,9811005,9808143
1558,1559,9709129,9706076,9705167,9505004,206042,9402070,9002,212092,212092,205209,9603051,9710005
1559,1560,9709123,9910217,9911082,104133,9712071,9611062,210217,9909070,9909070,9712257,9203,9612131
1560,1561,9709119,9703163,212183,9009,9607139,9909209,9808034,9203,9203,9156,9712084,9512149
1561,1562,9709118,9803061,211165,9712179,9601080,9504083,9201079,9901088,9901088,10017,9906012,9503106
1562,1563,9709114,9912104,211068,9609161,104200,9809086,8123,9607067,9607067,9712029,210010,9903181
1563,1564,9709113,9709108,9606043,9512105,9710171,9812013,6137,9507027,9507027,304206,209008,9708012
1564,1565,9709109,9711003,9803086,9806122,103115,10214,9701186,9502013,9502013,9305142,9806039,9710122
1565,1566,9709108,9706196,9609217,9601152,9611126,9505150,9909015,9711078,9711078,112129,9904050,9711108
1566,1567,9709107,9506091,211236,9612096,9511178,9306091,9506076,9709146,9709146,9708168,302223,107263
1567,1568,9709106,9511228,110177,106171,9510187,111161,108031,205280,205280,9707129,108092,210167
1568,1569,9709100,9702166,206158,106005,9402096,9503229,9307171,9912275,9912275,9805181,108202,9912279
1569,1570,9709099,9610049,9905155,9906085,9901116,9412113,9306154,205180,205180,9706125,107166,9711132
1570,1571,9709098,9611016,9512226,9812162,9906159,9506106,110028,9905177,9905177,9309119,301101,9803067
1571,1572,9709096,9605101,9906070,9910067,207096,9405096,9502021,9504102,9504102,104229,205280,112154
1572,1573,9709091,9710146,9903207,11185,11033,9206006,9406056,208018,208018,9303012,9909017,9810146
1573,1574,9709081,9903252,9712054,9182,9207039,106001,9709017,9907211,9907211,9804056,112178,302012
1574,1575,9709079,9712184,103131,9609084,10135,9906070,8237,9703118,9703118,9507093,12184,9904101
1575,1576,9709077,9708002,207244,9711067,9403050,9908153,9611072,9907029,9907029,9511227,9901088,112071
1576,1577,9709075,9604070,111061,212188,9610177,9505012,9611197,9901134,9901134,9611110,7160,303233
1577,1578,9709074,9705150,9909202,207116,9601051,9902058,207116,9608183,9608183,9812032,110090,9501057
1578,1579,9709065,107167,205058,205266,9405069,9804208,9701061,9911160,9911160,9812046,9907115,108209
1579,1580,9709064,111279,9612164,9601117,205301,301186,9706210,5021,5021,9904129,207244,211257
1580,1581,9709062,9705084,9703182,9141,9210011,9712071,9901147,103117,103117,9605151,9712251,9711117
1581,1582,9709055,9704005,10165,112187,9502025,10201,9912157,9904086,9904086,107221,9911160,9907074
1582,1583,9709053,9912145,12097,9506098,9708042,302223,7240,211148,211148,9904086,9703182,9609059
1583,1584,9709049,9903093,111222,9803085,9810107,9712204,211263,208119,208119,9912224,9901134,5146
1584,1585,9709042,9903242,109177,209225,9612005,104212,9411178,103170,103170,9512181,212329,10251
1585,1586,9709039,6047,9709017,211016,9302136,9611126,6147,7050,7050,9711081,212096,7011
1586,1587,9709038,9705024,9703098,10292,206164,9705123,10016,8016,8016,10240,9904086,9707131
1587,1588,9709037,9910170,9604051,110087,9812110,9712047,12034,9907115,9907115,9910062,9907029,7177
1588,1589,9709033,205106,9803054,211017,106001,9604094,9602171,103131,103131,9701093,112092,9712135
1589,1590,9709032,104173,9607066,9706131,9403061,9403061,9407141,6073,6073,7209,206170,9602135
1590,1591,9709029,9605028,9311009,9902101,109174,9911163,9810113,112196,112196,9909051,212031,9612119
1591,1592,9709027,11241,208149,109070,9902040,9709109,9707133,9503030,9503030,9208078,212238,106200
1592,1593,9709025,110293,9604059,9908110,9402070,12219,106234,9812121,9812121,5054,9806113,103047
1593,1594,9709019,10113,9709033,9804126,6204,9502096,9609086,9805099,9805099,9207091,8150,9903240
1594,1595,9709017,10275,9403040,9912123,210278,9512124,112008,9709017,9709017,9709146,112196,9810200
1595,1596,9709015,11140,210206,9807034,9203026,9302136,105019,5032,5032,110188,9805099,9412074
1596,1597,9709014,103179,11204,303160,9906124,9809161,107169,211165,211165,9702008,4040,9701045
1597,1598,9709012,212188,112084,103058,9612080,9710171,9810078,107032,107032,9201003,9709017,9812206
1598,1599,9709010,303057,9705110,5163,9906070,9307049,9803136,108045,108045,9910244,9703180,9911172
1599,1600,9709006,10021,301178,9605101,9905221,9204004,9512036,9806113,9806113,4097,107032,9507090
1600,1601,9709005,10251,107220,9811177,9907130,5225,205084,4040,4040,9707225,9812032,9701088
1601,1602,9709004,107055,302105,9902086,4048,9213,9510148,9706087,9706087,106192,205294,9806125
1602,1603,9709001,104150,212193,104200,111224,103229,9502032,109121,109121,9711168,209224,9709123
1603,1604,9708170,9910076,209054,9808156,9912266,108151,106004,107250,107250,9703174,4056,9908021
1604,1605,9708169,9905130,9603033,110084,9508036,9202046,9906127,9507060,9507060,9805034,9712233,303172
1605,1606,9708168,9908148,8120,9712233,9805023,107038,9807097,208040,208040,9310188,9708147,12128
1606,1607,9708164,211257,9908040,9611014,11107,207059,7181,107226,107226,9708103,9904179,303141
1607,1608,9708160,301186,7177,9705016,111161,8075,9602031,8242,8242,9711078,9703118,9905067
1608,1609,9708152,5192,209116,206020,9903071,9410065,9710226,209224,209224,112253,9068,9903023
1609,1610,9708149,9811057,107010,9906176,9609167,11072,108100,9904179,9904179,9510200,9207094,12054
1610,1611,9708147,105005,105048,9804172,9607011,9502104,9710171,206018,206018,9512210,9507063,10186
1611,1612,9708142,6007,9710053,9903233,11093,111224,9911163,9606136,9606136,9908070,9812121,9511017
1612,1613,9708138,9908065,109025,9912249,9701169,209034,8112,5076,5076,108127,9912279,210266
1613,1614,9708137,12165,12136,9403040,9510134,206164,9607185,9904078,9904078,9507113,210044,9910185
1614,1615,9708135,9507051,9603037,8225,9810201,9706044,9908054,9712251,9712251,9608169,9904143,108198
1615,1616,9708134,9912090,207118,9706096,9912183,304090,9512129,9809057,9809057,9702006,8016,301186
1616,1617,9708133,9404157,9609116,4098,9902083,9206002,105085,9812032,9812032,206123,9606136,11044
1617,1618,9708129,209232,9247,9812049,303210,9907130,9703146,205129,205129,103165,9907206,9902034
1618,1619,9708127,205101,9610242,9704030,111238,9909146,9705007,9703182,9703182,9704098,9812035,109112
1619,1620,9708123,302008,302127,9205081,12115,211098,9701179,9907206,9907206,9805096,9806009,108115
1620,1621,9708122,9704156,211199,9502077,9206096,9707083,9902132,212096,212096,11146,9701185,9511154
1621,1622,9708120,9702079,108229,9609059,9705167,9610177,9806119,9904143,9904143,9602135,209248,9908162
1622,1623,9708118,9611189,105208,212246,7008,9702178,9206036,9912119,9912119,4119,9805058,9705016
1623,1624,9708116,9702109,210175,9602118,9403104,9612005,10190,109157,109157,4074,211148,9309075
1624,1625,9708113,208094,206035,111247,9604094,9609079,9405141,110297,110297,9701045,9607157,9812240
1625,1626,9708109,208217,9504027,9601044,9612096,7008,103026,110041,110041,108100,9807046,9505067
1626,1627,9708105,9002,9701009,110198,9712134,212293,6115,206014,206014,9610156,9912119,9701129
1627,1628,9708103,9135,207247,9504027,10222,9508058,9811005,9907106,9907106,9511228,9907106,9903080
1628,1629,9708093,206115,110265,105257,9902058,9612183,10251,206072,206072,9710032,9907211,7082
1629,1630,9708090,9909172,111041,9904164,9804011,11102,9603126,9812035,9812035,207116,6073,9708002
1630,1631,9708085,209201,9904050,9809184,11102,9804011,6193,9807046,9807046,9412167,11121,9706095
1631,1632,9708083,112127,11166,7209,9403130,9902083,103031,9507169,9507169,9407099,103131,7041
1632,1633,9708082,210262,111212,9611146,205256,209235,9902130,9804105,9804105,9603116,9906175,107259
1633,1634,9708081,205185,211274,9612148,9706135,9901067,9408135,9906175,9906175,9412236,5239,206006
1634,1635,9708078,209145,9903021,9702047,9605048,207081,108119,11121,11121,108070,211165,9904164
1635,1636,9708075,5151,10179,8160,9702127,9309039,9910016,9706131,9706131,9807213,108045,9191
1636,1637,9708073,9609122,9804105,9806017,9404107,210225,7065,111111,111111,302171,7050,103177
1637,1638,9708068,9710243,9805051,10015,211280,9805023,9706076,9805058,9805058,9704087,9807164,9811208
1638,1639,9708055,207124,9805129,7078,9611096,209135,106125,210163,210163,9505075,103117,9903033
1639,1640,9708048,9504148,9153,9712202,8075,9406208,9156,3289,3289,106285,9610016,8089
1640,1641,9708044,110026,104238,212082,9901032,9609231,9810035,109168,109168,9908179,208040,9910170
1641,1642,9708042,211032,106184,210063,9501005,9712134,9808014,9602031,9602031,9707212,5021,9911041
1642,1643,9708041,9204046,103170,9804084,9911068,9903071,9503201,208047,208047,9312114,9904098,9609217
1643,1644,9708037,211289,9507022,9902034,9701069,9812110,9710062,9904098,9904098,110184,109055,210035
1644,1645,9708036,9410104,10046,9504161,209034,9903033,110189,9607157,9607157,207245,107250,10116
1645,1646,9708033,9502091,9601152,105059,9206006,9606009,9701187,9909222,9909222,9605046,109121,211102
1646,1647,9708031,9911165,110057,9812169,9310070,103111,106180,5080,5080,9807040,206018,9711093
1647,1648,9708030,9404008,302005,10256,207214,9711062,103108,9807164,9807164,10207,9905130,9805051
1648,1649,9708029,9912279,205269,5052,9604018,9809177,12215,205163,205163,108061,107226,9706023
1649,1650,9708025,9805156,8083,9706047,209235,9904150,108092,9905130,9905130,9804199,206072,301047
1650,1651,9708022,9909215,212281,111133,9707110,9609167,110174,109055,109055,9605159,208047,9704098
1651,1652,9708016,9807033,9610105,112083,9711115,9207091,5065,9903037,9903037,9907173,9809057,11039
1652,1653,9708015,9605200,9403198,9803080,9706044,9911200,9605003,9906191,9906191,9907174,9612131,6102
1653,1654,9708012,9608177,9908201,110085,110216,9403130,107200,9804027,9804027,9909146,3289,9911016
1654,1655,9708009,9606033,7250,112193,9405096,205256,9902003,210173,210173,108053,9909222,9908192
1655,1656,9708004,9610236,9602097,9907166,9812073,9706135,9702098,9710215,9710215,9904117,9408013,9901106
1656,1657,9708002,206073,9908106,109168,9903033,9605048,112093,12030,12030,11141,112154,9903038
1657,1658,9707262,9604004,9512031,108239,107167,9404107,9909121,9911004,9911004,106004,9906191,9611088
1658,1659,9707261,9701191,111094,110161,9310025,211280,9806240,9908167,9908167,107075,5091,9609145
1659,1660,9707260,9505051,10252,9804114,9401056,9611096,9411116,111092,111092,210231,208119,109177
1660,1661,9707259,205155,209117,9607125,5225,9908203,12195,112009,112009,5180,9610053,9807230
1661,1662,9707258,9902118,9507144,210274,9707091,9503017,9505054,103082,103082,303095,12030,9707217
1662,1663,9707257,9707261,107261,12158,9906189,206175,9208076,9047,9047,9404063,103082,107251
1663,1664,9707251,9707202,9210127,106038,9207091,9806174,9612065,9907116,9907116,106184,9705069,9806182
1664,1665,9707247,9712082,110062,9911202,109168,9210065,8173,5211,5211,9708068,9610156,9809009
1665,1666,9707240,212114,9905064,9503105,9606080,9803056,9503095,105087,105087,9803126,9709222,9601007
1666,1667,9707228,9704030,211169,9904101,9611159,207214,9701014,211212,211212,9809097,109157,10207
1667,1668,9707226,9711081,103217,9712061,9505012,9207053,9704128,9703051,9703051,6112,9911004,9703138
1668,1669,9707225,9705113,211203,9610125,9706096,9611107,10017,112154,112154,9903014,9047,9706083
1669,1670,9707224,9708123,206098,6244,5073,209148,209153,304105,304105,9507063,9907116,9903231
1670,1671,9707223,9703016,9704134,107186,9710064,9303076,9506048,9902058,9902058,9701166,9711078,106184
1671,1672,9707217,9712170,110234,9908106,9905133,9203026,9911068,108100,108100,9912106,9912275,12239
1672,1673,9707214,211082,108045,9706073,9511037,110133,112040,108038,108038,9207006,9603033,9810031
1673,1674,9707212,212082,209254,9812230,9808094,9912282,9096,9403040,9403040,4151,8242,103111
1674,1675,9707209,9804208,4104,9903080,9208077,9606080,9411080,108216,108216,9906022,9804083,9512173
1675,1676,9707208,9507113,107225,9803076,6100,9508036,105284,9610016,9610016,8031,206014,103086
1676,1677,9707205,110071,9703211,9707212,9707205,107193,9909202,212258,212258,9612021,211212,9810128
1677,1678,9707203,9703195,9701170,205082,9705014,110246,9809192,9912096,9912096,8230,110297,9612102
1678,1679,9707202,9701170,9903129,12111,9705123,7209,9808006,9506084,9506084,9910071,9908167,9611065
1679,1680,9707200,9712025,9602153,9505162,210225,9209118,9410141,111149,111149,108052,9902058,6120
1680,1681,9707199,9911034,11156,110142,11072,9708042,9605112,103071,103071,206045,9704198,9605199
1681,1682,9707198,9912088,12077,9604052,12219,9909193,9050,6087,6087,107094,9510222,9211021
1682,1683,9707197,9705022,112116,211102,7231,9308048,104095,9910017,9910017,9506157,9712150,7063
1683,1684,9707195,9506160,112083,9710009,9908203,9909059,9907123,210083,210083,10186,9910017,9811162
1684,1685,9707192,9311120,9909227,12091,7019,9702127,9811093,9810151,9810151,9905209,9503030,9810254
1685,1686,9707190,9603113,9907117,9903222,9611107,9307136,9503162,9911197,9911197,9711086,9805123,5220
1686,1687,9707189,9710020,5076,209155,9803091,9705241,110064,8203,8203,9902194,9912096,10200
1687,1688,9707188,112019,303204,9410073,9706163,9503099,9909146,9906211,9906211,7106,9810151,9704198
1688,1689,9707186,208163,9606146,9604168,12150,108240,105235,9703072,9703072,107115,9911197,9804084
1689,1690,9707185,10186,103117,9907015,9906114,9305100,9805125,9812071,9812071,9911136,103170,106281
1690,1691,9707177,12102,9710247,9704013,110047,9247,9507118,9806194,9806194,9911251,9805182,9809039
1691,1692,9707174,106100,110034,9183,9807185,9403198,9506135,9805182,9805182,9904197,210163,9812049
1692,1693,9707171,9907074,208014,9604037,9401021,106011,207130,9905161,9905161,9127,9710004,9025
1693,1694,9707164,9910155,6087,9403179,9712204,9401021,109176,9910118,9910118,5265,9511154,7140
1694,1695,9707163,9904050,9609066,9703099,7209,9803031,9911082,9710004,9710004,9607188,111111,106142
1695,1696,9707162,9912157,9810179,112064,9408065,9501005,9603004,9909056,9909056,9510222,9708068,9909081
1696,1697,9707146,210088,9512060,112132,9609231,9605150,9511227,9803028,9803028,9807240,9803028,111151
1697,1698,9707143,212059,211141,6236,9247,112212,9605219,9806039,9806039,9904051,9905161,9911199
1698,1699,9707142,107036,4062,106010,10201,108223,9022,9709222,9709222,9507169,9710215,9901115
1699,1700,9707140,11288,110274,103167,209030,9702134,9810219,9705132,9705132,9911114,9906211,9505073
1700,1701,9707136,106054,11288,106034,9305023,104200,9502001,9507063,9507063,9909112,9506160,112019
1701,1702,9707135,108080,9610119,9710123,9307049,8227,9707228,9804083,9804083,9612131,9909056,9910017
1702,1703,9707133,12194,9910222,9912157,9910076,107032,9708120,108092,108092,9906029,9902190,11122
1703,1704,9707132,9903053,103226,106140,9201005,9510239,9203025,207174,207174,9810159,111247,9507005
1704,1705,9707131,9702077,212121,208101,9503017,10135,9808124,9603033,9603033,106040,9804159,9711114
1705,1706,9707129,110041,4160,112154,11252,9808094,12102,9902190,9902190,207118,9910118,6179
1706,1707,9707124,112236,9502072,7158,9401093,9606154,9906087,212088,212088,9905034,8065,9911037
1707,1708,9707122,7173,9701187,9503078,110133,9711157,108007,6024,6024,9612213,103071,9811042
1708,1709,9707120,10179,3270,11008,9503099,9710032,9712150,210044,210044,9208057,205155,9912275
1709,1710,9707119,209099,10169,9707071,9406208,6232,210046,105047,105047,103031,5080,303016
1710,1711,9707110,9912274,207180,302012,208035,9310070,103209,9804159,9804159,9904027,207090,9112
1711,1712,9707101,7217,9507060,9903092,212227,6100,9603149,8065,8065,9905177,209189,9909186
1712,1713,9707099,10017,9507050,4195,106011,9704131,9903005,207090,207090,9712110,205163,9710136
1713,1714,9707093,12266,9704027,9812165,9708138,9309023,9402006,209189,209189,211222,9605199,9407190
1714,1715,9707091,5007,106209,9412236,9704114,9710153,106177,208094,208094,209257,111092,9909071
1715,1716,9707089,8144,108187,9906211,110263,9511151,9911002,108096,108096,9412224,9512031,9903224
1716,1717,9707083,104153,9703146,9609145,209150,9910219,9412224,9701185,9701185,9711035,9606049,212245
1717,1718,9707079,9809021,9811139,9903227,9611142,9912266,110169,9809100,9809100,9507050,9806194,9701009
1718,1719,9707078,9810195,109100,9812071,9711015,9504129,112125,7186,7186,9902183,9909053,9910047
1719,1720,9707076,205188,9510227,9401006,12080,9403108,9709119,10002,10002,9508033,105047,107218
1720,1721,9707071,9905030,9702136,10028,110246,9604196,9211120,205155,205155,8052,103259,9810035
1721,1722,9707068,10004,303087,9912106,9912282,9511072,5147,108207,108207,7143,9903058,9804209
1722,1723,9707062,103108,9912241,9911203,12037,9206096,8200,9712150,9712150,9209070,111225,8052
1723,1724,9707059,111057,205198,9711078,9611213,11006,9807198,9612207,9612207,107134,206020,9901143
1724,1725,9707047,10093,9068,9812160,9303172,8221,7203,9806009,9806009,207145,110041,9912133
1725,1726,9707043,4005,304030,9806213,9907188,6137,9809179,9804006,9804006,9709118,9706047,9608012
1726,1727,9707041,303060,208182,9702189,5065,9911055,107124,206020,206020,9504027,210173,9905130
1727,1728,9707028,303087,303194,9811042,209135,9604195,111228,9710247,9710247,7056,108038,9902047
1728,1729,9707027,108003,9402032,9705188,9703211,9906229,9409025,9903058,9903058,9042,9804006,9810194
1729,1730,9707023,9176,9703016,9612064,9608039,9612063,9712172,9710064,9710064,9601112,11235,9505051
1730,1731,9707017,12148,304072,9705225,9911065,12080,9707258,11269,11269,9506192,9604166,104210
1731,1732,9707011,112227,6224,9712046,103083,4036,5265,9506160,9506160,9506138,9708082,12214
1732,1733,9707009,9307111,207076,9810128,108240,9908144,8144,209248,209248,9903238,9705132,103165
1733,1734,9707002,205170,9707120,112218,9908144,9912269,9127,9907015,9907015,9406082,304105,110002
1734,1735,9706222,9301083,9811159,9811025,208115,9903170,106024,11235,11235,6224,9907015,106213
1735,1736,9706217,106068,9710217,11247,9604196,9706109,9505170,4056,4056,9710114,9705076,9141
1736,1737,9706211,209079,9605016,5091,9601112,208132,11118,5192,5192,9709032,209029,111220
1737,1738,9706210,9910244,211052,9912177,9602122,9706163,110050,111225,111225,110263,9604070,9808088
1738,1739,9706208,9512184,9501030,6139,209148,9612080,103064,111247,111247,9909099,9710247,210308
1739,1740,9706207,106086,6239,9612171,9903170,7019,9905089,5081,5081,9905210,212258,9905097
1740,1741,9706204,9610068,9506150,10117,9710014,9906238,9404115,303087,303087,9707099,108216,9808051
1741,1742,9706203,9712091,6232,9905228,9311062,112164,209079,103259,103259,9810060,106162,212116
1742,1743,9706198,9704204,9912145,9605223,9910065,301209,9503033,105207,105207,9708170,5192,104057
1743,1744,9706196,111051,9702166,10263,208132,9908132,205316,11179,11179,9021,5081,209181
1744,1745,9706194,107197,6122,9804209,9304023,9907076,212114,9604166,9604166,9805099,6024,9504032
1745,1746,9706192,5114,9912104,9507112,9706109,9203039,303160,9910012,9910012,12137,111149,9811237
1746,1747,9706187,9252,12052,9611029,108151,9711015,9905215,9403198,9403198,112173,105207,9902104
1747,1748,9706176,207119,106044,110093,9311091,9709027,106249,9512031,9512031,9503154,10002,9303046
1748,1749,9706175,103099,9506126,9506171,8119,9704118,9405072,106162,106162,9904145,6087,9902194
1749,1750,9706171,106162,9804061,210096,206175,12037,9304135,9605199,9605199,9705078,11179,9607058
1750,1751,9706168,9505145,9605101,106200,10240,9606056,7168,9604070,9604070,9908167,9710064,9605232
1751,1752,9706165,205067,205055,6224,9604006,205131,108053,9911230,9911230,5113,9603086,110064
1752,1753,9706163,110084,109186,9710248,9712253,9707110,9312121,5239,5239,104104,105087,9804037
1753,1754,9706159,9807173,9705225,10116,205131,208035,9702203,9210127,9210127,6028,9606168,9710124
1754,1755,9706156,7168,207163,106175,302223,9605099,12007,9810195,9810195,110028,9911230,107176
1755,1756,9706155,112180,9907206,9608012,11006,9506098,9189,9603051,9603051,9401030,9910040,211201
1756,1757,9706153,9605136,111060,10221,9907076,9303153,9506187,9704151,9704151,9907142,9810195,105139
1757,1758,9706152,104099,9601059,110293,9511151,9408065,9807011,9909227,9909227,8175,9903037,205171
1758,1759,9706151,205098,109057,7089,9412200,9704051,107220,111179,111179,9711080,9804027,9601067
1759,1760,9706146,206167,9703186,9911088,9605150,9704193,9203059,11028,11028,9908201,9910012,9907007
1760,1761,9706144,9311010,206182,103220,107032,9401093,12169,9811147,9811147,9708120,9612015,8030
1761,1762,9706143,9706203,9705004,9711093,9609079,11093,9812118,112264,112264,9406056,210183,9704067
1762,1763,9706142,9811120,9610205,11179,105227,110216,9912090,7125,7125,9303005,210083,9301052
1763,1764,9706141,9507010,9904033,9702012,5122,9908115,112019,9910040,9910040,206241,207174,9906196
1764,1765,9706135,9403040,9907189,9118,110050,9705014,9912147,9912227,9912227,9903039,9210127,9912106
1765,1766,9706133,9301046,211146,207055,108223,9403104,205306,9710217,9710217,112145,9703110,9505123
1766,1767,9706132,7048,209186,211201,9705130,9804150,9702053,9605085,9605085,9909218,9601102,9910149
1767,1768,9706131,9603116,11111,9708002,9306091,9803093,104124,210183,210183,9606185,212088,9095
1768,1769,9706127,9701162,9912271,103047,211100,9303172,108061,112169,112169,9909064,9703176,9601044
1769,1770,9706125,9606017,212107,9602064,9202046,9201005,9908070,110136,110136,9703217,108100,104068
1770,1771,9706121,9611137,9803232,9708041,9507010,9511065,9710180,9908140,9908140,9503086,108096,7083
1771,1772,9706120,9902071,9505051,9711005,9512031,103154,108082,9612015,9612015,9908088,303087,9806032
1772,1773,9706115,9201067,9701055,210231,10017,9612215,9804118,5220,5220,107128,9811147,9707202
1773,1774,9706111,9704044,9611186,9810201,9702187,112023,9609071,210073,210073,206161,9605085,6047
1774,1775,9706110,9704018,9603109,9503201,9809209,9306132,5064,9909119,9909119,9702043,9605016,7240
1775,1776,9706109,210102,9506037,212228,4068,9611142,105077,9909040,9909040,103080,9710217,103095
