Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality,Harmonic centrality,score
302037,0.005282047,0,0.000582034,0.543105805,2.62E-21,0.000343788,0,0.027131783,0.102969009,0,0.704106146,0.012596505
302047,0.006907398,4.69E-05,0.021820286,0.607169577,3.59E-05,0.007276286,0.000828401,0.031976744,0.033558344,4.69E-05,0,0.014221861
9608152,0.000812317,0,2.10E-34,0.000345748,6.34E-09,1.08E-08,0.000828401,0.002906977,0.001151512,0,0.687356291,0.009345794
302049,0.010158117,3.40E-05,0.018871093,0.77634042,5.41E-05,0.029505673,0.00041462,0.049418605,0.136936962,3.40E-05,0.001183659,0.002844372
9608163,0.039414526,0.000333109,6.76E-19,0.009680488,0.010505286,0.0162882,0.036454021,0.018410853,0.002056271,0.000333109,0,0.013409183
302052,0.009345437,1.38E-05,0.014065642,0.687510099,1.35E-05,0.12250395,0.00041462,0.04748062,0.051324526,1.38E-05,0,0.002438033
302050,0.003250348,2.00E-07,0.0068569,0.640624037,0.00048324,0.004365772,0.000828401,0.012596899,0.014147145,2.00E-07,0.001331617,0.0073141
9608173,0.026005336,0.000186575,2.59E-18,0.014910213,0.004575315,0.004105427,0.024440759,0.009689922,0.002467525,0.000186575,0,0.045916294
9608177,0.043071576,1.86E-05,8.63E-30,0.002679771,0.006618105,0.004986592,0.043496271,0.004844961,8.23E-05,1.86E-05,0,0.011783828
302071,0.011377128,2.27E-05,0.017032846,0.556744211,4.87E-05,0.017556543,0.00041462,0.055232558,0.047129733,2.27E-05,0.785624684,0.011377489
302075,0.021129267,0,0.008599591,0.575694257,2.62E-21,0.005133453,0,0.095930233,0.354923906,0,0.49208045,0.01828525
9608195,0.023973637,0.000101381,1.80E-17,0.020486259,0.002767998,0.010079992,0.022783763,0.006782946,0.002056271,0.000101381,0.589459321,0.008939455
9608193,0.000812317,0,0,0,2.25E-08,7.61E-19,0.001242753,0,0,0,0.707065101,0.008126778
302084,0.002844008,0,9.83E-05,0.397505797,2.62E-21,8.95E-05,0,0.018410853,0.071350962,0,0.730446806,0.009752133
302087,0.013002487,0,0.04201815,0.798375637,2.62E-21,0.237048044,0,0.059108527,0.177472645,0,0.726447687,0.012596505
302093,0.003656688,0.000203614,1.73E-05,0.386417317,3.56E-08,3.56E-05,0.00041462,0.020348837,0.095504745,0.000203614,0.504535961,0
302097,0.003250348,0,0.000152987,0.474935121,2.62E-21,0.000104138,0,0.020348837,0.134962942,0,0.276051734,0.017878911
302094,0,0,2.10E-34,0.000345748,2.62E-21,5.29E-19,0,0.001937984,0.013900393,0,0.675955162,0.007720439
302104,0.006094718,1.41E-05,0.07950683,0.696951509,0.000645608,0.172783753,0.00041462,0.025193798,0.027883036,1.41E-05,0.486629689,0.006907761
302105,0.024379977,0.000495829,0.055095335,0.717184617,0.000182471,0.014819591,0.003728251,0.115310078,0.175499448,0.000495829,0.415548192,0.001219017
302106,0.005688387,6.19E-05,0.006529938,0.565967842,0.000498704,0.001041377,0.000828401,0.028100775,0.031502073,6.19E-05,0.670115165,0.005688744
302107,0.004875707,0,0.027154547,0.721761382,2.62E-21,0.114703638,0,0.024224806,0.025004256,0,0,0.002438033
302109,0.008939097,0.000184871,0.008422129,0.630449969,5.68E-05,0.027569781,0.001657004,0.032945736,0.041865679,0.000184871,0.824979655,0.010158472
302111,0.000812317,0,7.18E-05,0.400360821,0.000645608,0.001108132,0.00041462,0.004844961,0.002467525,0,0.745108117,0.027224705
302117,0.003250348,0,3.26E-05,0.335663644,2.62E-21,0.00033511,0,0.019379845,0.076723587,0,0.686931223,0
302118,0.005688387,0,0.009862132,0.674480825,2.62E-21,0.006335042,0,0.028100775,0.088416367,0,0.00059183,0.000812678
302121,0.003250348,0,6.20E-05,0.400680918,2.62E-21,0.000210278,0,0.019379845,0.060289868,0,0.785430401,0.035351483
302122,0.004875707,0,0.010342575,0.648764183,2.62E-21,0.019225416,0,0.021317829,0.159562524,0,0.475493952,0.009752133
302124,0.000812317,0,2.66E-06,0.339865399,2.62E-21,3.94E-05,0,0.006782946,0.026238019,0,0.738528183,0.034538805
302125,0.041446216,0,0.031096219,0.793113052,2.62E-21,0.179722927,0,0.195736434,0.13577887,0,0.417191225,0.006095083
302127,0.015034178,0,0.098411624,0.759452494,2.62E-21,0.132912377,0,0.076550388,0.096925217,0,0.582911931,0.00365705
302130,0.001624997,0,1.79E-06,0.332345927,2.62E-21,8.54E-06,0,0.010658915,0.042770439,0,0.722648542,0.013409183
302132,0.014221507,0,0.051385341,0.68641519,2.62E-21,0.179175537,0,0.063953488,0.126162924,0,0.639555406,0.004876067
302135,0.001218657,0,1.28E-07,0.275009472,2.62E-21,2.14E-06,0,0.007751938,0.070137762,0,0.721662887,0.012596505
302136,0.007720078,0,0.01165784,0.629184504,2.62E-21,0.095583027,0,0.036821705,0.039480405,0,0.637835149,0.000406339
302137,0.013002487,0.000117568,0.072265104,0.81228906,4.99E-05,0.00761006,0.000828401,0.052325581,0.171819545,0.000117568,0.548868517,0.01828525
302140,0.010564448,0.000112456,0.033622146,0.767399916,2.83E-06,0.017957073,0.00041462,0.04748062,0.126845606,0.000112456,0.582840194,0.006907761
302141,0.008939097,0.000100529,7.59E-05,0.396241262,8.20E-10,0.000214951,0.00041462,0.041666667,0.160996156,0.000100529,0.416047253,0.007720439
302143,0.006501058,1.20E-05,0.007741861,0.58275133,0.000147678,0.015820915,0.001242753,0.031007752,0.045731469,1.20E-05,0.687367063,0.000812678
302144,0.004063028,0,0.000535022,0.451911967,2.62E-21,0.000220291,0,0.01744186,0.114409279,0,0.691359061,0.010158472
302145,0.004063028,2.23E-06,0.001908539,0.500795402,4.83E-05,0.006942511,0.000828401,0.022286822,0.013489138,2.23E-06,0.692172504,0.009345794
302146,0.014627846,0.000189983,0.034999441,0.747364256,0.000345227,0.0162882,0.004971004,0.042635659,0.051324526,0.000189983,0.397161033,0.018691589
302147,0.004875707,0,0.000149194,0.418092302,2.62E-21,0.00128837,0,0.026162791,0.038575646,0,0.7075914,0.002031694
302148,0.011377128,1.67E-05,0.013025649,0.655190972,0.000510301,0.027102496,0.000828401,0.053294574,0.059549611,1.67E-05,0.529505301,0.001625356
302150,0.016659537,0.000510312,0.039103458,0.738307619,4.29E-05,0.006535306,0.002899749,0.072674419,0.23465919,0.000510312,0.591334571,0.001625356
302151,0.013408827,1.18E-05,0.031325857,0.638119653,2.03E-05,0.005827704,0.001242753,0.057170543,0.04680073,1.18E-05,0.68947566,0.017878911
302153,0.004875707,0,0.046512942,0.678415122,2.62E-21,0.020961044,0,0.023255814,0.010939362,0,0.001035702,0.017066233
302155,0.004469367,0,0.017541329,0.582768785,2.62E-21,0.009278933,0,0.022286822,0.03018606,0,0.66311929,0.0073141
302156,0.002437668,0.000151645,6.64E-05,0.380668942,6.30E-06,0.003037349,0.000828401,0.007751938,0.01949345,0.000151645,0.737593041,0.01097115
302158,0.009751777,0.000155053,0.04158453,0.69225453,4.21E-05,0.012483169,0.001242753,0.041666667,0.113465861,0.000155053,0.693095899,0.000812678
302159,0.007720078,3.87E-05,0.013666115,0.709250219,6.57E-05,0.024499054,0.000828401,0.03875969,0.012090874,3.87E-05,0.53480569,0.001219017
302160,0.010970788,4.17E-05,0.009193307,0.67872099,3.66E-05,0.037048979,0.00041462,0.054263566,0.024181748,4.17E-05,0.008045668,0
302162,0.012596147,5.85E-06,0.024649662,0.643122738,9.47E-05,0.011014561,0.000828401,0.05620155,0.201688116,5.85E-06,0.636190585,0.006095083
302163,0.005282047,3.42E-06,0.002208315,0.473075018,0.000730659,0.011882375,0.000828401,0.016472868,0.034709856,3.42E-06,0.680158205,0.00365705
302164,0.006094718,0,0.000258877,0.400069231,2.62E-21,0.006214883,0,0.035852713,0.024263999,0,0.660304879,0.001625356
302167,0.002437668,0,0.009831412,0.711638918,2.62E-21,0.00108143,0,0.014534884,0.13426052,0,0.377086096,0.004469728
302168,0.005688387,0.000112456,8.06E-05,0.403279893,1.28E-07,8.61E-05,0.001242753,0.021317829,0.100508063,0.000112456,0.611184736,0.001625356
302171,0.008126418,2.26E-06,0.015633987,0.621220634,0.000107859,0.245450486,0.00041462,0.037790698,0.030515063,2.26E-06,0.001923446,0.026818367
302172,0.010970788,0.000131199,0.027686503,0.762457498,4.83E-05,0.012416414,0.000828401,0.052325581,0.189075772,0.000131199,0.00059183,0.015034539
302174,0.014221507,3.97E-06,0.022277161,0.676120279,2.49E-05,0.009011914,0.00041462,0.062015504,0.069260968,3.97E-06,0.557085445,0.005282405
302175,0.006094718,0,0.002054515,0.492340171,2.62E-21,0.01208264,0,0.03003876,0.015956664,0,0.701318126,0.023567655
302180,0.007720078,6.49E-05,0.012099025,0.634352932,6.61E-06,0.030907526,0.00041462,0.043604651,0.066200414,6.49E-05,0.693403693,0.039414872
302181,0.010158117,1.33E-05,0.011327565,0.667985634,1.64E-05,0.005260287,0.00041462,0.043604651,0.185049593,1.33E-05,0.590989828,0.018691589
302182,0.010564448,9.03E-05,0.030641114,0.682736278,2.76E-05,0.003945216,0.001242753,0.045542636,0.11263266,9.03E-05,0.501386489,0.000406339
302183,0.000812317,0,5.22E-05,0.370181818,2.62E-21,0.000894516,0,0.003875969,0.002056271,0,0.659999451,0.015034539
302184,0.002844008,5.78E-06,0.003361398,0.63632331,3.61E-06,0.000934569,0.00041462,0.013565891,0.027060528,5.78E-06,0.606091836,0.00365705
302191,0.025192657,0,0.014625019,0.636706307,2.62E-21,0.2660871,0,0.125968992,0.116091308,0,0.682961522,0.041446566
302195,0.013815167,5.20E-07,0.025888213,0.637452506,4.45E-05,0.024899584,0.00041462,0.070736434,0.242987087,5.20E-07,0.374712376,0.0292564
302198,0.007720078,0,0.01449571,0.652582689,2.62E-21,0.012950454,0,0.041666667,0.112424566,0,0.473908996,0.004469728
302199,0.004469367,0.000350999,0.005119842,0.644029374,1.89E-05,0.000457939,0.001657004,0.018410853,0.047047483,0.000350999,0.365238423,0.022348639
302202,0.004063028,0,5.82E-05,0.397061678,2.62E-21,4.73E-05,0,0.019379845,0.113364693,0,0.65834771,0.030881755
302203,0.010970788,0,0.000496955,0.50398702,2.62E-21,0.022095877,0,0.051356589,0.262014175,0,0.604403475,0.009345794
302205,0.006501058,2.60E-05,0.003199023,0.57434274,7.85E-05,0.003798355,0.00041462,0.032945736,0.06432016,2.60E-05,0.732651679,0.007720439
302206,0.004875707,0,0.011805609,0.701599489,2.62E-21,0.008344365,0,0.027131783,0.024428501,0,0.674251481,0.004469728
302207,0.005282047,0,0.00331921,0.590062773,2.62E-21,0.017289523,0,0.031007752,0.059220607,0,0.683412945,0.017472572
302211,0.001624997,0,2.17E-05,0.351724246,2.62E-21,0.000303735,0,0.00872093,0.072910438,0,0.706490458,0.013815522
302213,0.003250348,0,2.21E-22,0.008694112,2.62E-21,5.15E-05,0,0.013565891,0.167684795,0,0.382237944,0.001219017
302215,0.002031329,0,1.60E-05,0.359995349,2.62E-21,4.04E-07,0,0.014534884,0.31899098,0,0.69456582,0.020316944
302216,0.002031329,0,4.27E-05,0.388380115,2.62E-21,3.04E-07,0,0.011627907,0.117962515,0,0,0.005688744
302218,0.015440518,4.63E-05,0.032013784,0.574214463,0.000881429,0.070567958,0.000828401,0.061046512,0.09968391,4.63E-05,0.001035702,0.017878911
302221,0.018284896,0.000341628,0.030695459,0.728529769,0.000572156,0.011014561,0.003314,0.082364341,0.098679627,0.000341628,0.002170042,0.009752133
302222,0.008126418,2.87E-05,0.012368342,0.658569224,0.0001384,0.018090582,0.001242753,0.037790698,0.07502922,2.87E-05,0.001183659,0.0146282
302223,0.010970788,4.91E-06,0.025292189,0.687169523,5.64E-05,0.045393343,0.00041462,0.052325581,0.067909587,4.91E-06,0.00059183,0.002844372
302226,0.005688387,0,0.004671739,0.718209487,2.62E-21,0.004612765,0,0.03003876,0.137316139,0,0.000295915,0.00365705
302230,0.010564448,0,0.012025338,0.711236849,2.62E-21,0.247857,0,0.045542636,0.044991211,0,0.000542511,0.001219017
9609017,0.045103266,0.001317985,5.09E-17,0.023208437,0.008870505,0.019158661,0.040182271,0.027131783,0.007649328,0.001317985,0,0.016659894
9609026,0.069483614,0.000133755,6.10E-18,0.015079391,0.042394862,0.023030446,0.067108536,0.024224806,0.001727268,0.000133755,0.010337305,0
9609041,0.036163807,0.000823826,1.63E-18,0.011993717,0.002551506,0.003037349,0.031483017,0.029069767,0.004194793,0.000823826,0.009762873,0.007720439
9609052,0.031694086,4.06E-05,1.15E-17,0.015588341,0.014122897,0.029105144,0.027754767,0.024224806,0.002138522,4.06E-05,0.021453943,0.013815522
9609070,0.036976487,0.000152497,3.04E-17,0.019214712,0.005583933,0.008210855,0.033554264,0.021317829,0.002138522,0.000152497,0.020635726,0.005282405
9609071,0.035757475,0.000241951,8.63E-17,0.021174669,0.00446127,0.027770045,0.026926265,0.050387597,0.004523796,0.000241951,0,0.032100772
9609076,0.028443367,3.28E-05,1.50E-17,0.016290195,0.012631193,0.035513616,0.023198014,0.035852713,0.002549776,3.28E-05,0.018718631,0.005688744
9609112,0.024379977,0.000464307,8.69E-19,0.009773007,0.003371081,0.000754331,0.023198014,0.00872093,0.005099552,0.000464307,0.652702837,0.009345794
303001,0.007720078,3.50E-05,0.009642087,0.635523716,8.70E-05,0.000994648,0.003728251,0.01744186,0.039809408,3.50E-05,0.646119306,0.016253555
9609122,0.048760325,0.000142274,9.32E-18,0.01301284,0.007687109,0.006108075,0.048053024,0.010658915,0.000658007,0.000142274,0.011545525,0.001219017
303015,0.024786317,8.37E-05,0.065508309,0.744491784,0.000138786,0.017423033,0.002071255,0.112403101,0.145214687,8.37E-05,0,0.001625356
303008,0.006907398,3.07E-05,0.019177371,0.66381583,6.49E-05,0.001655522,0.002071255,0.023255814,0.104366451,3.07E-05,0.000295915,0.000812678
303024,0.025192657,6.98E-05,0.064490689,0.753748604,0.000238141,0.033777988,0.00041462,0.119186047,0.275067384,6.98E-05,0.017107774,0.006907761
9609140,0.002844008,0,0,0,5.99E-07,7.61E-19,0.003314,0,0,0,0.798216024,0.000406339
303031,0.007313738,3.20E-05,0.010235715,0.644176079,0.000471642,0.015220121,0.00041462,0.034883721,0.024757504,3.20E-05,0.000295915,0.005282405
9609145,0.032100417,0.000163572,1.07E-18,0.010751376,0.002903305,0.001722277,0.026926265,0.025193798,0.005510807,0.000163572,0.682003321,0.0073141
303034,0.015846858,1.64E-05,0.026577331,0.660725627,0.000448447,0.030640507,0.00041462,0.076550388,0.112136688,1.64E-05,0.020802931,0.002844372
303035,0.031287746,0.000448972,0.119307991,0.818662909,0.000475508,0.033711233,0.004556753,0.124031008,0.197973668,0.000448972,0.725161405,0.002438033
303042,0.008126418,0,0.110702607,0.742765444,2.62E-21,0.027770045,0,0.048449612,0.114090968,0,0,0
303049,0.014221507,0,0.018871318,0.643488013,2.62E-21,0.007142776,0,0.067829457,0.135743502,0,0.02506798,0.008939455
9609161,0.029256047,0.000345036,3.38E-17,0.018107058,0.006932017,0.015820915,0.024440759,0.032945736,0.003043281,0.000345036,0.473065661,0.004469728
303050,0.006501058,0,0.003608542,0.640678643,2.62E-21,0.021294818,0,0.035852713,0.046142723,0,0.000897608,0.018691589
303054,0.006094718,5.57E-06,0.006394617,0.578211365,1.52E-05,0.006675492,0.00041462,0.029069767,0.223854719,5.57E-06,0.020586311,0.026412028
9609174,0.023160966,5.77E-05,2.10E-34,0.000345748,0.000206053,2.41E-08,0.023612265,0.002906977,0.001727268,5.77E-05,0.013974109,0.002031694
9609176,0.036570147,0.002628891,1.04E-16,0.0203085,0.006212763,0.02429879,0.027340516,0.055232558,0.017848433,0.002628891,0.000295915,0.000406339
303065,0.007720078,2.31E-05,0.014343112,0.663986303,2.89E-05,0.003484607,0.002071255,0.029069767,0.058973855,2.31E-05,0.003181085,0.004469728
9609175,0.000812317,0,0,0,1.99E-05,7.61E-19,0.001242753,0,0,0,0.693051532,0.002438033
303072,0.042665236,8.86E-05,0.041925599,0.800876794,2.12E-05,0.135953063,0.00041462,0.220930233,0.180892636,8.86E-05,0.000887745,0.00365705
303073,0.014221507,0.000138014,0.038922118,0.728464763,0.000572156,0.235268358,0.001242753,0.066860465,0.092298607,0.000138014,0.000295915,0.010158472
303075,0.007313738,7.67E-05,0.002077274,0.557108555,8.00E-06,0.008611384,0.00041462,0.036821705,0.108533278,7.67E-05,0.000295915,0.027224705
303081,0.006907398,0,0.011277253,0.647618665,2.62E-21,0.129431775,0,0.028100775,0.040467415,0,0.783201063,0.010158472
303084,0.001218657,0,4.90E-05,0.466409081,2.62E-21,0.000242988,0,0.00872093,0.122446831,0,0.013044261,0.0219423
303089,0.010564448,7.37E-05,0.012100194,0.644914573,1.52E-06,0.032376135,0.00041462,0.045542636,0.119173247,7.37E-05,0.001035702,0.023973994
303095,0.036976487,0.000100529,0.138405591,0.768630926,4.21E-05,0.059478631,0.00041462,0.180232558,0.512621803,0.000100529,0.000295915,0.001625356
9609209,0.026818016,0.000121827,1.76E-17,0.014485027,0.00216878,0.007943835,0.024440759,0.009689922,0.002056271,0.000121827,0.644920549,0.008533117
9609212,0.034538456,0.000211281,4.84E-18,0.014659762,0.010528675,0.015820915,0.029411762,0.027131783,0.003701288,0.000211281,0.00059183,0.001219017
9609217,0.023567298,5.63E-05,4.43E-18,0.012001877,0.006152146,0.007676815,0.021955261,0.012596899,0.001151512,5.63E-05,0,0.001625356
9609219,0.034538456,0.001028249,8.60E-17,0.025130816,0.003421338,0.006234909,0.029826013,0.03003876,0.003619037,0.001028249,0.012923162,0.013002844
303113,0.006501058,3.67E-05,0.010593777,0.584937339,3.05E-05,0.099181117,0.00041462,0.03003876,0.033887348,3.67E-05,0.699682407,0.002438033
303109,0.008939097,3.93E-06,0.011451697,0.54120832,0.000487106,0.120122135,0.00041462,0.03875969,0.106685924,3.93E-06,0.032880014,0.002438033
9609230,0.001218657,0,0,0,3.90E-05,7.61E-19,0.001657004,0,0,0,0.699768682,0.009345794
303120,0.009345437,9.54E-05,0.018144158,0.684681635,5.41E-05,0.051201021,0.00041462,0.040697674,0.066531885,9.54E-05,0.633251371,0.003250711
9609233,0.004063028,0,0,0,2.26E-06,7.61E-19,0.004556753,0,0,0,0.661956623,0.002031694
9609237,0,0,2.10E-34,0.000345748,2.62E-21,7.61E-06,0,0.000968992,0.000575756,0,0.684266157,0.008939455
9609239,0.062169506,0.000219801,4.74E-17,0.019336269,0.013449608,0.004172182,0.060066277,0.01744186,0.002714278,0.000219801,0.75221743,0.013002844
303127,0.005282047,0,0.019823194,0.633102885,2.62E-21,0.00522691,0,0.03003876,0.095854311,0,0.553313143,0.012190166
9609240,0,0,0,0,1.29E-07,7.61E-19,0.00041462,0,0,0,0.670570947,0.006501422
303121,0.004063028,0,0.002785253,0.565782804,2.62E-21,0.000834436,0,0.015503876,0.095304053,0,0.732880525,0
303122,0.007720078,0,0.005971699,0.570178514,2.62E-21,0.010680787,0,0.039728682,0.05560157,0,0.675814548,0.007720439
303124,0.010158117,1.10E-05,0.042925171,0.701276249,2.49E-05,0.005447201,0.000828401,0.04748062,0.173462094,1.10E-05,0.52839267,0.005282405
303125,0.003656688,1.81E-05,0.008186478,0.516899551,4.76E-05,0.002910514,0.000828401,0.013565891,0.020809463,1.81E-05,0.662168475,0.025193011
303135,0.022754626,0,0.029268333,0.729753955,2.62E-21,0.025567133,0,0.110465116,0.289837991,0,0.272999189,0.016659894
303138,0.004063028,0,0.008054963,0.693185705,2.62E-21,0.004325719,0,0.023255814,0.295888363,0,0.27471513,0.013815522
303130,0.002844008,6.23E-08,5.37E-07,0.321303892,9.39E-11,6.27E-08,0.00041462,0.014534884,0.252979742,6.23E-08,0.572787612,0.001219017
303131,0.005282047,0,0.029427806,0.684590096,2.62E-21,0.015954425,0,0.03003876,0.213637519,0,0.372914224,0.003250711
303132,0.001624997,0.000211281,5.72E-06,0.353473758,1.27E-10,4.63E-08,0.00041462,0.003875969,0.219771787,0.000211281,0.630958407,0.020316944
303133,0.010970788,5.85E-06,0.064685962,0.716071448,0.000143812,0.004312368,0.001657004,0.044573643,0.067884911,5.85E-06,0.49244007,0
303139,0.017472217,0.000123531,0.09250405,0.766114063,0.000525765,0.008077345,0.005385255,0.058139535,0.123164881,0.000123531,0.718068378,0.021535961
303140,0.008126418,0.00016698,0.033338816,0.68616327,0.000881429,0.010614032,0.000828401,0.033914729,0.031913327,0.00016698,0.734003435,0.005282405
303151,0.011783468,4.57E-05,0.00507853,0.573888242,0.000178219,0.011748865,0.00041462,0.05620155,0.343463896,4.57E-05,0.443900687,0.004063389
303154,0.003250348,0,3.22E-05,0.375616088,2.62E-21,6.46E-06,0,0.011627907,0.126528118,0,0.000443872,0.004876067
303156,0.004875707,0,0.009586421,0.673628171,2.62E-21,0.006475227,0,0.025193798,0.018753192,0,0.537630705,0.008533117
303152,0.002844008,0,0.000354911,0.44100194,2.62E-21,0.003578064,0,0.018410853,0.023770494,0,0.807626308,0.002844372
303158,0.002844008,5.72E-05,0.002016183,0.502510263,1.30E-06,0.016888994,0.00041462,0.01744186,0.037835388,5.72E-05,0.682331362,0.000406339
303153,0.010564448,0,0.122180365,0.742982909,2.62E-21,0.016488464,0,0.057170543,0.254351687,0,0.438442304,0.008939455
303160,0.021941947,0,0.085235099,0.653046208,2.62E-21,0.099381382,0,0.113372093,0.090591079,0,0.7222727,0.0073141
303157,0.009751777,0,0.019922484,0.719610494,2.62E-21,0.234724973,0,0.045542636,0.044744459,0,0.196816775,0.027631044
303162,0.004469367,0,6.29E-17,0.006965023,2.62E-21,2.68E-06,0,0.03003876,0.152942976,0,0.002761872,0.017472572
303166,0.006501058,0,6.76E-05,0.404556108,2.62E-21,0.004038672,0,0.031007752,0.118234765,0,0.702012316,0.013409183
303167,0.004469367,0,0.014014986,0.550041068,2.62E-21,0.018557867,0,0.023255814,0.031995578,0,0.752225987,0
303169,0,0,3.14E-33,0.000460531,2.62E-21,3.65E-09,0,0.002906977,0.004194793,0,0.829903655,0.004469728
303171,0.005688387,0,0.002485414,0.483777975,2.62E-21,0.215996214,0,0.025193798,0.013324637,0,0.66884274,0.006907761
303172,0.034944796,0.000187427,0.156096458,0.828012718,0.000126802,0.030573752,0.001242753,0.170542636,0.226003933,0.000187427,0.432446206,0.006501422
303173,0.013815167,0,0.003707525,0.68167437,2.62E-21,0.07884757,0,0.073643411,0.022372229,0,0,0.008533117
303170,0.007720078,7.45E-05,0.024119024,0.732547696,0.000487106,0.006341717,0.00041462,0.040697674,0.087331478,7.45E-05,0.667320085,0.016659894
303174,0.000812317,0,7.14E-05,0.413511316,2.62E-21,0.001034701,0,0.007751938,0.038904649,0,0.864722059,0.028037383
303177,0.002844008,0,1.31E-22,0.002786547,2.62E-21,2.46E-06,0,0.015503876,0.09750344,0,0.747378862,0.002844372
303178,0.004063028,0,0.00282082,0.475163118,2.62E-21,0.001201588,0,0.023255814,0.031995578,0,0.790568232,0.002031694
303180,0.002031329,0,3.98E-14,0.064408036,2.62E-21,8.68E-05,0,0.013565891,0.065060417,0,0.686063466,0.001625356
303181,0.003656688,0,0.000140027,0.419113847,2.62E-21,0.000592116,0,0.014534884,0.039069151,0,0.703671836,0.011377489
303182,0.008532757,4.17E-06,0.070910049,0.730377183,0.000796379,0.020694024,0.001242753,0.037790698,0.032077829,4.17E-06,0.755784256,0.016253555
303183,0.009751777,0,0.053568915,0.755516496,2.62E-21,0.019225416,0,0.054263566,0.185719115,0,0.47451515,0.015034539
303184,0.004875707,0,0.000460652,0.442809536,2.62E-21,0.000124832,0,0.027131783,0.119111559,0,0.000295915,0.001219017
303185,0.036976487,0,0.029177138,0.813820982,2.62E-21,0.319218006,0,0.18120155,0.455186039,0,0.597432525,0.006501422
303186,0.012189807,0,0.019413843,0.598978912,2.62E-21,0.019625945,0,0.062015504,0.136674582,0,0.691930854,0.005688744
303187,0.002844008,0,2.20E-05,0.42458225,2.62E-21,3.19E-05,0,0.01744186,0.099856637,0,0.758568728,0.008939455
303190,0.003656688,0,0.006824365,0.70018813,2.62E-21,0.001275019,0,0.020348837,0.064731414,0,0.307280006,0.001625356
303191,0.047947645,0,0.159673704,0.838406573,2.62E-21,0.460595574,0,0.226744186,0.390091076,0,0.6358835,0.001625356
303192,0.003656688,0,0.000733798,0.466090314,2.62E-21,0.002496634,0,0.015503876,0.035038859,0,0.71588817,0.023973994
303193,0.018284896,0,0.198553447,0.767770294,2.62E-21,0.103819917,0,0.091085271,0.1327981,0,0.695633541,0.004469728
303194,0.017878557,0.00025899,0.035289361,0.764041311,0.00032551,0.117529374,0.001657004,0.078488372,0.363587387,0.00025899,0.614171097,0.019097928
303196,0.003656688,0,0.004006055,0.631150165,2.62E-21,0.026768722,0,0.023255814,0.074463334,0,0.645829389,0.002438033
303197,0.010970788,9.97E-06,0.049600569,0.694478201,6.53E-05,0.006809001,0.000828401,0.049418605,0.1996302,9.97E-06,0.666536525,0.009345794
303198,0.016253197,1.34E-05,0.035714997,0.691573827,2.10E-05,0.008477874,0.00041462,0.075581395,0.268605758,1.34E-05,0.614969061,0.002438033
303199,0.015846858,0,0.058394763,0.776326611,2.62E-21,0.004492606,0,0.073643411,0.266232821,0,0.782963366,0.006095083
303203,0.014627846,2.01E-05,0.044280905,0.689276927,1.53E-05,0.037716528,0.00041462,0.06879845,0.13405078,2.01E-05,0.263118736,0.004063389
303204,0.014221507,0.000101381,0.041268731,0.786437219,8.70E-05,0.032109115,0.001242753,0.070736434,0.144708022,0.000101381,0.632101236,0.012596505
303205,0.003656688,0.000212985,1.62E-07,0.314240947,2.31E-21,0.000112148,0.00041462,0.018410853,0.17962844,0.000212985,0.662158602,0.002844372
303206,0,0,5.28E-07,0.310872102,2.62E-21,5.89E-19,0,0.000968992,0.02048046,0,0.690110451,0.001219017
303207,0.007720078,2.72E-05,0.018360761,0.647493727,5.14E-05,0.003931865,0.002071255,0.025193798,0.469091367,2.72E-05,0.776435978,0.015034539
303208,0.017472217,6.50E-06,0.040774188,0.712975982,3.08E-05,0.017089259,0.00041462,0.081395349,0.1494358,6.50E-06,0.783214875,0
303209,0.008939097,0,0.02512719,0.709815797,2.62E-21,0.010480522,0,0.045542636,0.281672949,0,0.227090373,0.022754978
303211,0.007313738,1.12E-06,0.021141728,0.640375924,0.00046391,0.205591125,0.00041462,0.029069767,0.090728438,1.12E-06,0.000295915,0.000406339
303212,0.006501058,6.76E-06,0.037446419,0.681003339,0.00073839,0.017356278,0.000828401,0.03003876,0.01266663,6.76E-06,0.536734022,0.0073141
303214,0.014221507,0.000122679,0.124231388,0.815457847,8.85E-07,0.031975605,0.00041462,0.066860465,0.152329385,0.000122679,0.436398695,0.002844372
303215,0.001218657,0,5.53E-31,0.001439333,2.62E-21,8.88E-08,0,0.007751938,0.014064894,0,0.68860752,0.006501422
303217,0.000405879,0,1.61E-05,0.377332152,2.62E-21,2.74E-05,0,0.003875969,0.016203416,0,0.737669008,0.016659894
303218,0.008532757,0,2.54E-12,0.212720073,2.62E-21,0.00265017,0,0.037790698,0.029528053,0,0.750566859,0.007720439
303219,0.011377128,0,0.00305294,0.56467821,2.62E-21,0.115616845,0,0.053294574,0.039891659,0,0.686310409,0.008126778
303220,0.009751777,1.39E-07,0.371834711,0.685832941,0.000912357,0.018958396,0.000828401,0.04748062,0.100783604,1.39E-07,0.598397061,0.000812678
303221,0.005282047,1.57E-05,0.025207575,0.724828201,1.81E-05,0.002256316,0.00041462,0.028100775,0.160032999,1.57E-05,0.739003126,0.017472572
303222,0.022754626,0.000148238,0.165922866,0.765896298,0.000281825,0.286162974,0.000828401,0.109496124,0.107603844,0.000148238,0.69311431,0.006907761
