Id,eigenvector centrality
9706018,6.860538441706093e-35
9706019,9.970649201946189e-34
9706020,3.478322809336379e-18
9706021,6.860538441706093e-35
9706023,2.7175262748696653e-15
9706024,6.18635123230151e-17
9706025,2.0219788167136398e-15
9706027,5.932010015917581e-16
9706028,2.2868461472353643e-36
9706029,2.2868461472353643e-36
9706030,6.860538441706093e-35
9706031,4.507255056707156e-18
9706032,1.2101189936005152e-18
9706033,9.218782927430167e-17
9706035,1.615719208131639e-17
9706036,6.860538441706093e-35
9706038,2.2868461472353643e-36
9706039,2.5107303725932973e-16
9706040,6.459122066368385e-16
9706041,1.9255244559721754e-33
9706042,6.860538441706093e-35
9706044,9.970649201946189e-34
9706045,2.2868461472353643e-36
9706046,1.9704363295854396e-17
9706047,1.0030140017022785e-14
9706048,3.704811302010984e-18
9706049,1.2337534964334796e-32
9706050,6.6841050463523495e-15
9706051,4.446147675125588e-16
9706052,1.9255244559721754e-33
9706053,1.7687382841177202e-31
9706054,6.860538441706093e-35
9706055,1.748179537254074e-31
9706056,6.860538441706093e-35
9706057,9.332480005990078e-16
9706058,9.970649201946189e-34
9706059,1.9364488102169907e-17
9706060,2.3479049393665487e-32
9706061,1.0633834584644448e-33
9706062,1.0180124309032947e-31
9706063,2.929393931031931e-22
9706064,2.2868461472353643e-36
9706065,1.281569347760561e-27
9706066,3.103936275642558e-32
9706067,1.0633834584644448e-33
9706068,1.412813549762008e-32
9706069,7.174018277603891e-18
9706070,2.2868461472353643e-36
9706071,4.583454670396867e-16
9706072,4.784774312323749e-15
9706073,4.889563802493351e-15
9706074,1.5539204908614512e-16
9706075,2.018459614386781e-17
9706076,1.5043213473195386e-16
9706077,1.3492392268688642e-34
9706078,8.041075690086588e-17
9706079,4.5263929837843145e-16
9706080,1.0633834584644448e-33
9706082,1.4103560787634424e-14
9706083,1.1811215973543496e-17
9706084,2.2868461472353643e-36
9706085,2.2868461472353643e-36
9706086,2.2868461472353643e-36
9706087,2.824000268047384e-15
9706088,9.970649201946189e-34
9706089,1.6920283893637945e-17
9706090,1.1781398896147826e-16
9706091,6.113499699590576e-19
9706092,6.860538441706093e-35
9706093,6.081216220404475e-16
9706094,4.7032482276085856e-17
9706095,3.8575804083985885e-15
9706096,6.385153218955205e-16
9706097,1.3940690003430791e-15
9706098,2.2868461472353643e-36
9706099,6.941678423243914e-16
9706100,4.4128036089727636e-16
9706101,4.935468847716426e-19
9706102,6.860538441706093e-35
9706103,9.970649201946189e-34
9706104,2.2868461472353643e-36
9706105,8.245927006888698e-19
9706107,2.519617723901013e-17
9706108,1.106265669612886e-18
9706109,1.4961313337090505e-14
9706110,3.2818900989367324e-15
9706111,4.6885441849606466e-17
9706113,6.860538441706093e-35
9706114,2.2868461472353643e-36
9706115,4.544295802610893e-16
9706116,1.3492392268688642e-34
9706117,5.233969517013366e-16
9706119,2.0257607222003747e-26
9706120,1.3051896092772153e-18
9706121,1.3503235540287118e-16
9706122,3.403096165909253e-18
9706123,1.0802158434163609e-19
9706124,1.9708860716618253e-16
9706125,1.1538412443038524e-16
9706127,2.0065159612164968e-14
9706128,1.5525398493580876e-31
9706129,1.4590307103976344e-31
9706130,3.976269347934822e-15
9706131,1.849582101128535e-14
9706132,1.7294644015609228e-17
9706133,2.0256998083942887e-26
9706135,9.970649201946189e-34
9706136,1.3492392268688642e-34
9706139,2.2868461472353643e-36
9706140,9.631464181388237e-31
9706141,5.281071855516906e-15
9706142,6.711068347455988e-16
9706143,2.3006129610417204e-31
9706144,2.7763555800795426e-16
9706145,1.4012083367982994e-15
9706146,8.527845691844915e-17
9706147,2.2868461472353643e-36
9706148,1.836237200152877e-16
9706149,2.2868461472353643e-36
9706150,9.970649201946189e-34
9706151,4.500466756085012e-16
9706152,6.419478241380573e-17
9706153,1.3487865015682032e-15
9706154,7.407734003865058e-18
9706155,3.491018706974177e-16
9706156,9.524653954253506e-17
9706157,1.615375518944018e-17
9706158,3.593196743721326e-15
9706159,1.1342756890287406e-32
9706160,1.5653979777586186e-26
9706161,4.452231035052614e-30
9706162,1.0281660277970197e-32
9706163,2.506027027986691e-19
9706164,6.860538441706093e-35
9706165,6.179157840724282e-17
9706166,2.2868461472353643e-36
9706167,1.1960205350040958e-33
9706168,8.286587545669219e-15
9706169,1.2500219294407086e-18
9706170,2.0581615325118277e-33
9706171,2.5275162968911127e-16
9706172,1.9918429942420012e-33
9706173,2.2868461472353643e-36
9706174,2.2868461472353643e-36
9706175,7.896467756936666e-16
9706176,2.012424609567121e-34
9706177,2.2868461472353643e-36
9706178,2.2868461472353643e-36
9706179,7.487591655278027e-32
9706180,2.2868461472353643e-36
9706182,2.2868461472353643e-36
9706183,6.804304894945574e-31
9706184,6.860538441706093e-35
9706185,8.721423530549712e-16
9706186,4.302336609742744e-17
9706187,1.9329001579802343e-15
9706188,6.860538441706093e-35
9706189,2.5128571871196804e-19
9706190,2.1555811783840534e-32
9706191,1.774032810146952e-20
9706192,2.743395939150799e-15
9706193,6.860538441706093e-35
9706194,2.947810293526357e-15
9706195,1.8866767265759525e-16
9706196,5.663112213426449e-15
9706197,1.9067928574716655e-16
9706198,2.012424609567121e-34
9706199,1.2788956608737025e-19
9706200,2.1032113993745183e-19
9706201,4.9346419557068894e-18
9706202,2.012424609567121e-34
9706203,4.110727389050429e-18
9706204,1.1543283090967575e-15
9706206,2.2868461472353643e-36
9706207,1.780916926168965e-16
9706208,5.440406928292618e-17
9706209,6.860538441706093e-35
9706210,2.419171638256654e-17
9706211,6.968284336438201e-17
9706212,1.0633834584644448e-33
9706213,4.830093924751435e-20
9706214,2.2868461472353643e-36
9706215,2.2868461472353643e-36
9706216,1.6822214096845174e-18
9706217,7.150359403153774e-15
9706218,1.3961286548186479e-19
9706219,2.2868461472353643e-36
9706220,2.9866210682893843e-33
9706221,6.609570408012932e-17
9706222,1.5825338569192527e-17
9706223,1.0738057202361376e-15
9706225,4.62620393936563e-16
9706226,6.209528455785686e-16
7001,0.006891579581990915
7002,0.0026463693974058725
7003,2.2868461472353643e-36
7004,2.2868461472353643e-36
7005,2.2868461472353643e-36
7006,1.8302438608104956e-05
7007,0.0019035929387033485
7008,1.0633834584644448e-33
7009,0.0001754387054429051
7010,1.2149239441253892e-13
7011,0.004119944870513104
7012,0.0010689481694808175
7013,1.9196612710081685e-15
7014,0.0014264693422001754
7015,0.00027034358254573456
7016,2.3223847598681625e-19
7017,4.132097206564987e-14
7018,0.005868289712740934
7019,0.00038751418817390944
7020,2.6861979875970574e-07
7021,0.001018508742906445
7022,0.0009726146621790599
7023,0.0003081152620189295
7024,0.0012228349086568578
7025,6.860538441706093e-35
7026,4.576592120503035e-06
7027,0.00027179775841194045
7028,1.9164346745087146e-05
7029,0.010641654551873232
7030,4.143265140816081e-17
7031,8.208180156522622e-09
7032,9.760827308152578e-15
7033,1.0633834584644448e-33
7034,1.2271216426064961e-32
7035,2.857190585705077e-07
7036,0.0011479913914482307
7037,1.0860016700845796e-05
7038,1.1873570293892e-16
7039,0.001034882400021396
7040,1.0633834584644448e-33
7041,0.0027452329739132966
7042,6.209809820053622e-20
7043,0.000394852723424823
7044,0.003108059061131642
7045,9.152186965850653e-32
7046,5.6943737758448517e-05
7047,1.0549246974926526e-14
7048,0.0008488540369363747
7049,1.6509159002799321e-06
7050,0.0007938391659512128
7051,0.00028022551505953977
7052,0.0031596187702884384
7053,0.0038648997116521567
7054,6.860538441706093e-35
7055,0.00026417134291418826
7056,0.00021849911416757883
7058,0.005619575416540269
7060,0.0005892017806177413
7061,0.006637184674716863
7062,0.00404996058299643
7063,0.002783695261986627
7064,0.008268502952223816
7065,0.0003226946644452701
7066,3.632194546904301e-05
7067,0.0037937309777176563
7068,4.4679380345717714e-05
7069,0.0009936196558491726
7070,6.710620349782347e-18
7071,1.5159256394102603e-05
7072,2.2868461472353643e-36
7073,7.811778021407838e-15
7074,4.8505184468921106e-05
7075,0.00022005672384195672
7076,1.9226270092805908e-15
7077,8.355968251221019e-06
7078,0.0003386284151592946
7079,0.00042977948552367886
7080,1.1307539459619984e-31
7081,2.341040063150303e-18
7082,0.009753126934315109
7083,0.0003578107870547788
7084,2.2868461472353643e-36
7086,0.00040611897025772184
7087,0.0004491859412279847
7088,1.5881653760460193e-18
7089,0.0009072572665222669
7090,0.0010492005598730782
7091,6.860538441706093e-35
7092,2.2079839611973983e-11
7093,2.2868461472353643e-36
7094,4.392979263380449e-06
7095,2.5795167699334285e-07
7096,0.00018703973163253386
7097,0.00089399029137138
7098,5.643730475223627e-31
7099,0.0008843111012365153
7100,0.000542157883627536
7101,2.03775280005016e-17
7102,1.469376098148621e-07
7103,1.86362143233007e-19
7104,0.0005714052705384596
7105,3.981399142336766e-33
7106,0.0018131285944537842
7107,0.0002756919846633286
7108,6.085120216451146e-09
7109,0.005255024062678001
7110,0.00024083651192252132
7111,1.1297019967342705e-33
7112,2.0030523395490306e-06
7113,2.077027217487828e-05
7114,1.9838988885552965e-05
7115,0.00022799622952036927
7116,1.6553335836763182e-31
7119,4.95378063774831e-07
7120,0.005096710841123012
7121,1.2515643604854557e-18
7122,2.982948677035425e-05
7123,1.8452062840098266e-13
7124,3.7236514807511874e-05
7125,0.0017417393836368863
7126,0.0002378170305220418
7127,0.0002732803986165822
7128,2.3711846883885922e-05
7129,6.860538441706093e-35
7130,0.0017108640245231458
7131,0.0005934024489528124
7132,2.2868461472353643e-36
7133,2.0627100124646434e-06
7134,0.0003785877266906318
7135,6.989794307936808e-13
7136,3.008744559668252e-07
7137,0.0002982621104898614
7138,2.353751186016347e-06
7139,1.0633834584644448e-33
7140,0.0004506308736794417
7141,0.00023141324497090963
7142,0.0001191810081859874
7143,0.0002608686026007304
7144,2.2868461472353643e-36
7145,0.00011876392482638884
7146,0.00013138736986188887
7147,0.0027899688179670317
7148,2.078542541838061e-12
7149,3.733352311725007e-14
7150,4.352554272033067e-30
7151,2.8957947648979355e-19
7152,2.753393762377915e-06
7153,0.00032639474148383026
7154,0.00033646844125983914
7155,2.035369947399052e-05
7156,0.00014405198100455802
7157,0.0008917877555141703
7158,0.0007410585608455572
7159,1.8322472512984237e-05
7160,0.0003620037456346264
7161,3.824361863180256e-22
7164,8.612720437244843e-15
7165,4.751562282245653e-10
7166,0.0002782397195301643
7168,0.0016899696297661816
7169,4.673179988093841e-15
7170,0.006929191705402707
7171,0.0007722339619373023
7172,3.059755808485105e-06
7173,0.0014497225010306613
7174,5.108758831367865e-06
7175,6.157333328480919e-05
7176,9.968204020819743e-05
7177,0.008260935742772297
7178,1.4732707405911843e-26
7179,2.2079839611973983e-11
7181,0.00012900419751480372
7182,3.9896755358336127e-28
7183,2.2606781093050775e-06
7184,0.0010187662494842548
7185,2.2499098078699707e-08
7186,0.0003101301467181073
7187,4.685407015609321e-30
7188,6.9999445828415605e-31
7189,2.099122930694802e-27
7191,0.0034890557330261125
7192,5.048869344827601e-05
7194,9.353200742192636e-33
7195,0.001882201983864846
7197,0.003013299023387559
7198,0.00015123696533923594
7199,2.2868461472353643e-36
7200,0.0029924219420845023
7202,0.0005913442880230388
7203,0.0018067770171243413
7204,0.00014198197490415812
7205,0.007381670421015355
7206,0.0002726881269558654
7207,1.2205987619406703e-05
7208,1.9803316783782233e-05
7209,0.009105545959664773
7210,2.9536554342769674e-18
7211,0.003971503582288644
7212,9.141821148065606e-05
7213,6.803580768642554e-05
7214,3.253160366845535e-13
7215,0.002798596006744777
7216,2.5613601167985127e-06
7217,0.00028781466918393456
7219,8.323205237477831e-32
7220,1.0800940005020807e-08
7221,0.00017390841446024744
7222,0.003539744460033567
7223,0.002079976021614024
7224,5.127115719706568e-06
7225,3.5828327103784946e-05
7226,0.0003122898798580691
7227,0.00041395635447334726
7228,0.0002162719173049339
7229,2.3175811307695925e-29
7230,8.498855603200829e-30
7231,0.00030161180224915575
7232,2.2868461472353643e-36
7233,0.0019785218736276164
7234,0.005574158975313375
7235,0.00030437176149442666
7236,0.00020009940369691495
7237,1.5376076002847475e-05
7238,1.5376076002847475e-05
7239,0.004863995858852383
7240,3.746804574419801e-06
7241,0.00041354911053293505
7242,1.9275335119043827e-18
7243,0.00013302638390882442
7245,6.860538441706093e-35
7246,0.0012884079350823012
7247,0.00019476915103723737
7248,1.2186658290100619e-07
7249,4.615129946658631e-31
7250,0.009533199953496293
7252,0.0027153860745706467
7253,8.060813263339123e-05
7254,0.0032601939668674136
7255,0.00037649572514326864
9707001,2.4552654549956224e-17
9707002,1.754061462688915e-16
9707003,4.03622402955217e-17
9707004,2.2868461472353643e-36
9707005,2.2868461472353643e-36
9707006,9.35777443448711e-32
9707007,7.9539458557347955e-19
9707008,1.0633834584644448e-33
9707009,4.15904879018253e-17
9707010,9.93306031182408e-30
9707011,5.96598468587955e-16
9707012,1.4934536363983816e-16
9707013,2.326701349803621e-16
9707014,2.8811179702439743e-15
9707016,6.860538441706093e-35
9707017,5.298429429568625e-16
9707018,4.84310889448756e-16
9707019,5.257625776766548e-15
9707020,6.860538441706093e-35
9707021,9.370342274965205e-16
9707022,1.918328257797547e-15
9707023,5.781569037129197e-17
9707024,2.2868461472353643e-36
9707025,1.2750425036218136e-30
9707026,6.860538441706093e-35
9707027,4.2405580078045764e-14
9707028,1.0281660277970197e-32
9707029,1.3492392268688642e-34
9707030,6.860538441706093e-35
9707031,1.0156071820566983e-22
9707032,5.550221336263176e-31
9707033,9.970649201946189e-34
9707034,1.0347978816240024e-32
9707035,9.970649201946189e-34
9707036,8.522160852287308e-32
9707037,1.134275689028741e-32
9707038,6.860538441706093e-35
9707039,2.2868461472353643e-36
9707040,2.2868461472353643e-36
9707041,7.18800337575946e-30
9707042,9.985502541230892e-16
9707043,1.3518908860386938e-16
9707044,1.4854478119372064e-16
9707045,2.2868461472353643e-36
9707046,8.435946752536536e-32
9707047,9.081239591264014e-16
9707048,2.2868461472353643e-36
9707049,1.5847208076492739e-15
9707050,6.860538441706093e-35
9707051,1.5680429977176996e-17
9707052,6.860538441706093e-35
9707053,2.261485023462523e-31
9707054,2.2868461472353643e-36
9707055,2.2868461472353643e-36
9707056,3.537123905265471e-18
9707057,2.2868461472353643e-36
9707058,2.2868461472353643e-36
9707059,7.599619711277186e-18
9707060,1.2841358971856126e-19
9707061,1.0903698437941249e-29
9707062,7.07924770237373e-15
9707063,1.2983163763612515e-16
9707064,3.8955738064310244e-31
9707065,1.1342756890287408e-32
9707066,2.2868461472353643e-36
9707067,1.0633834584644448e-33
9707068,5.271400827242149e-16
9707069,1.1297019967342705e-33
9707070,6.25054510039253e-31
9707071,8.076950884650294e-16
9707072,1.3679856597993882e-18
9707073,1.1342756890287408e-32
9707074,1.034797881624002e-32
9707075,1.7665618414682665e-15
9707076,6.688360208629795e-16
9707077,2.2868461472353643e-36
9707078,2.012424609567121e-34
9707079,3.599128713510127e-15
9707080,4.910961779516674e-27
9707081,4.9109645031504354e-27
9707082,1.0633834584644448e-33
9707083,4.674816631101474e-31
9707084,2.2868461472353643e-36
9707085,9.970649201946189e-34
9707086,9.970649201946189e-34
9707087,3.233732297772651e-16
9707088,2.2868461472353643e-36
9707089,1.9507899034408234e-15
9707090,2.857366315371164e-19
9707091,1.3173118817534675e-29
9707092,3.287478547419669e-30
9707093,8.891388269539403e-15
9707094,1.9255244559721754e-33
9707095,2.1390986918117242e-16
9707096,2.2868461472353643e-36
9707097,2.413543231248582e-21
9707098,4.810769634554618e-31
9707099,4.947939564560692e-15
9707100,1.0414297354509848e-32
9707101,6.860538441706093e-35
9707102,4.7190063335070366e-15
9707104,2.058161532511827e-33
9707105,2.0196060724237262e-16
9707106,2.2868461472353643e-36
9707107,2.2868461472353643e-36
9707108,1.0633834584644448e-33
9707109,9.970649201946189e-34
9707110,1.3030086184182377e-15
9707111,2.2868461472353643e-36
9707112,2.2868461472353643e-36
9707113,3.9645022164841886e-16
9707114,6.860538441706093e-35
9707115,2.795028183335548e-29
9707116,1.0633834584644448e-33
9707117,2.2868461472353643e-36
9707118,2.2025657366417835e-16
9707119,1.876262754316674e-15
9707120,1.5176929848359757e-14
9707121,2.2868461472353643e-36
9707122,9.450620388064864e-32
9707123,2.078864585262591e-15
9707124,1.8907614358210958e-16
9707125,2.678313228334207e-17
9707126,5.140935731638059e-15
9707127,1.3492392268688642e-34
9707128,1.0281660277970197e-32
9707129,2.0256989595169988e-26
9707130,8.632608413164482e-17
9707131,1.2701527994557812e-17
9707132,7.799952284960477e-15
9707133,7.427859093521312e-21
9707134,2.2150247071280393e-15
9707135,1.0392413456951866e-17
9707136,2.2868461472353643e-36
9707137,6.860538441706093e-35
9707138,1.46831530575541e-31
9707139,6.356570923829351e-16
9707140,5.0637809657626585e-17
9707141,6.860538441706093e-35
9707142,4.081382615812288e-17
9707143,1.167727517529498e-16
9707145,3.563823674235835e-17
9707146,8.73368116619555e-15
9707147,2.2868461472353643e-36
9707148,1.0588582364391727e-17
9707149,1.4107562897811e-16
9707150,9.61289499067269e-31
9707151,2.0581615325118277e-33
9707152,6.860538441706093e-35
9707153,1.8503100861896051e-31
9707154,2.2868461472353643e-36
9707155,6.860538441706093e-35
9707156,3.2468804405416665e-15
9707157,7.95403450807142e-16
9707158,6.2222588122437686e-15
9707159,2.2868461472353643e-36
9707160,4.504043549193994e-17
9707161,2.4556263285996097e-27
9707162,1.8704959833749896e-16
9707163,2.2868461472353643e-36
9707164,1.830511326913275e-14
9707165,2.2868461472353643e-36
9707167,3.7134841307853185e-18
9707168,3.176886667739368e-32
9707169,1.1297019967342705e-33
9707170,1.1367090948087644e-15
9707171,1.2221835136042235e-16
9707172,1.1297019967342704e-33
9707173,2.413543231246459e-21
9707174,4.6927744455271065e-15
9707175,6.860538441706093e-35
9707176,2.2868461472353643e-36
9707177,9.970649201946189e-34
9707178,6.860538441706093e-35
9707179,2.807482341783114e-16
9707181,2.2868461472353643e-36
9707182,3.4569187800860436e-17
9707183,3.478322809336377e-18
9707184,2.270293029134552e-16
9707185,1.570597788861325e-26
9707186,1.9103879564969656e-16
9707187,2.2868461472353643e-36
9707188,4.3464544908495675e-16
9707189,3.076539858798681e-31
9707190,5.003149465834443e-15
9707191,3.0529396065592114e-33
9707192,4.9720901057675006e-14
9707193,5.94393101809949e-19
9707194,1.7205418147204687e-19
9707195,5.790329606551921e-15
9707196,6.860538441706093e-35
9707197,1.045548998918466e-14
9707198,3.349143305599006e-16
9707199,9.323746163816248e-31
9707200,7.206669547274544e-15
9707201,1.2182738348628426e-30
9707202,5.0647667963251123e-17
9707203,1.264915283357459e-16
9707204,9.353200742192636e-33
9707205,3.0330865373699657e-15
9707206,6.860538441706093e-35
9707207,1.6549151198228195e-16
9707208,6.209573727153296e-17
9707209,1.0295974068336737e-17
9707210,1.127643835201758e-32
9707211,1.9632574174015593e-32
9707212,3.120937341605222e-15
9707213,6.860538441706093e-35
9707214,2.2056839819723034e-16
9707215,6.506748983201759e-16
9707216,1.127643835201758e-32
9707217,6.85279228060558e-15
9707218,2.2868461472353643e-36
9707221,2.2868461472353643e-36
9707222,2.2552579549649516e-15
9707223,8.479212156044237e-17
9707224,1.1549025349528272e-09
9707225,5.401654423892635e-19
9707226,2.2868461472353643e-36
9707227,1.0633834584644448e-33
9707228,6.851840585832202e-15
9707229,2.2868461472353643e-36
9707231,2.2868461472353643e-36
9707232,6.401667986661462e-17
9707233,1.076355654293429e-26
9707234,1.0414297354509848e-32
9707235,1.1409075428557231e-32
9707236,1.4303249070418233e-16
9707237,1.0633834584644448e-33
9707239,1.1210119813747757e-32
9707240,1.3056367854070307e-16
9707241,2.2896220986893225e-15
9707243,5.9320817743845845e-18
9707244,5.5268297976169873e-14
9707245,2.5293874756398402e-21
9707246,3.6039781173283815e-15
9707247,2.876828415924459e-14
9707248,6.860538441706093e-35
9707249,6.771137105846848e-18
9707250,1.7908319374924957e-14
9707251,1.7922725508929043e-15
9707252,9.754153477187416e-31
9707253,2.012424609567121e-34
9707254,2.2868461472353643e-36
9707255,1.0633834584644448e-33
9707256,1.0633834584644448e-33
9707257,2.5128571871197093e-19
9707258,1.0357086210185356e-14
9707259,2.0465786959312553e-14
9707260,2.1505565580412295e-16
9707261,2.936372124466363e-15
9707262,2.763281884795862e-16
8001,0.001786916245782283
8002,0.0006443164399146336
8003,1.1409075428557231e-32
8004,0.0004597301002541972
8005,2.3738022507370103e-17
8006,5.7365934662760136e-05
8007,1.0633834584644448e-33
8008,1.950455621489563e-05
8009,2.1645687219440422e-05
8010,2.3832521648110712e-05
8011,2.8957947648979355e-19
8012,0.005293653224683658
8013,0.00029517374056263094
8014,1.2531710889013091e-07
8015,0.0037897651726202554
8016,0.0006372875506193467
8017,2.3714732469637655e-17
8018,1.5917113040647172e-17
8019,0.0006113628854573996
8020,2.261425586185144e-05
8021,2.2868461472353643e-36
8022,6.860538441706093e-35
8023,0.0007600269540963638
8025,0.0008409980492898431
8026,1.2464675246020398e-17
8027,0.00043080562490907916
8028,0.0024953219786358716
8029,0.0007444806757864817
8030,0.001135579242822545
8031,3.7382866295246884e-05
8032,6.860538441706093e-35
8033,0.0005187430415019529
8034,2.814173028984192e-07
8035,3.6235250556874503e-06
8036,2.2868461472353643e-36
8037,5.223180197233346e-15
8038,0.0004233086865116356
8039,1.2166347334961738e-05
8040,1.3928242275890236e-30
8041,0.0030506702555180964
8042,0.0018946848514508426
8043,2.1801259565782516e-10
8044,1.2637185878282298e-09
8045,1.9840692628284837e-14
8046,0.00031367007398488164
8047,0.00016227729998798595
8048,0.006791555300162951
8049,4.3116608395428605e-17
8050,0.003342130814018478
8051,0.00019803449954046388
8052,0.00027240274112580774
8053,0.0002403396565273359
8054,0.003997027378709048
8055,0.0019897415918836607
8057,0.0005483175161897494
8058,0.0004506424367397834
8059,1.5711604687995481e-06
8060,2.7785087886534227e-06
8061,1.5623737444849568e-06
8062,5.441258793740704e-06
8063,0.0002831293967139496
8064,0.00019072863556892196
8065,0.003935623213225597
8066,9.424408328840637e-29
8067,1.964364783314604e-26
8068,0.0008768401706647756
8070,1.2221944916733602e-07
8071,8.958539889837492e-18
8072,3.0384654965711094e-06
8073,0.0010603532255589352
8074,0.0048259305058309925
8075,0.0016774090052441915
8076,0.0025842456664939353
8077,3.571796695142203e-23
8078,1.9918429942420012e-33
8079,0.0007370109711346381
8080,0.0010670379392649077
8081,0.006184201975658762
8082,0.00224832606454181
8083,0.0013580206316708761
8084,0.000454112828172857
8086,1.2532986974453467e-05
8087,0.0024242065794771632
8088,0.002190572521603181
8089,0.0002827849470075743
8090,0.00148444338721585
8091,0.006980780054744875
8092,0.00033164953589671047
8093,6.123571400021803e-08
8094,4.342771857195454e-10
8095,1.3918957680532455e-30
8096,3.270546289666384e-05
8097,8.182801079588107e-19
8098,2.5629794121132747e-28
8099,5.012332361873108e-18
8100,5.563834971990539e-10
8101,0.00019148385740420576
8102,0.012337278401012603
8103,4.808534601663026e-05
8104,3.5562012644890026e-30
8105,0.00022630845518511818
8106,0.0014201372505217391
8107,0.0014120868784247877
8108,0.00030112691535878733
8109,7.215693399789777e-05
8110,1.927885414229352e-27
8111,0.0010013591426977783
8112,0.008132044176108178
8114,7.503759585641367e-08
8118,0.00033132703691333336
8119,0.003714090963724311
8120,0.00014789543416188805
8121,4.46598970569028e-11
8122,2.1699201001798474e-06
8123,6.577551398324671e-05
8124,0.0006909744008689847
8125,0.0009646299883353909
8126,0.00020841927157832287
8127,0.0003148576346030293
8128,0.002926393412028564
8129,0.0001272781066807969
8130,0.01320467185602987
8131,2.45553050081749e-05
8132,0.0006472404243651994
8133,0.006525127756181072
8134,0.0035326856750547146
8135,2.619054000198098e-30
8136,0.00010425511934590813
8137,1.7091123801697523e-06
8138,2.1045436424914502e-13
8139,1.0245836350153418e-17
8140,0.0005302216305821799
8141,0.008010722348985783
8142,0.0010428867582186051
8143,2.222636634784254e-06
8144,0.0008187558520122934
8145,6.716121871663491e-05
8146,1.7692485807694446e-05
8147,0.00015423877921912066
8148,3.279600490586133e-17
8149,0.00026502829368245
8150,8.190925461802612e-05
8151,0.013576650655421995
8152,2.2499093999204297e-08
8153,8.154113470864324e-20
8154,3.0291542247615816e-05
8155,0.0008792699202767353
8156,3.51280001721257e-19
8157,1.90185946453368e-09
8158,2.2868461472353643e-36
8159,8.32320523747783e-32
8160,0.0026458808742959197
8161,4.7377442585678695e-05
8162,0.0008491273495502658
8164,0.00023355710407887859
8165,0.00019668728313321
8166,0.00014374751157074828
8167,0.00045046178517527434
8168,3.7757943409114606e-14
8169,8.887447814131727e-05
8170,4.428076552596744e-05
8171,7.503783478206395e-08
8172,0.0021925525498133532
8173,0.0005820400366317384
8175,1.573761781604433e-31
8176,1.4809889451093808e-07
8177,0.0021989139244710035
8179,0.0003969768312573365
8180,4.136138445940571e-05
8181,1.4204185929412945e-07
8182,6.860538441706093e-35
8183,0.00014374751140079758
8184,2.0200935023188094e-05
8185,0.0021009767724427305
8186,0.0041168685049710494
8188,0.005009660683868563
8189,6.860538441706093e-35
8190,0.005727731623773089
8191,2.641088021844789e-05
8192,0.0037824683597803724
8193,0.0011964205953469496
8194,0.000250060598466573
8195,6.860538441706093e-35
8196,2.0293725399265683e-08
8197,0.0019043654960546259
8198,2.8014002763281733e-06
8199,0.0002795160343884704
8200,1.2636175330125122e-07
8201,0.00021828982373820653
8202,0.00013234831409883
8203,0.0019151733888348153
8204,0.0003832276028607106
8205,0.0013042237534603293
8206,2.9640311042063238e-06
8207,2.138278145774843e-28
8208,7.856588514549174e-05
8209,0.0030639020074733334
8210,1.9187937341899376e-18
8211,0.004844569940485827
8212,0.003334034860114613
8213,0.0016569613014116016
8214,0.00026798423416957574
8215,0.0003811400296106978
8216,0.0003835664203125738
8218,2.811331165507331e-06
8219,1.3492392268688642e-34
8220,0.00016828202534618878
8221,3.517507277004846e-05
8222,1.0803663202983941e-07
8223,9.970649201946189e-34
8224,0.0004536109443982357
8225,0.0001114107363789533
8226,0.0023350031602973912
8227,0.00045980111072373804
8228,0.0016381628170456307
8229,1.7519624113947306e-26
8230,0.0006395973692963759
8231,0.0002474103032775554
8232,0.00120416422560794
8233,1.6976213821250035e-26
8234,5.7965741243202495e-30
8235,0.00039899121726992434
8236,3.0325682766103877e-13
8237,1.2417237274572857e-17
8238,1.83459986702141e-05
8239,0.002518411100052222
8240,4.868830480539689e-13
8241,0.003466866109986861
8242,0.0001351294310654181
8245,0.0025568297399250184
8246,1.0633834584644448e-33
8247,0.0005404455250307298
8248,6.860538441706093e-35
8249,0.00024117299302666467
8250,0.00018456017117878264
8251,2.6337456877771275e-18
8252,0.00037168844617967964
8253,0.0003816946624222515
9708001,9.496900400937057e-16
9708002,1.1068406335662372e-10
9708003,9.04815422138796e-16
9708004,3.2205701375844154e-19
9708005,7.643923698656852e-15
9708006,9.35777443448711e-32
9708007,2.3986438154907787e-15
9708008,6.652955583184225e-17
9708009,2.1933217620524847e-16
9708010,1.1342756890287408e-32
9708011,8.522109894598232e-17
9708012,5.576046557156651e-15
9708013,9.441194042814176e-18
9708014,1.2813449921455943e-27
9708015,7.380454951320368e-14
9708016,1.4484094854447738e-16
9708017,1.8936762671031522e-16
9708018,6.860538441706093e-35
9708019,6.860538441706093e-35
9708021,3.511662236454881e-16
9708022,4.099187199676723e-15
9708023,2.894183512934977e-18
9708024,1.3527907486875207e-17
9708025,5.927187766322701e-16
9708026,4.769730133244135e-17
9708027,6.860538441706093e-35
9708029,7.265275856223333e-19
9708030,6.860538441706093e-35
9708031,3.0556758017954566e-18
9708032,2.2868461472353643e-36
9708033,1.160170775477453e-16
9708034,4.523082383730265e-15
9708035,1.1022369745059734e-31
9708036,5.799517789755283e-16
9708037,2.574321572058893e-14
9708038,6.860538441706093e-35
9708039,9.833075833869277e-15
9708040,1.8338013475803996e-15
9708041,4.491554991434621e-14
