Id,betweenness centrality
9602115,1.6645458244800406e-05
9602116,0.0
9602117,0.0
9602118,1.0214644184825172e-06
9602119,4.68625377497567e-06
9602120,5.099101698825019e-05
9602121,0.0
9602122,0.0
9602123,0.0
9602124,0.0
9602126,0.0
9602127,0.0
9602129,0.0
9602130,0.0
9602134,0.0
9602135,9.843990182358543e-06
9602136,2.341459487489553e-06
9602139,0.0
9602140,0.0
9602141,0.0
9602142,0.0
9602143,0.0
9602144,4.404323234130589e-05
9602145,7.143954546348964e-06
9602146,0.0
9602147,0.0
9602148,0.0
9602149,0.0
9602151,1.7296978519909752e-08
9602153,0.0
9602154,0.0
9602155,0.0
9602156,3.991915496299806e-05
9602157,0.0
9602159,0.0
9602160,0.0
9602162,0.0
9602163,0.0
9602164,0.0
9602165,0.0
9602166,0.0
9602167,2.193903206428269e-06
9602168,0.0
9602169,0.0
9602171,0.0
9602172,1.4611600617643256e-06
9602173,0.0
9602174,1.3130135538982308e-05
9602175,4.789581869921721e-06
9602176,0.0
9602177,0.0
9602179,6.56573075602004e-05
9602180,0.0
9209032,0.0
9307173,0.0
9603001,0.0
9603002,0.0
9603003,0.000150910441571171
9603004,0.0
9603005,9.096487656679819e-06
9603006,0.0
9603008,0.0
9603009,5.7041872762692694e-05
9603010,0.0
9603011,0.0
9603012,3.430111670913923e-05
9603013,0.0
9603014,7.972658220194201e-06
9603015,0.0
9603018,0.0
9603019,0.0
9603020,0.0
9603021,0.0
9603023,2.4361256384049943e-09
9603024,0.0
9603028,2.6073930097058477e-07
9603029,0.0
9603030,5.6560924161436214e-05
9603031,0.0
9603033,9.550580718621406e-08
9603034,0.0
9603035,0.0
9603037,4.7159416380948906e-05
9603039,0.0
9603040,0.0
9603041,0.0
9603042,0.0
9603043,0.0
9603044,1.4707912519035876e-05
9603045,7.551989479055482e-08
9603047,0.0
9603048,0.0
9603049,0.0
9603051,2.3279351797205112e-06
9603052,5.690920779518782e-05
9603053,0.0
9603054,0.0
9603055,0.0
9603056,0.0
9603057,0.0
9603059,0.0
9603060,3.1439746268318867e-06
9603061,2.3674121264397162e-05
9603062,0.0
9603064,0.0
9603065,0.0
9603069,0.0
9603070,0.0
9603071,2.023288107802276e-09
9603072,5.56971404708534e-05
9603073,1.8618940705448555e-07
9603074,3.15661603298037e-05
9603075,2.6101346125767797e-09
9603078,9.519212514812405e-08
9603081,3.0877663765932236e-05
9603082,1.7040498054510358e-07
9603083,2.785709667516111e-05
9603084,0.0
9603085,0.0
9603086,2.9163689642695756e-05
9603087,5.28987122007539e-06
9603088,0.0
9603089,1.1398420180041389e-06
9603090,1.3249392668173064e-05
9603092,0.0
9603093,0.0
9603094,3.164243382679553e-08
9603095,9.744502553619977e-09
9603096,1.2839040526729023e-09
9603097,1.8486194334741545e-06
9603099,2.270335783605716e-07
9603100,5.9580211638210944e-06
9603101,2.777477988799054e-05
9603102,0.0
9603103,4.872251276809989e-09
9603104,4.750511338180545e-09
9603105,0.0
9603106,1.074065128532962e-05
9603107,0.0
9603108,1.7460054383047604e-05
9603109,5.3330382777825366e-05
9603111,0.0
9603112,0.0
9603113,1.951916413279907e-05
9603114,0.0
9603115,6.090314096012486e-09
9603116,6.25031477295999e-05
9603117,0.0
9603119,0.0
9603122,1.2180628192024972e-09
9603123,3.9847955164646575e-06
9603124,2.4361256384049943e-09
9603126,0.00014430175360786237
9603127,5.3009369799710055e-06
9603128,7.768821458050308e-05
9603129,0.0
9603131,0.0
9603133,1.7786940068571336e-05
9603134,7.591581836778114e-08
9603135,0.0
9603136,5.779933144475825e-06
9603137,0.0
9603138,0.0
9603139,0.0
9603140,1.2620839389585743e-05
9603141,1.2180628192024972e-09
9603142,0.0
9603143,1.4898783715410123e-05
9603144,0.0
9603145,0.0
9603146,0.0
9603147,2.259689517430365e-05
9603149,0.0
9603150,2.1754168806533803e-05
9603151,0.0
9603152,0.0
9603153,0.0
9603154,0.0
9603155,0.0
9603156,9.670107039069174e-08
9603157,0.0
9603158,1.0409216875918193e-05
9603159,1.4672953763742902e-08
9603160,0.0
9603161,7.0604733297334e-05
9603162,0.0
9603163,0.0
9603164,0.0
9603166,0.0
9603167,3.5804535826310396e-05
9603168,0.0
9603169,0.0
9603170,3.3099923364509456e-05
9603172,0.0
9603173,0.0
9603174,0.0
9603175,0.0
9603176,7.447127746384471e-08
9603177,2.308509056829928e-08
9603178,5.646710500900664e-06
9603179,0.0
9603180,7.3083769152149825e-09
9603181,0.0
9603182,0.0
9603183,3.0978230601818826e-06
9603184,0.0
9603185,0.0
9603186,2.801422868452997e-07
9603187,2.6014656995790293e-05
9603188,2.4274044035652927e-06
9603189,0.0
9603190,0.0
9603191,9.660727006249899e-09
9603194,3.2185786779701723e-05
9603195,5.895551294020629e-06
9603196,0.0
9603198,0.0
9603200,0.0
9603201,0.0
9603202,0.0
9603204,0.0
9603205,0.0
9603206,0.0
9210050,0.0
9210127,0.0
9604001,2.4361256384049943e-09
9604002,0.0
9604003,8.231697446166171e-07
9604004,4.992236508106504e-06
9604006,0.0
9604007,4.0627429225352874e-05
9604008,0.0
9604009,1.3040424483933813e-05
9604010,0.0
9604011,0.0
9604012,0.0
9604013,3.367706545798459e-05
9604014,1.341151917656066e-07
9604015,0.0
9604017,0.0
9604018,0.0
9604021,0.0
9604022,0.0
9604023,0.0
9604024,0.0
9604025,1.243034413306933e-06
9604026,0.0
9604027,0.0
9604028,0.0
9604029,0.0
9604030,1.0949104580513282e-05
9604031,0.0
9604032,0.0
9604033,0.0
9604034,0.00015541630832966688
9604035,6.794633009890285e-05
9604036,0.0
9604037,0.0
9604038,0.0
9604039,0.0
9604040,0.0
9604041,2.037482439841588e-05
9604042,1.0454012123368527e-05
9604043,1.8133526569645784e-07
9604044,0.0
9604045,3.383821320109961e-07
9604046,0.0
9604047,0.0
9604048,0.0
9604051,4.808736523606727e-06
9604052,8.007011547118308e-05
9604053,0.0
9604054,0.0
9604055,6.864548646746137e-05
9604056,1.3386275372856996e-06
9604057,5.844580849736983e-07
9604058,0.0
9604059,2.538982318997338e-06
9604061,0.0
9604062,0.0
9604063,0.0
9604064,0.0
9604065,1.433225804682733e-05
9604067,0.0
9604068,3.292195526030488e-07
9604069,0.0
9604070,3.983797395441427e-05
9604071,0.0
9604072,0.0
9604074,1.2180628192024972e-09
9604076,0.0
9604077,1.232224464108798e-05
9604078,1.06350513779784e-06
9604080,0.0
9604081,0.0
9604083,8.120418794683314e-10
9604084,3.354917494125425e-07
9604085,0.0
9604087,0.0
9604089,5.9285498839612174e-05
9604090,7.537072592418912e-05
9604091,1.5582217075044694e-05
9604092,0.0
9604093,0.0
9604094,0.0
9604096,7.65506420669724e-08
9604097,6.0918962331741965e-05
9604098,0.0
9604100,0.0
9604101,1.3481806947976914e-07
9604103,2.3888105264398884e-05
9604104,0.0
9604105,1.0286830523122041e-07
9604107,8.120418794683314e-10
9604108,0.0
9604110,0.0
9604111,0.0
9604112,1.6982491011388402e-07
9604113,0.0
9604114,0.0
9604115,1.5225785240031214e-10
9604117,0.0
9604118,1.2273763567745559e-05
9604119,5.570002551514159e-06
9604120,4.490396844566245e-06
9604121,0.0
9604122,0.0
9604123,0.0
9604124,1.0261695893519452e-08
9604125,4.724020948895033e-08
9604126,0.0
9604127,2.3258356639001463e-05
9604128,0.0
9604129,2.950166716084446e-06
9604130,0.0
9604131,0.0
9604132,0.0
9604133,3.0666415380897505e-06
9604134,4.645182585787164e-05
9604135,0.0
9604136,2.15593858119355e-06
9604137,0.0
9604138,0.0
9604139,1.2991725810194452e-05
9604140,2.427785873287687e-07
9604141,0.0
9604142,8.737268915791221e-07
9604143,0.0
9604145,0.0
9604146,0.0
9604147,4.4707825455585904e-07
9604148,0.0
9604149,0.0
9604150,0.0
9604151,0.0
9604152,5.58195290806481e-07
9604153,0.0
9604154,0.0
9604155,0.0
9604156,3.0839856162522416e-05
9604157,1.7325049921778888e-06
9604158,0.0
9604159,4.4075847048160233e-08
9604160,0.0
9604161,0.0
9604162,0.0
9604163,0.0
9604164,2.4121510368984543e-05
9604165,0.0
9604166,5.487154851786709e-05
9604167,6.415807549366042e-08
9604168,1.9846222144356623e-05
9604169,1.7215287844728625e-08
9604170,0.0
9604171,1.213912620442728e-05
9604174,0.0
9604175,0.0
9604176,7.173036601970261e-09
9604177,1.7195866420610282e-07
9604178,2.1057610101521554e-05
9604179,4.274725600200313e-06
9604180,0.0
9604181,0.0
9604182,3.81774208018315e-07
9604183,1.20880534135487e-07
9604184,0.0
9604186,0.0
9604189,1.6165779588018152e-05
9604191,0.0
9604192,0.0
9604193,3.1363376398189836e-07
9604194,0.0
9604195,0.0
9604196,1.2114518865932224e-05
9604197,0.0
9604198,1.0593854439788906e-06
9604199,1.2666126915962954e-05
9604200,1.7364219181108693e-06
9604201,0.0
9211054,0.0
9211084,0.0
9605001,8.588814731326753e-05
9605003,3.90778175809935e-05
9605004,0.0
9605005,4.872251276809989e-09
9605006,5.3683862173332715e-06
9605007,0.0
9605008,0.0
9605009,1.056645056479728e-05
9605010,5.009019216288443e-08
9605011,3.118020867464879e-06
9605012,0.0
9605013,6.363750447078192e-05
9605016,2.301595817117768e-05
9605017,7.913836539508388e-08
9605018,5.7759706780387546e-05
9605019,0.0
9605020,0.0
9605021,0.0
9605022,0.0
9605023,1.2566070721254903e-08
9605024,0.0
9605025,0.0
9605026,0.0
9605027,3.904139463228025e-06
9605028,2.094177697622377e-05
9605029,0.0
9605030,7.780202187959513e-05
9605031,0.0
9605032,4.143039527189528e-06
9605033,1.3355294588841873e-05
9605035,0.0
9605036,3.901621721910754e-07
9605037,9.450316021626041e-08
9605038,0.0
9605039,1.4953623779594906e-07
9605040,0.0
9605041,0.0
9605042,3.5403732137656582e-06
9605043,0.0
9605044,0.0
9605045,0.0
9605046,5.532398329756067e-05
9605047,1.1616536333883115e-06
9605048,0.0
9605049,2.097208289791737e-06
9605050,2.42780759669693e-07
9605051,6.0372919051337655e-06
9605052,2.4361256384049943e-09
9605053,1.2154318990885182e-06
9605054,5.625567513816479e-06
9605055,0.0
9605056,0.0
9605057,0.0
9605058,3.020048490202557e-07
9605059,1.8993943937979036e-05
9605060,0.0
9605061,2.6003795640247254e-08
9605062,1.240932789400346e-06
9605064,0.0
9605065,1.2497045596879778e-05
9605066,0.0
9605067,1.0263966570176326e-05
9605069,1.5077907480067952e-06
9605070,0.0
9605072,0.0
9605073,0.0
9605074,2.80958369877248e-05
9605075,4.287238178539041e-05
9605077,3.1054333294621995e-05
9605078,0.0
9605079,0.0
9605080,4.644015695513661e-05
9605082,3.924759953235314e-06
9605083,0.0
9605084,0.0
9605085,4.54135397940731e-05
9605086,0.0
9605087,2.282200589652903e-06
9605088,0.0
9605089,0.0
9605090,7.269515069279429e-06
9605091,4.556880367998583e-06
9605096,1.1144931893221747e-06
9605097,2.7309584682424088e-05
9605098,0.0
9605099,0.0
9605101,1.0766334735712427e-05
9605102,0.0
9605103,0.0
9605104,1.4795813204486964e-05
9605105,5.870406046353247e-05
9605106,0.0
9605107,0.0
9605108,9.023034073450168e-07
9605109,0.0
9605110,0.0
9605111,0.0
9605112,5.55354103285562e-07
9605113,1.7794295889494371e-06
9605114,0.0
9605115,0.0
9605116,0.0
9605118,1.3237101552717009e-06
9605119,0.0
9605120,0.0
9605121,0.0
9605122,2.4361256384049943e-09
9605123,0.0
9605124,0.0
9605126,0.0
9605127,0.0
9605128,0.0
9605129,8.120418794683314e-10
9605131,4.6956025754922e-06
9605132,0.0
9605133,0.0
9605134,0.0
9605135,1.7625282173105026e-05
9605136,4.267507430254887e-05
9605137,0.0
9605138,0.0
9605140,0.0
9605141,2.6797382022454937e-08
9605143,0.0
9605144,0.0
9605145,7.077757533270689e-06
9605146,1.7703048295921783e-05
9605149,3.7103411773638024e-06
9605150,7.973479614059397e-05
9605151,3.804107603729085e-05
9605152,0.0
9605153,4.3807959179257265e-06
9605154,3.330749382066989e-06
9605156,0.0
9605157,0.0
9605158,0.0
9605159,0.0
9605160,0.0
9605161,0.0
9605162,0.0
9605163,2.6244685875451836e-05
9605165,0.0
9605166,0.0
9605167,1.281303263496388e-06
9605168,4.78373897493856e-06
9605169,0.0
9605170,5.920679583508716e-06
9605171,0.0
9605172,0.0
9605173,6.017033546629739e-06
9605174,7.00439750039688e-05
9605175,0.0
9605176,2.9967171262288013e-07
9605177,0.0
9605178,9.060569057671561e-08
9605180,0.0
9605181,0.0
9605182,1.1182235036183309e-07
9605183,1.8169437053103916e-08
9605184,1.7291429724756644e-05
9605185,0.0
9605186,0.0
9605187,0.0
9605188,0.0
9605189,0.0
9605190,0.0
9605191,0.0
9605192,9.504417092525919e-07
9605194,0.0
9605195,0.0
9605197,9.744502553619977e-09
9605199,3.9376839564239714e-05
9605200,1.348844920897684e-05
9605201,7.412723043264397e-05
9605202,0.0
9605204,0.0
9605206,2.7917999816121208e-05
9605207,0.0
9605208,5.020000404922484e-06
9605209,1.4299729799001526e-05
9605211,2.4048954383686945e-05
9605212,8.237923936916231e-08
9605213,5.0190180820466516e-05
9605214,0.0
9605215,2.531885958822472e-06
9605216,5.851994839276643e-06
9605218,0.0
9605219,0.0
9605220,3.9805033269760654e-05
9605221,3.768150767122553e-07
9605222,4.379059322449396e-06
9605223,2.477819729351297e-07
9605224,2.3955614858286815e-06
9605225,0.0
9605226,0.0
9605228,0.0
9605229,3.241338092705593e-05
9605230,0.0
9605231,0.0
9605232,0.0
9605233,0.0
9605234,1.451678962764553e-05
9605235,0.0
9605236,2.2336231137205928e-07
9606001,2.7214553461397925e-05
9606002,0.0
9606003,9.60471087383843e-06
9606004,0.0
9606005,0.0
9606006,0.0
9606007,0.0
9606008,8.860191801350293e-06
9606009,1.3249440943573383e-05
9606011,0.0
9606013,0.0
9606014,9.013664862098479e-08
9606015,6.468683511125274e-05
9606016,3.974681334946502e-06
9606017,2.4207027591053473e-05
9606018,0.0
9606019,0.0
9606020,0.0
9606021,0.0
9606022,2.1925130745644948e-08
9606023,0.0
9606024,0.0
9606025,1.4129784942847897e-05
9606026,0.0
9606027,2.7917999816121235e-05
9606028,0.0
9606029,0.0
9606030,3.1184149819171814e-06
9606031,1.5333730161023888e-08
9606032,5.918496313743212e-07
9606033,7.053527873312132e-05
9606034,0.0
9606035,0.0
9606036,4.559286705484484e-06
9606037,0.0
9606039,0.0
9606040,3.630624950793304e-06
9606041,0.0
9606042,0.0
9606043,0.0
9606044,2.5897807476716157e-05
9606045,1.4278295925761071e-05
9606046,1.705287946883496e-08
9606047,3.1024923817242944e-07
9606049,3.656954296572482e-05
9606050,4.034161942589183e-06
9606051,0.0
9606052,0.0
9606053,0.0
9606054,0.0
9606055,0.0
9606056,1.045299945716063e-05
9606057,4.872251276809989e-09
9606058,0.0
9606059,0.0
9606060,0.0
9606061,2.4207001734897928e-05
9606062,0.0
9606063,1.7164118315836657e-07
9606066,2.776897964629783e-05
9606067,0.0
9606068,4.42925104919864e-07
9606070,0.0
9606071,0.0
9606072,2.7467606587973264e-07
9606073,1.9984226104491436e-07
9606075,0.0
9606076,3.6541884576074913e-09
9606077,1.2080267368285624e-05
9606078,0.0
9606079,0.0
9606080,0.0
9606081,0.0
9606082,5.399792816969148e-05
9606085,0.0
9606086,3.695373481184572e-05
9606087,7.471278905957558e-06
9606088,0.0
9606089,0.0
9606090,6.645961460197487e-08
9606091,1.306687805437012e-06
9606092,0.0
9606093,1.0968663900428972e-05
9606094,0.0
9606095,0.0
9606096,0.0
9606097,0.0
9606098,2.8030061595487856e-05
9606099,0.0
9606100,0.0
9606101,7.897329167482607e-06
9606102,2.723261951782066e-05
9606104,0.0
9606105,0.0
9606106,7.18541057346692e-08
9606107,0.0
9606108,0.0
9606109,2.882143464539565e-05
9606110,0.0
9606111,3.7572618568719187e-07
9606112,3.2408053781914483e-06
9606113,2.1736927635089043e-06
9606114,2.1925130745644948e-08
9606116,2.736842027093738e-06
9606117,7.3083769152149825e-09
9606118,1.2532494292070061e-05
9606119,0.0
9606120,1.3577006349391573e-07
9606121,0.0
9606122,3.4205164504466874e-05
9606125,0.0
9606129,8.195635726118143e-08
9606130,6.578584699045777e-05
9606132,7.63548384051974e-07
9606133,1.3723802789061282e-05
9606134,0.0
9606135,2.9687270290012327e-07
9606136,0.0001035743506417187
9606137,0.0
9606138,1.4176911857316168e-06
9606139,6.049608761052153e-05
9606140,0.0
9606141,0.0
9606142,4.54395569712017e-05
9606143,1.2659321288847136e-05
9606144,0.0
9606145,0.0
9606146,2.0887008549529594e-06
9606147,4.433893328495817e-06
9606148,6.078464474545984e-05
9606149,0.0
9606151,0.0
9606152,2.1925130745644948e-08
9606153,8.047641464695703e-07
9606154,2.1487754211685109e-07
9606155,0.0
9606156,0.0
9606157,0.0
9606158,0.0
9606159,0.0
9606160,1.4860366394270464e-08
9606162,0.0
9606163,0.0
9606165,1.371237503117766e-05
9606166,0.0
9606167,7.13348484199668e-05
9606168,1.5963168939163637e-07
9606169,0.00014517830797200723
9606172,1.2484948322812089e-06
9606173,3.181347216498049e-08
9606174,8.007055333730251e-06
9606175,0.0
9606176,2.1616024825648618e-05
9606177,0.0
9606178,0.0
9606180,0.0
9606181,0.0
9606183,0.0
9606184,5.559523431188589e-06
9606185,0.00012372645647243692
9606186,0.0
9606187,6.644070612209249e-06
9606188,2.7784012906008964e-05
9606189,8.622139700236601e-07
9606190,3.8205021169684867e-08
9606191,1.4389918601951584e-05
9606192,3.018162819612639e-08
9606193,1.835015575411704e-05
9606194,4.889288153844205e-05
9606195,4.1560691509846645e-07
9606196,7.1201154156640505e-06
9606197,0.0
9606198,0.0
9606199,2.665125164630073e-06
9803084,0.0
9607001,5.638042891554215e-08
9607002,5.68429315627832e-09
9607003,5.9058821600544506e-08
9607005,4.071862073887621e-08
9607007,5.0481254829422524e-05
9607008,3.1304214453504175e-07
9607009,0.0
9607011,0.0001051144847949438
9607013,4.0127812749551707e-07
9607015,1.8206994230601725e-05
9607017,0.0
9607018,0.0
9607019,5.114049797302082e-06
9607020,3.4178608650938566e-05
9607021,1.477039097440967e-05
9607022,0.0
9607023,0.0
9607024,0.0
9607026,2.956255931490962e-05
9607027,7.6144094624415e-06
9607028,0.0
9607029,4.844248085432012e-06
9607030,0.0
9607031,0.0
9607032,3.137421202134643e-05
9607035,0.0
9607036,1.0232201733743982e-05
9607037,0.0
9607038,3.8678151868276854e-08
9607039,0.0
9607040,2.3166058767207015e-06
9607041,1.891406521310932e-06
9607042,0.0
9607043,1.2830318926915964e-06
9607044,0.0
9607045,0.0
9607046,2.1776681801070892e-05
9607047,1.1461194925204239e-05
9607048,0.0
9607049,0.0
9607050,5.169825527589873e-05
9607051,0.00012736305203263945
9607052,1.6820143713141847e-07
9607053,0.0
9607054,2.037685344758903e-07
9607055,0.0
9607056,0.0
9607057,9.85105207838294e-05
9607058,9.879036874580419e-06
9607060,8.331733991872312e-06
9607062,2.2875658028780023e-06
9607064,0.0
9607065,0.0
9607066,1.9070671463733177e-06
9607067,1.756853175299707e-07
9607069,0.0
9607070,8.486935509784302e-06
9607071,4.872251276809989e-09
9607072,4.872251276809989e-09
9607073,0.0
9607074,6.577539223693485e-08
9607076,2.8934665886088073e-06
9607077,3.661145243384713e-05
9607078,4.4338885884678406e-06
9607079,0.0
9607080,2.4361256384049943e-09
9607082,2.229988392851942e-05
9607083,8.799244787106191e-05
9607084,2.4361256384049943e-09
9607085,2.791556369048282e-05
9607086,1.2211588535742267e-08
9607088,0.0
9607089,2.2817168951918213e-05
9607090,3.3738306409850206e-07
9607091,4.858628977737134e-06
9607092,8.608844075988667e-06
9607093,1.203076327355232e-05
9607094,2.8208813561268394e-08
9607095,2.3536181095779306e-05
9607096,5.304193211852291e-08
9607099,6.0798952976135e-06
9607101,0.0
9607102,2.530722032773599e-06
9607103,0.0
9607104,6.849347700940532e-05
9607105,0.00010341623721358578
9607106,7.732256261132335e-09
9607107,1.095593133857264e-05
9607108,2.2608600005290035e-05
9607109,4.3286671161359153e-07
9607110,0.0
9607111,0.0
9607112,4.773181788970134e-05
301001,0.0
9607114,1.8684280289626724e-07
301003,3.701323276998589e-08
9607115,0.0
9607117,0.0
9607118,8.258524627288931e-06
9607113,8.30875887541113e-07
301008,0.0
301005,9.913954402653044e-07
9607122,2.7854660549522687e-05
301011,5.695791835373177e-05
9607121,5.0731509059281164e-05
301013,0.0
9607126,1.778978397694931e-06
301015,0.0
301016,3.045157048006243e-10
9607129,0.0
301017,4.1802872939232167e-07
301018,0.0
301020,0.0
9607125,2.326957451487296e-06
9607134,2.4361256384049943e-09
301022,0.0
9607131,1.39332200584744e-08
301025,0.0
9607138,5.582235378735237e-07
301026,3.557652300366103e-06
9607140,0.0
9607141,3.0305234986374223e-06
301027,0.0
9607143,2.7888766308460383e-05
301028,2.420576568393938e-07
9607145,7.387070895914789e-06
9607146,8.591651528928972e-07
301029,0.0
9607139,3.356766937774038e-05
301032,2.9822092545241158e-05
9607144,1.5204222296670672e-06
301039,2.61707218948293e-07
9607152,0.0
9607153,0.0
9607154,3.355052530258345e-07
9607155,6.318992803409752e-07
9607156,1.457035143731749e-07
301042,1.1158968979336324e-07
9607149,5.71486875352106e-05
301040,0.0
9607151,1.3757547065319389e-06
9607161,0.0
9607162,0.0
9607157,1.7073577855551597e-05
301048,0.0
9607165,0.0
9607166,0.0
9607167,1.7794427523784413e-06
9607168,1.6936940412582298e-07
9607163,1.4610932552311069e-05
9607170,2.344717371102645e-05
9607171,7.70945597539926e-07
9607172,0.0
9607173,1.2180628192024972e-09
301055,0.0
9607169,0.0
9607176,2.7888766308460367e-05
9607177,1.112497374871614e-08
9607178,0.0
9607179,0.0
301067,0.0
9607181,0.0
9607182,0.0
9607183,0.0
301069,0.0
301065,0.0
9607186,0.0
301075,0.0
9607188,0.0
9607189,0.0
301070,0.0
9607184,1.028427725397651e-05
9607192,0.0
301080,1.3562431141325378e-05
9607194,0.0
9607195,0.0
9607196,0.0
9607197,0.0
9607198,2.7855878612341915e-05
9607199,0.0
9607200,2.5032058377409708e-06
301082,0.0
9607193,2.6543979141418926e-06
9607203,1.134617416639645e-05
9607204,3.0731724928479e-05
9607201,0.00010989782405421913
9607206,0.0
301090,1.0162096339368288e-06
9607208,2.747324126808237e-06
9607202,4.387111094580592e-05
9607207,1.4555377544736475e-05
301092,0.0
9607210,7.89293060449904e-06
9607213,0.0
301099,6.0417736706484926e-06
9607215,0.0
9607216,1.0761268154483145e-07
301105,0.0
9607218,3.4699581907423295e-08
9607219,4.709244885172672e-06
9607220,0.0
301108,0.0
9607222,0.0
9607223,1.817349429492351e-05
9607224,0.0
301104,1.5688126318796006e-06
9607226,3.2768604521767953e-06
9607227,5.377876456092718e-06
301107,0.0
9607229,0.00014433913190623233
9607230,0.0
301119,0.0
9607232,0.0
9607233,9.466068343713992e-05
9607234,7.564985990542696e-08
301121,0.0
301123,9.49379376056939e-06
9607237,1.2180628192024972e-09
9607238,1.1863443157624104e-07
9607239,1.1548990447408871e-05
9607236,1.4322350639943224e-05
301125,3.038587673757802e-06
9607242,0.0
9607243,4.468883575206472e-06
301126,0.0
301124,0.0
301127,0.0
301135,8.500343927024579e-07
301136,1.4575006793186837e-05
301137,6.915765710314292e-06
301138,2.427416473857549e-06
301139,1.9920776852688446e-05
301131,0.0
301132,0.0
301133,0.0
301140,1.9323854619861022e-05
301141,0.0
301142,3.6123915006817955e-06
301146,4.967503789271624e-05
301147,2.8969738386359084e-07
301148,0.0
301149,0.0
301150,4.639891462191042e-06
301151,0.0
301143,0.0
301153,1.5384548879014488e-05
301154,0.0
301155,1.314330760109617e-06
301152,0.0
301157,5.507241399553416e-06
301160,0.0
301161,1.6698399153613084e-05
301162,9.758665043255446e-06
301163,0.0
301164,0.0
301165,1.288212981463036e-06
301166,0.0
301167,0.0
301168,6.437533496427781e-07
301169,0.0
301171,5.87858475992134e-05
301172,0.0
301173,7.211432681295393e-05
301174,0.0
301175,0.0
301176,2.882355727576899e-07
301177,4.381393270694777e-05
301178,6.597505662343355e-06
301179,5.222329657228264e-07
301180,1.782730320382604e-05
301181,0.0
301182,5.159731023010215e-07
301183,0.0
301184,0.0
301185,0.0
301186,8.086779964946813e-07
301187,8.311990922990254e-06
301189,7.522296514235107e-06
301190,0.0
301191,0.0
301192,0.0
301193,0.0
301194,0.0
301195,0.0
301196,8.786817482463697e-06
301198,1.8601565903601327e-07
301199,0.0
301200,0.0
301202,0.0
301203,3.4899769939166743e-07
301204,0.0
301206,4.4479345431042005e-05
301207,0.0
301209,0.0
301210,0.0
301211,0.0
301212,0.0
301213,0.0
301214,0.0
301215,0.0
301216,0.0
301217,2.4319647406842314e-05
301218,3.4430722906002543e-06
301219,0.0
301220,0.0
301221,0.0
301222,0.0
301223,0.0
301224,1.4616753830429965e-08
301225,0.0
301226,8.364228936255466e-06
301227,1.4640585533607433e-06
301228,0.0
301229,1.8153811260532037e-07
301230,0.0
301231,2.1360608668390864e-06
301232,0.0
301233,0.0
301235,5.929572425310108e-06
301236,0.0
301237,0.0
301238,0.0
301239,0.0
301240,0.00010281100233489788
301241,0.0
301242,0.0
301243,2.0507379938882156e-05
301244,6.6434076216345445e-09
301246,0.0
301247,0.0
301248,5.001940857448816e-06
301249,0.0
301250,1.4662486508124667e-06
301251,0.0
301252,0.0
301253,2.994954696967497e-06
301255,1.3208873540132825e-05
301256,0.0
9608001,0.0
9608003,0.0
9608004,0.0
9608005,8.952572198970458e-06
9608006,0.0
9608007,0.0
9608008,0.0
9608009,0.0
9608010,3.3832186056296425e-06
9608011,0.0
9608012,1.0066056660066492e-05
9608013,1.1738487443723073e-06
9608014,1.3844935738818535e-05
9608015,1.5761281657327575e-05
9608016,0.0
9608017,0.00019112010395972408
9608018,8.193889250444734e-09
9608019,1.537016584342534e-05
9608020,5.084621320287827e-09
9608021,4.945668159117029e-08
9608022,2.67391931240338e-05
9608023,2.9131100397526236e-05
9608024,0.00018664048569940435
9608025,2.809767853697031e-07
9608026,3.1912387818846086e-06
9608027,0.0
9608028,0.0
9608029,0.0
9608030,1.1584149256756795e-06
9608031,4.344424055155573e-09
9608032,0.0
9608033,0.0
9608034,2.220453202036699e-05
9608035,0.0
9608036,0.0
9608038,0.0
9608039,3.819073542678646e-05
9608040,0.0
9608041,1.1530583545438446e-06
9608042,0.0
9608043,7.392846567049649e-07
9608044,0.0
9608045,0.0
9608046,1.1000096272985401e-07
9608047,4.4729273166112516e-06
9608048,1.070677218078995e-07
9608049,4.872251276809989e-09
9608050,0.0
9608051,0.0
9608052,0.0
9608053,1.2896988355561532e-05
9608054,6.228627741548475e-06
9608055,0.0
9608056,0.00013282565125916857
9608057,0.0
9608058,0.0
9608059,1.1902017953178529e-05
9608060,8.112985806236844e-06
9608061,1.5787666205733273e-05
9608062,0.0
9608063,2.1821713582031805e-05
9608064,1.9489005107239955e-08
9608065,4.677361225737589e-07
9608068,0.0
9608070,0.0
9608071,1.1026226664448023e-05
9608072,2.0195092759703688e-06
9608073,0.0
9608074,0.0
9608075,0.0
9608076,0.0
9608077,0.0
9608078,8.52617997993925e-05
9608079,7.830230420458587e-06
9608082,0.0
9608083,0.0
9608084,5.538745598605059e-06
9608085,3.085465039713552e-05
9608086,5.02756548012946e-06
9608087,0.0
9608088,0.0
9608089,2.4361256384049943e-09
9608090,4.540831963314171e-07
9608091,4.2761380611067856e-07
9608092,0.0
9608093,3.2227761883513386e-05
9608094,1.8267851037766035e-06
9608095,3.2298520148871505e-07
9608096,3.7240379773358956e-05
9608097,0.0
9608099,1.465801559080954e-05
9608100,2.4361256384049943e-09
9608101,0.0
9608102,0.0
9608103,0.0
9608104,3.7555226961694994e-06
9608105,4.427357211755379e-05
9608106,5.7581686662629524e-05
9608107,5.5951605738364714e-05
