Id,Page-Rank
9710014,2.2508800062865393e-05
9710015,2.931670343060646e-05
9710016,2.0425823566604546e-05
9710017,2.25115669006137e-05
9710018,3.15855734831298e-05
9710019,2.296680460103063e-05
9710020,3.220382036721604e-05
9710021,5.179631517213815e-05
9710022,2.4181228747864442e-05
9710023,2.4967114499653492e-05
9710024,2.3301355903417617e-05
9710025,2.794477045639364e-05
9710026,2.3256403795731012e-05
9710027,3.943273989096227e-05
9710028,1.995127013045944e-05
9710029,2.7031753231975672e-05
9710030,7.482667811437524e-05
9710031,3.888528553948239e-05
9710032,3.0062710675344644e-05
9710033,2.2256488633808676e-05
9710034,2.8590013836333862e-05
9710035,3.4445656261337184e-05
9710036,1.995127013045944e-05
9710037,3.73263939905e-05
9710039,2.2058502262206985e-05
9710040,3.24186730074108e-05
9710041,5.360517331013383e-05
9710042,2.7669214502737864e-05
9710043,4.076905961284506e-05
9710044,4.1879764835921976e-05
9710045,2.618526877767471e-05
9710046,0.0002006434065890316
9710047,1.995127013045944e-05
9710048,3.570670411590669e-05
9710049,2.4764416955627674e-05
9710050,3.499525741319903e-05
9710051,3.0261884645346466e-05
9710052,1.995127013045944e-05
9710053,3.490874343961116e-05
9710054,1.995127013045944e-05
9710055,2.8965104723715452e-05
9710056,4.330730531036683e-05
9710057,3.404679780487001e-05
9710058,1.995127013045944e-05
9710059,5.1967014994640626e-05
9710060,3.391563610442853e-05
9710061,1.995127013045944e-05
9710062,2.2227089481707674e-05
9710063,2.8907988095400483e-05
9710064,2.894412376546815e-05
9710065,2.8224846326381636e-05
9710066,3.8284638034872746e-05
9710067,2.802754436560108e-05
9710068,3.760726726109145e-05
9710069,2.828623633681336e-05
9710070,2.5968684562110495e-05
9710071,1.995127013045944e-05
9710072,3.413749200148029e-05
9710073,2.7042493818961098e-05
9710074,2.2641160893399378e-05
9710075,3.2061040436101106e-05
9710076,2.23084809003257e-05
9710078,2.5028926549892137e-05
9710079,2.510803158936336e-05
9710080,2.277124254206277e-05
9710081,2.1831251738194995e-05
9710082,3.20209710714961e-05
9710083,3.687110460007944e-05
9710084,3.606773983356964e-05
9710085,3.68007771352928e-05
9710086,3.131831800493067e-05
9710087,4.9370068141079886e-05
9710088,2.68513642670114e-05
9710089,1.995127013045944e-05
9710090,3.9691077011682774e-05
9710091,2.4414830613666166e-05
9710092,2.2548769566799136e-05
9710093,2.453914505709342e-05
9710094,2.4181228747864442e-05
9710095,4.215321637039368e-05
9710096,5.009797335094515e-05
9710097,2.091209372889307e-05
9710098,4.28898340941155e-05
9710099,4.7694077567409365e-05
9710100,2.0434693972448583e-05
9710101,2.578484351432325e-05
9710102,3.548572011621214e-05
9710103,4.080419753287223e-05
9710104,2.8518472183382526e-05
9710105,5.796949198278873e-05
9710106,3.758361253840225e-05
9710107,3.0640709127735e-05
9710108,1.995127013045944e-05
9710109,2.860895665029909e-05
9710110,7.520153490742775e-05
9710111,6.153457464817838e-05
9710112,2.8120475061417374e-05
9710113,2.277124254206277e-05
9710114,4.210084222323724e-05
9710115,2.206624943916194e-05
9710116,2.9534475782362068e-05
9710117,3.687110460007944e-05
9710118,9.736610296654056e-05
9710119,2.701143908167438e-05
9710120,2.0594614691526022e-05
9710121,3.3190252824541344e-05
9710122,3.304824746769949e-05
9710123,2.4514890434417697e-05
9710124,3.713630729074984e-05
9710125,2.493913743135032e-05
9710126,2.197317401090494e-05
9710127,3.0022182477084534e-05
9710128,2.253377118108565e-05
9710129,2.685022867700482e-05
9710130,2.100875978481069e-05
9710131,1.995127013045944e-05
9710132,1.995127013045944e-05
9710133,1.995127013045944e-05
9710134,2.3007859570944677e-05
9710135,4.082823469490447e-05
9710136,2.0685299445055302e-05
9710137,3.9691563675742845e-05
9710140,1.995127013045944e-05
9710141,3.605972664745003e-05
9710142,3.1277732082179334e-05
9710143,2.5591214953666106e-05
9710144,3.728471573226482e-05
9710145,2.1580462407674512e-05
9710146,3.6979179656061023e-05
9710147,2.5342096534107116e-05
9710149,0.00012371944784299205
9710151,2.5845350917823917e-05
9710153,2.24693778886949e-05
9710154,3.076881747474863e-05
9710155,4.981960927241967e-05
9710156,2.206624943916194e-05
9710157,1.995127013045944e-05
9710158,3.633642259312966e-05
9710159,3.2641145982674436e-05
9710160,3.690534528871863e-05
9710161,2.147287841704785e-05
9710162,2.4769440136798745e-05
9710163,6.04487042951197e-05
9710164,2.841118736526944e-05
9710165,3.2868727697616505e-05
9710166,2.625348136265837e-05
9710168,3.372067338016876e-05
9710169,2.519657498670513e-05
9710170,2.367545495233404e-05
9710171,2.0713118649793115e-05
9710172,2.2174196868910146e-05
9710173,2.23084809003257e-05
9710174,2.35744751585897e-05
9710175,2.4145496110797043e-05
9710176,2.164325357742144e-05
9710177,6.15105082742902e-05
9710178,3.271361482407866e-05
9710179,4.069797768955484e-05
9710180,2.2277261825202056e-05
9710181,2.063459080495539e-05
9710182,2.6121056959518864e-05
9710183,2.439272667873469e-05
9710184,2.841118736526944e-05
9710185,2.3597137993547742e-05
9710186,2.333523702438344e-05
9710188,3.276466290251882e-05
9710189,2.6702496983788795e-05
9710191,2.2775408604146887e-05
9710192,6.873028451569539e-05
9710193,3.604773633093134e-05
9710194,2.9299078020533033e-05
9710195,2.3800220496808857e-05
9710196,2.3800220496808857e-05
9710197,2.3800220496808857e-05
9710198,4.4832948720125775e-05
9710199,3.9647875706614273e-05
9710200,2.1452603507840955e-05
9710201,2.0411784024165182e-05
9710202,2.841118736526944e-05
9710203,3.9614045448817294e-05
9710204,2.0094406004902185e-05
9710205,2.0577930666371293e-05
9710206,3.875976931598991e-05
9710207,5.425930790384265e-05
9710208,2.7096684938521112e-05
9710209,3.468272770281827e-05
9710210,3.0103722256083015e-05
9710211,2.180158867482651e-05
9710212,4.892592391751843e-05
9710213,6.228423185299201e-05
9710214,2.0641049142201763e-05
9710215,4.0996224986415964e-05
9710216,4.3438208304836237e-05
9710217,3.4709525196178135e-05
9710218,5.673100831924102e-05
9710219,2.3453454964165223e-05
9710220,1.995127013045944e-05
9710221,2.841118736526944e-05
9710222,2.175075922483902e-05
9710223,2.751870814210272e-05
9710224,3.8751086207815e-05
9710225,1.995127013045944e-05
9710226,3.604455715654706e-05
9710227,2.1831251738194995e-05
9710228,5.6896205063331975e-05
9710229,2.2368389340405154e-05
9710230,2.0813697863385598e-05
9710231,7.67778007696234e-05
9710233,3.77870357117707e-05
9710234,2.5188361752008486e-05
9710235,2.308222226868731e-05
9710236,2.011354861161172e-05
9710237,6.644855530792976e-05
9710239,4.2230112664219493e-05
9710240,2.288268755159743e-05
9710241,2.6508209776590864e-05
9710242,2.1682012084104615e-05
9710243,2.6356434621638412e-05
9710244,2.5847896333770896e-05
9710245,5.762293250526181e-05
9710246,4.486843950340849e-05
9710247,4.5858038273069176e-05
9710248,3.470243467969052e-05
9710249,2.5562763744510238e-05
9710250,3.5501913035314174e-05
11001,5.0217272294119094e-05
11002,2.8382896186792643e-05
11003,6.805732432682061e-05
11004,9.127172842388107e-05
11005,1.995127013045944e-05
11006,5.5791083326566345e-05
11007,0.00010055824894679777
11008,3.696962605075138e-05
11009,2.7917365032523506e-05
11010,3.749142228488346e-05
11011,7.826050277190721e-05
11012,5.334306760893249e-05
11013,9.502618340788389e-05
11014,6.397633514054247e-05
11015,2.1107633506316595e-05
11016,7.669111948444916e-05
11017,6.21362322446702e-05
11018,3.3342254724831e-05
11019,4.645529604731296e-05
11020,3.0866655544697206e-05
11021,2.372782614110155e-05
11022,2.4809676901206757e-05
11023,4.470425286581605e-05
11024,4.9683775933392596e-05
11026,4.064638419108134e-05
11027,3.390287109453904e-05
11028,2.9945921397980942e-05
11029,7.523304419755984e-05
11030,4.6406727281981765e-05
11031,4.408072458737681e-05
11032,0.00015443579387913086
11033,2.7968210880093536e-05
11034,3.641645024746375e-05
11035,2.8573183050734414e-05
11036,3.301519080629237e-05
11037,4.817065551468471e-05
11038,4.815628272602595e-05
11039,6.107563073330092e-05
11040,5.314050734897471e-05
11041,6.531446424367343e-05
11043,6.333167988970287e-05
11044,0.00010714467534443697
11045,3.4249964987068995e-05
11046,4.8850452982306783e-05
11047,3.080436516803256e-05
11048,8.034309326106188e-05
11049,5.10355887197421e-05
11050,3.615908067851432e-05
11051,3.010683118366945e-05
11052,2.841118736526944e-05
11053,3.47976290214273e-05
11054,3.53976470042703e-05
11056,5.6114625625025146e-05
11057,6.585799243730011e-05
11058,5.232790661219265e-05
11059,5.987568662521794e-05
11060,9.255228977761274e-05
11061,1.995127013045944e-05
11063,2.841118736526944e-05
11064,3.687110460007944e-05
11065,4.07481296228041e-05
11066,3.017122019459277e-05
11067,8.632201271556853e-05
11068,4.3376744245776945e-05
11070,2.6159571887756133e-05
11071,3.453915368209944e-05
11072,0.00011683323426287785
11073,6.252157652637247e-05
11075,0.00011721570566196302
11076,6.643761292602333e-05
11077,4.4572302254909306e-05
11078,2.037219027724168e-05
11079,4.01734669507299e-05
11080,7.701904968739045e-05
11081,2.7619490711304576e-05
11082,2.127542817784835e-05
11083,6.374415495815142e-05
11084,1.995127013045944e-05
11085,4.19705084955182e-05
11086,4.088716236542838e-05
11087,2.5591214953666106e-05
11088,4.412632183041998e-05
11089,3.5999967364663944e-05
11090,3.0485478106096414e-05
11091,6.682406498723507e-05
11092,6.818082054469309e-05
11093,0.00010399083670331152
11094,5.3136682603748964e-05
11095,9.886077784190895e-05
11096,4.240581755111196e-05
11097,5.171425612753895e-05
11098,4.055971489771858e-05
11099,3.663251805423088e-05
11100,3.4129915838310454e-05
11101,0.00010961405827178983
11102,6.983626502257065e-05
11103,3.876790388717015e-05
11104,3.322070843622761e-05
11105,2.3380462661242654e-05
11106,9.421344165949983e-05
11107,7.78010152537253e-05
11108,2.2878973134481878e-05
11109,9.378273648069455e-05
11110,0.00011718047583362859
11111,6.262350236405327e-05
11112,6.137292650815506e-05
11113,6.489925062347979e-05
11114,4.1055802469076004e-05
11115,7.178956497429323e-05
11116,3.1433100685695365e-05
11117,2.3593344746009046e-05
11118,2.114425710213805e-05
11119,6.170726442739274e-05
11120,8.906095767702724e-05
11121,3.132063121956723e-05
11122,5.726600819252289e-05
11123,7.824107654778497e-05
11124,5.1541256598767625e-05
11125,5.573022160239494e-05
11126,2.1066348828516553e-05
11127,6.270780479925067e-05
11128,2.337303113613766e-05
11130,3.253363287776255e-05
11131,6.894358640834592e-05
11132,8.000590789057411e-05
11133,2.7265996137478874e-05
11134,3.397316573218762e-05
11135,2.6125281430907534e-05
11136,3.590776230092884e-05
11137,3.096133427734705e-05
11138,3.724059286044858e-05
11139,3.0177079587530555e-05
11140,4.7737583101460495e-05
11141,2.6176192086976182e-05
11143,2.762516634687559e-05
11144,5.724349556052067e-05
11145,9.583758831341803e-05
11146,5.1454441121047214e-05
11147,4.005543082494405e-05
11148,6.811481007506512e-05
11149,4.011694602741238e-05
11150,1.995127013045944e-05
11151,5.926355016211179e-05
11152,2.3292835573156832e-05
11153,6.318134543373735e-05
11154,8.643169550909044e-05
11155,2.0746113277015888e-05
11156,3.233016950235006e-05
11157,1.995127013045944e-05
11158,2.0031999990922166e-05
11159,3.067292551999307e-05
11160,2.18841788343099e-05
11161,3.415776279651723e-05
11162,0.00011190861349980536
11163,7.334174673282083e-05
11164,2.8464418544392894e-05
11165,3.36145878446025e-05
11166,9.245191767404876e-05
11167,3.635397256720739e-05
11168,5.0970966658096106e-05
11169,2.9421046778814432e-05
11170,6.764490116802884e-05
11171,2.7450565330715983e-05
11172,2.528247875326621e-05
11173,5.070887441553172e-05
11174,4.641368009677468e-05
11175,7.433906329973622e-05
11176,3.1355378946695224e-05
11177,2.2691958327078738e-05
11178,3.456662574251443e-05
11179,2.566122004135752e-05
11180,2.5591214953666106e-05
11181,2.3026826633575666e-05
11182,0.00012440830534594775
11183,2.938653409959771e-05
11184,2.2427224223676746e-05
11185,4.389972353958646e-05
11186,3.959686400685743e-05
11187,6.661104308247052e-05
11188,5.1712790155079715e-05
11189,2.420126631726714e-05
11190,4.0493171394140586e-05
11191,6.770857277697331e-05
11192,9.25543910976296e-05
11193,6.308081611511479e-05
11194,5.019697877644558e-05
11195,2.2134362848119354e-05
11196,4.248465538217034e-05
11197,0.0002572212241639384
11198,2.6752528597833718e-05
11199,2.1872034181305928e-05
11200,6.192467443417409e-05
11201,3.687110460007944e-05
11202,5.520081452120254e-05
11203,4.140766370936609e-05
11204,4.450654067374504e-05
11205,2.9710306720962087e-05
11206,4.239661586176145e-05
11207,3.250956371707769e-05
11208,3.1134403522598626e-05
11209,1.995127013045944e-05
11210,3.58637238861351e-05
11211,3.706251119014011e-05
11212,2.018148545898869e-05
11213,3.687110460007944e-05
11214,5.315703275470488e-05
11215,2.7628719874561868e-05
11216,6.100551723119076e-05
11217,8.914398360103997e-05
11218,4.276147071785038e-05
11219,5.1026173938420405e-05
11220,2.9893245577272476e-05
11221,3.689687131811277e-05
11222,0.000120218161193246
11223,3.1594748417760325e-05
11224,6.188345528703712e-05
11225,2.5541742019937402e-05
11226,3.77184484174276e-05
11227,8.716060644147859e-05
11228,3.85964384466776e-05
11229,2.3418881380402942e-05
11230,3.630312810359391e-05
11231,2.0170138500514665e-05
11232,6.096856396351412e-05
11233,7.146812348979978e-05
11234,2.0796165918189038e-05
11235,4.7969618961791036e-05
11236,3.874807837277452e-05
11237,2.162791017305824e-05
11238,2.5425250329805985e-05
11239,4.8875806542842356e-05
11240,8.130170128067281e-05
11241,4.986871980774324e-05
11242,2.665756520631619e-05
11243,4.903259978930155e-05
11244,3.579228504861154e-05
11245,5.659768900355507e-05
11246,2.1997068167998718e-05
11247,3.7826251997902695e-05
11248,2.0434693972448583e-05
11249,7.075207193535568e-05
11250,3.439291806966209e-05
11251,0.00018161125343115975
11252,4.067842392405863e-05
11253,0.00030259775377907463
11254,3.315437016828034e-05
11255,2.7422699020412462e-05
11256,2.41873777503304e-05
11257,3.437029487179212e-05
11258,4.338410320660131e-05
11259,3.281728429108969e-05
11260,2.2960305790330093e-05
11261,4.537947031462912e-05
11262,2.3407887008389696e-05
11263,1.995127013045944e-05
11264,3.2640010697542535e-05
11265,2.7446890131844018e-05
11266,2.481469568228961e-05
11268,2.1316929794808045e-05
11269,5.767349078643393e-05
11270,2.792434010293994e-05
11271,6.668798585588057e-05
11272,0.00010151530023203286
11273,5.75623298392703e-05
11274,1.995127013045944e-05
11275,2.5753594138183925e-05
11276,6.865340472905295e-05
11278,2.1215658390674962e-05
11279,2.801985367403432e-05
11280,8.409580204058266e-05
11281,5.7470690735628814e-05
11282,9.685043245183489e-05
11283,0.00012108600160490203
11284,3.653731656670369e-05
11285,7.003985447438445e-05
11286,5.8017127700242515e-05
11287,2.9779481172719003e-05
11288,4.6466656148892244e-05
11289,2.7628094854321596e-05
11290,3.947110512398975e-05
11292,3.09420262089085e-05
11293,2.8619225087168286e-05
11294,8.252234042763847e-05
9711001,3.8629633920928106e-05
9711002,2.769942471935192e-05
9711003,5.404326358599985e-05
9711004,2.333523702438344e-05
9711005,2.372071767417693e-05
9711006,5.131910169201109e-05
9711007,3.188750275335374e-05
9711008,7.129338547616055e-05
9711009,2.5035295926177883e-05
9711010,4.592860887883619e-05
9711011,2.277124254206277e-05
9711012,4.054480458682056e-05
9711013,3.2109954375768044e-05
9711014,2.4453546860998845e-05
9711015,2.626518093736426e-05
9711016,2.6125996451067615e-05
9711017,2.2088255746238917e-05
9711018,2.3876923389273027e-05
9711019,5.731513169589923e-05
9711020,2.3689045495040697e-05
9711021,2.3689045495040697e-05
9711022,1.995127013045944e-05
9711023,2.480664730956138e-05
9711024,6.405747578967364e-05
9711025,4.2130816401025306e-05
9711026,1.995127013045944e-05
9711027,7.654255007319405e-05
9711028,3.423121330310747e-05
9711029,3.3274551040282814e-05
9711030,3.4992124245649176e-05
9711031,3.573007916564805e-05
9711032,2.814649555623798e-05
9711033,2.1577885997300022e-05
9711034,2.240065398749993e-05
9711035,4.5414872148237225e-05
9711036,5.035585810332256e-05
9711037,2.848987368847483e-05
9711038,3.578284659278702e-05
9711039,7.544821404002701e-05
9711040,3.9559986327580156e-05
9711041,1.995127013045944e-05
9711042,3.076207712371458e-05
9711043,2.9488434365669585e-05
9711044,2.9104233696774102e-05
9711045,2.1079259095100774e-05
9711046,2.6912595432383486e-05
9711047,2.3684554138996603e-05
9711048,3.076020775032121e-05
9711049,2.95178577741568e-05
9711050,2.0385112039936877e-05
9711051,2.340594543545662e-05
9711052,2.0283763283625804e-05
9711053,3.0934713564769303e-05
9711054,2.076897866750408e-05
9711055,3.235018628776875e-05
9711056,1.995127013045944e-05
9711057,2.9181146137844563e-05
9711058,2.8757916901767513e-05
9711059,3.0639408492342426e-05
9711060,2.5591214953666106e-05
9711061,7.259956415094089e-05
9711062,3.50140363633872e-05
9711063,2.0867405312012114e-05
9711064,1.995127013045944e-05
9711065,1.995127013045944e-05
9711067,3.0320897045110703e-05
9711068,2.94943003761783e-05
9711069,3.63981357105825e-05
9711070,1.995127013045944e-05
9711071,2.4954664058392644e-05
9711072,2.425753175996874e-05
9711073,6.40253585635869e-05
9711074,2.2624410920343578e-05
9711075,3.123115977687277e-05
9711076,2.1401160960482218e-05
9711077,3.0364769718246015e-05
9711078,4.35392530032429e-05
9711079,2.4371090534906426e-05
9711080,6.820401890751164e-05
9711081,5.6332021872764723e-05
9711082,4.109149571053156e-05
9711083,4.944098019860878e-05
9711084,7.791732727723108e-05
9711085,2.549407337676583e-05
9711086,2.6669246255331846e-05
9711087,6.724556953600321e-05
9711088,1.995127013045944e-05
9711089,3.191426350308426e-05
9711090,2.2106695954384913e-05
9711091,1.995127013045944e-05
9711092,2.6395702125834538e-05
9711093,2.8255027890309382e-05
9711094,2.2464150209931255e-05
9711095,1.995127013045944e-05
9711096,2.8676926991441512e-05
9711097,3.534057222924586e-05
9711098,3.0610684422805736e-05
9711099,2.1184644200806132e-05
9711100,2.3008475085154333e-05
9711101,1.995127013045944e-05
9711102,4.328140592962991e-05
9711103,2.9120683643490517e-05
9711104,2.1520234404648277e-05
9711105,4.662051048093762e-05
9711106,2.3517647218019615e-05
9711107,2.4929093660743198e-05
9711108,2.6667321718688125e-05
9711109,5.3598094975695044e-05
9711110,2.5158527504349164e-05
9711111,3.2319018440768376e-05
9711112,2.3012142445468845e-05
9711113,2.9013135493382916e-05
9711114,2.7752275696167167e-05
9711115,2.4270957080704307e-05
9711116,2.094723685410652e-05
9711117,3.0162651530970793e-05
9711120,2.2368389340405154e-05
9711122,2.2323410235689575e-05
9711123,1.995127013045944e-05
9711124,2.7405576345980482e-05
9711125,4.1851800804991325e-05
9711126,2.1598731963392386e-05
9711127,4.765985737571474e-05
9711128,2.840982979174181e-05
9711129,2.2724942735610125e-05
9711130,2.29466567424294e-05
9711131,2.25288340053564e-05
9711132,3.090903338324856e-05
9711133,2.841118736526944e-05
9711134,2.3069982437497073e-05
9711135,3.1343301951954686e-05
9711136,3.4284568169598364e-05
9711137,2.5591214953666106e-05
9711138,3.0235382414276082e-05
9711139,2.7174565927716813e-05
9711140,4.495147230040905e-05
9711142,3.2532247172334656e-05
9711143,7.012318794507685e-05
9711144,2.1831251738194995e-05
9711145,2.162802193831241e-05
9711146,5.135821345564448e-05
9711147,1.995127013045944e-05
9711148,4.4313138221290724e-05
9711149,7.334621288607402e-05
9711150,2.9883967413497487e-05
9711151,2.394802029342654e-05
9711152,4.444705042106724e-05
9711153,3.932666160965459e-05
9711154,1.995127013045944e-05
9711155,3.4745280162828416e-05
9711156,5.681503044210346e-05
9711157,4.048765385001002e-05
9711158,2.6180748615024964e-05
9711159,3.039261875566882e-05
9711160,3.057184416998235e-05
9711161,2.9018280989405313e-05
9711162,3.0372437689909083e-05
9711163,3.7570142423921724e-05
9711164,2.301088498018471e-05
9711165,2.1133048959151792e-05
9711166,3.191581985439668e-05
9711167,3.687110460007944e-05
9711168,2.4980658658443994e-05
9711169,2.6694721066961588e-05
9711170,4.1404337283497476e-05
9711171,2.302757382971374e-05
9711172,2.4181228747864442e-05
9711173,2.2873430937592132e-05
9711174,1.995127013045944e-05
9711175,3.113375203699338e-05
9711176,2.841118736526944e-05
9711177,2.960014072736516e-05
9711178,2.296708103815959e-05
9711179,3.6110575771950874e-05
9711181,2.032726645200655e-05
9711182,3.1355200835976797e-05
9711183,2.260082233115734e-05
9711184,2.428018818374261e-05
9711185,2.037286093914089e-05
9711186,1.995127013045944e-05
9711187,1.995127013045944e-05
9711188,1.995127013045944e-05
9711189,3.1542139503497306e-05
9711190,1.995127013045944e-05
9711191,2.5894249764040423e-05
9711192,3.907738214649897e-05
9711194,2.519636037418197e-05
9711195,2.1489436900424893e-05
9711196,2.9538946863606524e-05
9711197,2.4529286042183194e-05
9711198,3.687110460007944e-05
9711199,3.9286716524328256e-05
9711200,3.5714738363164505e-05
9711201,4.612407804469195e-05
9711202,3.896069880743905e-05
9711203,4.333865709798367e-05
9711204,3.43035028043279e-05
9711205,2.5582601366575125e-05
12001,2.4181228747864442e-05
12002,6.890599594048532e-05
12003,2.222524229189093e-05
12004,8.207986590247884e-05
12005,2.8742998830893382e-05
12006,2.8257214079249876e-05
12007,3.682891198199463e-05
12008,4.855654501738652e-05
12009,5.028888691999408e-05
12010,2.371647660398688e-05
12011,5.8121984811827276e-05
12012,0.00011915182215045226
12013,3.5638564031120895e-05
12014,2.7884335902957785e-05
12015,6.351769184272063e-05
12016,2.8920726440379582e-05
12017,3.157016911563778e-05
12018,2.473346246528488e-05
12019,2.2523410722623248e-05
12020,2.0279930914543344e-05
12021,8.964236242256745e-05
12022,2.9848314599747006e-05
12023,7.403748215362349e-05
12024,9.795048285290513e-05
12025,4.997730829777761e-05
12026,4.598806261317011e-05
12027,5.1121263366535775e-05
12028,2.5112387914701537e-05
12029,5.316748878618495e-05
12030,4.4479055779385294e-05
12031,3.4257463057647965e-05
12032,5.07101556670571e-05
12033,3.4500283293359974e-05
12034,3.46903794163423e-05
12035,9.47299162332469e-05
12036,2.945978636792727e-05
12037,2.5488763986597327e-05
12039,2.412902726844687e-05
12041,2.973040627569749e-05
12042,7.294802851319611e-05
12043,4.100809434313133e-05
12044,3.8231573484519706e-05
12045,2.6865093947341213e-05
12046,2.2202931080347755e-05
12047,2.052411059703519e-05
12048,4.391197007326572e-05
12049,7.910486937084061e-05
12050,7.262439434072323e-05
12051,6.40703417057575e-05
12052,3.337008003701039e-05
12053,7.401244905977397e-05
12054,3.885544949596171e-05
12055,1.995127013045944e-05
12056,3.507687592451937e-05
12057,6.095087320359555e-05
12058,0.0001103167352085228
12059,5.6010011117234284e-05
12060,4.750365785197254e-05
12061,7.655727090087418e-05
12062,0.0005391802731304659
12064,3.0122286100464877e-05
12065,3.180522003789698e-05
12066,2.1295405098414064e-05
12067,7.079197717025116e-05
12068,4.440981735917265e-05
12069,3.4188619528512955e-05
12070,2.5803565330533824e-05
12071,3.606330941956157e-05
12072,2.3775411980775607e-05
12073,4.403383574365746e-05
12074,2.781716696374925e-05
12075,6.692804343102125e-05
12076,6.305338196425877e-05
12077,9.089424371444836e-05
12078,7.373611092150896e-05
12079,4.441681717576531e-05
12080,5.0015909144281195e-05
12081,3.7974205050384196e-05
12082,4.472123531568117e-05
12083,8.319378067005276e-05
12084,4.520853192222942e-05
12085,2.573755411053993e-05
12086,2.636031577527659e-05
12087,4.573255771279383e-05
12088,2.03484113539151e-05
12089,2.0413626335966835e-05
12090,6.265928359733176e-05
12091,5.530732237804246e-05
12092,4.142436765741693e-05
12093,3.8797457835304534e-05
12094,3.7831260550544645e-05
12095,4.779899239429628e-05
12096,0.00020679453121808135
12097,3.2112960482890244e-05
12098,5.615962958338864e-05
12099,4.069764382995718e-05
12100,3.570746615409396e-05
12101,3.369212737649142e-05
12102,5.062912834110305e-05
12103,2.48237195280692e-05
12104,7.163466457666013e-05
12105,3.662388776429784e-05
12106,2.9527080320996226e-05
12107,4.337852975062153e-05
12108,4.3050176276512257e-05
12109,2.841118736526944e-05
12110,2.535344358193357e-05
12111,8.464298479655207e-05
12112,2.9003290019036384e-05
12113,2.904034804629989e-05
12114,2.885506100685681e-05
12115,8.085084261687632e-05
12116,4.201828994780368e-05
12117,9.286064390186693e-05
12118,0.00011426111966211321
12119,2.841118736526944e-05
12120,4.837040887754857e-05
12121,0.00010402357357373665
12122,4.6851548875242324e-05
12123,1.995127013045944e-05
12124,4.823055646118354e-05
12125,2.7718441189747555e-05
12127,1.995127013045944e-05
12128,3.7478188767401113e-05
12129,5.321933292607678e-05
12130,4.6798582133655436e-05
12131,5.31626269588475e-05
12132,2.342493115233715e-05
12133,0.0001338676898118499
12134,3.259649588474339e-05
12135,3.969837293309212e-05
12136,2.7599418994758422e-05
12137,0.00011797183829535415
12138,4.030570121586248e-05
12139,5.0540952777506706e-05
12140,3.297258403350247e-05
12141,4.617549240422662e-05
12142,5.240203547771159e-05
12143,8.232767165862131e-05
12144,5.80472061285697e-05
12145,9.257025275908709e-05
12146,5.348324083199653e-05
12147,9.28791553282999e-05
12148,3.024179095990264e-05
12149,3.077382576562442e-05
12150,2.1793140228335382e-05
12151,6.682651597491882e-05
12152,3.1740216367756405e-05
12153,2.804819740610684e-05
12154,3.068692043093647e-05
12155,2.4262689719333942e-05
12156,5.550038864853047e-05
12157,3.112717302143859e-05
12158,5.1872921322553765e-05
12159,5.679532578133592e-05
12160,2.3999469757325665e-05
12161,2.650561427025452e-05
12162,0.00011549066321741991
12163,2.206733892308566e-05
12164,6.549390555104561e-05
12165,7.089509446724522e-05
12166,4.2234839452220886e-05
12167,4.327828675102604e-05
12168,2.282284527756714e-05
12169,7.429249750875324e-05
12170,3.819481500889615e-05
12171,2.8782718332486308e-05
12172,2.385658236328379e-05
12173,3.406577118556172e-05
12174,8.324415287230468e-05
12175,2.4137888540569463e-05
12176,3.9254140341853706e-05
12177,4.551436828637469e-05
12178,6.986572955839325e-05
12179,0.00016697592760098564
12180,6.096119952935891e-05
12181,3.1447312860471775e-05
12182,3.536754364269962e-05
12183,0.0001679699961001295
12184,2.796605764524914e-05
12185,6.400988716374206e-05
12186,2.2430735398819267e-05
12187,2.1361256336261107e-05
12188,5.346618825334142e-05
12189,9.432388787000533e-05
12190,2.657461939218532e-05
12191,3.84749929508742e-05
12192,2.0151167028456835e-05
12193,5.637918585867677e-05
12194,0.00012262072546140236
12195,3.563681198865664e-05
12196,4.45660024967557e-05
12197,3.612995118216401e-05
12198,4.255638266961458e-05
12199,5.3527545168658566e-05
12200,7.660601171893746e-05
12201,8.234205416602435e-05
12202,4.033976376978732e-05
12203,3.667259203297722e-05
12204,2.0230873965473015e-05
12207,1.995127013045944e-05
12208,5.672606627399619e-05
12209,1.995127013045944e-05
12210,6.373809290010106e-05
12211,8.218242705356606e-05
12212,2.7560948478309897e-05
12213,6.186076128064732e-05
12214,6.31824106182769e-05
12215,3.463050777929351e-05
12216,2.4697549760295536e-05
12217,4.806198546771791e-05
12218,5.6937043662996755e-05
12219,4.4149202126054304e-05
12220,6.415393520152028e-05
12221,4.794900402975163e-05
12222,3.756945972858459e-05
12223,2.771235531866371e-05
12224,3.177610685463127e-05
12225,2.8449923373283655e-05
12226,2.4709908177726232e-05
12227,4.966564509029675e-05
12228,1.995127013045944e-05
12229,2.8619225087168286e-05
12230,5.7083522428476336e-05
12231,2.827928639330375e-05
12232,3.744673546932096e-05
12233,2.9604039794231393e-05
12234,7.312860176355286e-05
12235,1.995127013045944e-05
12236,4.795748677921412e-05
12237,0.00011778701131408787
12238,2.3134577032348155e-05
12239,5.083370302426463e-05
12240,2.3726122453082074e-05
12241,4.077376412911401e-05
12242,2.8693983970903324e-05
12243,1.995127013045944e-05
12244,2.1066348828516553e-05
12245,2.0834813825033667e-05
12246,2.5897903653957004e-05
12247,8.428675085642888e-05
